company_name,high,low,last_price,prev_close,change,percent_gain
Rajesh Exports,189.88,158.31,187.58,158.65,28.93,18.24
Shipping Corp,184.35,160.00,176.49,157.69,18.80,11.92
RHI Magnesita,492.60,419.00,461.60,416.10,45.50,10.93
Sun Pharma Adv,153.40,130.91,144.49,130.34,14.15,10.86
KEC Intl,848.30,773.00,831.10,765.40,65.70,8.58
KFin Tech,"1,069.45",962.20,"1,050.30",975.10,75.20,7.71
Welspun Corp,888.90,808.25,872.10,809.80,62.30,7.69
Emcure Pharmace,"1,025.95",938.50,"1,000.05",932.70,67.35,7.22
Fine Organics,"4,086.30","3,772.40","4,017.55","3,768.15",249.40,6.62
Nuvama Wealth,"6,049.95","5,629.25","5,995.25","5,632.85",362.40,6.43
Jindal Saw,286.40,267.67,283.33,266.60,16.73,6.28
Jindal Saw,286.40,267.67,283.33,266.60,16.73,6.28
AstraZeneca,"8,877.00","7,950.70","8,383.60","7,901.50",482.10,6.1
Amber Enterpris,"7,347.40","6,896.15","7,248.50","6,861.90",386.60,5.63
Bharat Forge,"1,202.00","1,147.00","1,194.30","1,136.00",58.30,5.13
Garden Reach Sh,"1,782.90","1,648.00","1,724.05","1,641.35",82.70,5.04
Newgen Software,968.95,918.45,962.10,918.45,43.65,4.75
Max Healthcare,"1,138.85","1,082.05","1,135.85","1,087.45",48.40,4.45
Phoenix Mills,"1,632.85","1,552.45","1,624.00","1,555.65",68.35,4.39
Gujarat Fluoro,"4,011.25","3,786.15","4,004.20","3,837.90",166.30,4.33
Thermax,"3,620.60","3,401.15","3,527.70","3,385.70",142.00,4.19
Bharti Airtel,"1,709.65","1,646.10","1,705.25","1,637.15",68.10,4.16
Five-Star Busin,743.25,683.95,718.10,689.70,28.40,4.12
Bharat Dynamics,"1,254.00","1,189.00","1,247.00","1,198.00",49.00,4.09
Bharat Dynamics,"1,254.00","1,189.00","1,247.00","1,198.00",49.00,4.09
Hind Copper,236.77,223.75,231.79,222.89,8.90,3.99
Firstsource Sol,307.60,296.15,306.60,294.95,11.65,3.95
Mankind Pharma,"2,269.00","2,166.60","2,244.85","2,161.70",83.15,3.85
Titan Company,"3,205.00","3,080.00","3,193.10","3,076.30",116.80,3.8
Birlasoft,412.05,397.45,409.00,395.10,13.90,3.52
AB Capital,177.40,171.19,176.78,170.79,5.99,3.51
BLS Internation,366.40,350.70,361.60,349.55,12.05,3.45
MCX India,"5,448.20","5,160.10","5,384.10","5,207.85",176.25,3.38
United Brewerie,"2,030.00","1,915.70","1,967.20","1,905.55",61.65,3.24
AAVAS Financier,"1,998.75","1,918.05","1,980.00","1,918.05",61.95,3.23
Suven Pharma,"1,210.40","1,162.80","1,196.55","1,159.25",37.30,3.22
Ipca Labs,"1,414.85","1,357.15","1,402.20","1,359.30",42.90,3.16
Guj State Petro,289.50,278.30,285.65,277.15,8.50,3.07
Avanti Feeds,942.50,903.05,931.60,904.10,27.50,3.04
Grindwell Norto,"1,682.50","1,593.70","1,662.90","1,613.90",49.00,3.04
Kalyan Jeweller,475.00,442.50,467.25,453.55,13.70,3.02
CreditAccess Gr,983.60,942.65,971.55,943.80,27.75,2.94
Saregama India,525.00,503.10,516.95,502.30,14.65,2.92
JSW Infra,297.00,286.60,295.70,287.30,8.40,2.92
Fortis Health,630.95,612.85,627.35,609.85,17.50,2.87
Zee Entertain,106.84,102.40,103.17,100.29,2.88,2.87
Tata Comm,"1,615.00","1,567.00","1,605.20","1,561.10",44.10,2.82
Mahanagar Gas,"1,388.90","1,344.10","1,369.70","1,332.50",37.20,2.79
SUMITOMO,527.55,510.20,524.40,510.20,14.20,2.78
Mah Seamless,729.00,700.15,720.60,701.50,19.10,2.72
Ircon Internati,162.80,156.45,159.61,155.42,4.19,2.7
Ircon Internati,162.80,156.45,159.61,155.42,4.19,2.7
ICICI Prudentia,581.85,565.00,578.20,563.00,15.20,2.7
Ratnamani Metal,"2,707.95","2,618.60","2,687.75","2,618.10",69.65,2.66
Britannia,"4,840.00","4,715.00","4,831.10","4,707.10",124.00,2.63
Sonata,381.20,352.70,364.65,355.30,9.35,2.63
HINDPETRO,339.50,327.05,336.55,328.00,8.55,2.61
GE Vernova TD,"1,565.00","1,473.00","1,545.35","1,506.25",39.10,2.6
BPCL,272.93,264.75,272.13,265.26,6.87,2.59
Bajaj Auto,"7,951.95","7,722.00","7,920.00","7,721.85",198.15,2.57
Sundaram Fin,"4,875.50","4,735.75","4,850.50","4,728.95",121.55,2.57
Clean Science,"1,264.00","1,228.85","1,252.95","1,221.90",31.05,2.54
Godrej Consumer,"1,104.70","1,074.95","1,101.50","1,074.30",27.20,2.53
Eicher Motors,"5,258.95","5,113.30","5,229.35","5,100.90",128.45,2.52
Can Fin Homes,679.00,659.50,676.50,660.05,16.45,2.49
Narayana Hruda,"1,719.00","1,640.55","1,685.75","1,644.95",40.80,2.48
