company_name,high,low,last_price,prev_close,change,percent_gain
Bombay Burmah,"2,048.00","1,843.00","2,022.70","1,842.80",179.9,9.76
GMR Airports,104.85,97.50,104.64,97.68,6.96,7.13
Sapphire Foods,264.90,247.25,262.15,251.25,10.9,4.34
Graphite India,607.30,566.45,596.40,573.70,22.7,3.96
Devyani Int,148.83,140.69,148.08,142.57,5.51,3.86
Praj Industries,347.00,332.55,344.75,333.75,11,3.3
KPR Mill,"1,129.60","1,072.70","1,121.60","1,086.30",35.3,3.25
Kirloskar Oil,"1,148.00","1,101.45","1,141.60","1,109.90",31.7,2.86
MM Financial,323.25,312.75,323.05,314.20,8.85,2.82
Sundram,"1,035.00",965.60,984.75,960.80,23.95,2.49
Bharti Hexacom,"1,834.70","1,776.00","1,829.30","1,785.00",44.3,2.48
EIH,391.60,372.90,383.45,374.45,9,2.4
Federal Bank,246.75,239.00,244.51,239.06,5.45,2.28
Atul,"6,255.00","6,040.00","6,146.00","6,016.50",129.5,2.15
HUDCO,246.85,238.44,243.93,239.14,4.79,2
Bharti Airtel,"2,159.00","2,110.30","2,149.20","2,112.20",37,1.75
Apollo Tyres,528.95,503.60,522.80,514.00,8.8,1.71
Chennai Petro,"1,099.00","1,067.85","1,093.75","1,075.80",17.95,1.67
Welspun Living,142.99,138.30,140.42,138.18,2.24,1.62
Can Fin Homes,925.00,896.65,906.80,892.85,13.95,1.56
Mahanagar Gas,"1,259.90","1,228.20","1,252.00","1,233.20",18.8,1.52
Berger Paints,590.25,577.25,586.60,578.10,8.5,1.47
HEG,524.45,505.60,518.30,511.00,7.3,1.43
BHEL,290.20,282.90,289.10,285.50,3.6,1.26
Valor Estate,143.80,136.73,142.98,141.20,1.78,1.26
Axis Bank,"1,273.50","1,247.60","1,265.40","1,249.60",15.8,1.26
Pidilite Ind,"1,496.80","1,472.00","1,492.10","1,475.50",16.6,1.13
Cera Sanitary,"5,714.00","5,582.00","5,680.00","5,620.50",59.5,1.06
Jyoti CNC Auto,987.35,963.75,982.45,972.40,10.05,1.03
Bikaji Foods,728.00,708.30,721.60,714.50,7.1,0.99
Swan Corp,475.75,456.05,464.30,459.85,4.45,0.97
Apar Ind,"9,393.00","9,086.00","9,317.00","9,230.50",86.5,0.94
Bharat Forge,"1,404.00","1,371.50","1,396.60","1,383.70",12.9,0.93
Data Patterns,"3,156.00","3,055.40","3,114.40","3,085.90",28.5,0.92
Bank of Mah,61.00,59.33,60.43,59.91,0.52,0.87
Container Corp,526.00,512.00,522.60,518.15,4.45,0.86
UCO Bank,31.76,31.11,31.55,31.28,0.27,0.86
Patanjali Foods,594.95,582.00,591.80,586.90,4.9,0.83
AU Small Financ,929.90,909.90,920.15,912.70,7.45,0.82
BSE Limited,"2,872.50","2,787.90","2,834.10","2,811.90",22.2,0.79
ABB India,"5,095.00","4,998.50","5,080.50","5,041.50",39,0.77
Dr Lal PathLab,"3,199.90","3,130.00","3,182.60","3,158.30",24.3,0.77
Coromandel Int,"2,230.00","2,200.00","2,229.10","2,212.40",16.7,0.75
Voltas,"1,395.80","1,364.70","1,384.20","1,373.90",10.3,0.75
Just Dial,788.90,764.00,777.30,772.20,5.1,0.66
Asian Paints,"2,916.00","2,862.10","2,906.00","2,887.90",18.1,0.63
IIFL Finance,567.00,550.80,565.15,561.60,3.55,0.63
Happiest Minds ,509.35,501.00,505.20,502.20,3,0.6
Eris Life,"1,582.00","1,547.30","1,575.70","1,566.50",9.2,0.59
Usha Martin,459.70,450.35,452.45,449.90,2.55,0.57
Triveni Turbine,554.30,530.35,540.15,537.15,3,0.56
New India Assur,184.45,180.31,181.89,180.90,0.99,0.55
Route,698.90,683.40,692.95,689.25,3.7,0.54
PVR INOX,"1,123.80","1,103.30","1,113.00","1,107.20",5.8,0.52
Siemens,"3,269.90","3,201.30","3,249.50","3,232.60",16.9,0.52
Sona BLW,491.35,476.30,488.55,486.00,2.55,0.52
Chalet Hotels,884.00,863.30,875.35,870.95,4.4,0.51
Adani Energy,"1,036.00","1,017.75","1,026.65","1,021.55",5.1,0.5
Hyundai Motor,"2,417.00","2,375.00","2,389.80","2,378.60",11.2,0.47
Eicher Motors,"6,854.00","6,754.00","6,830.00","6,799.00",31,0.46
PG Electroplast,593.00,573.05,582.90,580.35,2.55,0.44
Shree Renuka,28.99,27.98,28.27,28.15,0.12,0.43
Authum Invest,"2,815.00","2,748.00","2,794.90","2,783.80",11.1,0.4
Navin Fluorine,"6,060.00","5,955.00","6,026.50","6,003.00",23.5,0.39
City Union Bank,279.80,272.51,279.00,277.94,1.06,0.38
Dixon Technolog,"15,771.00","15,501.00","15,697.00","15,641.00",56,0.36
Abbott India,"29,760.00","29,470.00","29,665.00","29,560.00",105,0.36
360 ONE WAM,"1,079.80","1,056.00","1,075.30","1,071.80",3.5,0.33
Maruti Suzuki,"15,999.00","15,750.00","15,930.00","15,878.00",52,0.33
Asahi India,"1,012.50",981.55,"1,001.50",998.50,3,0.3
Aster DM Health,714.00,675.55,681.05,679.10,1.95,0.29
Sagility,51.94,50.21,51.02,50.88,0.14,0.28
Shriram Finance,827.70,810.00,820.20,817.90,2.3,0.28
Titan Company,"3,900.00","3,841.60","3,879.20","3,868.60",10.6,0.27
TBO Tek,"1,635.60","1,600.00","1,621.40","1,617.00",4.4,0.27
Hindustan Aeron,"4,857.00","4,788.00","4,807.90","4,795.20",12.7,0.26
PNB Housing Fin,942.95,916.90,920.00,917.65,2.35,0.26
Jindal Stainles,760.95,749.00,751.00,749.20,1.8,0.24
Karur Vysya,253.92,250.06,253.39,252.78,0.61,0.24
Power Grid Corp,276.80,272.30,274.20,273.55,0.65,0.24
Torrent Power,"1,319.00","1,304.80","1,313.10","1,310.00",3.1,0.24
Central Bank,39.58,38.52,38.94,38.85,0.09,0.23
IDBI Bank,105.16,102.02,102.52,102.28,0.24,0.23
Mah Seamless,565.45,558.55,564.70,563.40,1.3,0.23
UTI AMC,"1,180.00","1,138.10","1,174.60","1,172.00",2.6,0.22
Fert and Chem,926.00,907.90,911.35,909.40,1.95,0.21
Aurobindo Pharm,"1,249.90","1,234.10","1,239.30","1,236.90",2.4,0.19
Bank of Baroda,289.85,285.00,288.45,287.95,0.5,0.17
Britannia,"5,862.00","5,805.50","5,840.00","5,830.50",9.5,0.16
Radico Khaitan,"3,311.90","3,276.60","3,290.80","3,285.40",5.4,0.16
Biocon,424.95,416.50,421.60,420.95,0.65,0.15
Nippon,865.95,851.00,860.05,858.90,1.15,0.13
TVS Motor,"3,497.70","3,461.00","3,479.90","3,475.40",4.5,0.13
FSN E-Co Nykaa,273.22,267.83,269.00,268.74,0.26,0.1
Rashtriya Chem,157.20,151.10,151.95,151.81,0.14,0.09
Reliance,"1,527.80","1,510.50","1,519.40","1,518.30",1.1,0.07
Saregama India,400.45,394.30,396.50,396.25,0.25,0.06
Hero Motocorp,"5,882.00","5,789.50","5,799.50","5,798.50",1,0.02
LIC India,920.60,906.60,915.50,915.35,0.15,0.02
