company_name,high,low,last_price,prev_close,change,percent_gain
IGL,213.80,198.13,212.33,198.88,13.45,6.76
Newgen Software,"1,267.80","1,135.80","1,233.60","1,167.30",66.3,5.68
Gland,"1,780.00","1,692.00","1,770.80","1,689.70",81.1,4.8
Supreme Ind,"4,617.90","4,252.80","4,557.30","4,349.80",207.5,4.77
Anand Rathi,"2,153.00","2,012.10","2,104.00","2,013.10",90.9,4.52
PI Industries,"4,172.90","4,025.00","4,146.50","3,972.60",173.9,4.38
KPIT Tech,"1,415.00","1,345.00","1,405.80","1,352.50",53.3,3.94
Shipping Corp,242.75,230.20,235.30,227.06,8.24,3.63
Atul,"7,399.00","6,982.00","7,253.50","7,003.50",250,3.57
Hind Copper,263.80,246.56,262.76,253.71,9.05,3.57
MCX India,"7,847.50","7,613.50","7,827.50","7,557.50",270,3.57
AB Capital,249.44,237.39,248.75,240.37,8.38,3.49
CAMS,"4,127.80","3,904.40","4,118.90","3,980.70",138.2,3.47
Schneider Infra,754.80,715.00,749.85,724.70,25.15,3.47
NAVA,598.80,555.20,573.75,554.70,19.05,3.43
IIFL Finance,486.55,460.45,484.85,469.05,15.8,3.37
Sonata,427.05,406.55,425.15,411.30,13.85,3.37
Mahanagar Gas,"1,391.80","1,348.20","1,389.70","1,344.50",45.2,3.36
Max Financial,"1,586.80","1,533.70","1,577.00","1,526.00",51,3.34
GMR Airports,83.86,80.90,83.57,80.90,2.67,3.3
LT Finance,192.29,183.51,191.66,185.69,5.97,3.22
RHI Magnesita,529.00,498.30,518.60,503.15,15.45,3.07
UTI AMC,"1,280.00","1,217.50","1,266.30","1,229.50",36.8,2.99
Jubilant Pharmo,"1,143.70","1,090.60","1,126.40","1,094.20",32.2,2.94
Eris Life,"1,900.00","1,760.00","1,847.70","1,795.10",52.6,2.93
Graphite India,541.00,512.60,538.45,523.35,15.1,2.89
KEC Intl,910.05,870.20,900.80,875.60,25.2,2.88
Aster DM Health,595.00,567.25,585.95,569.70,16.25,2.85
Voltas,"1,316.70","1,266.60","1,313.60","1,277.20",36.4,2.85
INDUS TOWERS,392.20,377.40,391.05,380.35,10.7,2.81
HBL Eng,619.85,597.50,605.60,589.40,16.2,2.75
JBM Auto,725.00,683.00,720.55,701.35,19.2,2.74
Sagility India,40.25,37.60,39.97,38.91,1.06,2.72
Indian Hotels,756.75,735.10,754.90,735.15,19.75,2.69
Global Health,"1,220.00","1,181.00","1,217.20","1,186.00",31.2,2.63
Prestige Estate,"1,706.90","1,617.00","1,699.30","1,656.10",43.2,2.61
360 ONE WAM,"1,191.60","1,120.90","1,169.60","1,140.50",29.1,2.55
360 ONE WAM,"1,191.60","1,120.90","1,169.60","1,140.50",29.1,2.55
Bharat Elec,404.50,394.20,403.85,394.20,9.65,2.45
SBI Life Insura,"1,800.00","1,751.90","1,797.80","1,755.20",42.6,2.43
Endurance Techn,"2,599.00","2,387.10","2,459.10","2,401.10",58,2.42
UltraTechCement,"11,518.00","11,197.00","11,495.00","11,224.00",271,2.41
MphasiS,"2,718.10","2,621.00","2,707.40","2,644.20",63.2,2.39
HINDPETRO,396.50,383.05,395.35,386.25,9.1,2.36
Network 18,54.79,52.57,54.62,53.36,1.26,2.36
HDFC Life,773.30,750.10,770.55,752.85,17.7,2.35
Persistent,"6,041.50","5,841.00","6,019.00","5,882.50",136.5,2.32
