company_name,high,low,last_price,prev_close,change,percent_gain
Raymond Life,"1,218.00","1,090.00","1,200.40","1,089.00",111.40,10.23
Ola Electric,45.70,41.40,44.83,41.24,3.59,8.71
Devyani Int,171.95,155.65,167.09,155.45,11.64,7.49
Raymond,665.00,615.00,654.75,612.30,42.45,6.93
Hyundai Motor,"2,624.50","2,402.40","2,581.30","2,423.40",157.90,6.52
Godawari Power,219.65,202.09,216.00,203.11,12.89,6.35
Godawari Power,219.65,202.09,216.00,203.11,12.89,6.35
Vardhman Text,447.80,415.90,435.10,409.40,25.70,6.28
Motherson SWI,43.40,39.06,41.89,39.46,2.43,6.16
MOTHERSON,99.85,93.90,99.40,94.08,5.32,5.65
IIFL Finance,473.25,446.55,471.90,449.00,22.90,5.1
Jaiprakash Pow,19.16,18.14,19.16,18.25,0.91,4.99
Reliance Power,45.44,43.50,45.44,43.28,2.16,4.99
Chennai Petro,658.60,628.90,656.15,627.05,29.10,4.64
Action Const,"1,006.60",960.00,999.00,956.30,42.70,4.47
One 97 Paytm,"1,233.40","1,167.00","1,226.20","1,173.80",52.40,4.46
Westlife Food,694.00,652.00,688.05,658.85,29.20,4.43
Exide Ind,394.45,376.00,392.80,376.30,16.50,4.38
Rattanindia Ent,54.25,51.48,53.87,51.67,2.20,4.26
Sammaan Capital,124.00,118.90,123.48,118.51,4.97,4.19
Bandhan Bank,174.42,165.54,174.01,167.15,6.86,4.1
Welspun Living,124.66,117.82,121.96,117.16,4.80,4.1
ABSL AMC,899.00,858.65,895.80,860.65,35.15,4.08
PNB Housing Fin,824.70,783.65,817.70,786.20,31.50,4.01
Alok Industries,18.95,17.99,18.72,18.00,0.72,4
Astral Ltd,"1,370.90","1,304.00","1,366.10","1,313.70",52.40,3.99
Nippon,866.30,819.05,861.70,828.65,33.05,3.99
PVR INOX,"1,103.35","1,060.90","1,096.20","1,055.65",40.55,3.84
Sapphire Foods,328.00,312.10,326.20,314.30,11.90,3.79
Sapphire Foods,328.00,312.10,326.20,314.30,11.90,3.79
Finolex Ind,206.93,197.06,205.82,198.39,7.43,3.75
ZFCVINDIA,"14,511.00","13,847.00","14,449.00","13,940.00",509.00,3.65
MMTC,66.51,63.01,65.30,63.01,2.29,3.63
Tata Motors,703.35,673.10,700.25,676.00,24.25,3.59
Tata Motors,703.35,673.10,700.25,676.00,24.25,3.59
Triveni Engg,340.45,326.30,339.20,327.55,11.65,3.56
Olectra Greente,"1,555.00","1,444.00","1,507.80","1,456.20",51.60,3.54
Shree Renuka,29.60,28.33,29.47,28.47,1.00,3.51
FSN E-Co Nykaa,227.50,215.59,226.83,219.17,7.66,3.5
Amara Raja,"1,004.55",954.10,990.50,957.50,33.00,3.45
Endurance Techn,"2,895.00","2,757.30","2,882.90","2,788.40",94.50,3.39
Adani Green Ene,975.50,937.45,973.40,941.65,31.75,3.37
Petronet LNG,283.35,273.10,282.90,273.75,9.15,3.34
Tube Investment,"3,172.90","3,049.80","3,152.40","3,051.20",101.20,3.32
AWL Agri,260.70,250.65,259.55,251.25,8.30,3.3
eClerx Services,"4,084.00","3,890.40","4,041.20","3,912.50",128.70,3.29
RHI Magnesita,509.00,491.20,506.45,490.45,16.00,3.26
Inox Wind,148.21,139.28,144.48,139.99,4.49,3.21
Container Corp,556.00,538.60,555.00,537.80,17.20,3.2
