company_name,high,low,last_price,prev_close,change,percent_gain
Chola Invest.,"1,698.30","1,648.10","1,697.90","1,645.70",52.2,3.17
Phoenix Mills,"1,681.00","1,616.10","1,676.30","1,625.80",50.5,3.11
Chola Fin Hold,"1,888.50","1,830.20","1,888.50","1,832.20",56.3,3.07
HFCL,77.81,75.10,77.23,74.94,2.29,3.06
HDFC AMC,"5,809.00","5,611.00","5,764.00","5,594.00",170,3.04
DCM Shriram,"1,216.10","1,164.60","1,201.80","1,166.50",35.3,3.03
CRISIL,"4,785.40","4,575.10","4,728.40","4,590.40",138,3.01
CG Consumer,288.95,281.35,288.40,280.10,8.3,2.96
IGIL,353.25,332.50,347.80,337.80,10,2.96
JM Financial,178.62,172.51,177.95,173.06,4.89,2.83
Chalet Hotels,939.70,905.00,935.75,910.40,25.35,2.78
Devyani Int,165.50,160.50,164.61,160.15,4.46,2.78
RBL Bank,305.00,292.40,299.55,291.50,8.05,2.76
Bajaj Housing,111.50,106.95,110.13,107.23,2.9,2.7
Castrol,207.20,198.81,203.90,198.53,5.37,2.7
Five-Star Busin,533.40,517.85,528.55,514.90,13.65,2.65
Lodha Developer,"1,187.40","1,144.20","1,172.00","1,142.00",30,2.63
One 97 Paytm,"1,283.90","1,246.90","1,277.30","1,244.80",32.5,2.61
Central Bank,38.33,36.69,37.71,36.76,0.95,2.58
BEML,"4,534.00","4,335.00","4,471.00","4,359.00",112,2.57
LTIMindtree,"5,630.00","5,499.00","5,609.50","5,469.00",140.5,2.57
UCO Bank,31.89,30.75,31.60,30.81,0.79,2.56
Canara Bank,128.80,125.60,128.41,125.22,3.19,2.55
Caplin Labs,"2,026.10","1,969.00","2,019.40","1,969.50",49.9,2.53
Whirlpool,"1,190.80","1,141.90","1,183.00","1,154.00",29,2.51
Asian Paints,"2,384.00","2,325.00","2,375.10","2,318.10",57,2.46
Ceat,"3,569.00","3,445.50","3,555.30","3,473.10",82.2,2.37
HDFC Life,763.70,743.55,761.15,743.55,17.6,2.37
United Spirits,"1,335.00","1,305.40","1,333.10","1,302.40",30.7,2.36
JBM Auto,657.85,635.00,653.00,638.05,14.95,2.34
Trent,"4,752.10","4,610.10","4,724.20","4,617.20",107,2.32
GNFC,505.95,489.30,501.85,490.50,11.35,2.31
Jio Financial,312.95,305.60,312.65,305.60,7.05,2.31
FSN E-Co Nykaa,262.78,256.61,261.62,255.79,5.83,2.28
India Cements,394.90,385.00,393.60,384.95,8.65,2.25
Larsen,"3,843.90","3,744.30","3,828.70","3,744.30",84.4,2.25
Can Fin Homes,805.00,783.10,802.55,785.00,17.55,2.24
Indegene,545.00,531.00,544.55,532.65,11.9,2.23
Guj Mineral,608.00,588.00,601.95,588.85,13.1,2.22
Garden Reach Sh,"2,637.00","2,545.50","2,619.30","2,562.40",56.9,2.22
Oil India,424.75,412.10,423.05,414.10,8.95,2.16
JK Bank,106.46,103.67,105.79,103.57,2.22,2.14
DLF,765.00,742.25,756.30,740.90,15.4,2.08
Godfrey Phillip,"3,467.70","3,278.40","3,330.70","3,263.30",67.4,2.07
Hindustan Aeron,"4,880.00","4,747.00","4,845.20","4,746.80",98.4,2.07
Sundaram Fin,"4,550.00","4,430.00","4,516.90","4,425.90",91,2.06
PTC Industries,"16,990.00","16,401.00","16,898.00","16,558.00",340,2.05
Elecon Eng,544.00,528.30,542.25,531.40,10.85,2.04
Aditya Birla Re,"1,724.90","1,610.10","1,648.00","1,615.20",32.8,2.03
KFin Tech,"1,135.00","1,103.10","1,133.80","1,111.20",22.6,2.03
Motilal Oswal,"1,023.40",995.60,"1,019.25",999.00,20.25,2.03
CenturyPlyboard,749.50,725.00,741.75,727.15,14.6,2.01
Rashtriya Chem,148.22,143.55,146.89,144.03,2.86,1.99
TVS Motor,"3,578.70","3,505.10","3,574.90","3,505.00",69.9,1.99
NHPC,87.81,85.05,87.04,85.36,1.68,1.97
EIH,387.00,377.90,385.25,377.85,7.4,1.96
City Union Bank,219.00,211.59,217.25,213.10,4.15,1.95
Oberoi Realty,"1,610.00","1,567.70","1,601.40","1,571.00",30.4,1.94
Angel One,"2,460.70","2,381.00","2,450.50","2,404.60",45.9,1.91
ABSL AMC,867.15,848.00,864.95,848.70,16.25,1.91
UltraTechCement,"12,308.00","12,085.00","12,300.00","12,070.00",230,1.91
Escorts Kubota,"3,690.00","3,601.90","3,682.60","3,613.80",68.8,1.9
Emcure Pharmace,"1,374.90","1,341.00","1,364.50","1,339.00",25.5,1.9
Manappuram Fin,289.85,284.00,289.10,283.75,5.35,1.89
Sonata,375.00,361.55,370.35,363.50,6.85,1.88
Engineers India,200.76,196.30,199.80,196.14,3.66,1.87
Bayer CropScien,"5,123.80","4,956.80","5,066.30","4,973.50",92.8,1.87
Mazagon Dock,"2,870.00","2,786.80","2,852.40","2,800.00",52.4,1.87
Network 18,52.00,50.70,51.65,50.70,0.95,1.87
AB Capital,305.35,298.00,303.50,298.00,5.5,1.85
NBCC (India),112.29,109.10,111.87,109.84,2.03,1.85
MM Financial,294.35,286.55,292.70,287.45,5.25,1.83
UNO Minda,"1,212.50","1,171.20","1,207.00","1,185.40",21.6,1.82
Vardhman Text,406.00,393.20,401.85,394.65,7.2,1.82
Endurance Techn,"2,836.30","2,742.60","2,826.70","2,776.40",50.3,1.81
Union Bank,140.40,137.14,139.44,137.00,2.44,1.78
INDUS TOWERS,346.05,339.40,344.55,338.55,6,1.77
Interglobe Avi,"5,872.50","5,775.50","5,860.50","5,759.00",101.5,1.76
Power Finance,407.20,398.50,405.00,398.00,7,1.76
Godawari Power,251.00,242.20,248.47,244.31,4.16,1.7
HUDCO,230.94,223.76,228.76,224.94,3.82,1.7
IRCTC,717.00,704.15,716.15,704.15,12,1.7
Eternal,354.60,347.35,353.65,347.75,5.9,1.7
Bank of Baroda,270.40,263.30,268.40,263.95,4.45,1.69
Aster DM Health,701.00,684.15,698.50,686.95,11.55,1.68
Adani Power,158.00,150.43,157.51,154.90,2.61,1.68
Vijaya Diagnost,"1,011.75",973.20,987.40,971.10,16.3,1.68
Rail Vikas,340.45,333.10,338.60,333.05,5.55,1.67
REC,378.80,370.70,376.45,370.30,6.15,1.66
Jindal Saw,206.40,198.02,202.52,199.24,3.28,1.65
Bank of India,127.00,124.36,126.34,124.30,2.04,1.64
BPCL,340.75,332.05,337.90,332.45,5.45,1.64
Krishna Inst.,730.00,709.20,727.45,715.70,11.75,1.64
Tube Investment,"3,169.40","3,088.20","3,150.20","3,099.40",50.8,1.64
Motherson SWI,44.95,44.08,44.77,44.05,0.72,1.63
Schneider Infra,842.40,803.30,829.75,816.50,13.25,1.62
Jyothy Labs,317.00,309.60,315.45,310.45,5,1.61
Sagility,45.41,44.16,45.03,44.32,0.71,1.6
Tata Steel,174.00,170.11,173.24,170.51,2.73,1.6
Shree Cements,"30,100.00","29,535.00","30,085.00","29,615.00",470,1.59
Emami,543.80,528.50,540.35,532.00,8.35,1.57
Inox India,"1,224.90","1,172.10","1,190.50","1,172.10",18.4,1.57
Kalyan Jeweller,479.90,467.05,476.75,469.45,7.3,1.56
IDBI Bank,93.90,91.34,93.15,91.74,1.41,1.54
MCX India,"9,617.00","9,425.00","9,541.00","9,397.50",143.5,1.53
Raymond,581.10,570.00,578.90,570.15,8.75,1.53
CG Power ,759.50,744.60,757.30,745.95,11.35,1.52
General Insuran,384.35,377.20,382.65,376.95,5.7,1.51
Adani Ports,"1,456.30","1,430.00","1,450.60","1,429.00",21.6,1.51
CAMS,"3,867.00","3,792.00","3,836.20","3,780.00",56.2,1.49
Hind Zinc,516.10,506.35,513.20,505.65,7.55,1.49
Grasim,"2,824.90","2,774.20","2,816.80","2,775.80",41,1.48
SRF,"3,128.80","3,046.00","3,088.60","3,044.00",44.6,1.47
Voltas,"1,416.00","1,375.00","1,412.10","1,391.70",20.4,1.47
Alok Industries,17.62,17.16,17.43,17.18,0.25,1.46
BHEL,237.90,232.00,235.80,232.44,3.36,1.45
CreditAccess Gr,"1,398.90","1,370.30","1,390.40","1,370.70",19.7,1.44
Netweb,"3,983.70","3,825.00","3,932.40","3,876.40",56,1.44
Railtel,373.35,365.10,370.80,365.55,5.25,1.44
SBI Card,935.00,911.85,929.20,916.00,13.2,1.44
Astral Ltd,"1,449.00","1,415.00","1,438.80","1,418.60",20.2,1.42
Bharat Elec,410.25,403.00,408.10,402.40,5.7,1.42
Radico Khaitan,"2,965.00","2,909.60","2,951.70","2,911.30",40.4,1.39
Balrampur Chini,472.35,463.95,469.60,463.30,6.3,1.36
eClerx Services,"4,158.10","3,993.60","4,085.40","4,031.00",54.4,1.35
KEI Industries,"4,452.00","4,342.30","4,420.60","4,361.80",58.8,1.35
Sarda Energy,555.15,542.00,548.90,541.60,7.3,1.35
Alkem Lab,"5,606.50","5,498.50","5,566.50","5,493.00",73.5,1.34
Ramco Cements,"1,019.70","1,001.80","1,015.75","1,002.35",13.4,1.34
SBI Life Insura,"1,858.40","1,813.40","1,840.60","1,816.20",24.4,1.34
MphasiS,"2,800.00","2,748.00","2,781.90","2,745.30",36.6,1.33
LT Foods,418.75,407.00,412.80,407.40,5.4,1.33
Redington,278.95,272.95,276.60,273.00,3.6,1.32
Natco Pharma,821.95,808.55,820.25,809.70,10.55,1.3
Sapphire Foods,282.25,273.55,280.30,276.70,3.6,1.3
Avenue Supermar,"4,275.00","4,215.00","4,259.60","4,205.20",54.4,1.29
Biocon,357.15,350.05,356.40,351.85,4.55,1.29
Apollo Tyres,488.00,479.05,486.80,480.70,6.1,1.27
Tata Power,397.30,391.30,396.50,391.55,4.95,1.26
ONGC,248.19,244.29,247.72,244.69,3.03,1.24
HINDPETRO,451.85,439.35,448.00,442.65,5.35,1.21
Muthoot Finance,"3,277.50","3,232.60","3,256.80","3,218.30",38.5,1.2
Power Grid Corp,293.25,287.05,290.95,287.50,3.45,1.2
Dabur India,494.40,486.05,493.15,487.35,5.8,1.19
Olectra Greente,"1,490.00","1,449.00","1,466.40","1,449.30",17.1,1.18
NALCO,228.00,223.80,226.55,223.91,2.64,1.18
SAIL,131.67,128.39,130.29,128.77,1.52,1.18
UPL,678.70,668.40,677.65,669.95,7.7,1.15
Torrent Power,"1,319.80","1,293.00","1,309.70","1,294.80",14.9,1.15
GAIL,178.00,175.62,177.37,175.37,2,1.14
Bharti Airtel,"1,976.00","1,951.60","1,968.50","1,946.60",21.9,1.13
JSW Steel,"1,163.70","1,145.00","1,160.80","1,147.80",13,1.13
Adani Energy,949.00,920.50,944.20,933.75,10.45,1.12
Colgate,"2,237.50","2,202.90","2,227.10","2,202.40",24.7,1.12
Graphite India,559.05,550.40,557.30,551.20,6.1,1.11
Transformers,488.85,480.85,486.90,481.55,5.35,1.11
Brainbees Solu,367.95,357.20,364.20,360.25,3.95,1.1
Adani Enterpris,"2,561.40","2,527.30","2,544.40","2,517.00",27.4,1.09
SBFC Finance,109.18,106.90,108.15,106.98,1.17,1.09
M&M,"3,500.00","3,460.00","3,497.20","3,459.80",37.4,1.08
Jindal Stainles,793.00,775.55,783.85,775.55,8.3,1.07
Tata Tech,698.35,686.20,695.30,688.00,7.3,1.06
ABB India,"5,228.00","5,097.50","5,173.50","5,119.50",54,1.05
Coromandel Int,"2,203.90","2,159.10","2,200.00","2,177.10",22.9,1.05
Havells India,"1,468.30","1,448.50","1,464.20","1,449.10",15.1,1.04
Inventurus Know,"1,526.00","1,494.60","1,520.60","1,504.90",15.7,1.04
SBI,887.50,877.05,886.10,876.95,9.15,1.04
ICICI Bank,"1,400.40","1,385.50","1,398.40","1,384.10",14.3,1.03
MMTC,69.29,67.08,68.29,67.61,0.68,1.01
Nuvama Wealth,"7,253.50","7,085.00","7,217.50","7,145.50",72,1.01
Petronet LNG,281.35,276.00,279.65,276.85,2.8,1.01
Britannia,"5,880.50","5,782.00","5,857.50","5,800.50",57,0.98
PNB,117.17,115.40,116.40,115.27,1.13,0.98
Bosch,"38,595.00","37,985.00","38,380.00","38,010.00",370,0.97
Waaree Energies,"3,609.00","3,455.50","3,518.40","3,484.50",33.9,0.97
CDSL,"1,635.90","1,603.00","1,622.00","1,606.50",15.5,0.96
Info Edge,"1,342.80","1,326.30","1,334.80","1,322.30",12.5,0.95
Gravita India,"1,610.00","1,573.70","1,599.40","1,584.50",14.9,0.94
Ircon Internati,175.21,171.72,173.50,171.88,1.62,0.94
Indian Hotels,730.75,719.65,727.75,721.15,6.6,0.92
SJVN,89.80,88.82,89.35,88.54,0.81,0.91
Himadri Special,474.00,464.60,470.25,466.05,4.2,0.9
NLC India,270.00,264.50,268.90,266.50,2.4,0.9
GMR Airports,90.20,88.50,89.62,88.84,0.78,0.88
Coal India,385.40,381.25,384.25,380.95,3.3,0.87
V-Guard Ind,356.50,349.75,354.30,351.25,3.05,0.87
Apollo Hospital,"7,850.00","7,740.50","7,826.00","7,759.00",67,0.86
Dixon Technolog,"16,875.00","16,604.00","16,777.00","16,634.00",143,0.86
NTPC Green Ener,99.75,98.11,99.60,98.75,0.85,0.86
Akums Drugs P,466.00,457.30,463.45,459.55,3.9,0.85
Lemon Tree,163.50,161.61,163.01,161.63,1.38,0.85
Varun Beverages,446.50,440.20,445.35,441.60,3.75,0.85
Adani Total Gas,624.70,613.70,621.90,616.75,5.15,0.84
Gland,"1,945.00","1,906.00","1,936.50","1,920.80",15.7,0.82
Happiest Minds ,496.00,489.60,493.60,489.60,4,0.82
Bharat Dynamics,"1,521.90","1,485.10","1,500.90","1,488.80",12.1,0.81
Minda Corp,572.00,559.40,568.75,564.20,4.55,0.81
Wipro,252.13,248.54,250.44,248.42,2.02,0.81
Welspun Living,124.11,121.30,123.93,122.94,0.99,0.81
Afcons Infra,459.90,451.00,457.70,454.05,3.65,0.8
Blue Star,"1,908.70","1,870.30","1,895.60","1,880.60",15,0.8
KPIT Tech,"1,170.00","1,148.10","1,165.80","1,156.60",9.2,0.8
UTI AMC,"1,378.90","1,353.50","1,378.50","1,367.60",10.9,0.8
Bharat Forge,"1,241.00","1,217.80","1,232.60","1,222.90",9.7,0.79
JSW Energy,546.80,537.60,545.30,541.05,4.25,0.79
Shipping Corp,234.89,227.59,233.34,231.52,1.82,0.79
Anant Raj,680.25,658.35,662.55,657.40,5.15,0.78
ITC,400.85,397.25,399.90,396.80,3.1,0.78
Jaiprakash Pow,18.26,18.05,18.09,17.95,0.14,0.78
MRPL,144.00,139.10,142.10,141.01,1.09,0.77
NTPC,341.75,336.75,339.25,336.65,2.6,0.77
JK Tyre Ind,378.90,372.60,377.65,374.80,2.85,0.76
NMDC,77.13,75.82,76.71,76.13,0.58,0.76
Vedant Fashions,684.00,668.70,676.75,671.65,5.1,0.76
Ajanta Pharma,"2,438.90","2,383.50","2,409.70","2,392.00",17.7,0.74
Finolex Ind,192.89,189.67,191.80,190.40,1.4,0.74
IDFC First Bank,74.00,72.83,73.34,72.80,0.54,0.74
Pidilite Ind,"1,508.40","1,490.00","1,502.20","1,491.20",11,0.74
Adani Green Ene,"1,052.50","1,034.10","1,043.80","1,036.20",7.6,0.73
Godrej Ind,"1,077.50","1,050.10","1,070.60","1,062.90",7.7,0.72
Kirloskar Oil,879.00,867.00,875.80,869.55,6.25,0.72
TITAGARH,896.00,883.15,889.50,883.15,6.35,0.72
Niva Bupa Healt,78.48,76.96,77.84,77.29,0.55,0.71
Supreme Ind,"4,225.00","4,160.00","4,197.50","4,167.80",29.7,0.71
3M India,"29,390.00","28,990.00","29,305.00","29,100.00",205,0.7
Zee Entertain,110.49,108.21,109.92,109.16,0.76,0.7
Kaynes Tech,"7,012.00","6,889.00","6,958.50","6,911.00",47.5,0.69
PNB Housing Fin,856.60,842.30,848.85,843.10,5.75,0.68
Timken,"2,975.00","2,890.00","2,929.30","2,909.40",19.9,0.68
HUL,"2,531.80","2,502.60","2,519.00","2,502.30",16.7,0.67
Inox Wind,149.80,146.69,148.19,147.20,0.99,0.67
Jyoti CNC Auto,912.35,893.80,908.35,902.30,6.05,0.67
KPR Mill,"1,025.50","1,006.70","1,017.40","1,010.60",6.8,0.67
Polycab,"7,723.50","7,593.50","7,658.50","7,608.00",50.5,0.66
Rattanindia Ent,51.00,50.01,50.74,50.41,0.33,0.65
Piramal Pharma,194.81,191.58,193.50,192.26,1.24,0.64
Vedanta,484.50,476.20,483.05,480.05,3,0.62
Aegis Logistics,819.90,793.55,813.30,808.35,4.95,0.61
Guj State Petro,321.00,312.50,319.50,317.55,1.95,0.61
Karur Vysya,225.30,220.25,222.52,221.18,1.34,0.61
Tata Elxsi,"5,382.50","5,320.50","5,367.50","5,335.00",32.5,0.61
Cochin Shipyard,"1,814.80","1,777.50","1,795.20","1,784.50",10.7,0.6
Finolex Cables,795.55,784.70,790.35,785.65,4.7,0.6
Ambuja Cements,569.00,563.35,567.00,563.60,3.4,0.6
TataTeleservice,56.50,55.88,56.19,55.86,0.33,0.59
Godrej Consumer,"1,118.00","1,100.70","1,107.80","1,101.40",6.4,0.58
IOC,154.95,152.83,153.69,152.81,0.88,0.58
LIC Housing Fin,573.10,565.80,569.10,565.80,3.3,0.58
Swiggy,443.50,435.70,442.70,440.15,2.55,0.58
APL Apollo,"1,743.80","1,707.60","1,734.80","1,725.00",9.8,0.57
Fortis Health,"1,096.75","1,077.05","1,087.60","1,081.40",6.2,0.57
Patanjali Foods,589.35,580.10,586.85,583.60,3.25,0.56
Blue Dart,"5,540.00","5,456.00","5,498.00","5,468.00",30,0.55
Hindalco,768.70,759.35,764.25,760.10,4.15,0.55
Jindal Steel,"1,004.40",993.90,"1,001.40",996.00,5.4,0.54
Solar Ind,"14,115.00","13,951.00","14,052.00","13,976.00",76,0.54
NMDC Steel,43.99,43.35,43.79,43.56,0.23,0.53
Container Corp,531.25,526.40,529.95,527.25,2.7,0.51
Indian Bank,780.00,767.40,772.10,768.15,3.95,0.51
JB Chemicals,"1,685.00","1,649.00","1,667.50","1,659.10",8.4,0.51
Deepak Nitrite,"1,779.50","1,753.20","1,768.50","1,759.80",8.7,0.49
Mah Seamless,580.60,574.90,579.70,576.95,2.75,0.48
Tanla Platforms,715.90,705.65,710.80,707.55,3.25,0.46
Valor Estate,156.32,152.80,154.56,153.88,0.68,0.44
HEG,524.00,515.20,520.90,518.60,2.3,0.44
NAVA,614.70,605.55,611.25,608.65,2.6,0.43
PNC Infratech,286.00,280.70,284.00,282.80,1.2,0.42
Cipla,"1,564.80","1,546.00","1,558.70","1,552.30",6.4,0.41
Federal Bank,217.18,214.10,216.33,215.44,0.89,0.41
Schaeffler Ind,"4,000.00","3,953.60","3,978.60","3,962.60",16,0.4
PG Electroplast,580.00,564.45,571.30,569.05,2.25,0.4
Shriram Finance,682.40,672.55,677.15,674.45,2.7,0.4
Syngene Intl,631.70,625.10,628.10,625.65,2.45,0.39
Bajaj Holdings,"12,260.00","12,125.00","12,258.00","12,211.00",47,0.38
Bandhan Bank,164.50,162.60,163.20,162.59,0.61,0.38
Chambal Fert,486.00,479.05,485.05,483.20,1.85,0.38
IFCI,55.50,54.70,55.16,54.96,0.2,0.36
Siemens,"3,145.00","3,097.00","3,118.60","3,107.30",11.3,0.36
Zen Tech,"1,378.00","1,363.00","1,367.40","1,362.60",4.8,0.35
BSE Limited,"2,476.30","2,435.60","2,456.30","2,448.30",8,0.33
Titan Company,"3,561.90","3,511.00","3,549.00","3,537.40",11.6,0.33
Hyundai Motor,"2,480.00","2,386.00","2,419.60","2,411.90",7.7,0.32
TCS,"2,979.70","2,951.00","2,969.80","2,960.30",9.5,0.32
AIA Engineering,"3,270.00","3,196.60","3,238.70","3,228.60",10.1,0.31
Cummins,"3,992.00","3,940.20","3,957.40","3,945.20",12.2,0.31
Mankind Pharma,"2,450.80","2,426.70","2,445.70","2,438.10",7.6,0.31
Torrent Pharma,"3,559.10","3,494.00","3,532.80","3,522.00",10.8,0.31
AstraZeneca,"9,213.50","9,051.50","9,148.50","9,121.50",27,0.3
GE Shipping,"1,038.40","1,021.20","1,032.25","1,029.20",3.05,0.3
IRFC,128.51,124.30,124.88,124.52,0.36,0.29
Thermax,"3,140.70","3,100.00","3,116.50","3,107.40",9.1,0.29
Marico,713.00,705.20,710.20,708.20,2,0.28
Narayana Hruda,"1,767.90","1,743.00","1,748.60","1,743.80",4.8,0.28
Dalmia Bharat,"2,229.50","2,204.00","2,219.20","2,213.00",6.2,0.28
RITES,251.12,248.51,250.26,249.56,0.7,0.28
Deepak Fert,"1,429.80","1,400.00","1,419.50","1,416.00",3.5,0.25
Premier Energie,"1,080.00","1,049.00","1,059.60","1,057.00",2.6,0.25
Cohance Life,875.05,863.30,869.20,867.00,2.2,0.25
Divis Labs,"6,608.50","6,527.00","6,576.50","6,561.00",15.5,0.24
Indian Renew,158.70,153.29,154.89,154.52,0.37,0.24
Kajaria Ceramic,"1,245.00","1,201.60","1,237.40","1,234.40",3,0.24
Techno Electric,"1,364.00","1,335.20","1,357.50","1,354.20",3.3,0.24
Sai Life Sci,863.00,849.75,858.55,856.60,1.95,0.23
Asahi India,910.75,879.80,901.80,899.85,1.95,0.22
Ashok Leyland,136.42,135.20,135.69,135.41,0.28,0.21
Hitachi Energy,"17,525.00","17,081.00","17,488.00","17,451.00",37,0.21
Campus Active,286.45,276.15,284.75,284.15,0.6,0.21
Westlife Food,621.90,597.90,607.30,606.05,1.25,0.21
Alembic Pharma,927.00,910.60,917.65,915.90,1.75,0.19
Go Digit,363.90,356.60,360.30,359.65,0.65,0.18
Jubilant Food,588.00,581.50,584.70,583.65,1.05,0.18
Mahanagar Gas,"1,315.00","1,299.00","1,310.70","1,308.40",2.3,0.18
Nippon,884.00,870.10,881.45,879.85,1.6,0.18
Honeywell Autom,"36,450.00","35,920.00","36,155.00","36,090.00",65,0.18
Eicher Motors,"6,940.00","6,865.00","6,898.50","6,887.00",11.5,0.17
Lupin,"1,958.60","1,931.10","1,940.50","1,937.30",3.2,0.17
Mastek,"2,164.80","2,116.50","2,127.90","2,124.60",3.3,0.16
Page Industries,"40,780.00","40,250.00","40,535.00","40,470.00",65,0.16
JSW Infra,316.00,307.55,309.30,308.85,0.45,0.15
R R Kabel,"1,265.00","1,248.00","1,258.80","1,256.90",1.9,0.15
CCL Products,846.00,830.05,834.00,832.95,1.05,0.13
Sammaan Capital,166.80,163.60,164.98,164.77,0.21,0.13
AWL Agri,269.90,266.25,268.95,268.65,0.3,0.11
HDFC Bank,984.90,973.35,978.25,977.15,1.1,0.11
IGL,213.20,209.81,211.94,211.70,0.24,0.11
Praj Industries,343.00,338.15,339.15,338.80,0.35,0.1
Kansai Nerolac,248.25,243.21,245.66,245.44,0.22,0.09
Clean Science,"1,053.10","1,041.50","1,047.20","1,046.40",0.8,0.08
Zensar Tech,767.00,732.30,756.30,755.80,0.5,0.07
Glenmark,"1,913.50","1,876.20","1,894.20","1,892.80",1.4,0.07
Tejas Networks,591.35,583.70,585.40,585.05,0.35,0.06
Jupiter Wagons,327.50,322.55,324.50,324.35,0.15,0.05
KNR Construct,186.85,183.78,185.85,185.75,0.1,0.05
SUMITOMO,528.00,518.15,520.65,520.40,0.25,0.05
Sun Pharma,"1,668.70","1,650.10","1,655.10","1,654.40",0.7,0.04
HCL Tech,"1,509.40","1,486.10","1,495.70","1,495.40",0.3,0.02
Bata India,"1,132.50","1,108.30","1,124.30","1,124.20",0.1,0.01
Global Health,"1,364.00","1,348.80","1,351.80","1,351.60",0.2,0.01
PI Industries,"3,572.60","3,542.70","3,555.30","3,555.00",0.3,0.01
Welspun Corp,835.00,817.00,825.10,825.05,0.05,0.01
