company_name,high,low,last_price,prev_close,change,percent_gain
Muthoot Finance,"2,800.00","2,671.30","2,757.40","2,509.90",247.5,9.86
Pfizer,"5,513.50","5,263.50","5,328.00","5,107.00",221,4.33
Coromandel Int,"2,369.40","2,260.00","2,353.20","2,257.70",95.5,4.23
Chalet Hotels,938.00,896.55,933.00,895.70,37.3,4.16
Manappuram Fin,268.00,258.70,266.00,255.90,10.1,3.95
Bajaj Housing,114.92,109.40,112.72,108.56,4.16,3.83
Techno Electric,"1,513.00","1,429.50","1,493.90","1,439.90",54,3.75
Newgen Software,929.80,854.70,886.45,854.70,31.75,3.71
Kalyan Jeweller,546.30,511.45,533.50,515.65,17.85,3.46
Tata Comm,"1,706.80","1,640.00","1,694.90","1,639.80",55.1,3.36
UNO Minda,"1,154.00","1,114.40","1,149.80","1,114.40",35.4,3.18
APTUS VALUE,358.95,345.75,356.00,345.05,10.95,3.17
Balrampur Chini,568.00,544.05,565.40,548.30,17.1,3.12
Poly Medicure,"1,933.60","1,843.20","1,902.40","1,846.30",56.1,3.04
Info Edge,"1,385.50","1,319.50","1,365.40","1,325.90",39.5,2.98
CreditAccess Gr,"1,344.40","1,296.90","1,334.20","1,296.80",37.4,2.88
Endurance Techn,"2,655.00","2,554.50","2,602.20","2,531.60",70.6,2.79
CRISIL,"5,421.50","5,193.50","5,339.50","5,206.50",133,2.55
GMR Airports,90.90,88.74,90.77,88.65,2.12,2.39
Reliance Power,44.00,41.88,43.30,42.29,1.01,2.39
Guj Mineral,440.50,414.05,424.95,415.55,9.4,2.26
Wipro,248.43,242.41,246.81,241.65,5.16,2.14
EID Parry,"1,168.00","1,142.00","1,162.60","1,138.50",24.1,2.12
Valor Estate,184.20,177.20,180.91,177.21,3.7,2.09
Neuland Lab,"13,347.00","12,935.00","13,278.00","13,018.00",260,2
Ola Electric,43.00,40.52,41.31,40.50,0.81,2
Eternal,319.80,310.65,318.40,312.35,6.05,1.94
Krishna Inst.,749.70,724.50,745.05,731.20,13.85,1.89
Krishna Inst.,749.70,724.50,745.05,731.20,13.85,1.89
Usha Martin,356.95,341.35,354.15,347.65,6.5,1.87
Ashok Leyland,124.00,119.29,121.96,119.73,2.23,1.86
Asahi India,845.00,810.00,837.00,821.80,15.2,1.85
AU Small Financ,752.55,740.55,750.60,738.00,12.6,1.71
Blue Star,"1,801.00","1,745.90","1,785.20","1,755.80",29.4,1.67
APL Apollo,"1,615.30","1,578.10","1,608.50","1,582.60",25.9,1.64
Vishal Mega Mar,155.60,144.40,146.56,144.19,2.37,1.64
Navin Fluorine,"5,052.50","4,901.00","4,998.00","4,918.50",79.5,1.62
Dr Lal PathLab,"3,365.00","3,260.00","3,347.80","3,295.40",52.4,1.59
Praj Industries,413.90,405.00,411.30,404.90,6.4,1.58
Bajaj Holdings,"14,200.00","13,900.00","14,136.00","13,917.00",219,1.57
SBFC Finance,105.71,103.31,104.98,103.36,1.62,1.57
HDFC Life,790.75,777.95,788.75,776.60,12.15,1.56
Wockhardt,"1,536.90","1,496.10","1,525.00","1,501.60",23.4,1.56
Home First,"1,263.00","1,225.10","1,251.90","1,233.20",18.7,1.52
Alembic Pharma,979.00,941.60,956.95,942.75,14.2,1.51
Dixon Technolog,"16,216.00","15,950.00","16,191.00","15,952.00",239,1.5
Infosys,"1,470.00","1,426.20","1,447.70","1,426.60",21.1,1.48
Global Health,"1,383.50","1,353.60","1,374.10","1,355.60",18.5,1.36
Godfrey Phillip,"10,276.50","9,947.50","10,182.50","10,047.00",135.5,1.35
Sundaram Fin,"4,568.90","4,499.90","4,534.70","4,475.60",59.1,1.32
Gland,"1,998.00","1,945.00","1,975.80","1,950.20",25.6,1.31
IRB Infra,46.48,44.45,45.37,44.79,0.58,1.29
IRB Infra,46.48,44.45,45.37,44.79,0.58,1.29
KFin Tech,"1,133.00","1,107.70","1,128.90","1,114.50",14.4,1.29
Syngene Intl,672.50,659.55,667.60,659.15,8.45,1.28
GE Shipping,975.00,944.85,970.80,958.85,11.95,1.25
COFORGE LTD.,"1,649.90","1,621.60","1,642.00","1,621.70",20.3,1.25
CAMS,"3,892.00","3,830.00","3,868.60","3,821.40",47.2,1.24
Netweb,"2,153.90","2,086.00","2,125.00","2,098.90",26.1,1.24
AB Capital,274.10,268.10,273.00,269.70,3.3,1.22
Radico Khaitan,"2,871.00","2,777.30","2,857.60","2,823.90",33.7,1.19
Five-Star Busin,590.00,577.20,585.70,579.05,6.65,1.15
Asian Paints,"2,534.90","2,497.70","2,528.70","2,500.20",28.5,1.14
Craftsman,"7,248.50","6,890.00","7,093.00","7,013.50",79.5,1.13
Jindal Stainles,731.00,716.10,729.90,721.75,8.15,1.13
IGIL,341.95,334.80,340.25,336.55,3.7,1.1
