company_name,high,low,last_price,prev_close,change,percent_gain
IFCI,52.78,44.75,51.77,44.75,7.02,15.69
RITES,292.00,247.30,286.99,248.26,38.73,15.6
TITAGARH,924.40,811.10,912.85,809.05,103.8,12.83
Cochin Shipyard,"2,068.00","1,835.50","2,035.60","1,812.10",223.5,12.33
Cochin Shipyard,"2,068.00","1,835.50","2,035.60","1,812.10",223.5,12.33
Mazagon Dock,"3,578.00","3,186.00","3,522.40","3,182.40",340,10.68
Mazagon Dock,"3,578.00","3,186.00","3,522.40","3,182.40",340,10.68
Garden Reach Sh,"2,560.00","2,252.80","2,481.70","2,258.80",222.9,9.87
Shipping Corp,193.50,174.01,188.77,172.74,16.03,9.28
Data Patterns,"2,939.00","2,650.40","2,868.20","2,625.00",243.2,9.26
Angel One,"2,825.00","2,571.00","2,800.60","2,568.60",232,9.03
Rail Vikas,417.50,378.35,409.60,376.25,33.35,8.86
Jupiter Wagons,428.60,388.50,422.05,388.25,33.8,8.71
Premier Energie,"1,135.00","1,040.55","1,125.95","1,035.70",90.25,8.71
Anant Raj,517.10,477.50,514.10,473.60,40.5,8.55
Sapphire Foods,334.00,306.15,331.00,307.25,23.75,7.73
Sapphire Foods,334.00,306.15,331.00,307.25,23.75,7.73
BEML,"3,684.90","3,393.00","3,654.10","3,393.00",261.1,7.7
Guj Mineral,357.15,328.55,354.60,329.95,24.65,7.47
Star Health,467.80,415.80,450.90,420.10,30.8,7.33
CG Consumer,353.40,338.30,351.25,327.40,23.85,7.28
GE Shipping,984.00,905.50,972.75,909.40,63.35,6.97
Niva Bupa Healt,92.60,84.60,90.41,84.55,5.86,6.93
IRFC,140.22,130.00,138.61,130.24,8.37,6.43
Ircon Internati,192.40,175.86,188.88,177.58,11.3,6.36
Ircon Internati,192.40,175.86,188.88,177.58,11.3,6.36
SJVN,105.45,98.44,104.20,98.35,5.85,5.95
Railtel,392.80,358.00,383.55,362.05,21.5,5.94
Container Corp,734.00,689.55,730.50,690.25,40.25,5.83
SKF India,"4,688.00","4,476.00","4,574.80","4,324.40",250.4,5.79
Gravita India,"2,073.40","1,917.80","2,030.20","1,919.60",110.6,5.76
PNC Infratech,282.00,265.95,280.20,265.10,15.1,5.7
HUDCO,234.59,221.74,233.86,221.72,12.14,5.48
Hindustan Aeron,"5,165.00","4,833.60","5,127.70","4,864.80",262.9,5.4
Hindustan Aeron,"5,165.00","4,833.60","5,127.70","4,864.80",262.9,5.4
Adani Green Ene,"1,025.00",965.20,"1,020.10",967.90,52.2,5.39
Tejas Networks,748.40,704.05,740.60,702.80,37.8,5.38
CDSL,"1,435.00","1,337.10","1,408.80","1,337.20",71.6,5.35
SignatureGlobal,"1,243.00","1,173.20","1,236.10","1,175.20",60.9,5.18
Zen Tech,"1,794.80","1,717.90","1,794.80","1,709.40",85.4,5
Raymond,607.60,607.60,607.60,578.70,28.9,4.99
CCL Products,782.80,741.00,761.20,725.10,36.1,4.98
Techno Electric,"1,287.60","1,202.50","1,280.10","1,220.90",59.2,4.85
Aegis Logistics,880.90,825.00,867.55,828.00,39.55,4.78
Intellect Desig,"1,079.00","1,021.10","1,074.55","1,025.65",48.9,4.77
Devyani Int,190.50,177.15,186.89,178.56,8.33,4.67
eClerx Services,"3,324.00","3,125.00","3,301.80","3,156.00",145.8,4.62
Tube Investment,"3,075.00","2,912.00","3,044.60","2,910.20",134.4,4.62
Aditya Birla Re,"2,160.00","2,032.00","2,145.30","2,051.40",93.9,4.58
Timken,"3,174.70","2,975.00","3,096.00","2,961.70",134.3,4.53
Jubilant Pharmo,950.00,905.60,945.60,905.60,40,4.42
CAMS,"3,929.00","3,737.00","3,890.90","3,726.40",164.5,4.41
Tata Tech,754.20,721.50,750.90,720.00,30.9,4.29
ABSL AMC,711.70,678.90,707.95,679.55,28.4,4.18
Gillette India,"8,681.00","8,220.00","8,610.00","8,266.50",343.5,4.16
Adani Power,569.80,543.10,565.50,543.10,22.4,4.12
NBCC (India),113.20,106.55,111.08,106.72,4.36,4.09
Sagility India,47.18,45.00,46.78,44.94,1.84,4.09
Brigade Ent,"1,121.80","1,056.80","1,108.60","1,065.10",43.5,4.08
MCX India,"6,508.50","6,210.00","6,450.00","6,204.50",245.5,3.96
Indian Renew,175.98,167.02,173.29,166.75,6.54,3.92
Swan Energy,461.35,436.55,455.55,438.45,17.1,3.9
Bharat Elec,371.15,349.60,363.90,350.40,13.5,3.85
Kirloskar Oil,923.00,855.30,895.50,862.30,33.2,3.85
Bajaj Holdings,"13,480.00","12,630.00","13,111.00","12,630.00",481,3.81
General Insuran,437.50,417.05,436.25,420.40,15.85,3.77
Motilal Oswal,796.00,750.00,789.00,760.30,28.7,3.77
Schaeffler Ind,"4,142.70","3,890.20","4,085.30","3,939.90",145.4,3.69
Vardhman Text,503.00,481.00,499.80,482.00,17.8,3.69
Wockhardt,"1,345.00","1,275.40","1,330.40","1,283.40",47,3.66
Apar Ind,"8,399.00","7,703.00","8,228.00","7,941.00",287,3.61
Bombay Burmah,"1,935.90","1,852.80","1,909.20","1,843.50",65.7,3.56
AFFLE 3I,"1,749.90","1,652.80","1,720.00","1,662.40",57.6,3.46
Inox India,"1,174.00","1,132.20","1,160.55","1,122.20",38.35,3.42
JK Tyre Ind,354.90,339.40,351.40,339.85,11.55,3.4
JSW Energy,506.65,481.85,503.85,487.40,16.45,3.38
Route,986.30,951.90,981.65,950.30,31.35,3.3
Rattanindia Ent,49.00,47.11,48.62,47.07,1.55,3.29
SUMITOMO,542.80,520.20,538.45,521.40,17.05,3.27
Adani Total Gas,689.50,661.50,681.60,660.40,21.2,3.21
Alok Industries,18.75,17.85,18.46,17.89,0.57,3.19
Piramal Enter,"1,111.00","1,068.00","1,104.75","1,070.55",34.2,3.19
Finolex Cables,965.60,930.95,961.65,932.10,29.55,3.17
NHPC,90.78,87.08,89.71,86.95,2.76,3.17
Schneider Infra,657.85,632.00,653.05,633.10,19.95,3.15
EIH,376.00,364.40,375.20,363.90,11.3,3.11
REC,409.65,395.10,406.45,394.35,12.1,3.07
