company_name,high,low,last_price,prev_close,change,percent_gain
Zensar Tech,806.90,798.90,803.90,801.60,2.3,0.29
Birlasoft,380.20,372.10,376.40,375.30,1.1,0.29
KPIL,"1,277.80","1,255.00","1,262.40","1,258.80",3.6,0.29
Chola Fin Hold,"1,928.00","1,906.70","1,919.20","1,913.60",5.6,0.29
Poly Medicure,"1,988.00","1,935.10","1,974.10","1,968.50",5.6,0.28
Ajanta Pharma,"2,473.20","2,430.00","2,468.60","2,461.90",6.7,0.27
TMPV,419.00,408.10,412.45,411.35,1.1,0.27
IOC,167.10,162.15,163.51,163.09,0.42,0.26
Muthoot Finance,"3,199.00","3,143.60","3,191.40","3,183.20",8.2,0.26
DOMS Industries,"2,543.90","2,519.90","2,537.30","2,531.00",6.3,0.25
Tanla Platforms,622.40,613.10,619.25,617.85,1.4,0.23
BASF,"4,473.50","4,415.10","4,433.40","4,423.90",9.5,0.21
Gujarat Gas,413.65,406.50,411.65,410.80,0.85,0.21
Adani Ports,"1,463.00","1,449.60","1,457.90","1,454.80",3.1,0.21
Tata Comm,"1,958.40","1,900.20","1,913.80","1,909.70",4.1,0.21
HINDPETRO,478.80,464.55,469.75,468.85,0.9,0.19
Sammaan Capital,185.93,182.50,184.38,184.04,0.34,0.18
PTC Industries,"17,215.00","16,977.00","17,035.00","17,004.00",31,0.18
UPL,726.50,712.30,721.35,720.05,1.3,0.18
Torrent Power,"1,322.50","1,300.00","1,316.00","1,313.60",2.4,0.18
JSW Steel,"1,211.60","1,199.40","1,210.00","1,207.90",2.1,0.17
Godrej Ind,"1,103.20","1,078.00","1,096.80","1,095.20",1.6,0.15
SignatureGlobal,"1,116.50","1,088.40","1,096.00","1,094.50",1.5,0.14
Prestige Estate,"1,770.30","1,745.10","1,755.30","1,753.10",2.2,0.13
RITES,250.89,246.81,247.86,247.53,0.33,0.13
Britannia,"5,869.50","5,792.00","5,859.50","5,852.50",7,0.12
Mankind Pharma,"2,458.00","2,420.10","2,446.60","2,443.70",2.9,0.12
Star Health,483.40,470.45,481.05,480.45,0.6,0.12
Concord Biotech,"1,463.00","1,440.10","1,453.90","1,452.60",1.3,0.09
LT Technology,"4,136.00","4,070.80","4,110.00","4,106.30",3.7,0.09
Torrent Pharma,"3,612.00","3,554.50","3,602.40","3,599.30",3.1,0.09
Chola Invest.,"1,723.80","1,700.00","1,711.80","1,710.40",1.4,0.08
Gland,"1,918.70","1,890.30","1,905.80","1,904.50",1.3,0.07
Schneider Infra,875.00,848.80,853.75,853.15,0.6,0.07
Voltas,"1,425.20","1,400.00","1,419.80","1,418.80",1,0.07
Angel One,"2,532.90","2,495.10","2,513.10","2,511.70",1.4,0.06
Bajaj Housing,112.40,110.30,110.72,110.65,0.07,0.06
Titan Company,"3,773.90","3,720.10","3,750.70","3,748.30",2.4,0.06
Devyani Int,169.26,165.91,167.80,167.72,0.08,0.05
Himadri Special,494.40,483.80,486.00,485.75,0.25,0.05
Indian Bank,860.80,849.50,854.85,854.45,0.4,0.05
Premier Energie,"1,117.00","1,088.10","1,099.80","1,099.20",0.6,0.05
One 97 Paytm,"1,318.70","1,297.00","1,309.80","1,309.30",0.5,0.04
Jubilant Food,615.15,607.20,613.25,613.05,0.2,0.03
Kajaria Ceramic,"1,220.90","1,206.00","1,217.10","1,216.70",0.4,0.03
Jio Financial,312.80,309.15,309.80,309.75,0.05,0.02
Tata Elxsi,"5,587.00","5,502.50","5,539.50","5,538.50",1,0.02
Astral Ltd,"1,468.20","1,453.00","1,464.90","1,464.80",0.1,0.01
