company_name,high,low,last_price,prev_close,change,percent_gain
Data Patterns,"2,647.00","2,230.20","2,556.90","2,236.20",320.70,14.34
Garden Reach Sh,"2,019.90","1,754.90","1,957.80","1,749.60",208.20,11.9
TBO Tek,"1,143.80","1,007.90","1,130.00","1,013.50",116.50,11.49
Cochin Shipyard,"1,669.70","1,510.00","1,652.40","1,502.10",150.30,10.01
Cochin Shipyard,"1,669.70","1,510.00","1,652.40","1,502.10",150.30,10.01
Mazagon Dock,"3,048.30","2,817.90","3,027.90","2,786.30",241.60,8.67
Mazagon Dock,"3,048.30","2,817.90","3,027.90","2,786.30",241.60,8.67
India Cements,319.40,294.00,315.15,290.40,24.75,8.52
Whirlpool,"1,330.00","1,195.00","1,291.50","1,199.85",91.65,7.64
Honasa Consumer,251.14,232.00,248.89,232.48,16.41,7.06
Sona BLW,499.30,467.40,491.85,463.25,28.60,6.17
Tube Investment,"2,808.50","2,655.70","2,797.50","2,642.30",155.20,5.87
ABSL AMC,686.00,648.75,673.70,642.25,31.45,4.9
Prestige Estate,"1,385.00","1,325.30","1,380.00","1,315.80",64.20,4.88
CreditAccess Gr,"1,153.20","1,095.05","1,147.05","1,095.10",51.95,4.74
PNB Housing Fin,"1,084.85","1,019.95","1,030.40",986.25,44.15,4.48
Indiamart Inter,"2,372.20","2,242.60","2,331.00","2,234.80",96.20,4.3
Network 18,46.48,43.50,45.27,43.45,1.82,4.19
UCO Bank,33.14,31.80,32.07,30.78,1.29,4.19
Hindustan Aeron,"4,660.00","4,448.50","4,609.30","4,426.30",183.00,4.13
Hindustan Aeron,"4,660.00","4,448.50","4,609.30","4,426.30",183.00,4.13
Atul,"6,795.00","6,315.00","6,760.50","6,500.00",260.50,4.01
Bharat Elec,319.45,305.80,317.10,305.05,12.05,3.95
Zensar Tech,759.00,718.10,749.00,721.05,27.95,3.88
Engineers India,186.50,177.10,184.79,177.90,6.89,3.87
Sonata,379.00,364.60,376.00,362.75,13.25,3.65
Guj State Petro,334.60,318.40,329.95,318.40,11.55,3.63
Intellect Desig,800.00,765.00,790.10,762.50,27.60,3.62
Elecon Eng,563.00,538.35,560.25,541.10,19.15,3.54
Elecon Eng,563.00,538.35,560.25,541.10,19.15,3.54
Trent,"5,510.00","5,175.00","5,391.50","5,209.50",182.00,3.49
Bharat Dynamics,"1,557.00","1,499.00","1,536.20","1,486.50",49.70,3.34
Bharat Dynamics,"1,557.00","1,499.00","1,536.20","1,486.50",49.70,3.34
Shipping Corp,188.99,176.71,182.67,176.76,5.91,3.34
BEML,"3,254.00","3,116.10","3,211.20","3,107.80",103.40,3.33
Hitachi Energy,"14,440.00","13,962.00","14,391.00","13,961.00",430.00,3.08
Gujarat Gas,473.00,453.25,468.45,454.80,13.65,3
