company_name,high,low,last_price,prev_close,change,percent_gain
CCL Products,707.40,650.60,694.45,592.70,101.75,17.17
Poly Medicure,"2,840.00","2,604.00","2,781.30","2,591.10",190.2,7.34
Chambal Fert,742.20,691.05,726.65,690.85,35.8,5.18
Godrej Agrovet,707.80,668.05,697.45,668.05,29.4,4.4
Ceat,"3,627.90","3,425.10","3,575.90","3,430.90",145,4.23
Newgen Software,"1,105.00","1,008.30","1,078.20","1,041.70",36.5,3.5
R R Kabel,"1,267.50","1,136.70","1,213.50","1,175.80",37.7,3.21
Hero Motocorp,"3,908.00","3,781.00","3,872.60","3,767.60",105,2.79
Elecon Eng,605.20,574.50,593.60,578.90,14.7,2.54
Elecon Eng,605.20,574.50,593.60,578.90,14.7,2.54
Coromandel Int,"2,302.00","2,239.00","2,284.10","2,228.20",55.9,2.51
Blue Dart,"6,748.50","6,477.00","6,628.00","6,477.00",151,2.33
Max Healthcare,"1,171.00","1,133.50","1,156.00","1,131.70",24.3,2.15
Alivus Life,"1,125.00","1,070.20","1,111.00","1,087.90",23.1,2.12
Godrej Ind,"1,119.00","1,075.00","1,112.20","1,089.90",22.3,2.05
Muthoot Finance,"2,255.40","2,212.20","2,248.20","2,203.60",44.6,2.02
Polycab,"6,077.50","5,725.00","5,906.00","5,795.00",111,1.92
Bharti Airtel,"1,912.00","1,882.60","1,901.00","1,866.00",35,1.88
Dr Lal PathLab,"2,817.30","2,733.50","2,807.80","2,758.50",49.3,1.79
EID Parry,868.65,830.30,843.15,829.05,14.1,1.7
Tata Steel,145.40,141.54,144.44,142.08,2.36,1.66
Biocon,345.50,332.05,341.45,335.90,5.55,1.65
M&M,"3,159.70","3,056.00","3,068.40","3,021.50",46.9,1.55
Chola Fin Hold,"1,900.40","1,845.00","1,886.00","1,857.90",28.1,1.51
HUL,"2,390.10","2,340.20","2,381.80","2,348.60",33.2,1.41
JSW Steel,971.90,955.00,967.50,955.50,12,1.26
Nestle,"2,374.20","2,330.00","2,356.50","2,328.20",28.3,1.22
Nestle,"2,374.20","2,330.00","2,356.50","2,328.20",28.3,1.22
Balkrishna Ind,"2,749.40","2,697.30","2,731.90","2,699.40",32.5,1.2
Tejas Networks,740.00,691.60,700.75,692.85,7.9,1.14
Yes Bank,19.44,17.88,17.93,17.73,0.2,1.13
Exide Ind,375.40,361.65,370.25,366.15,4.1,1.12
United Spirits,"1,588.00","1,550.50","1,576.30","1,559.10",17.2,1.1
Eicher Motors,"5,597.00","5,440.50","5,515.00","5,460.50",54.5,1
Maruti Suzuki,"12,599.00","12,371.00","12,581.00","12,458.00",123,0.99
Rainbow Child,"1,370.70","1,310.40","1,358.80","1,346.00",12.8,0.95
Narayana Hruda,"1,858.00","1,776.80","1,795.50","1,779.40",16.1,0.9
Fortis Health,694.80,666.00,686.85,681.00,5.85,0.86
Vishal Mega Mar,126.44,123.40,125.18,124.14,1.04,0.84
GNFC,494.15,485.10,490.35,486.60,3.75,0.77
Endurance Techn,"1,888.20","1,851.40","1,871.40","1,857.70",13.7,0.74
Hyundai Motor,"1,755.00","1,711.40","1,740.70","1,728.20",12.5,0.72
Bayer CropScien,"4,779.00","4,657.80","4,687.40","4,655.10",32.3,0.69
HCL Tech,"1,583.80","1,565.10","1,579.10","1,568.60",10.5,0.67
Britannia,"5,415.50","5,311.00","5,393.50","5,359.00",34.5,0.64
Redington,258.50,248.01,250.15,248.59,1.56,0.63
Divis Labs,"6,178.50","5,970.00","6,161.00","6,124.50",36.5,0.6
CRISIL,"4,673.70","4,600.00","4,647.90","4,620.60",27.3,0.59
Dalmia Bharat,"1,975.00","1,936.20","1,952.40","1,941.00",11.4,0.59
Emcure Pharmace,"1,042.00","1,004.40","1,030.00","1,024.10",5.9,0.58
Apollo Hospital,"7,074.00","6,950.00","7,009.00","6,974.00",35,0.5
Blue Star,"1,744.70","1,676.70","1,690.30","1,682.00",8.3,0.49
Bajaj Finserv,"2,045.00","2,008.10","2,035.80","2,026.20",9.6,0.47
Bajaj Finserv,"2,045.00","2,008.10","2,035.80","2,026.20",9.6,0.47
Sai Life Sci,739.00,712.80,721.10,717.70,3.4,0.47
Bharti Hexacom,"1,718.60","1,673.70","1,692.40","1,685.10",7.3,0.43
Jindal Stainles,598.00,583.00,588.30,586.00,2.3,0.39
Bajaj Auto,"8,044.00","7,910.00","7,945.50","7,920.50",25,0.32
Ramco Cements,952.65,940.00,949.50,946.65,2.85,0.3
Sundaram Fin,"5,197.50","5,037.00","5,115.00","5,099.50",15.5,0.3
Balrampur Chini,557.60,544.10,553.85,552.30,1.55,0.28
United Brewerie,"2,152.60","2,108.40","2,136.80","2,131.10",5.7,0.27
CenturyPlyboard,712.00,696.60,708.05,706.45,1.6,0.23
UltraTechCement,"11,729.00","11,544.00","11,693.00","11,670.00",23,0.2
Infosys,"1,515.60","1,499.10","1,511.50","1,508.60",2.9,0.19
Radico Khaitan,"2,567.50","2,504.20","2,537.20","2,532.60",4.6,0.18
TCS,"3,473.00","3,437.00","3,460.00","3,454.30",5.7,0.17
ICICI Bank,"1,433.70","1,420.40","1,431.60","1,429.40",2.2,0.15
Krishna Inst.,666.40,654.30,662.60,661.70,0.9,0.14
Krishna Inst.,666.40,654.30,662.60,661.70,0.9,0.14
Honasa Consumer,255.50,250.00,251.63,251.35,0.28,0.11
Larsen,"3,353.00","3,302.80","3,334.00","3,330.20",3.8,0.11
Tech Mahindra,"1,504.80","1,486.10","1,496.20","1,494.60",1.6,0.11
Gujarat Fluoro,"3,938.90","3,820.10","3,878.80","3,875.10",3.7,0.1
Schaeffler Ind,"3,590.10","3,528.20","3,575.80","3,573.10",2.7,0.08
Bata India,"1,220.00","1,202.50","1,207.00","1,206.20",0.8,0.07
India Cements,317.05,305.55,310.35,310.20,0.15,0.05
Shree Cements,"29,925.00","29,370.00","29,485.00","29,470.00",15,0.05
Colgate,"2,639.00","2,591.00","2,621.40","2,621.00",0.4,0.02
