company_name,high,low,last_price,prev_close,change,percent_gain
R R Kabel,"1,218.70","1,132.20","1,175.80","1,023.80",152,14.85
Netweb,"1,681.80","1,515.50","1,604.40","1,421.70",182.7,12.85
Adani Total Gas,684.40,603.45,665.55,599.75,65.8,10.97
Motilal Oswal,704.65,638.05,696.30,636.35,59.95,9.42
Easy Trip,13.46,11.79,12.89,11.84,1.05,8.87
Easy Trip,13.46,11.79,12.89,11.84,1.05,8.87
JBM Auto,704.00,630.10,692.35,644.20,48.15,7.47
Adani Enterpris,"2,497.00","2,297.80","2,455.50","2,294.20",161.3,7.03
IGL,207.00,193.90,206.34,192.94,13.4,6.95
Adani Green Ene,"1,003.50",910.55,965.70,905.25,60.45,6.68
Finolex Cables,934.00,860.70,913.25,857.80,55.45,6.46
HINDPETRO,414.00,391.25,409.85,385.05,24.8,6.44
Adani Ports,"1,377.00","1,285.70","1,347.10","1,267.10",80,6.31
KEI Industries,"3,230.00","3,050.60","3,210.10","3,025.40",184.7,6.1
GE Shipping,935.00,878.15,930.80,877.60,53.2,6.06
Polycab,"5,809.00","5,535.50","5,795.00","5,465.00",330,6.04
Adani Power,584.35,525.50,556.45,525.20,31.25,5.95
Aarti Ind,451.90,424.05,450.40,426.65,23.75,5.57
Biocon,336.80,322.00,335.90,318.90,17,5.33
City Union Bank,183.00,176.17,182.57,173.48,9.09,5.24
VIP Industries,325.50,306.05,322.55,306.50,16.05,5.24
Bharat Dynamics,"1,572.00","1,491.10","1,563.90","1,486.80",77.1,5.19
Bharat Dynamics,"1,572.00","1,491.10","1,563.90","1,486.80",77.1,5.19
Jyoti CNC Auto,"1,173.90","1,114.30","1,165.00","1,108.30",56.7,5.12
Rajesh Exports,191.99,181.57,191.18,181.97,9.21,5.06
Cello World,573.00,536.35,568.30,541.15,27.15,5.02
Godfrey Phillip,"8,806.50","8,358.50","8,806.50","8,387.50",419,5
Sterling Wilson,271.80,260.40,271.80,258.90,12.9,4.98
Graphite India,476.00,446.25,471.25,449.45,21.8,4.85
Apar Ind,"5,852.00","5,492.50","5,798.00","5,530.50",267.5,4.84
Indegene,560.00,536.35,557.55,531.80,25.75,4.84
MOTHERSON,139.49,132.55,138.91,132.55,6.36,4.8
PB Fintech,"1,676.50","1,596.00","1,669.40","1,593.50",75.9,4.76
Westlife Food,704.75,664.00,702.25,670.75,31.5,4.7
Kalyan Jeweller,534.80,508.10,530.80,508.45,22.35,4.4
Trent,"5,382.00","5,155.00","5,370.50","5,148.00",222.5,4.32
Chola Invest.,"1,559.30","1,487.40","1,551.50","1,487.80",63.7,4.28
V-Guard Ind,378.00,361.10,376.10,360.95,15.15,4.2
Inox Wind,173.86,167.20,173.08,166.12,6.96,4.19
CIEINDIA,414.00,393.80,412.05,395.90,16.15,4.08
Praj Industries,474.00,451.90,470.40,451.95,18.45,4.08
Shriram Finance,630.90,607.20,628.85,604.20,24.65,4.08
Shriram Finance,630.90,607.20,628.85,604.20,24.65,4.08
UNO Minda,915.00,876.10,911.90,877.15,34.75,3.96
One 97 Paytm,870.50,837.20,866.00,833.05,32.95,3.96
Max Healthcare,"1,139.90","1,100.10","1,131.70","1,089.80",41.9,3.84
CG Consumer,335.70,323.55,335.10,322.80,12.3,3.81
TataTeleservice,58.41,55.29,57.80,55.68,2.12,3.81
Poly Medicure,"2,605.00","2,495.60","2,591.10","2,495.90",95.2,3.81
CESC,165.43,159.09,164.97,158.93,6.04,3.8
Gujarat Gas,472.90,449.80,469.45,452.40,17.05,3.77
IOC,149.74,144.75,148.56,143.28,5.28,3.69
Triveni Turbine,536.75,507.55,526.45,507.75,18.7,3.68
Olectra Greente,"1,190.00","1,143.10","1,183.80","1,142.00",41.8,3.66
Ircon Internati,160.99,157.00,158.70,153.10,5.6,3.66
Ircon Internati,160.99,157.00,158.70,153.10,5.6,3.66
Capri Global,175.75,166.62,169.35,163.44,5.91,3.62
Capri Global,175.75,166.62,169.35,163.44,5.91,3.62
Guj State Petro,332.20,316.95,330.25,318.75,11.5,3.61
Fert and Chem,805.00,761.10,796.50,769.00,27.5,3.58
Marico,735.85,709.75,722.65,697.75,24.9,3.57
Newgen Software,"1,053.25","1,003.00","1,041.70","1,005.75",35.95,3.57
Radico Khaitan,"2,545.00","2,464.50","2,532.60","2,445.50",87.1,3.56
Interglobe Avi,"5,592.00","5,412.50","5,531.50","5,344.50",187,3.5
Bajaj Finserv,"2,036.60","1,959.10","2,026.20","1,958.00",68.2,3.48
Bajaj Finserv,"2,036.60","1,959.10","2,026.20","1,958.00",68.2,3.48
Blue Dart,"6,541.00","6,203.00","6,477.00","6,260.00",217,3.47
Mazagon Dock,"3,128.00","2,964.60","3,099.50","2,996.60",102.9,3.43
