company_name,high,low,last_price,prev_close,change,percent_gain
Navin Fluorine,"5,839.00","5,428.40","5,687.40","4,976.80",710.6,14.28
Chennai Petro,998.00,877.00,979.35,885.00,94.35,10.66
Intellect Desig,"1,144.50","1,053.50","1,133.50","1,046.75",86.75,8.29
IDBI Bank,106.97,97.87,103.80,97.90,5.9,6.03
Latent View,452.00,420.05,448.35,423.20,25.15,5.94
Inventurus Know,"1,679.60","1,550.50","1,645.90","1,567.10",78.8,5.03
Union Bank,152.00,142.86,148.67,142.32,6.35,4.46
Welspun Corp,985.00,935.70,965.75,926.15,39.6,4.28
Bharat Elec,427.25,408.15,426.10,409.90,16.2,3.95
IDFC First Bank,82.65,78.67,81.77,78.93,2.84,3.6
Aurobindo Pharm,"1,155.80","1,100.00","1,138.90","1,102.50",36.4,3.3
Canara Bank,138.60,131.20,136.99,132.89,4.1,3.09
Timken,"3,178.40","3,036.80","3,144.00","3,055.80",88.2,2.89
Star Health,500.00,481.65,494.40,481.05,13.35,2.78
Sobha,"1,628.40","1,572.50","1,618.60","1,576.80",41.8,2.65
United Spirits,"1,488.00","1,428.00","1,431.40","1,394.60",36.8,2.64
Gujarat Fluoro,"3,780.00","3,660.00","3,743.60","3,647.90",95.7,2.62
MRPL,171.39,159.32,166.40,162.58,3.82,2.35
Schaeffler Ind,"4,034.00","3,923.80","4,021.40","3,929.50",91.9,2.34
PNB,124.05,120.08,122.89,120.09,2.8,2.33
UCO Bank,34.20,32.32,33.21,32.46,0.75,2.31
Yes Bank,23.22,22.27,22.74,22.23,0.51,2.29
Sammaan Capital,191.50,181.20,188.59,184.38,4.21,2.28
Lodha Developer,"1,214.00","1,184.20","1,197.90","1,171.40",26.5,2.26
Honasa Consumer,293.65,276.95,284.30,278.30,6,2.16
Adani Energy,"1,004.00",960.10,986.20,965.65,20.55,2.13
Bank of Baroda,280.65,272.05,278.40,272.75,5.65,2.07
Escorts Kubota,"3,824.00","3,697.30","3,786.50","3,713.90",72.6,1.95
Neuland Lab,"16,598.00","16,090.00","16,473.00","16,158.00",315,1.95
Eicher Motors,"7,099.00","6,902.50","7,007.00","6,889.00",118,1.71
APTUS VALUE,321.00,310.65,317.60,312.55,5.05,1.62
BHEL,266.49,260.66,265.49,261.29,4.2,1.61
Oberoi Realty,"1,794.90","1,759.00","1,778.30","1,750.30",28,1.6
Five-Star Busin,666.00,618.30,652.75,642.75,10,1.56
MCX India,"9,310.00","9,130.00","9,243.50","9,101.50",142,1.56
Dr Lal PathLab,"3,208.90","3,063.00","3,135.50","3,089.40",46.1,1.49
BSE Limited,"2,493.90","2,326.10","2,479.00","2,442.80",36.2,1.48
GE Shipping,"1,137.70","1,076.10","1,099.60","1,083.65",15.95,1.47
IOC,166.91,163.09,165.90,163.51,2.39,1.46
PTC Industries,"17,368.00","16,911.00","17,283.00","17,035.00",248,1.46
Shriram Finance,769.80,727.00,748.90,738.25,10.65,1.44
DOMS Industries,"2,600.00","2,535.60","2,572.10","2,537.30",34.8,1.37
Suzlon Energy,60.18,58.66,59.30,58.51,0.79,1.35
Data Patterns,"2,755.60","2,710.00","2,744.00","2,708.00",36,1.33
HINDPETRO,484.10,469.35,476.00,469.75,6.25,1.33
Triveni Turbine,540.45,528.45,535.30,528.25,7.05,1.33
Poly Medicure,"2,003.40","1,958.50","1,999.70","1,974.10",25.6,1.3
Divis Labs,"6,775.00","6,608.50","6,738.00","6,655.00",83,1.25
Gland,"1,947.70","1,907.80","1,928.90","1,905.80",23.1,1.21
ACC,"1,915.10","1,856.50","1,881.50","1,859.40",22.1,1.19
Olectra Greente,"1,573.80","1,509.10","1,548.50","1,531.00",17.5,1.14
Larsen,"4,045.90","3,980.20","4,030.90","3,987.50",43.4,1.09
Usha Martin,470.80,456.00,464.85,459.85,5,1.09
Hyundai Motor,"2,462.00","2,388.50","2,438.70","2,413.70",25,1.04
Bank of Mah,61.13,58.19,59.03,58.43,0.6,1.03
UNO Minda,"1,243.90","1,224.50","1,235.20","1,222.80",12.4,1.01
Bharat Dynamics,"1,547.00","1,511.10","1,529.90","1,515.10",14.8,0.98
L&T Finance,273.29,268.46,270.49,267.89,2.6,0.97
RHI Magnesita,481.00,466.70,476.80,472.25,4.55,0.96
AstraZeneca,"9,599.00","9,412.50","9,555.00","9,469.00",86,0.91
Lupin,"1,976.00","1,936.10","1,963.50","1,945.80",17.7,0.91
LT Foods,431.00,408.20,420.50,417.15,3.35,0.8
Federal Bank,237.50,233.85,236.61,234.81,1.8,0.77
Bank of India,142.71,138.40,139.88,138.84,1.04,0.75
TCS,"3,067.40","3,025.10","3,058.00","3,035.30",22.7,0.75
Godrej Ind,"1,127.50","1,094.40","1,104.90","1,096.80",8.1,0.74
Jaiprakash Pow,18.24,17.78,18.02,17.89,0.13,0.73
Newgen Software,"1,017.70",960.95,976.10,969.25,6.85,0.71
Cera Sanitary,"6,249.00","6,151.00","6,226.50","6,183.50",43,0.7
Hindustan Aeron,"4,708.60","4,636.90","4,679.80","4,650.20",29.6,0.64
Page Industries,"41,500.00","40,845.00","41,200.00","40,945.00",255,0.62
India Cements,412.30,399.50,402.35,400.00,2.35,0.59
Bharat Forge,"1,328.80","1,307.30","1,324.70","1,317.20",7.5,0.57
Ashok Leyland,143.64,140.95,141.53,140.77,0.76,0.54
CCL Products,869.00,854.60,859.75,855.15,4.6,0.54
Hero Motocorp,"5,625.00","5,501.00","5,544.00","5,515.00",29,0.53
Godrej Consumer,"1,124.60","1,108.40","1,118.60","1,113.10",5.5,0.49
TVS Motor,"3,547.00","3,493.70","3,508.70","3,491.70",17,0.49
Godawari Power,285.50,275.62,283.74,282.42,1.32,0.47
Central Bank,40.60,39.12,39.48,39.30,0.18,0.46
United Brewerie,"1,802.00","1,778.00","1,797.40","1,789.20",8.2,0.46
Glenmark,"1,904.80","1,876.00","1,891.20","1,882.80",8.4,0.45
Indian Bank,879.00,855.80,858.70,854.85,3.85,0.45
IFCI,60.00,57.41,57.95,57.69,0.26,0.45
RBL Bank,331.50,324.25,326.35,324.95,1.4,0.43
Mahanagar Gas,"1,284.70","1,265.20","1,276.90","1,271.70",5.2,0.41
Sundaram Fin,"4,610.00","4,533.00","4,594.50","4,575.80",18.7,0.41
IRB Infra,45.25,44.37,44.79,44.61,0.18,0.4
APL Apollo,"1,820.00","1,784.60","1,791.50","1,784.60",6.9,0.39
Craftsman,"6,800.00","6,620.00","6,680.00","6,654.00",26,0.39
Cochin Shipyard,"1,802.00","1,776.00","1,789.50","1,782.50",7,0.39
Metropolis,"1,990.00","1,935.00","1,970.40","1,962.80",7.6,0.39
ITC,426.40,418.20,420.35,418.75,1.6,0.38
HEG,594.00,581.10,591.00,588.85,2.15,0.37
JK Bank,109.10,105.74,106.13,105.74,0.39,0.37
Deepak Fert,"1,528.00","1,475.00","1,491.60","1,486.20",5.4,0.36
Nippon,893.35,856.30,874.80,871.80,3,0.34
ONGC,257.90,253.32,255.37,254.53,0.84,0.33
SBI,946.70,930.25,937.00,934.35,2.65,0.28
CG Power ,743.15,726.60,736.65,734.70,1.95,0.27
HDFC AMC,"5,448.50","5,360.00","5,379.00","5,364.50",14.5,0.27
Niva Bupa Healt,76.48,74.34,75.06,74.86,0.2,0.27
Inox Wind,157.26,154.26,155.13,154.73,0.4,0.26
SBFC Finance,116.70,113.51,114.08,113.78,0.3,0.26
Coal India,394.20,387.75,388.65,387.70,0.95,0.25
Firstsource Sol,355.00,349.65,353.90,353.15,0.75,0.21
LT Technology,"4,127.80","4,092.00","4,118.80","4,110.00",8.8,0.21
IOB,41.29,39.78,40.11,40.03,0.08,0.2
Anant Raj,654.00,640.50,644.40,643.25,1.15,0.18
R R Kabel,"1,429.60","1,395.80","1,412.00","1,409.50",2.5,0.18
Garden Reach Sh,"2,577.00","2,545.10","2,556.10","2,552.60",3.5,0.14
HBL Eng,"1,020.00",998.15,"1,004.20","1,002.75",1.45,0.14
eClerx Services,"4,828.60","4,695.30","4,727.60","4,721.30",6.3,0.13
Caplin Labs,"2,049.00","2,010.10","2,032.80","2,030.50",2.3,0.11
Fert and Chem,930.40,895.00,903.35,902.35,1,0.11
LIC Housing Fin,574.80,568.20,570.95,570.45,0.5,0.09
Bosch,"37,550.00","37,010.00","37,245.00","37,210.00",35,0.09
Supreme Ind,"3,838.90","3,789.30","3,812.50","3,809.30",3.2,0.08
Torrent Power,"1,323.00","1,301.50","1,316.50","1,316.00",0.5,0.04
