company_name,high,low,last_price,prev_close,change,percent_gain
KPR Mill,"1,389.00","1,133.35","1,306.25","1,188.85",117.4,9.88
Yes Bank,20.37,17.77,20.02,18.23,1.79,9.82
Welspun Living,151.80,131.37,146.90,137.89,9.01,6.53
Craftsman,"4,949.00","4,419.90","4,867.50","4,577.10",290.4,6.34
Union Bank,123.48,114.51,122.90,115.58,7.32,6.33
Cera Sanitary,"5,904.00","5,380.00","5,832.00","5,521.00",311,5.63
Bharat Dynamics,"1,595.00","1,455.00","1,531.80","1,453.80",78,5.37
Bharat Dynamics,"1,595.00","1,455.00","1,531.80","1,453.80",78,5.37
Zen Tech,"1,406.40","1,305.00","1,406.40","1,339.50",66.9,4.99
Redington,264.80,240.55,259.35,247.50,11.85,4.79
Bharat Forge,"1,176.90","1,111.00","1,165.60","1,113.40",52.2,4.69
Data Patterns,"2,310.00","2,145.00","2,295.20","2,202.30",92.9,4.22
Titan Company,"3,530.00","3,354.20","3,510.30","3,369.30",141,4.18
Zee Entertain,116.40,109.00,115.80,111.16,4.64,4.17
Tata Motors,711.00,666.00,708.50,682.85,25.65,3.76
Tata Motors,711.00,666.00,708.50,682.85,25.65,3.76
Mazagon Dock,"2,963.50","2,776.50","2,922.00","2,819.90",102.1,3.62
Mazagon Dock,"2,963.50","2,776.50","2,922.00","2,819.90",102.1,3.62
Larsen,"3,477.00","3,331.00","3,443.90","3,323.90",120,3.61
Inventurus Know,"1,553.00","1,480.10","1,542.60","1,493.80",48.8,3.27
IIFL Finance,378.00,346.20,372.50,360.80,11.7,3.24
Kajaria Ceramic,859.00,810.00,855.75,829.20,26.55,3.2
Godrej Agrovet,709.50,662.95,703.00,682.10,20.9,3.06
LT Foods,363.30,335.15,359.55,348.90,10.65,3.05
Latent View,417.60,395.00,412.45,400.70,11.75,2.93
ABB India,"5,468.00","5,190.00","5,440.50","5,287.50",153,2.89
Cochin Shipyard,"1,492.00","1,417.90","1,484.60","1,443.40",41.2,2.85
Cochin Shipyard,"1,492.00","1,417.90","1,484.60","1,443.40",41.2,2.85
Bharat Elec,321.80,305.00,315.85,307.15,8.7,2.83
Coromandel Int,"2,350.00","2,201.00","2,343.00","2,278.60",64.4,2.83
Hitachi Energy,"15,189.00","14,240.00","15,080.00","14,667.00",413,2.82
Solar Ind,"13,514.00","13,000.00","13,487.00","13,118.00",369,2.81
UPL,682.00,638.00,674.75,656.50,18.25,2.78
Thermax,"3,252.00","3,085.70","3,239.10","3,156.10",83,2.63
Railtel,310.90,290.80,308.35,300.55,7.8,2.6
Ceat,"3,801.00","3,550.40","3,765.90","3,674.00",91.9,2.5
Devyani Int,179.50,166.09,176.74,172.61,4.13,2.39
Canara Bank,98.44,93.87,97.64,95.37,2.27,2.38
Canara Bank,98.44,93.87,97.64,95.37,2.27,2.38
Bank of India,111.22,104.20,110.22,107.86,2.36,2.19
Guj State Petro,325.95,309.45,321.50,314.65,6.85,2.18
Kansai Nerolac,258.45,242.00,257.75,252.35,5.4,2.14
PCBL Chemical,368.45,346.85,366.10,358.45,7.65,2.13
R R Kabel,"1,245.00","1,164.00","1,234.80","1,210.10",24.7,2.04
TBO Tek,"1,187.20","1,036.40","1,169.50","1,147.00",22.5,1.96
Engineers India,177.30,166.50,175.38,172.07,3.31,1.92
Hindustan Aeron,"4,579.20","4,360.20","4,501.20","4,422.90",78.3,1.77
Hindustan Aeron,"4,579.20","4,360.20","4,501.20","4,422.90",78.3,1.77
Vardhman Text,487.00,458.05,481.05,472.75,8.3,1.76
NALCO,157.25,149.00,156.84,154.12,2.72,1.76
SRF,"3,029.00","2,876.10","3,004.30","2,952.80",51.5,1.74
Emami,633.30,596.00,630.40,619.65,10.75,1.73
Tata Tech,667.75,640.00,665.95,654.70,11.25,1.72
Suven Pharma,"1,081.50","1,026.20","1,077.80","1,060.20",17.6,1.66
Rattanindia Ent,41.10,38.99,40.91,40.29,0.62,1.54
Capri Global,164.15,158.00,162.85,160.39,2.46,1.53
Capri Global,164.15,158.00,162.85,160.39,2.46,1.53
Varun Beverages,498.60,472.35,496.25,488.75,7.5,1.53
Varun Beverages,498.60,472.35,496.25,488.75,7.5,1.53
Varun Beverages,498.60,472.35,496.25,488.75,7.5,1.53
SignatureGlobal,"1,158.00","1,115.60","1,150.40","1,133.40",17,1.5
BEML,"3,071.90","2,915.00","3,059.00","3,014.00",45,1.49
Raymond Life,960.00,916.40,956.90,942.90,14,1.48
Jubilant Ing.,704.35,659.80,692.95,683.05,9.9,1.45
Info Edge,"1,400.00","1,319.00","1,375.00","1,355.50",19.5,1.44
Max Healthcare,"1,130.90","1,090.00","1,127.70","1,111.80",15.9,1.43
Hero Motocorp,"3,896.10","3,735.00","3,853.90","3,800.50",53.4,1.41
Brigade Ent,"1,022.90",978.10,"1,016.50","1,002.70",13.8,1.38
Concord Biotech,"1,559.60","1,345.00","1,543.60","1,523.00",20.6,1.35
GE Shipping,880.00,845.00,875.55,863.85,11.7,1.35
Star Health,363.85,349.15,359.70,354.95,4.75,1.34
Vishal Mega Mar,121.87,116.85,120.79,119.19,1.6,1.34
Indegene,555.00,531.90,553.40,546.15,7.25,1.33
SBI,781.70,755.50,779.25,769.00,10.25,1.33
Kalyan Jeweller,527.50,501.10,519.15,512.40,6.75,1.32
Bank of Baroda,220.50,212.55,220.09,217.27,2.82,1.3
Anand Rathi,"1,712.80","1,641.00","1,703.80","1,682.50",21.3,1.27
Motherson SWI,57.71,54.02,56.98,56.27,0.71,1.26
C. E. Info Syst,"1,848.00","1,764.00","1,838.30","1,815.90",22.4,1.23
GE Vernova TD,"1,663.90","1,562.10","1,653.00","1,633.90",19.1,1.17
Techno Electric,"1,086.00","1,023.00","1,082.60","1,070.50",12.1,1.13
Hindalco,630.30,603.75,627.15,620.20,6.95,1.12
Lupin,"2,048.20","1,976.10","2,037.40","2,014.80",22.6,1.12
Oil India,404.00,389.00,403.30,398.85,4.45,1.12
Divis Labs,"6,055.50","5,841.50","6,025.50","5,960.50",65,1.09
Tata Chemicals,819.50,787.60,817.30,808.70,8.6,1.06
Garden Reach Sh,"1,836.00","1,741.20","1,795.00","1,776.70",18.3,1.03
Navin Fluorine,"4,670.00","4,450.10","4,595.10","4,548.20",46.9,1.03
Reliance Power,38.89,37.00,38.65,38.26,0.39,1.02
Voltas,"1,240.00","1,190.00","1,235.60","1,223.10",12.5,1.02
Apar Ind,"6,203.00","5,840.00","6,092.00","6,031.00",61,1.01
Nuvama Wealth,"6,039.50","5,723.00","5,933.00","5,874.00",59,1
KNR Construct,214.47,205.00,213.32,211.29,2.03,0.96
Linde India,"6,100.00","5,800.00","6,083.50","6,027.50",56,0.93
INDUS TOWERS,389.85,377.60,388.20,384.65,3.55,0.92
J. K. Cement,"5,144.50","4,920.00","5,108.00","5,061.50",46.5,0.92
Gujarat Gas,459.00,432.00,452.25,448.15,4.1,0.91
Ipca Labs,"1,369.90","1,325.00","1,361.80","1,349.50",12.3,0.91
Natco Pharma,810.50,775.00,809.60,802.50,7.1,0.88
Alivus Life,"1,124.80","1,069.10","1,115.60","1,106.10",9.5,0.86
Neuland Lab,"12,500.00","11,862.00","12,429.00","12,324.00",105,0.85
Petronet LNG,311.00,298.05,307.95,305.35,2.6,0.85
Piramal Pharma,209.40,200.60,207.77,206.01,1.76,0.85
Britannia,"5,503.50","5,354.50","5,436.00","5,391.00",45,0.83
Sarda Energy,425.00,401.50,421.40,418.05,3.35,0.8
Sarda Energy,425.00,401.50,421.40,418.05,3.35,0.8
Afcons Infra,422.00,407.05,419.95,416.70,3.25,0.78
NMDC,64.67,62.00,64.29,63.79,0.5,0.78
PI Industries,"3,657.90","3,550.00","3,639.70","3,611.40",28.3,0.78
Pidilite Ind,"3,032.30","2,932.00","2,980.00","2,957.50",22.5,0.76
Ajanta Pharma,"2,554.50","2,468.40","2,537.90","2,519.10",18.8,0.75
ONGC,235.30,228.45,234.96,233.22,1.74,0.75
Gland,"1,428.50","1,384.40","1,426.00","1,415.60",10.4,0.73
Havells India,"1,551.70","1,513.10","1,548.30","1,537.20",11.1,0.72
IRB Infra,45.34,43.45,45.18,44.86,0.32,0.71
IRB Infra,45.34,43.45,45.18,44.86,0.32,0.71
Elecon Eng,631.05,599.25,622.10,617.80,4.3,0.7
Elecon Eng,631.05,599.25,622.10,617.80,4.3,0.7
Dr Reddys Labs,"1,167.00","1,138.50","1,155.90","1,148.00",7.9,0.69
Dr Reddys Labs,"1,167.00","1,138.50","1,155.90","1,148.00",7.9,0.69
Page Industries,"45,655.00","44,535.00","45,470.00","45,160.00",310,0.69
Aarti Ind,466.10,437.05,451.60,448.55,3.05,0.68
PNB,92.35,89.45,91.97,91.36,0.61,0.67
PB Fintech,"1,634.50","1,574.00","1,619.90","1,609.30",10.6,0.66
Siemens,"2,875.00","2,788.30","2,857.20","2,838.60",18.6,0.66
LIC India,789.40,760.00,786.95,781.85,5.1,0.65
PNB Housing Fin,"1,037.70",995.00,"1,031.10","1,024.40",6.7,0.65
Godawari Power,179.00,170.10,178.03,176.91,1.12,0.63
Godawari Power,179.00,170.10,178.03,176.91,1.12,0.63
GlaxoSmithKline,"2,768.10","2,693.90","2,759.90","2,743.30",16.6,0.61
Ashok Leyland,222.00,216.20,221.62,220.29,1.33,0.6
Aurobindo Pharm,"1,167.00","1,126.00","1,164.40","1,157.60",6.8,0.59
Ambuja Cements,529.30,512.25,527.45,524.40,3.05,0.58
LT Technology,"4,119.90","4,000.00","4,111.60","4,087.80",23.8,0.58
Zydus Life,881.00,859.00,878.65,873.70,4.95,0.57
Syngene Intl,615.00,599.55,614.10,610.70,3.4,0.56
Sun TV Network,604.85,580.00,598.95,595.60,3.35,0.56
Tata Comm,"1,522.00","1,470.80","1,515.80","1,507.50",8.3,0.55
Abbott India,"30,300.00","29,555.00","30,165.00","30,005.00",160,0.53
Newgen Software,"1,087.00","1,012.35","1,074.75","1,069.10",5.65,0.53
MphasiS,"2,394.00","2,311.10","2,387.30","2,374.90",12.4,0.52
Marico,725.00,712.00,723.30,719.55,3.75,0.52
Jindal Steel,858.30,833.60,855.35,851.15,4.2,0.49
Rainbow Child,"1,350.00","1,304.00","1,343.50","1,337.00",6.5,0.49
Sammaan Capital,115.00,110.58,113.72,113.19,0.53,0.47
LTIMindtree,"4,660.40","4,500.30","4,621.60","4,600.20",21.4,0.47
Tata Elxsi,"5,775.00","5,400.00","5,738.00","5,711.50",26.5,0.46
Castrol,200.30,193.14,199.84,198.96,0.88,0.44
Sagility India,41.15,39.36,40.83,40.65,0.18,0.44
Sundaram Fin,"5,096.00","4,792.50","5,007.00","4,985.50",21.5,0.43
Chambal Fert,697.40,657.15,693.90,691.05,2.85,0.41
Just Dial,889.60,855.55,884.90,881.40,3.5,0.4
JSW Steel,959.00,935.00,957.00,953.20,3.8,0.4
Jaiprakash Pow,13.44,12.75,13.29,13.24,0.05,0.38
Metropolis,"1,681.70","1,625.00","1,669.40","1,663.20",6.2,0.37
Timken,"2,805.10","2,680.00","2,791.30","2,780.90",10.4,0.37
Hind Copper,206.40,198.00,205.32,204.59,0.73,0.36
PTC Industries,"12,349.00","11,902.00","12,286.00","12,242.00",44,0.36
Federal Bank,187.89,183.60,187.38,186.73,0.65,0.35
Laurus Labs,590.00,572.25,588.80,586.75,2.05,0.35
Muthoot Finance,"2,236.30","2,145.00","2,229.60","2,221.90",7.7,0.35
Deepak Fert,"1,263.90","1,205.00","1,254.00","1,249.80",4.2,0.34
Mah Seamless,639.00,616.80,634.10,631.95,2.15,0.34
Manappuram Fin,229.39,226.02,228.62,227.86,0.76,0.33
FSN E-Co Nykaa,194.39,188.50,193.03,192.46,0.57,0.3
360 ONE WAM,922.00,882.60,915.80,913.05,2.75,0.3
360 ONE WAM,922.00,882.60,915.80,913.05,2.75,0.3
Fortis Health,669.00,646.70,664.70,662.75,1.95,0.29
United Brewerie,"2,186.90","2,090.10","2,174.30","2,168.90",5.4,0.25
Schaeffler Ind,"3,727.20","3,584.00","3,701.50","3,692.70",8.8,0.24
IGL,201.01,194.40,199.71,199.23,0.48,0.24
Firstsource Sol,326.90,312.95,325.10,324.35,0.75,0.23
RBL Bank,198.25,188.10,196.82,196.36,0.46,0.23
Tata Power,372.05,357.25,371.00,370.15,0.85,0.23
EID Parry,842.50,815.20,838.00,836.20,1.8,0.22
Poonawalla Fin,373.50,362.15,372.00,371.20,0.8,0.22
Endurance Techn,"2,118.00","1,975.20","2,066.20","2,061.90",4.3,0.21
Deepak Nitrite,"1,917.70","1,845.00","1,908.10","1,904.20",3.9,0.2
Vedanta,408.75,398.60,407.90,407.10,0.8,0.2
MRPL,126.05,120.00,125.39,125.16,0.23,0.18
