company_name,high,low,last_price,prev_close,change,percent_gain
Jubilant Pharmo,939.85,842.60,918.30,828.10,90.20,10.89
Syrma SGS,484.90,446.00,479.80,433.20,46.60,10.76
Atul,"5,899.75","5,244.25","5,727.35","5,196.60",530.75,10.21
PI Industries,"3,699.00","3,420.00","3,607.45","3,294.80",312.65,9.49
Welspun Living,124.92,116.86,123.85,113.47,10.38,9.15
Caplin Labs,"1,879.60","1,752.80","1,869.40","1,713.80",155.60,9.08
Timken,"2,492.80","2,290.55","2,474.60","2,270.45",204.15,8.99
Suven Pharma,"1,158.85","1,075.25","1,149.60","1,058.65",90.95,8.59
Easy Trip,13.15,12.12,13.08,12.10,0.98,8.1
Easy Trip,13.15,12.12,13.08,12.10,0.98,8.1
Chola Fin Hold,"1,798.90","1,623.25","1,780.40","1,647.90",132.50,8.04
Intellect Desig,668.90,622.70,660.60,612.35,48.25,7.88
Dixon Technolog,"14,339.00","13,560.45","14,301.90","13,282.45","1,019.45",7.68
360 ONE WAM,880.90,812.00,870.20,808.55,61.65,7.62
360 ONE WAM,880.90,812.00,870.20,808.55,61.65,7.62
Techno Electric,992.80,942.75,987.95,918.55,69.40,7.56
Inox Wind,152.49,144.07,151.59,141.15,10.44,7.4
SRF,"2,968.40","2,806.55","2,947.35","2,744.40",202.95,7.4
Laurus Labs,608.00,576.90,605.85,564.25,41.60,7.37
Affle India,"1,524.00","1,419.80","1,501.55","1,401.70",99.85,7.12
Aarti Ind,387.10,362.80,382.95,357.75,25.20,7.04
Asahi India,667.00,621.80,662.75,619.75,43.00,6.94
Deepak Nitrite,"1,941.10","1,850.00","1,932.85","1,807.35",125.50,6.94
Himadri Special,439.60,416.20,436.80,408.65,28.15,6.89
Guj State Petro,317.55,294.00,314.25,294.40,19.85,6.74
Vinati Organics,"1,548.60","1,456.55","1,543.55","1,448.25",95.30,6.58
Jubilant Ing.,644.50,609.25,634.30,595.80,38.50,6.46
Hindalco,607.95,576.10,600.30,564.00,36.30,6.44
Valor Estate,177.45,166.22,174.48,164.44,10.04,6.11
PNB Housing Fin,984.00,925.30,979.40,923.15,56.25,6.09
Amber Enterpris,"6,587.00","6,250.00","6,530.05","6,159.40",370.65,6.02
Devyani Int,157.83,149.79,155.92,147.09,8.83,6
Honasa Consumer,232.90,220.63,231.94,218.86,13.08,5.98
Gujarat Gas,434.30,406.50,428.30,404.30,24.00,5.94
Ceat,"2,864.00","2,692.35","2,832.50","2,677.20",155.30,5.8
Olectra Greente,"1,171.95","1,134.00","1,153.00","1,089.95",63.05,5.78
Jindal Stainles,548.95,521.20,542.05,512.60,29.45,5.75
Anant Raj,446.55,427.05,439.20,415.40,23.80,5.73
Balaji Amines,"1,214.90","1,160.10","1,205.35","1,140.65",64.70,5.67
Vardhman Text,468.75,439.75,461.10,436.55,24.55,5.62
Sona BLW,431.25,416.00,430.10,407.45,22.65,5.56
Hitachi Energy,"12,075.00","11,519.05","11,979.30","11,353.45",625.85,5.51
Piramal Pharma,222.80,212.35,219.83,208.37,11.46,5.5
Guj Amb Exports,116.50,110.05,115.81,109.79,6.02,5.48
AstraZeneca,"8,525.50","8,142.75","8,457.40","8,021.05",436.35,5.44
Schneider Infra,598.00,574.65,594.30,563.75,30.55,5.42
KPR Mill,989.45,930.85,974.85,925.30,49.55,5.36
Motilal Oswal,609.50,585.60,606.20,575.35,30.85,5.36
Kaynes Tech,"5,152.85","4,926.60","5,091.15","4,833.55",257.60,5.33
Avanti Feeds,836.00,793.70,799.65,759.25,40.40,5.32
JBM Auto,623.70,598.80,618.15,587.00,31.15,5.31
PVR INOX,923.95,879.30,915.70,869.50,46.20,5.31
Redington,217.73,209.11,215.48,204.72,10.76,5.26
Elecon Eng,438.00,418.40,436.05,414.55,21.50,5.19
Elecon Eng,438.00,418.40,436.05,414.55,21.50,5.19
Tanla Platforms,490.55,467.60,483.90,460.05,23.85,5.18
Poly Medicure,"2,151.00","2,053.10","2,141.55","2,036.90",104.65,5.14
Latent View,381.95,362.65,379.90,361.60,18.30,5.06
Bharti Hexacom,"1,517.00","1,439.65","1,504.75","1,432.50",72.25,5.04
Mah Seamless,668.00,641.70,663.90,632.05,31.85,5.04
Indiamart Inter,"2,105.75","2,018.00","2,093.90","1,993.80",100.10,5.02
Elgi Equipments,431.10,402.30,422.15,402.20,19.95,4.96
HDFC AMC,"4,031.00","3,775.00","3,987.25","3,799.95",187.30,4.93
Tata Steel,134.70,130.49,133.42,127.18,6.24,4.91
Tata Steel,134.70,130.49,133.42,127.18,6.24,4.91
Apollo Tyres,428.70,411.90,427.75,407.80,19.95,4.89
Gujarat Fluoro,"3,915.00","3,716.55","3,865.30","3,685.15",180.15,4.89
Bikaji Foods,712.00,680.00,709.45,676.70,32.75,4.84
HBL Eng,506.00,485.40,500.95,478.00,22.95,4.8
JSW Steel,997.00,968.35,990.25,945.55,44.70,4.73
Granules India,455.45,442.20,451.30,431.10,20.20,4.69
Coal India,392.80,382.15,392.10,374.60,17.50,4.67
Fert and Chem,636.25,604.65,624.65,596.85,27.80,4.66
MOTHERSON,120.00,115.45,118.23,113.01,5.22,4.62
Nippon,556.65,524.10,551.10,526.75,24.35,4.62
Kirloskar Bros,"1,633.80","1,579.05","1,625.55","1,554.30",71.25,4.58
City Union Bank,167.40,158.70,166.97,159.78,7.19,4.5
Jyoti CNC Auto,"1,023.45",993.50,"1,011.30",967.90,43.40,4.48
CCL Products,627.10,576.00,599.10,573.80,25.30,4.41
Triveni Engg,381.80,370.00,379.90,363.85,16.05,4.41
Apar Ind,"5,117.50","4,956.00","5,028.40","4,817.30",211.10,4.38
JK Tyre Ind,285.20,274.20,284.05,272.15,11.90,4.37
PB Fintech,"1,542.60","1,500.00","1,533.15","1,469.15",64.00,4.36
Havells India,"1,537.70","1,458.05","1,532.85","1,469.70",63.15,4.3
Aditya Birla Re,"1,801.45","1,725.00","1,786.40","1,713.90",72.50,4.23
MCX India,"5,458.00","5,260.00","5,441.45","5,221.05",220.40,4.22
Sapphire Foods,306.80,294.55,305.30,293.00,12.30,4.2
Sapphire Foods,306.80,294.55,305.30,293.00,12.30,4.2
Deepak Fert,"1,214.70","1,156.70","1,206.45","1,158.60",47.85,4.13
PCBL Chemical,417.50,402.00,414.60,398.15,16.45,4.13
Patanjali Foods,"1,904.90","1,820.45","1,886.35","1,811.60",74.75,4.13
Jio Financial,230.98,223.72,230.02,220.92,9.10,4.12
Page Industries,"44,750.00","42,011.15","44,481.40","42,739.45","1,741.95",4.08
Solar Ind,"11,411.00","11,091.00","11,317.05","10,873.55",443.50,4.08
JM Financial,95.55,93.09,95.32,91.63,3.69,4.03
Minda Corp,498.00,485.50,494.50,475.40,19.10,4.02
Prestige Estate,"1,126.90","1,086.65","1,122.85","1,079.45",43.40,4.02
Archean Chem,616.40,577.00,601.10,577.90,23.20,4.01
UPL,645.55,620.10,638.85,614.25,24.60,4
Poonawalla Fin,367.90,356.00,366.30,352.25,14.05,3.99
MRF,"118,749.95","113,300.00","117,544.40","113,113.30","4,431.10",3.92
CG Power ,575.00,550.20,572.40,551.00,21.40,3.88
Natco Pharma,783.40,752.50,775.50,746.50,29.00,3.88
Triveni Turbine,500.80,481.20,495.80,477.35,18.45,3.87
Ajanta Pharma,"2,579.65","2,505.95","2,565.40","2,470.15",95.25,3.86
Blue Dart,"6,351.00","6,078.80","6,312.10","6,078.80",233.30,3.84
Adani Green Ene,903.40,878.70,893.65,860.75,32.90,3.82
Krishna Inst.,621.50,595.25,616.75,594.15,22.60,3.8
Krishna Inst.,621.50,595.25,616.75,594.15,22.60,3.8
ONGC,231.40,225.25,230.37,221.94,8.43,3.8
Adani Enterpris,"2,343.50","2,281.00","2,321.40","2,236.90",84.50,3.78
Divis Labs,"5,625.00","5,386.15","5,589.30","5,386.15",203.15,3.77
KPIT Tech,"1,138.55","1,100.05","1,118.95","1,078.35",40.60,3.77
Alkyl Amines,"1,755.00","1,684.00","1,740.45","1,677.30",63.15,3.76
