company_name,high,low,last_price,prev_close,change,percent_gain
Rattanindia Ent,60.00,52.35,58.20,52.82,5.38,10.19
eClerx Services,"4,640.00","4,186.00","4,454.90","4,238.80",216.1,5.1
Craftsman,"7,254.50","6,755.00","7,158.00","6,839.00",319,4.66
Ola Electric,51.80,47.81,50.82,48.57,2.25,4.63
Britannia,"5,794.50","5,574.50","5,765.50","5,550.50",215,3.87
Waaree Energies,"3,329.80","3,115.00","3,265.30","3,151.10",114.2,3.62
Devyani Int,175.50,167.98,174.09,169.27,4.82,2.85
Vishal Mega Mar,157.60,146.51,153.14,148.89,4.25,2.85
Authum Invest,"3,190.00","3,013.50","3,125.70","3,042.10",83.6,2.75
PVR INOX,"1,147.70","1,100.00","1,139.25","1,108.90",30.35,2.74
Eicher Motors,"6,210.00","5,960.00","6,151.00","5,990.50",160.5,2.68
Ipca Labs,"1,462.60","1,368.60","1,434.50","1,399.90",34.6,2.47
HUL,"2,705.00","2,624.60","2,692.60","2,631.60",61,2.32
LT Foods,443.15,424.70,437.55,428.25,9.3,2.17
Linde India,"6,589.00","6,211.50","6,418.00","6,295.00",123,1.95
Granules India,475.70,456.30,469.50,460.70,8.8,1.91
Maruti Suzuki,"14,825.00","14,391.00","14,714.00","14,452.00",262,1.81
Hitachi Energy,"20,190.00","19,130.00","19,780.00","19,450.00",330,1.7
NLC India,239.09,228.73,236.04,232.53,3.51,1.51
Wockhardt,"1,481.00","1,417.00","1,470.20","1,448.90",21.3,1.47
Abbott India,"32,050.00","31,175.00","31,885.00","31,520.00",365,1.16
Swiggy,439.40,419.00,430.55,425.65,4.9,1.15
Bosch,"39,655.00","38,800.00","39,510.00","39,085.00",425,1.09
L&T Finance,220.80,215.75,220.00,217.69,2.31,1.06
Engineers India,196.79,191.26,195.68,193.68,2,1.03
ITC,405.40,398.40,403.35,399.35,4,1
BLS Internation,392.85,368.60,372.35,368.80,3.55,0.96
TITAGARH,871.75,849.00,869.30,861.05,8.25,0.96
FSN E-Co Nykaa,234.28,227.50,231.65,229.54,2.11,0.92
NTPC Green Ener,103.00,100.77,102.65,101.76,0.89,0.87
Hyundai Motor,"2,505.60","2,405.00","2,492.40","2,472.40",20,0.81
Nestle,"1,179.00","1,149.00","1,162.20","1,153.00",9.2,0.8
Nestle,"1,179.00","1,149.00","1,162.20","1,153.00",9.2,0.8
Dabur India,526.80,517.10,522.40,518.60,3.8,0.73
Deepak Nitrite,"1,866.00","1,806.80","1,843.60","1,830.20",13.4,0.73
Jubilant Ing.,734.95,712.85,728.20,722.90,5.3,0.73
Premier Energie,"1,019.00",981.30,"1,011.20","1,003.90",7.3,0.73
Capri Global,193.99,187.00,190.76,189.39,1.37,0.72
Capri Global,193.99,187.00,190.76,189.39,1.37,0.72
Aditya Birla F,83.36,81.81,82.56,81.98,0.58,0.71
Adani Total Gas,644.50,625.50,635.70,631.25,4.45,0.7
Indiamart Inter,"2,670.00","2,614.60","2,654.60","2,637.60",17,0.64
Afcons Infra,446.30,422.55,433.75,431.05,2.7,0.63
CG Consumer,327.30,321.25,324.95,322.90,2.05,0.63
SKF India,"4,595.00","4,482.00","4,552.30","4,525.30",27,0.6
Sona BLW,463.20,441.80,453.70,451.15,2.55,0.57
TCS,"3,162.00","3,120.00","3,157.20","3,140.60",16.6,0.53
Dalmia Bharat,"2,371.60","2,311.00","2,358.20","2,347.50",10.7,0.46
MRPL,124.50,121.57,123.95,123.49,0.46,0.37
Delhivery,480.45,460.50,478.50,476.85,1.65,0.35
India Cements,384.80,374.10,383.15,381.90,1.25,0.33
Shree Cements,"30,500.00","29,680.00","30,110.00","30,015.00",95,0.32
CenturyPlyboard,743.95,729.10,739.60,737.35,2.25,0.31
NHPC,80.34,78.36,79.84,79.60,0.24,0.3
Ashok Leyland,132.36,129.91,131.37,131.01,0.36,0.27
Eris Life,"1,818.80","1,780.50","1,801.70","1,796.80",4.9,0.27
Global Health,"1,408.40","1,376.50","1,400.00","1,396.30",3.7,0.26
Sagility India,46.20,44.71,45.80,45.69,0.11,0.24
Schneider Infra,866.80,854.00,860.00,858.00,2,0.23
Hero Motocorp,"5,143.00","5,041.00","5,073.40","5,063.80",9.6,0.19
UTI AMC,"1,364.00","1,320.50","1,349.40","1,347.40",2,0.15
Go Digit,378.00,355.05,370.95,370.45,0.5,0.13
Alkem Lab,"5,438.00","5,373.50","5,422.00","5,415.50",6.5,0.12
Latent View,431.90,419.65,424.90,424.45,0.45,0.11
DCM Shriram,"1,259.00","1,225.00","1,242.70","1,241.50",1.2,0.1
Fortis Health,920.95,905.35,916.00,915.15,0.85,0.09
Colgate,"2,323.40","2,276.50","2,284.10","2,282.80",1.3,0.06
Aster DM Health,608.90,598.00,601.00,600.70,0.3,0.05
UPL,729.80,712.40,723.10,722.80,0.3,0.04
UltraTechCement,"12,770.00","12,480.00","12,610.00","12,606.00",4,0.03
