company_name,high,low,last_price,prev_close,change,percent_gain
Brainbees Solu,406.90,337.10,396.80,339.15,57.65,17
Apar Ind,"8,860.00","8,097.00","8,672.00","8,083.00",589.00,7.29
Raymond Life,"1,190.00","1,091.50","1,153.80","1,088.60",65.20,5.99
Nuvama Wealth,"7,945.00","7,488.00","7,901.00","7,504.50",396.50,5.28
Tube Investment,"3,012.00","2,856.60","3,005.30","2,856.20",149.10,5.22
Hind Copper,273.82,257.71,272.08,259.22,12.86,4.96
Bikaji Foods,755.20,715.80,750.50,715.55,34.95,4.88
Dalmia Bharat,"2,196.40","2,096.20","2,191.80","2,094.20",97.60,4.66
Abbott India,"33,255.00","31,605.00","33,055.00","31,680.00","1,375.00",4.34
Alok Industries,21.53,19.55,20.37,19.55,0.82,4.19
SAIL,134.00,128.52,133.62,128.26,5.36,4.18
Shriram Finance,707.55,674.25,703.20,675.10,28.10,4.16
Shriram Finance,707.55,674.25,703.20,675.10,28.10,4.16
Godfrey Phillip,"8,734.00","8,280.00","8,601.00","8,280.00",321.00,3.88
NMDC Steel,41.30,39.46,41.00,39.47,1.53,3.88
Jubilant Ing.,776.80,740.00,768.15,739.95,28.20,3.81
Adani Power,580.40,558.00,578.15,557.00,21.15,3.8
Jindal Steel,958.60,921.00,954.90,919.90,35.00,3.8
Krishna Inst.,678.90,652.40,676.75,652.25,24.50,3.76
Krishna Inst.,678.90,652.40,676.75,652.25,24.50,3.76
Aegis Logistics,844.00,797.00,825.40,796.10,29.30,3.68
Shree Cements,"30,150.00","29,130.00","30,105.00","29,075.00","1,030.00",3.54
Vijaya Diagnost,"1,004.00",960.30,998.65,966.05,32.60,3.37
Mah Seamless,764.00,724.55,760.70,736.55,24.15,3.28
Trident,32.12,31.05,31.59,30.59,1.00,3.27
AAVAS Financier,"1,989.40","1,872.10","1,942.60","1,881.20",61.40,3.26
BPCL,331.00,318.85,329.75,319.60,10.15,3.18
City Union Bank,205.75,198.73,205.13,199.02,6.11,3.07
Vedanta,457.00,441.15,455.50,441.95,13.55,3.07
