company_name,high,low,last_price,prev_close,change,percent_gain
MRPL,79.40,72.45,78.70,71.80,6.9,9.61
Five-Star Busin,659.00,624.00,650.20,599.70,50.5,8.42
CreditAccess Gr,"1,285.00","1,180.05","1,272.65","1,177.30",95.35,8.1
eClerx Services,"1,798.00","1,670.05","1,780.00","1,659.20",120.8,7.28
Jindal Steel,581.15,557.45,574.50,544.20,30.3,5.57
Brightcom Group,31.55,31.45,31.55,30.05,1.5,4.99
Shriram Finance,"1,500.90","1,452.80","1,469.85","1,401.50",68.35,4.88
Balaji Amines,"2,391.00","2,266.05","2,369.45","2,261.15",108.3,4.79
Dr Lal PathLab,"2,142.40","2,040.40","2,121.15","2,026.45",94.7,4.67
Infibeam Avenue,15.95,15.05,15.85,15.15,0.7,4.62
FSN E-Co Nykaa,151.40,144.65,150.45,144.35,6.1,4.23
Krishna Inst.,"1,727.30","1,640.05","1,700.30","1,632.75",67.55,4.14
KEC Intl,579.80,547.05,572.40,550.50,21.9,3.98
Olectra Greente,975.45,930.30,962.95,926.20,36.75,3.97
JB Chemicals,"2,383.50","2,260.95","2,346.85","2,257.30",89.55,3.97
Century,818.00,784.95,813.55,783.05,30.5,3.9
Tanla Platforms,"1,065.80",971.10,"1,029.25",991.15,38.1,3.84
M&M Financial,321.70,305.75,316.25,305.00,11.25,3.69
CIEINDIA,531.90,505.00,526.40,507.70,18.7,3.68
Borosil Renew,573.00,530.00,548.75,529.55,19.2,3.63
Meghmani Finech,"1,166.80","1,124.50","1,155.00","1,115.90",39.1,3.5
Westlife Food,875.35,835.00,854.30,826.50,27.8,3.36
Restaurant Bran,116.90,110.35,113.60,110.00,3.6,3.27
Emami,417.00,402.75,416.15,403.00,13.15,3.26
Central Bank,28.00,26.75,27.55,26.70,0.85,3.18
SUMITOMO,429.95,412.00,428.45,415.80,12.65,3.04
Bank of Baroda,194.90,188.30,193.75,188.10,5.65,3
HEG,"1,675.90","1,588.40","1,631.95","1,586.00",45.95,2.9
Lemon Tree Hote,94.80,92.10,94.60,91.95,2.65,2.88
ICICI Prudentia,553.00,530.60,549.25,534.20,15.05,2.82
HDFC Life,629.00,602.10,626.55,609.55,17,2.79
Shyam Metalics,352.90,339.75,349.80,340.30,9.5,2.79
Bank of India,75.90,73.45,75.15,73.15,2,2.73
Data Patterns,"1,955.00","1,885.00","1,921.25","1,870.60",50.65,2.71
Shoppers Stop,814.95,782.50,803.00,781.80,21.2,2.71
Eris Life,685.00,653.40,677.35,659.55,17.8,2.7
Latent View,353.00,341.30,351.20,342.00,9.2,2.69
Brigade Ent,607.65,581.00,596.70,581.40,15.3,2.63
Mazagon Dock,"1,236.00","1,191.30","1,218.10","1,187.60",30.5,2.57
Bajaj Finance,"7,398.85","7,202.25","7,386.20","7,203.20",183,2.54
Endurance Techn,"1,610.00","1,549.05","1,585.95","1,548.60",37.35,2.41
Dixon Technolog,"4,723.90","4,538.70","4,655.15","4,546.60",108.55,2.39
Cochin Shipyard,606.95,582.00,592.70,579.15,13.55,2.34
IEX,129.30,126.00,128.75,125.80,2.95,2.34
LIC India,620.95,603.55,618.30,604.45,13.85,2.29
Orient Electric,246.85,238.75,245.05,239.65,5.4,2.25
Lux Industries,"1,600.00","1,496.70","1,544.15","1,510.45",33.7,2.23
Bajaj Finserv,"1,553.30","1,516.65","1,541.95","1,508.60",33.35,2.21
Bajaj Finserv,"1,553.30","1,516.65","1,541.95","1,508.60",33.35,2.21
Ashok Leyland,170.15,165.70,167.95,164.40,3.55,2.16
JBM Auto,"1,018.80",986.35,"1,003.70",982.60,21.1,2.15
Aditya Birla F,214.60,208.60,213.40,208.90,4.5,2.15
APL Apollo,"1,334.85","1,275.05","1,325.20","1,297.80",27.4,2.11
Garware Technic,"3,234.60","3,110.00","3,180.65","3,115.80",64.85,2.08
Graphite India,418.35,408.05,415.25,406.90,8.35,2.05
Star Health,546.25,532.95,541.15,530.45,10.7,2.02
Varroc Engineer,332.85,321.00,329.50,323.10,6.4,1.98
Equitas Bank,88.30,85.80,87.90,86.20,1.7,1.97
JM Financial,75.75,73.80,75.00,73.55,1.45,1.97
KNR Construct,250.50,241.95,245.90,241.20,4.7,1.95
Zomato,77.00,74.10,75.85,74.45,1.4,1.88
Amara Raja Batt,639.50,626.55,636.20,624.50,11.7,1.87
NMDC Steel,45.00,43.05,43.70,42.90,0.8,1.86
Cyient,"1,524.00","1,461.05","1,514.55","1,487.40",27.15,1.83
Vardhman Text,364.00,350.00,358.95,352.50,6.45,1.83
Jyothy Labs,214.80,210.00,213.50,209.70,3.8,1.81
VIP Industries,659.95,641.95,653.60,641.95,11.65,1.81
Patanjali Foods,"1,172.30","1,135.05","1,165.05","1,144.50",20.55,1.8
Fert and Chem,390.00,374.00,380.45,373.75,6.7,1.79
Cummins,"1,892.75","1,846.00","1,876.15","1,843.30",32.85,1.78
KPIL,549.10,534.05,543.85,534.45,9.4,1.76
Jubilant Ing.,465.00,450.00,463.90,456.00,7.9,1.73
Motilal Oswal,724.85,708.95,718.60,706.60,12,1.7
Abbott India,"23,300.00","22,706.30","23,093.50","22,711.50",382,1.68
Prince Pipes,695.70,663.05,671.80,660.75,11.05,1.67
Engineers India,115.00,111.50,114.00,112.15,1.85,1.65
Kansai Nerolac,463.90,453.00,460.20,452.75,7.45,1.65
Metropolis,"1,414.00","1,357.55","1,374.50","1,352.20",22.3,1.65
Rainbow Child,978.00,953.35,960.10,944.65,15.45,1.64
Delhivery,401.95,379.95,391.70,385.55,6.15,1.6
TMB,427.10,420.95,425.70,419.10,6.6,1.57
Kennametal,"2,625.00","2,565.00","2,611.45","2,571.15",40.3,1.57
Manappuram Fin,129.00,125.25,127.15,125.20,1.95,1.56
CCL Products,667.00,647.60,659.85,649.75,10.1,1.55
Quess Corp,436.65,428.35,433.75,427.25,6.5,1.52
