company_name,high,low,last_price,prev_close,change,percent_gain
Schaeffler Ind,"2,820.00","2,762.45","2,773.40","2,760.95",12.45,0.45
Max Healthcare,596.85,585.40,593.25,590.60,2.65,0.45
Zensar Tech,503.00,489.30,491.65,489.50,2.15,0.44
Bajaj Finserv,"1,589.00","1,569.00","1,582.25","1,575.50",6.75,0.43
Bajaj Finserv,"1,589.00","1,569.00","1,582.25","1,575.50",6.75,0.43
HDFC Life,625.00,613.20,621.35,618.75,2.6,0.42
Metro Brands,"1,299.00","1,265.05","1,288.35","1,282.95",5.4,0.42
LTIMindtree,"5,265.00","5,208.50","5,254.70","5,233.40",21.3,0.41
BHEL,127.40,121.95,125.80,125.30,0.5,0.4
NMDC,164.90,161.70,163.05,162.40,0.65,0.4
Bajaj Auto,"5,455.00","5,382.15","5,418.90","5,397.60",21.3,0.39
IDFC,116.75,115.40,116.15,115.70,0.45,0.39
SBI Life Insura,"1,353.35","1,335.45","1,350.70","1,345.50",5.2,0.39
Aether Ind,894.30,880.00,886.90,883.50,3.4,0.38
Intellect Desig,684.00,662.00,665.30,662.95,2.35,0.35
Federal Bank,148.90,146.80,147.55,147.05,0.5,0.34
Tanla Platforms,993.85,955.75,960.55,957.35,3.2,0.33
COFORGE LTD.,"5,164.00","5,105.00","5,128.10","5,111.70",16.4,0.32
Sunteck Realty,462.00,447.10,452.55,451.15,1.4,0.31
GlaxoSmithKline,"1,479.95","1,441.15","1,449.40","1,445.20",4.2,0.29
Jubilant Pharmo,402.60,393.00,401.85,400.75,1.1,0.27
Bank of Baroda,194.40,192.55,193.00,192.50,0.5,0.26
CG Power ,386.90,378.90,383.65,382.65,1,0.26
PNB,76.55,75.60,76.00,75.80,0.2,0.26
Garware Technic,"3,166.55","3,121.05","3,139.25","3,131.55",7.7,0.25
Birlasoft,588.00,582.00,583.00,581.55,1.45,0.25
Ratnamani Metal,"3,465.00","3,282.00","3,344.25","3,335.80",8.45,0.25
LIC India,617.20,613.40,614.80,613.35,1.45,0.24
SBI Card,753.95,748.60,750.25,748.45,1.8,0.24
Divis Labs,"3,520.00","3,471.10","3,498.50","3,490.90",7.6,0.22
Clean Science,"1,389.00","1,361.00","1,375.35","1,372.65",2.7,0.2
Prism Johnson,154.80,150.65,152.75,152.45,0.3,0.2
Alembic Pharma,741.95,729.00,734.20,732.80,1.4,0.19
Sanofi India,"7,860.05","7,744.55","7,795.00","7,780.20",14.8,0.19
Galaxy Surfacta,"2,869.75","2,824.15","2,844.70","2,839.50",5.2,0.18
Petronet LNG,202.45,198.75,200.05,199.70,0.35,0.18
TataTeleservice,90.40,88.80,89.25,89.10,0.15,0.17
ICICI Bank,942.35,933.00,937.35,935.75,1.6,0.17
Cyient,"1,673.80","1,651.10","1,666.45","1,663.80",2.65,0.16
Gujarat Fluoro,"2,767.10","2,690.00","2,750.25","2,746.05",4.2,0.15
Interglobe Avi,"2,608.95","2,571.70","2,580.40","2,577.35",3.05,0.12
Brigade Ent,750.20,684.00,695.45,694.70,0.75,0.11
Polycab,"5,152.40","5,115.00","5,133.30","5,128.40",4.9,0.1
Chola Fin Hold,"1,131.65","1,083.50","1,116.85","1,115.75",1.1,0.1
AIA Engineering,"3,636.00","3,542.10","3,611.15","3,608.00",3.15,0.09
Biocon,229.50,225.90,227.05,226.85,0.2,0.09
Carborundum,"1,076.95","1,048.50","1,070.85","1,069.85",1,0.09
Havells India,"1,260.25","1,247.00","1,253.15","1,252.05",1.1,0.09
Dr Reddys Labs,"5,498.95","5,440.00","5,457.95","5,453.55",4.4,0.08
Tata Chemicals,963.90,955.40,959.10,958.45,0.65,0.07
Grasim,"1,944.55","1,930.00","1,935.00","1,933.85",1.15,0.06
Bank of India,105.50,103.60,103.95,103.90,0.05,0.05
Asahi India,566.70,555.10,560.70,560.50,0.2,0.04
Marico,522.10,517.00,520.45,520.35,0.1,0.02
Axis Bank,"1,028.85","1,016.65","1,021.90","1,021.70",0.2,0.02
Jyothy Labs,424.70,413.20,416.55,416.50,0.05,0.01
Relaxo Footwear,913.50,904.55,909.10,909.00,0.1,0.01
TTK Prestige,798.00,786.85,796.30,796.25,0.05,0.01
