company_name,high,low,last_price,prev_close,change,percent_gain
DOMS Industries,"2,770.00","2,575.00","2,692.20","2,503.30",188.9,7.55
Bata India,"1,255.00","1,169.10","1,245.50","1,162.40",83.1,7.15
M&M,"3,550.00","3,463.40","3,481.50","3,286.00",195.5,5.95
Syrma SGS,845.00,796.00,836.15,791.50,44.65,5.64
Netweb,"2,725.00","2,513.60","2,652.10","2,526.90",125.2,4.95
Bajaj Finance,948.00,912.25,934.75,896.30,38.45,4.29
Emami,618.00,601.35,615.50,590.90,24.6,4.16
Gillette India,"10,740.00","10,260.00","10,548.00","10,128.00",420,4.15
Colgate,"2,504.00","2,444.30","2,464.60","2,381.90",82.7,3.47
Vishal Mega Mar,154.94,148.01,151.38,146.55,4.83,3.3
Jubilant Food,664.05,640.00,654.20,634.85,19.35,3.05
Motherson SWI,44.80,43.00,44.15,42.87,1.28,2.99
Britannia,"6,336.00","6,053.50","6,083.00","5,908.00",175,2.96
ICICI Lombard ,"1,920.00","1,851.20","1,871.50","1,822.00",49.5,2.72
GlaxoSmithKline,"2,883.40","2,752.70","2,851.80","2,776.90",74.9,2.7
KEI Industries,"4,143.00","4,010.20","4,125.80","4,021.40",104.4,2.6
Godfrey Phillip,"10,730.00","10,269.00","10,453.00","10,189.00",264,2.59
Thermax,"3,366.00","3,264.00","3,341.90","3,260.00",81.9,2.51
Aster DM Health,638.45,619.95,635.50,620.15,15.35,2.48
KNR Construct,202.10,196.71,201.38,196.70,4.68,2.38
Devyani Int,182.70,174.75,179.30,175.22,4.08,2.33
IDFC First Bank,72.36,70.37,72.23,70.59,1.64,2.32
Vijaya Diagnost,"1,103.60","1,067.50","1,089.40","1,065.20",24.2,2.27
Bombay Burmah,"1,918.00","1,860.10","1,877.10","1,835.60",41.5,2.26
Redington,246.73,238.10,242.50,237.28,5.22,2.2
Apollo Hospital,"7,918.50","7,751.00","7,900.00","7,736.00",164,2.12
Bikaji Foods,818.70,795.00,801.35,784.90,16.45,2.1
V-Guard Ind,367.70,358.50,365.50,358.35,7.15,2
PB Fintech,"1,974.00","1,854.60","1,864.40","1,830.20",34.2,1.87
Bajaj Finserv,"2,033.80","1,971.00","2,002.20","1,966.10",36.1,1.84
Tanla Platforms,654.90,639.35,647.95,636.25,11.7,1.84
Aditya Birla F,85.60,82.30,82.88,81.41,1.47,1.81
Neuland Lab,"14,679.00","14,161.00","14,612.00","14,368.00",244,1.7
Ajanta Pharma,"2,617.00","2,540.20","2,600.70","2,557.50",43.2,1.69
