company_name,high,low,last_price,prev_close,change,percent_gain
Glenmark,"2,284.80","2,094.40","2,181.10","1,904.00",277.1,14.55
Netweb,"1,988.00","1,808.00","1,947.40","1,812.70",134.7,7.43
Asahi India,864.70,813.25,851.70,813.45,38.25,4.7
Piramal Enter,"1,232.10","1,158.70","1,217.50","1,163.00",54.5,4.69
HUL,"2,530.00","2,461.00","2,519.60","2,408.40",111.2,4.62
Anand Rathi,"2,250.00","2,185.00","2,211.70","2,119.90",91.8,4.33
EID Parry,"1,161.10","1,105.00","1,152.40","1,109.80",42.6,3.84
RBL Bank,265.90,252.35,264.16,254.65,9.51,3.73
NTPC Green Ener,113.13,108.01,112.18,108.24,3.94,3.64
Wockhardt,"1,824.90","1,720.00","1,757.10","1,696.80",60.3,3.55
Neuland Lab,"12,378.00","11,739.00","12,301.00","11,880.00",421,3.54
Whirlpool,"1,378.00","1,328.00","1,372.50","1,328.30",44.2,3.33
Ramco Cements,"1,152.60","1,101.90","1,140.60","1,105.30",35.3,3.19
SBFC Finance,120.50,113.96,119.02,115.48,3.54,3.07
Gillette India,"10,960.00","10,489.00","10,749.00","10,442.00",307,2.94
ACME Solar,303.94,288.37,295.39,287.08,8.31,2.89
AAVAS Financier,"2,049.00","1,905.40","2,009.20","1,954.40",54.8,2.8
Jaiprakash Pow,24.85,23.15,23.63,23.03,0.6,2.61
Sarda Energy,467.00,440.70,452.70,441.50,11.2,2.54
Sarda Energy,467.00,440.70,452.70,441.50,11.2,2.54
Vishal Mega Mar,134.10,129.75,133.62,130.55,3.07,2.35
Syrma SGS,685.00,656.10,678.45,663.20,15.25,2.3
Cohance Life,"1,029.15",988.00,"1,017.95",995.95,22,2.21
Schneider Infra,860.00,828.15,854.50,836.70,17.8,2.13
eClerx Services,"3,574.20","3,369.60","3,481.20","3,410.30",70.9,2.08
CreditAccess Gr,"1,336.00","1,260.70","1,306.50","1,280.20",26.3,2.05
Just Dial,951.90,909.00,944.05,926.75,17.3,1.87
Narayana Hruda,"2,028.00","1,970.10","2,007.00","1,970.10",36.9,1.87
Dabur India,535.90,518.60,530.85,522.40,8.45,1.62
Alkem Lab,"4,846.30","4,731.60","4,806.70","4,732.80",73.9,1.56
JSW Infra,323.35,312.30,317.05,312.40,4.65,1.49
AstraZeneca,"9,272.50","9,120.00","9,241.50","9,110.50",131,1.44
Five-Star Busin,775.00,752.00,770.10,759.15,10.95,1.44
LT Technology,"4,423.90","4,281.00","4,410.50","4,349.20",61.3,1.41
AFFLE 3I,"2,017.60","1,941.00","1,987.60","1,960.60",27,1.38
Navin Fluorine,"5,090.90","4,902.10","5,073.20","5,004.30",68.9,1.38
SBI Life Insura,"1,840.00","1,812.00","1,835.20","1,810.20",25,1.38
Ajanta Pharma,"2,664.00","2,586.90","2,626.50","2,591.30",35.2,1.36
Mankind Pharma,"2,678.00","2,545.00","2,578.30","2,544.00",34.3,1.35
Interglobe Avi,"5,939.00","5,839.00","5,917.50","5,840.00",77.5,1.33
NLC India,227.70,223.50,227.11,224.13,2.98,1.33
Godrej Agrovet,785.00,768.10,780.30,770.25,10.05,1.3
Gujarat Pipavav,160.40,156.00,158.27,156.24,2.03,1.3
Godawari Power,188.00,183.30,186.82,184.44,2.38,1.29
Godawari Power,188.00,183.30,186.82,184.44,2.38,1.29
Akums Drugs P,592.00,550.00,557.95,550.90,7.05,1.28
Anant Raj,579.00,553.45,561.30,554.40,6.9,1.24
KPIT Tech,"1,277.50","1,239.90","1,268.40","1,253.20",15.2,1.21
Coromandel Int,"2,340.30","2,277.60","2,324.80","2,297.20",27.6,1.2
Aster DM Health,612.75,598.00,606.90,599.90,7,1.17
APTUS VALUE,352.95,342.95,347.90,344.00,3.9,1.13
One 97 Paytm,957.35,917.00,951.15,940.55,10.6,1.13
Vijaya Diagnost,"1,027.60","1,000.10","1,020.45","1,009.05",11.4,1.13
Emcure Pharmace,"1,329.90","1,292.70","1,297.20","1,283.00",14.2,1.11
Usha Martin,372.75,365.35,370.45,366.45,4,1.09
Jyothy Labs,360.75,351.70,355.65,352.30,3.35,0.95
Bosch,"37,410.00","36,155.00","36,525.00","36,195.00",330,0.91
Thermax,"3,486.00","3,407.50","3,465.00","3,434.40",30.6,0.89
CRISIL,"6,060.00","5,805.00","5,973.00","5,921.00",52,0.88
ICICI Lombard ,"2,022.90","1,990.00","2,012.20","1,994.60",17.6,0.88
REC,404.50,395.70,401.05,397.55,3.5,0.88
Home First,"1,404.30","1,343.90","1,385.90","1,373.90",12,0.87
HEG,513.40,499.85,505.45,501.15,4.3,0.86
HEG,513.40,499.85,505.45,501.15,4.3,0.86
Axis Bank,"1,175.90","1,160.60","1,173.80","1,164.30",9.5,0.82
Gland,"1,882.40","1,840.10","1,859.00","1,844.10",14.9,0.81
Vedanta,446.25,436.55,442.75,439.20,3.55,0.81
Pfizer,"5,574.00","5,426.50","5,517.00","5,474.00",43,0.79
CCL Products,912.85,870.05,888.05,881.20,6.85,0.78
Cummins,"3,569.00","3,496.00","3,546.40","3,518.90",27.5,0.78
Kotak Mahindra,"2,225.00","2,198.60","2,220.60","2,203.80",16.8,0.76
Redington,301.10,294.80,299.80,297.55,2.25,0.76
Railtel,411.95,405.60,411.15,408.10,3.05,0.75
Radico Khaitan,"2,754.00","2,692.00","2,718.30","2,698.40",19.9,0.74
Balkrishna Ind,"2,663.00","2,622.10","2,655.50","2,636.30",19.2,0.73
Indiamart Inter,"2,620.00","2,580.00","2,604.60","2,586.20",18.4,0.71
IndusInd Bank,867.70,849.60,858.85,852.85,6,0.7
JSW Holdings,"22,330.00","21,300.00","21,915.00","21,765.00",150,0.69
Zydus Life,985.20,970.05,979.60,972.95,6.65,0.68
Raymond,708.95,691.20,697.70,693.40,4.3,0.62
NHPC,88.68,87.31,88.05,87.52,0.53,0.61
Reliance Power,66.15,64.40,64.81,64.42,0.39,0.61
Balrampur Chini,623.00,612.00,616.10,612.50,3.6,0.59
J. K. Cement,"6,594.50","6,358.00","6,447.50","6,410.00",37.5,0.59
Brainbees Solu,380.70,371.65,379.85,377.65,2.2,0.58
Sun Pharma,"1,679.90","1,662.20","1,672.00","1,662.50",9.5,0.57
INDUS TOWERS,405.80,394.60,404.40,402.20,2.2,0.55
NMDC,70.65,68.80,69.05,68.69,0.36,0.52
SUMITOMO,544.30,530.00,542.60,539.85,2.75,0.51
