company_name,high,low,last_price,prev_close,change,percent_gain
Wockhardt,"1,588.00","1,362.00","1,564.40","1,336.50",227.9,17.05
Sammaan Capital,155.69,139.76,154.27,137.82,16.45,11.94
Redington,299.89,262.55,291.24,264.83,26.41,9.97
Godfrey Phillip,"3,530.00","3,136.00","3,515.00","3,283.00",232,7.07
Usha Martin,481.90,451.15,476.45,448.90,27.55,6.14
MRPL,137.60,127.56,134.11,127.39,6.72,5.28
HINDPETRO,442.85,421.50,441.85,422.25,19.6,4.64
Bandhan Bank,162.75,155.78,162.18,155.02,7.16,4.62
IIFL Finance,439.95,419.60,438.15,419.35,18.8,4.48
Petronet LNG,280.30,267.45,278.55,266.90,11.65,4.36
Techno Electric,"1,368.00","1,281.40","1,332.40","1,278.20",54.2,4.24
BPCL,338.50,325.50,337.80,324.35,13.45,4.15
Fortis Health,974.90,933.90,970.75,932.75,38,4.07
Karur Vysya,218.00,204.80,213.88,205.64,8.24,4.01
AB Capital,290.75,279.55,289.85,278.90,10.95,3.93
Hind Zinc,468.50,453.80,466.15,449.10,17.05,3.8
ACME Solar,280.90,267.60,276.90,266.95,9.95,3.73
Schaeffler Ind,"4,280.00","3,957.10","4,141.10","3,992.00",149.1,3.73
L&T Finance,247.55,235.05,244.84,236.29,8.55,3.62
Niva Bupa Healt,83.50,79.83,83.18,80.47,2.71,3.37
Neuland Lab,"14,550.00","13,999.00","14,433.00","13,966.00",467,3.34
Poonawalla Fin,506.20,487.25,501.25,485.25,16,3.3
360 ONE WAM,"1,040.70","1,002.00","1,034.20","1,001.80",32.4,3.23
Sai Life Sci,892.00,859.90,885.20,858.40,26.8,3.12
KPR Mill,"1,120.45","1,041.60","1,103.40","1,070.90",32.5,3.03
Gravita India,"1,618.00","1,554.30","1,604.50","1,558.20",46.3,2.97
IOC,149.95,145.04,149.31,145.04,4.27,2.94
AAVAS Financier,"1,639.90","1,590.10","1,621.00","1,574.80",46.2,2.93
Indian Bank,727.05,706.35,726.90,706.35,20.55,2.91
Anant Raj,719.90,685.50,699.15,679.70,19.45,2.86
GE Vernova TD,"3,013.20","2,900.00","2,988.90","2,906.70",82.2,2.83
Nuvama Wealth,"6,299.00","6,110.00","6,287.00","6,115.00",172,2.81
Bharat Forge,"1,228.90","1,182.20","1,214.00","1,181.10",32.9,2.79
SignatureGlobal,"1,093.10","1,047.70","1,084.50","1,055.20",29.3,2.78
Narayana Hruda,"1,785.00","1,721.30","1,772.80","1,725.00",47.8,2.77
Vodafone Idea,8.38,8.02,8.24,8.02,0.22,2.74
HFCL,76.19,72.30,74.07,72.10,1.97,2.73
LIC India,896.50,872.25,895.95,872.45,23.5,2.69
NHPC,86.14,83.63,85.87,83.64,2.23,2.67
BSE Limited,"2,121.00","2,047.90","2,097.40","2,043.20",54.2,2.65
Interglobe Avi,"5,785.50","5,501.00","5,707.00","5,561.00",146,2.63
Afcons Infra,452.60,437.35,449.75,438.30,11.45,2.61
Voltas,"1,383.00","1,333.60","1,374.50","1,340.20",34.3,2.56
GAIL,176.29,171.90,176.25,172.02,4.23,2.46
NCC,208.50,202.71,207.48,202.51,4.97,2.45
Hind Copper,326.00,310.50,319.46,311.97,7.49,2.4
Guj Mineral,622.55,587.05,602.90,589.00,13.9,2.36
Power Finance,407.65,398.50,406.45,397.30,9.15,2.3
Waaree Energies,"3,303.00","3,142.70","3,280.80","3,207.60",73.2,2.28
Bank of Baroda,255.39,248.31,253.99,248.45,5.54,2.23
Titan Company,"3,418.00","3,327.00","3,401.20","3,327.30",73.9,2.22
IGL,208.39,202.55,206.73,202.26,4.47,2.21
Piramal Pharma,193.30,187.94,191.88,187.73,4.15,2.21
Eternal,328.80,324.35,327.95,321.00,6.95,2.17
APTUS VALUE,322.00,308.85,318.60,311.85,6.75,2.16
APL Apollo,"1,705.00","1,668.10","1,695.70","1,660.10",35.6,2.14
Manappuram Fin,283.30,274.70,282.75,276.90,5.85,2.11
Bank of India,119.90,116.26,118.77,116.33,2.44,2.1
JB Chemicals,"1,716.30","1,670.90","1,705.10","1,670.10",35,2.1
Vishal Mega Mar,149.60,140.80,146.91,143.95,2.96,2.06
Gland,"2,074.00","1,920.30","1,998.00","1,958.10",39.9,2.04
Indian Hotels,727.00,710.55,724.30,709.80,14.5,2.04
NBCC (India),108.45,104.96,107.33,105.18,2.15,2.04
Tata Inv Corp,"9,128.00","8,780.00","8,843.00","8,666.00",177,2.04
Wipro,240.79,236.29,240.57,235.75,4.82,2.04
Canara Bank,121.40,118.26,120.48,118.08,2.4,2.03
Godrej Prop,"2,018.00","1,971.80","1,996.90","1,957.60",39.3,2.01
RBL Bank,279.85,273.10,277.80,272.35,5.45,2
Chola Fin Hold,"1,875.30","1,778.50","1,875.30","1,839.60",35.7,1.94
IRFC,124.60,122.50,124.26,121.91,2.35,1.93
UNO Minda,"1,296.90","1,263.70","1,293.10","1,268.90",24.2,1.91
IDFC First Bank,70.15,68.66,69.89,68.59,1.3,1.9
Westlife Food,763.80,656.65,696.55,683.80,12.75,1.86
NLC India,287.47,276.08,284.70,279.53,5.17,1.85
Concord Biotech,"1,620.00","1,541.00","1,593.90","1,565.40",28.5,1.82
Mastek,"2,290.00","2,116.00","2,204.40","2,165.20",39.2,1.81
Muthoot Finance,"3,076.80","3,013.00","3,074.60","3,020.30",54.3,1.8
Mahanagar Gas,"1,263.90","1,236.90","1,259.60","1,237.70",21.9,1.77
Jubilant Pharmo,"1,075.00","1,047.10","1,061.40","1,042.90",18.5,1.77
Zydus Life,995.35,975.00,992.10,975.00,17.1,1.75
Indian Renew,150.62,146.63,148.81,146.28,2.53,1.73
Oil India,423.00,415.00,417.25,410.25,7,1.71
Central Bank,36.90,36.08,36.82,36.21,0.61,1.68
Bank of Mah,55.54,53.91,54.89,53.99,0.9,1.67
NALCO,206.00,200.83,203.91,200.58,3.33,1.66
Tejas Networks,621.90,589.65,598.40,588.80,9.6,1.63
