company_name,high,low,last_price,prev_close,change,percent_gain
3M India,"36,480.00","32,610.00","35,885.00","30,700.00","5,185.00",16.89
Hitachi Energy,"20,639.00","18,670.00","20,457.00","17,919.00","2,538.00",14.16
City Union Bank,260.79,243.15,258.65,236.04,22.61,9.58
Jyoti CNC Auto,948.00,877.50,940.20,876.70,63.50,7.24
TBO Tek,"1,669.40","1,554.00","1,589.00","1,496.60",92.40,6.17
MRPL,180.30,167.08,175.92,168.59,7.33,4.35
Alembic Pharma,998.00,927.90,960.70,924.20,36.50,3.95
KPIL,"1,325.00","1,278.90","1,314.50","1,273.30",41.20,3.24
Niva Bupa Healt,77.49,74.00,76.40,74.06,2.34,3.16
Schneider Infra,909.50,862.65,889.95,862.65,27.30,3.16
Chennai Petro,997.00,944.75,982.85,953.00,29.85,3.13
Balkrishna Ind,"2,372.50","2,284.40","2,364.30","2,296.90",67.40,2.93
Asahi India,960.50,926.45,956.75,929.75,27.00,2.9
Ajanta Pharma,"2,622.00","2,523.50","2,610.70","2,539.40",71.30,2.81
Dabur India,519.95,501.95,517.05,503.30,13.75,2.73
Swiggy,415.45,402.30,413.35,402.45,10.90,2.71
Delhivery,490.00,470.45,484.85,472.25,12.60,2.67
Neuland Lab,"18,075.00","17,117.00","17,608.00","17,159.00",449.00,2.62
INDUS TOWERS,397.25,389.05,392.55,382.75,9.80,2.56
Narayana Hruda,"1,862.90","1,783.00","1,830.30","1,785.00",45.30,2.54
Apollo Tyres,528.50,509.90,522.35,509.45,12.90,2.53
Navin Fluorine,"6,099.00","5,818.00","6,055.00","5,905.50",149.50,2.53
Titan Company,"3,827.00","3,715.00","3,813.50","3,724.50",89.00,2.39
JK Tyre Ind,469.80,440.25,453.30,442.75,10.55,2.38
R R Kabel,"1,460.00","1,386.90","1,421.80","1,390.70",31.10,2.24
Bosch,"37,925.00","36,805.00","37,850.00","37,025.00",825.00,2.23
Poly Medicure,"1,960.00","1,908.00","1,955.20","1,914.60",40.60,2.12
AIA Engineering,"3,346.40","3,276.10","3,333.50","3,265.10",68.40,2.09
Max Financial,"1,600.00","1,561.50","1,592.40","1,559.90",32.50,2.08
Thermax,"3,316.00","3,212.50","3,271.70","3,206.80",64.90,2.02
Tata Chemicals,894.95,876.90,892.35,875.35,17.00,1.94
Sundaram Fin,"4,844.20","4,706.20","4,775.40","4,684.90",90.50,1.93
Bharti Airtel,"2,135.60","2,103.50","2,113.30","2,074.00",39.30,1.89
GMR Airports,96.22,94.00,95.16,93.50,1.66,1.78
ABSL AMC,787.65,765.15,780.20,767.85,12.35,1.61
ICICI Lombard ,"2,059.00","2,008.10","2,040.00","2,007.60",32.40,1.61
Chola Invest.,"1,777.00","1,718.00","1,745.90","1,718.50",27.40,1.59
AU Small Financ,881.00,863.75,880.30,866.95,13.35,1.54
BPCL,373.95,368.15,372.95,367.30,5.65,1.54
ZFCVINDIA,"12,964.00","12,602.00","12,852.00","12,660.00",192.00,1.52
Inox India,"1,220.00","1,191.80","1,214.10","1,196.00",18.10,1.51
Aster DM Health,691.15,676.55,688.65,678.45,10.20,1.5
BLS Internation,323.60,315.05,321.95,317.50,4.45,1.4
ICICI Prudentia,608.95,598.05,607.55,599.25,8.30,1.39
Elecon Eng,570.80,555.15,565.30,557.65,7.65,1.37
Zee Entertain,102.88,100.80,101.95,100.59,1.36,1.35
Bajaj Finance,"1,060.40","1,035.00","1,057.00","1,043.10",13.90,1.33
CCL Products,896.45,874.00,888.65,877.15,11.50,1.31
Kalyan Jeweller,528.50,515.00,522.60,515.85,6.75,1.31
