company_name,high,low,last_price,prev_close,change,percent_gain
Tanla Platforms,573.00,502.20,557.35,494.45,62.90,12.72
Bharat Dynamics,"1,770.00","1,547.10","1,746.70","1,569.90",176.80,11.26
Bharat Dynamics,"1,770.00","1,547.10","1,746.70","1,569.90",176.80,11.26
Vishal Mega Mar,133.00,121.32,129.71,121.72,7.99,6.56
Inventurus Know,"1,685.00","1,555.20","1,659.10","1,561.60",97.50,6.24
Afcons Infra,460.50,431.00,457.30,430.70,26.60,6.18
Schaeffler Ind,"3,993.00","3,710.20","3,951.90","3,731.60",220.30,5.9
Guj State Petro,355.00,328.00,347.25,329.85,17.40,5.28
BSE Limited,"7,346.00","6,981.50","7,315.50","6,955.50",360.00,5.18
Garden Reach Sh,"1,924.00","1,818.80","1,914.80","1,821.30",93.50,5.13
Zee Entertain,123.61,115.92,123.15,117.14,6.01,5.13
Kaynes Tech,"6,320.00","5,940.00","6,285.50","5,979.50",306.00,5.12
Jyoti CNC Auto,"1,248.00","1,160.00","1,234.60","1,175.70",58.90,5.01
Sterling Wilson,276.20,263.10,276.20,263.05,13.15,5
Zen Tech,"1,550.50","1,480.00","1,550.50","1,476.70",73.80,5
Sagility India,45.01,43.89,45.01,42.87,2.14,4.99
JSW Holdings,"24,045.00","23,150.00","24,035.00","22,900.00","1,135.00",4.96
Nippon,718.00,665.25,704.90,672.30,32.60,4.85
C. E. Info Syst,"2,085.00","1,946.80","2,075.80","1,980.50",95.30,4.81
Firstsource Sol,364.00,345.00,360.85,344.55,16.30,4.73
Godawari Power,202.00,188.32,198.89,189.95,8.94,4.71
Godawari Power,202.00,188.32,198.89,189.95,8.94,4.71
Godfrey Phillip,"9,033.00","8,660.00","8,993.50","8,603.00",390.50,4.54
IIFL Finance,411.80,394.15,405.45,388.15,17.30,4.46
Ajanta Pharma,"2,600.00","2,499.40","2,592.70","2,482.30",110.40,4.45
JK Bank,102.70,96.42,101.61,97.29,4.32,4.44
Redington,281.90,261.01,272.52,260.94,11.58,4.44
eClerx Services,"2,730.10","2,565.10","2,704.40","2,591.20",113.20,4.37
Aadhar Housing ,462.80,444.10,460.55,441.65,18.90,4.28
Star Health,405.60,370.00,389.40,373.40,16.00,4.28
Syrma SGS,573.00,533.00,564.40,541.70,22.70,4.19
Data Patterns,"2,505.00","2,351.00","2,485.30","2,386.00",99.30,4.16
JM Financial,116.43,108.39,110.13,105.80,4.33,4.09
Elecon Eng,677.70,630.05,668.95,643.10,25.85,4.02
Elecon Eng,677.70,630.05,668.95,643.10,25.85,4.02
Bharat Elec,337.75,322.80,335.75,322.80,12.95,4.01
Brigade Ent,"1,087.80","1,038.10","1,080.40","1,038.70",41.70,4.01
