company_name,high,low,last_price,prev_close,change,percent_gain
Godrej Ind,"1,390.00","1,190.00","1,359.50","1,190.50",169.00,14.2
Neuland Lab,"13,250.00","11,756.00","13,030.00","11,744.00","1,286.00",10.95
RamkrishnaForge,672.90,603.00,656.75,600.50,56.25,9.37
Aditya Birla Re,"2,457.90","2,160.00","2,355.80","2,160.30",195.50,9.05
Chola Fin Hold,"1,965.50","1,767.50","1,940.30","1,791.10",149.20,8.33
IDFC First Bank,72.27,66.59,71.55,66.80,4.75,7.11
ICICI Lombard ,"2,013.40","1,871.00","2,006.20","1,877.50",128.70,6.85
Godrej Prop,"2,485.00","2,319.20","2,467.00","2,312.00",155.00,6.7
DLF,884.45,822.15,880.35,825.70,54.65,6.62
Muthoot Finance,"2,470.00","2,283.00","2,446.20","2,294.60",151.60,6.61
AAVAS Financier,"1,934.90","1,804.50","1,922.30","1,812.20",110.10,6.08
Route,"1,025.10",966.00,"1,021.35",963.80,57.55,5.97
Nippon,800.00,744.95,790.50,746.00,44.50,5.97
Oberoi Realty,"1,919.00","1,803.10","1,908.20","1,800.80",107.40,5.96
Bajaj Holdings,"14,740.00","13,490.00","14,251.00","13,482.00",769.00,5.7
Five-Star Busin,749.50,687.40,730.80,691.65,39.15,5.66
Shriram Finance,690.90,644.30,688.25,651.45,36.80,5.65
Shriram Finance,690.90,644.30,688.25,651.45,36.80,5.65
Manappuram Fin,248.95,233.97,247.56,234.58,12.98,5.53
Prestige Estate,"1,732.40","1,627.10","1,714.60","1,626.10",88.50,5.44
Chola Invest.,"1,623.70","1,497.20","1,593.20","1,511.60",81.60,5.4
RBL Bank,220.00,205.50,217.63,206.89,10.74,5.19
SBI Card,999.45,938.05,993.10,944.35,48.75,5.16
IIFL Finance,453.35,428.55,451.05,429.20,21.85,5.09
MM Financial,278.20,260.95,275.55,262.65,12.90,4.91
Bajaj Finance,"9,434.00","8,876.00","9,371.50","8,934.00",437.50,4.9
Guj Mineral,413.80,385.05,401.05,382.60,18.45,4.82
Sobha,"1,715.00","1,600.00","1,679.60","1,602.30",77.30,4.82
LT Foods,483.95,459.20,477.35,456.55,20.80,4.56
MCX India,"7,531.00","7,109.00","7,418.00","7,099.00",319.00,4.49
Piramal Enter,"1,178.30","1,121.10","1,173.70","1,124.20",49.50,4.4
Minda Corp,567.00,541.00,560.05,536.75,23.30,4.34
HDFC AMC,"5,157.80","4,821.00","5,087.50","4,885.80",201.70,4.13
UTI AMC,"1,249.00","1,173.10","1,223.90","1,175.50",48.40,4.12
AU Small Financ,755.50,712.30,749.55,720.05,29.50,4.1
Concord Biotech,"1,965.50","1,846.80","1,926.60","1,850.70",75.90,4.1
Bandhan Bank,174.23,166.41,173.55,166.86,6.69,4.01
ZFCVINDIA,"14,200.00","13,531.00","13,856.00","13,323.00",533.00,4
Poonawalla Fin,423.75,402.85,421.10,405.00,16.10,3.98
Go Digit,354.85,331.30,351.25,338.00,13.25,3.92
Brainbees Solu,431.25,399.05,414.90,399.40,15.50,3.88
PNB Housing Fin,"1,117.20","1,055.50","1,104.90","1,063.90",41.00,3.85
JSW Steel,"1,010.65",967.65,"1,004.90",968.75,36.15,3.73
Macrotech Dev,"1,529.90","1,465.00","1,516.00","1,461.70",54.30,3.71
AB Capital,233.96,223.22,233.41,225.20,8.21,3.65
Schneider Infra,798.10,763.05,792.40,765.05,27.35,3.57
Motilal Oswal,880.00,838.30,870.35,840.75,29.60,3.52
LT Finance,192.00,182.70,189.79,183.36,6.43,3.51
KFin Tech,"1,265.00","1,204.80","1,248.30","1,206.10",42.20,3.5
Ashok Leyland,242.80,233.53,242.04,233.93,8.11,3.47
Praj Industries,508.10,493.65,505.90,489.35,16.55,3.38
NALCO,190.90,182.50,188.47,182.40,6.07,3.33
Sammaan Capital,128.40,122.50,126.54,122.50,4.04,3.3
Jindal Stainles,696.00,676.50,694.70,673.50,21.20,3.15
Jaiprakash Pow,16.75,15.73,16.24,15.75,0.49,3.11
Axis Bank,"1,201.20","1,151.20","1,194.60","1,159.00",35.60,3.07
ABSL AMC,797.00,755.75,778.70,755.55,23.15,3.06
APTUS VALUE,319.00,305.50,316.60,307.35,9.25,3.01
REC,417.30,398.10,415.00,403.00,12.00,2.98
SignatureGlobal,"1,294.00","1,250.00","1,283.10","1,246.50",36.60,2.94
Tata Inv Corp,"7,178.00","6,660.00","6,828.00","6,633.50",194.50,2.93
KEI Industries,"3,768.00","3,649.20","3,747.80","3,641.40",106.40,2.92
JSW Energy,523.95,508.00,522.85,508.10,14.75,2.9
HFCL,92.20,85.78,91.42,88.89,2.53,2.85
J. K. Cement,"5,900.00","5,722.50","5,876.50","5,715.00",161.50,2.83
Swiggy,376.50,365.15,374.45,364.15,10.30,2.83
Karur Vysya,238.88,230.48,238.03,231.58,6.45,2.79
Maruti Suzuki,"12,535.00","12,100.00","12,462.00","12,126.00",336.00,2.77
Gravita India,"1,910.00","1,822.00","1,880.60","1,830.60",50.00,2.73
Max Healthcare,"1,169.20","1,127.00","1,168.20","1,137.40",30.80,2.71
Afcons Infra,437.50,425.90,435.20,423.95,11.25,2.65
JK Bank,110.35,103.48,106.87,104.15,2.72,2.61
Power Finance,421.50,404.20,418.40,407.90,10.50,2.57
IndusInd Bank,845.85,805.00,822.85,803.20,19.65,2.45
Ceat,"3,820.00","3,674.90","3,798.90","3,708.30",90.60,2.44
NMDC,72.85,70.93,72.49,70.80,1.69,2.39
Bajaj Finserv,"2,018.70","1,921.00","1,990.00","1,944.00",46.00,2.37
Bajaj Finserv,"2,018.70","1,921.00","1,990.00","1,944.00",46.00,2.37
Havells India,"1,526.00","1,491.00","1,523.20","1,488.00",35.20,2.37
Dr Reddys Labs,"1,322.90","1,295.00","1,320.90","1,290.60",30.30,2.35
Dr Reddys Labs,"1,322.90","1,295.00","1,320.90","1,290.60",30.30,2.35
NCC,239.40,232.69,237.89,232.44,5.45,2.34
Phoenix Mills,"1,610.00","1,563.20","1,598.10","1,561.80",36.30,2.32
Bajaj Housing,126.56,122.50,125.66,122.82,2.84,2.31
India Cements,345.95,334.45,342.50,334.95,7.55,2.25
BPCL,317.85,309.00,316.70,309.80,6.90,2.23
Info Edge,"1,510.60","1,468.00","1,507.20","1,474.40",32.80,2.22
United Brewerie,"2,075.00","2,017.10","2,069.20","2,024.60",44.60,2.2
One 97 Paytm,968.90,935.10,961.95,941.30,20.65,2.19
Fert and Chem,"1,070.00","1,019.05","1,037.35","1,015.35",22.00,2.17
Hind Zinc,510.90,495.00,502.25,491.60,10.65,2.17
KEC Intl,895.00,869.10,889.25,870.45,18.80,2.16
Polycab,"6,119.00","5,957.50","6,108.50","5,980.50",128.00,2.14
Hero Motocorp,"4,296.90","4,158.10","4,268.00","4,178.90",89.10,2.13
M&M,"3,112.90","3,027.00","3,106.50","3,041.60",64.90,2.13
IRB Infra,52.27,50.32,51.65,50.58,1.07,2.12
IRB Infra,52.27,50.32,51.65,50.58,1.07,2.12
Bharat Forge,"1,299.70","1,262.40","1,296.40","1,269.60",26.80,2.11
Nuvama Wealth,"7,378.00","7,200.00","7,365.50","7,213.50",152.00,2.11
NMDC Steel,39.76,38.60,39.43,38.62,0.81,2.1
Redington,285.00,274.00,282.70,276.95,5.75,2.08
Eternal,264.00,256.01,261.86,256.56,5.30,2.07
PNC Infratech,307.40,300.50,305.15,299.00,6.15,2.06
LIC Housing Fin,616.50,595.25,613.45,601.20,12.25,2.04
Vedanta,449.50,438.60,448.05,439.15,8.90,2.03
Hindalco,651.25,635.10,650.15,637.25,12.90,2.02
NHPC,89.63,87.81,89.31,87.63,1.68,1.92
Varun Beverages,478.65,468.25,477.00,468.10,8.90,1.9
Varun Beverages,478.65,468.25,477.00,468.10,8.90,1.9
Varun Beverages,478.65,468.25,477.00,468.10,8.90,1.9
Voltas,"1,274.00","1,250.00","1,271.10","1,247.50",23.60,1.89
Sapphire Foods,334.20,326.75,332.50,326.35,6.15,1.88
Sapphire Foods,334.20,326.75,332.50,326.35,6.15,1.88
Motherson SWI,60.68,59.00,60.51,59.40,1.11,1.87
