company_name,high,low,last_price,prev_close,change,percent_gain
Himadri Special,527.50,449.25,505.15,448.95,56.20,12.52
LT Foods,498.70,441.30,483.25,441.40,41.85,9.48
Narayana Hruda,"2,370.20","2,022.20","2,263.20","2,073.30",189.90,9.16
Kirloskar Bros,"2,475.00","2,125.00","2,327.80","2,135.80",192.00,8.99
Redington,329.70,296.70,322.05,296.90,25.15,8.47
Bharti Hexacom,"2,026.00","1,805.00","1,960.10","1,812.60",147.50,8.14
Coromandel Int,"2,548.00","2,208.00","2,432.20","2,279.10",153.10,6.72
Home First,"1,510.00","1,326.70","1,473.90","1,387.30",86.60,6.24
IDBI Bank,101.85,95.80,101.32,95.44,5.88,6.16
Raymond Life,"1,234.50","1,168.60","1,222.30","1,153.80",68.50,5.94
Adani Total Gas,693.90,647.80,682.45,645.55,36.90,5.72
Abbott India,"37,000.00","32,955.00","34,940.00","33,055.00","1,885.00",5.7
TBO Tek,"1,402.00","1,318.70","1,392.10","1,322.00",70.10,5.3
CenturyPlyboard,798.00,736.50,777.70,739.55,38.15,5.16
Godfrey Phillip,"9,461.00","8,610.50","9,043.00","8,601.00",442.00,5.14
Nuvama Wealth,"8,508.00","7,825.00","8,287.50","7,901.00",386.50,4.89
J. K. Cement,"6,513.50","5,880.00","6,336.00","6,063.00",273.00,4.5
Mahanagar Gas,"1,525.00","1,439.70","1,511.80","1,447.10",64.70,4.47
HINDPETRO,440.30,419.45,439.00,420.30,18.70,4.45
Rattanindia Ent,65.49,60.99,63.23,60.54,2.69,4.44
Suzlon Energy,67.70,64.45,67.32,64.53,2.79,4.32
Elecon Eng,660.80,626.00,653.35,626.40,26.95,4.3
Elecon Eng,660.80,626.00,653.35,626.40,26.95,4.3
Raymond,635.00,598.00,624.35,598.95,25.40,4.24
GlaxoSmithKline,"3,500.00","3,292.80","3,439.60","3,301.90",137.70,4.17
Techno Electric,"1,623.30","1,534.10","1,591.60","1,529.80",61.80,4.04
UCO Bank,32.20,30.16,31.53,30.32,1.21,3.99
Reliance Power,69.50,65.55,69.18,66.60,2.58,3.87
Gravita India,"1,883.50","1,814.00","1,878.70","1,809.20",69.50,3.84
Sundaram Fin,"5,099.50","4,851.00","5,048.50","4,867.00",181.50,3.73
Torrent Pharma,"3,377.00","3,287.00","3,341.40","3,222.50",118.90,3.69
EID Parry,"1,070.00","1,013.55","1,056.50","1,019.30",37.20,3.65
Eris Life,"1,699.00","1,608.60","1,675.80","1,618.00",57.80,3.57
JSW Holdings,"22,300.00","21,000.00","21,995.00","21,240.00",755.00,3.55
IGIL,374.90,359.00,372.70,360.05,12.65,3.51
Jio Financial,329.30,312.85,323.45,312.50,10.95,3.5
Bharat Dynamics,"1,907.00","1,827.30","1,890.10","1,827.30",62.80,3.44
Bharat Dynamics,"1,907.00","1,827.30","1,890.10","1,827.30",62.80,3.44
Bayer CropScien,"6,187.00","5,900.00","6,114.00","5,911.00",203.00,3.43
Cera Sanitary,"6,885.00","6,651.00","6,816.00","6,596.50",219.50,3.33
Syrma SGS,564.20,538.50,556.95,539.35,17.60,3.26
Guj State Petro,343.30,321.00,330.20,319.85,10.35,3.24
Laurus Labs,704.30,678.70,701.80,680.35,21.45,3.15
Hyundai Motor,"2,215.00","2,094.80","2,191.60","2,126.00",65.60,3.09
Shree Cements,"31,280.00","30,000.00","31,030.00","30,105.00",925.00,3.07
Navin Fluorine,"4,899.00","4,683.10","4,826.80","4,684.50",142.30,3.04
JK Bank,112.00,108.58,111.54,108.27,3.27,3.02
Asian Paints,"2,364.50","2,277.10","2,358.70","2,289.80",68.90,3.01
Apollo Hospital,"7,324.00","7,117.50","7,308.50","7,101.50",207.00,2.91
HEG,529.00,496.00,509.70,495.35,14.35,2.9
HEG,529.00,496.00,509.70,495.35,14.35,2.9
Karur Vysya,260.50,248.60,256.91,249.82,7.09,2.84
Usha Martin,361.45,343.55,355.55,345.80,9.75,2.82
JB Chemicals,"1,809.00","1,748.30","1,801.40","1,752.30",49.10,2.8
JB Chemicals,"1,809.00","1,748.30","1,801.40","1,752.30",49.10,2.8
IGL,216.70,208.43,214.13,208.33,5.80,2.78
Aditya Birla Re,"2,415.80","2,344.00","2,397.60","2,334.50",63.10,2.7
UNO Minda,"1,119.90","1,066.00","1,109.80","1,080.70",29.10,2.69
CreditAccess Gr,"1,232.80","1,190.20","1,218.40","1,186.60",31.80,2.68
BLS Internation,386.00,371.90,379.50,369.65,9.85,2.66
Honeywell Autom,"39,775.00","38,650.00","39,680.00","38,650.00","1,030.00",2.66
360 ONE WAM,"1,208.70","1,170.00","1,195.70","1,164.85",30.85,2.65
360 ONE WAM,"1,208.70","1,170.00","1,195.70","1,164.85",30.85,2.65
Hitachi Energy,"20,221.00","19,380.00","19,942.00","19,441.00",501.00,2.58
IndusInd Bank,881.00,831.50,857.70,836.10,21.60,2.58
Tube Investment,"3,117.00","2,992.40","3,082.10","3,005.30",76.80,2.56
Berger Paints,588.35,568.10,583.95,570.00,13.95,2.45
Bombay Burmah,"1,993.00","1,926.70","1,975.80","1,929.00",46.80,2.43
Intellect Desig,"1,160.00","1,110.20","1,147.90","1,120.90",27.00,2.41
Adani Green Ene,"1,046.90",993.00,"1,015.60",992.00,23.60,2.38
Adani Enterpris,"2,681.60","2,582.00","2,646.30","2,586.20",60.10,2.32
GAIL,191.61,187.11,191.02,186.79,4.23,2.26
SBFC Finance,107.62,104.66,106.59,104.24,2.35,2.25
AAVAS Financier,"2,007.00","1,930.90","1,986.20","1,942.60",43.60,2.24
Graphite India,582.00,557.40,569.75,557.35,12.40,2.22
KPR Mill,"1,154.00","1,120.00","1,141.60","1,117.00",24.60,2.2
Adani Energy,900.85,863.00,883.70,864.75,18.95,2.19
Interglobe Avi,"5,843.50","5,675.00","5,816.00","5,691.50",124.50,2.19
IFCI,65.15,62.65,64.49,63.11,1.38,2.19
UltraTechCement,"12,246.00","11,917.00","12,213.00","11,951.00",262.00,2.19
NAVA,609.00,587.40,604.75,591.90,12.85,2.17
India Cements,349.80,332.55,342.20,334.95,7.25,2.16
Shipping Corp,228.90,222.16,227.04,222.27,4.77,2.15
Engineers India,239.80,231.03,238.03,233.14,4.89,2.1
Ceat,"3,689.00","3,580.00","3,645.30","3,570.90",74.40,2.08
Sai Life Sci,768.50,744.10,764.45,748.90,15.55,2.08
