company_name,high,low,last_price,prev_close,change,percent_gain
Action Const,"1,103.90",991.60,"1,080.50",985.40,95.10,9.65
eClerx Services,"4,280.00","3,910.00","4,238.80","3,897.50",341.30,8.76
Newgen Software,946.75,870.30,920.75,866.45,54.30,6.27
Kirloskar Bros,"2,075.00","1,960.90","2,034.00","1,943.10",90.90,4.68
Vodafone Idea,7.60,7.00,7.40,7.07,0.33,4.67
Jubilant Food,650.75,616.50,647.80,619.15,28.65,4.63
Hyundai Motor,"2,485.10","2,367.00","2,472.40","2,366.60",105.80,4.47
Mastek,"2,625.00","2,502.20","2,601.30","2,490.50",110.80,4.45
ACME Solar,309.85,288.95,303.30,290.80,12.50,4.3
Bikaji Foods,803.00,768.15,799.70,770.15,29.55,3.84
PG Electroplast,588.70,566.20,584.00,563.70,20.30,3.6
PG Electroplast,588.70,566.20,584.00,563.70,20.30,3.6
Zydus Life,"1,029.50",990.90,"1,023.15",988.80,34.35,3.47
PTC Industries,"14,295.00","13,768.00","14,232.00","13,764.00",468.00,3.4
Elecon Eng,577.30,555.05,574.40,556.15,18.25,3.28
Elecon Eng,577.30,555.05,574.40,556.15,18.25,3.28
Zen Tech,"1,550.00","1,485.00","1,539.60","1,492.60",47.00,3.15
Olectra Greente,"1,690.00","1,558.40","1,600.60","1,553.50",47.10,3.03
Infosys,"1,539.00","1,506.70","1,532.10","1,487.50",44.60,3
Godfrey Phillip,"10,959.00","10,370.00","10,882.00","10,566.00",316.00,2.99
Usha Martin,390.00,373.10,388.10,377.00,11.10,2.94
Inventurus Know,"1,620.10","1,536.00","1,600.10","1,554.60",45.50,2.93
Kirloskar Oil,988.00,948.15,976.70,948.90,27.80,2.93
Ola Electric,49.40,46.65,48.57,47.19,1.38,2.92
IRB Infra,45.45,43.65,45.05,43.78,1.27,2.9
IRB Infra,45.45,43.65,45.05,43.78,1.27,2.9
TCS,"3,152.00","3,077.10","3,140.60","3,054.00",86.60,2.84
Aditya Birla Re,"1,850.00","1,803.10","1,845.40","1,796.30",49.10,2.73
