company_name,high,low,last_price,prev_close,change,percent_gain
BLS Internation,332.90,278.70,324.50,278.55,45.95,16.5
Craftsman,"6,875.00","6,423.00","6,800.50","6,424.00",376.5,5.86
Oberoi Realty,"1,695.70","1,651.00","1,687.10","1,601.40",85.7,5.35
Apar Ind,"8,925.00","8,335.00","8,784.50","8,355.50",429,5.13
Ola Electric,55.38,53.00,55.38,52.75,2.63,4.99
Cyient,"1,187.90","1,106.40","1,180.60","1,125.00",55.6,4.94
Whirlpool,"1,242.00","1,179.40","1,237.80","1,183.00",54.8,4.63
Poly Medicure,"1,960.00","1,840.00","1,920.50","1,838.30",82.2,4.47
Nestle,"1,286.50","1,216.50","1,275.60","1,221.40",54.2,4.44
Ceat,"3,722.00","3,555.50","3,699.00","3,555.30",143.7,4.04
Endurance Techn,"2,957.80","2,817.70","2,932.50","2,826.70",105.8,3.74
Chalet Hotels,973.00,943.05,969.90,935.75,34.15,3.65
Sona BLW,474.00,452.25,468.55,452.25,16.3,3.6
Varun Beverages,463.45,445.35,461.30,445.35,15.95,3.58
Gujarat Fluoro,"3,774.90","3,610.20","3,744.50","3,615.80",128.7,3.56
Navin Fluorine,"5,084.90","4,910.00","5,057.70","4,884.20",173.5,3.55
Rashtriya Chem,153.95,147.16,152.05,146.89,5.16,3.51
Cohance Life,900.00,869.20,898.35,869.20,29.15,3.35
SRF,"3,205.80","3,089.20","3,190.00","3,088.60",101.4,3.28
Global Health,"1,414.70","1,354.90","1,396.00","1,351.80",44.2,3.27
Godrej Prop,"2,213.80","2,135.60","2,205.30","2,135.60",69.7,3.26
ITI,351.40,325.50,335.50,325.10,10.4,3.2
Jindal Stainles,812.00,779.65,808.90,783.85,25.05,3.2
BASF,"4,609.50","4,457.00","4,595.80","4,454.20",141.6,3.18
TATA Cons. Prod,"1,154.20","1,109.00","1,149.30","1,114.20",35.1,3.15
Waaree Energies,"3,639.00","3,526.00","3,627.40","3,518.40",109,3.1
Britannia,"6,040.50","5,858.00","6,025.50","5,857.50",168,2.87
Balkrishna Ind,"2,294.50","2,214.80","2,274.70","2,211.90",62.8,2.84
HBL Eng,926.00,900.00,921.45,896.40,25.05,2.79
KPR Mill,"1,051.80","1,017.40","1,045.50","1,017.40",28.1,2.76
Sundram,"1,000.00",957.65,991.95,965.60,26.35,2.73
Escorts Kubota,"3,793.90","3,688.20","3,782.40","3,682.60",99.8,2.71
Alok Industries,18.45,17.71,17.90,17.43,0.47,2.7
Sapphire Foods,293.20,277.25,287.75,280.30,7.45,2.66
Vishal Mega Mar,149.11,145.79,148.46,144.63,3.83,2.65
Bharat Forge,"1,275.90","1,230.00","1,265.20","1,232.60",32.6,2.64
Colgate,"2,294.00","2,221.30","2,285.80","2,227.10",58.7,2.64
Sobha,"1,553.90","1,504.10","1,546.50","1,506.90",39.6,2.63
Kotak Mahindra,"2,214.60","2,152.20","2,205.40","2,149.60",55.8,2.6
Titan Company,"3,652.00","3,540.00","3,640.30","3,549.00",91.3,2.57
Fert and Chem,924.00,883.00,903.10,880.60,22.5,2.56
Minda Corp,588.00,569.90,583.05,568.75,14.3,2.51
Sai Life Sci,887.60,852.60,880.10,858.55,21.55,2.51
Zensar Tech,777.00,755.00,774.95,756.30,18.65,2.47
RBL Bank,307.85,294.30,306.75,299.55,7.2,2.4
MOTHERSON,108.55,104.69,107.27,104.78,2.49,2.38
Blue Star,"1,968.60","1,913.00","1,958.50","1,913.30",45.2,2.36
JK Tyre Ind,388.50,378.60,386.45,377.65,8.8,2.33
UNO Minda,"1,238.20","1,211.10","1,235.50","1,207.40",28.1,2.33
AIA Engineering,"3,394.40","3,241.70","3,313.50","3,238.70",74.8,2.31
Axis Bank,"1,216.90","1,185.30","1,196.30","1,169.60",26.7,2.28
SignatureGlobal,"1,072.00","1,032.60","1,067.20","1,043.60",23.6,2.26
Bajaj Holdings,"12,563.00","12,217.00","12,491.00","12,217.00",274,2.24
CenturyPlyboard,767.70,738.00,758.30,741.75,16.55,2.23
IRB Infra,43.20,42.12,43.08,42.14,0.94,2.23
Elgi Equipments,478.00,458.95,470.55,460.45,10.1,2.19
Marico,726.95,708.40,725.70,710.20,15.5,2.18
BSE Limited,"2,567.10","2,462.00","2,509.20","2,456.30",52.9,2.15
Jindal Steel,"1,025.80",994.00,"1,022.80","1,001.40",21.4,2.14
Torrent Power,"1,340.90","1,295.40","1,337.60","1,309.70",27.9,2.13
KPIL,"1,282.80","1,254.00","1,279.00","1,252.80",26.2,2.09
Hindalco,780.85,763.50,780.10,764.25,15.85,2.07
Mastek,"2,195.00","2,129.50","2,172.00","2,127.90",44.1,2.07
Persistent,"5,850.00","5,703.20","5,841.50","5,724.60",116.9,2.04
JSW Holdings,"17,200.00","16,598.00","16,922.00","16,586.00",336,2.03
Ajanta Pharma,"2,511.00","2,409.80","2,458.20","2,409.70",48.5,2.01
