company_name,high,low,last_price,prev_close,change,percent_gain
Elgi Equipments,526.65,433.00,505.05,443.50,61.55,13.88
KEC Intl,730.00,673.10,718.30,671.60,46.7,6.95
IEX,163.22,153.36,162.67,153.56,9.11,5.93
Nuvama Wealth,"5,444.85","5,055.90","5,351.80","5,054.20",297.6,5.89
Avanti Feeds,899.00,838.00,891.70,842.55,49.15,5.83
Karur Vysya,201.49,186.05,197.52,186.71,10.81,5.79
Vijaya Diagnost,"1,086.00","1,018.50","1,067.45","1,013.55",53.9,5.32
Hitachi Energy,"12,900.00","11,960.55","12,663.35","12,033.50",629.85,5.23
Coromandel Int,"1,909.80","1,779.75","1,888.85","1,797.70",91.15,5.07
Atul,"5,845.00","5,478.55","5,814.00","5,541.15",272.85,4.92
Gillette India,"8,198.35","7,815.90","8,152.10","7,774.30",377.8,4.86
JK Lakshmi Cem,748.50,703.10,741.55,708.20,33.35,4.71
Krishna Inst.,601.40,560.55,595.60,570.55,25.05,4.39
Krishna Inst.,601.40,560.55,595.60,570.55,25.05,4.39
GE Vernova TD,"1,492.60","1,412.60","1,482.90","1,421.55",61.35,4.32
Muthoot Finance,"2,308.00","2,232.00","2,290.20","2,196.35",93.85,4.27
Godfrey Phillip,"5,992.25","5,575.35","5,949.25","5,708.25",241,4.22
UPL,627.90,601.45,626.15,601.45,24.7,4.11
HUDCO,190.69,181.39,188.08,180.76,7.32,4.05
Chambal Fert,583.55,557.55,578.90,556.55,22.35,4.02
Voltas,"1,460.75","1,402.95","1,458.45","1,402.55",55.9,3.99
Can Fin Homes,630.00,600.00,625.50,601.75,23.75,3.95
Varun Beverages,509.85,491.55,507.25,488.15,19.1,3.91
Varun Beverages,509.85,491.55,507.25,488.15,19.1,3.91
Varun Beverages,509.85,491.55,507.25,488.15,19.1,3.91
Dr Reddys Labs,"1,154.10","1,101.50","1,150.70","1,107.95",42.75,3.86
Dr Reddys Labs,"1,154.10","1,101.50","1,150.70","1,107.95",42.75,3.86
Granules India,490.45,470.10,488.60,470.65,17.95,3.81
EID Parry,724.00,691.60,720.60,694.20,26.4,3.8
Jubilant Food,620.50,575.05,618.65,596.35,22.3,3.74
Ramco Cements,835.85,800.60,831.30,801.55,29.75,3.71
KPIT Tech,"1,258.60","1,215.05","1,250.25","1,206.45",43.8,3.63
UNO Minda,949.00,892.55,935.50,902.85,32.65,3.62
Bharat Forge,"1,079.55","1,037.10","1,076.35","1,039.25",37.1,3.57
Bajaj Finserv,"1,880.90","1,797.15","1,871.60","1,807.45",64.15,3.55
Bajaj Finserv,"1,880.90","1,797.15","1,871.60","1,807.45",64.15,3.55
SBI Life Insura,"1,441.30","1,392.00","1,434.25","1,385.55",48.7,3.51
Dalmia Bharat,"1,671.00","1,602.40","1,663.35","1,607.10",56.25,3.5
BLS Internation,338.85,325.50,336.90,325.65,11.25,3.45
Biocon,333.90,323.55,333.25,323.05,10.2,3.16
MCX India,"5,056.30","4,804.00","4,960.00","4,808.45",151.55,3.15
Nippon,543.75,521.00,540.95,524.50,16.45,3.14
Berger Paints,504.00,484.10,502.65,488.20,14.45,2.96
Poonawalla Fin,291.00,281.35,289.65,281.35,8.3,2.95
JK Bank,94.59,91.03,93.69,91.03,2.66,2.92
APL Apollo,"1,431.65","1,379.50","1,411.40","1,372.80",38.6,2.81
ICICI Lombard ,"1,733.45","1,670.40","1,725.35","1,678.75",46.6,2.78
Trent,"5,179.90","5,014.00","5,159.55","5,022.40",137.15,2.73
JSW Energy,530.85,516.65,527.90,514.10,13.8,2.68
City Union Bank,153.72,147.10,153.05,149.08,3.97,2.66
Adani Green Ene,908.45,868.85,896.45,873.65,22.8,2.61
Five-Star Busin,670.00,645.70,667.25,650.40,16.85,2.59
