company_name,high,low,last_price,prev_close,change,percent_gain
TataTeleservice,79.49,68.80,76.68,69.09,7.59,10.99
Garden Reach Sh,"2,797.40","2,444.40","2,756.20","2,500.50",255.70,10.23
Emcure Pharmace,"1,180.90","1,062.20","1,167.70","1,073.60",94.10,8.76
PTC Industries,"15,750.00","14,225.00","15,635.00","14,427.00","1,208.00",8.37
Shipping Corp,200.60,181.00,196.11,181.80,14.31,7.87
Fortis Health,741.35,671.50,723.80,672.05,51.75,7.7
Jubilant Pharmo,"1,106.65",982.40,"1,069.15",993.80,75.35,7.58
Solar Ind,"15,071.00","14,150.00","15,008.00","14,192.00",816.00,5.75
NTPC Green Ener,117.64,110.81,112.18,106.16,6.02,5.67
Astral Ltd,"1,448.60","1,373.60","1,442.40","1,377.70",64.70,4.7
Craftsman,"5,666.00","5,299.20","5,540.50","5,298.70",241.80,4.56
Hitachi Energy,"17,551.00","16,566.00","17,320.00","16,601.00",719.00,4.33
Clean Science,"1,338.00","1,271.00","1,328.90","1,274.50",54.40,4.27
Sammaan Capital,126.59,120.82,126.07,120.99,5.08,4.2
Network 18,50.90,46.40,48.56,46.69,1.87,4.01
Atul,"7,240.00","6,911.00","7,197.50","6,940.00",257.50,3.71
ACME Solar,258.00,242.12,252.65,243.76,8.89,3.65
Cochin Shipyard,"1,931.00","1,820.70","1,903.80","1,838.80",65.00,3.53
Cochin Shipyard,"1,931.00","1,820.70","1,903.80","1,838.80",65.00,3.53
Aster DM Health,572.50,549.40,569.80,551.35,18.45,3.35
JSW Holdings,"24,200.00","22,700.00","24,025.00","23,250.00",775.00,3.33
Berger Paints,571.00,546.70,566.40,548.60,17.80,3.24
India Cements,330.25,318.05,328.80,318.50,10.30,3.23
Pfizer,"5,169.00","4,850.00","5,139.40","4,978.90",160.50,3.22
Finolex Ind,199.70,188.22,195.74,189.98,5.76,3.03
UNO Minda,"1,034.50",972.00,"1,028.50",998.55,29.95,3
Campus Active,279.74,263.23,272.11,264.85,7.26,2.74
Zee Entertain,127.65,124.05,127.29,124.05,3.24,2.61
Mazagon Dock,"3,524.50","3,390.00","3,500.00","3,411.50",88.50,2.59
Mazagon Dock,"3,524.50","3,390.00","3,500.00","3,411.50",88.50,2.59
Godawari Power,199.98,193.28,199.37,194.35,5.02,2.58
Godawari Power,199.98,193.28,199.37,194.35,5.02,2.58
Bharat Dynamics,"1,933.60","1,862.50","1,924.60","1,879.20",45.40,2.42
Bharat Dynamics,"1,933.60","1,862.50","1,924.60","1,879.20",45.40,2.42
Star Health,450.95,434.55,447.85,437.30,10.55,2.41
PB Fintech,"1,780.00","1,691.90","1,763.70","1,726.70",37.00,2.14
RHI Magnesita,473.00,459.40,471.55,461.90,9.65,2.09
GNFC,510.75,497.90,509.20,498.85,10.35,2.07
Apar Ind,"7,669.00","7,425.00","7,645.00","7,491.00",154.00,2.06
Himadri Special,481.20,461.80,474.70,465.10,9.60,2.06
KEC Intl,816.15,791.30,813.90,797.45,16.45,2.06
Five-Star Busin,696.60,669.90,688.00,674.30,13.70,2.03
IndusInd Bank,796.70,725.80,785.00,769.95,15.05,1.95
Bikaji Foods,732.00,704.50,723.70,710.15,13.55,1.91
APTUS VALUE,341.00,326.10,336.65,330.40,6.25,1.89
Blue Dart,"7,064.50","6,870.50","6,983.00","6,862.50",120.50,1.76
NALCO,192.00,183.68,184.95,181.75,3.20,1.76
Honasa Consumer,277.50,267.00,275.16,270.43,4.73,1.75
Angel One,"2,948.00","2,781.60","2,913.60","2,866.20",47.40,1.65
KPIL,"1,148.65","1,089.20","1,104.00","1,086.05",17.95,1.65
CreditAccess Gr,"1,138.20","1,096.30","1,118.80","1,101.20",17.60,1.6
Caplin Labs,"2,296.90","2,235.00","2,288.50","2,252.40",36.10,1.6
Rainbow Child,"1,358.00","1,311.10","1,354.90","1,333.90",21.00,1.57
JM Financial,124.20,121.50,123.75,121.85,1.90,1.56
Zydus Life,911.50,889.35,903.45,889.65,13.80,1.55
Jyoti CNC Auto,"1,230.30","1,190.60","1,214.30","1,195.90",18.40,1.54
Transformers,512.40,495.55,508.05,500.35,7.70,1.54
Thermax,"3,631.30","3,529.00","3,597.00","3,542.80",54.20,1.53
GMR Airports,89.31,87.05,88.95,87.63,1.32,1.51
NMDC,71.90,69.35,71.19,70.15,1.04,1.48
Concord Biotech,"1,541.50","1,496.00","1,532.10","1,510.00",22.10,1.46
JSW Infra,289.80,282.90,288.30,284.15,4.15,1.46
Radico Khaitan,"2,478.20","2,441.10","2,474.40","2,439.40",35.00,1.43
Syrma SGS,543.65,524.00,538.85,531.30,7.55,1.42
Motherson SWI,57.62,56.30,57.25,56.48,0.77,1.36
Route,978.00,954.85,972.60,959.75,12.85,1.34
Minda Corp,513.70,495.25,511.80,505.20,6.60,1.31
Finolex Cables,960.80,946.60,959.45,947.10,12.35,1.3
TVS Motor,"2,810.00","2,717.00","2,802.80","2,767.30",35.50,1.28
Intellect Desig,"1,110.65","1,075.00","1,105.25","1,091.35",13.90,1.27
R R Kabel,"1,326.00","1,286.10","1,302.40","1,286.20",16.20,1.26
Navin Fluorine,"4,350.00","4,225.30","4,321.20","4,268.00",53.20,1.25
Max Financial,"1,425.90","1,380.90","1,414.00","1,396.70",17.30,1.24
ITI,291.75,272.55,280.15,276.75,3.40,1.23
Rashtriya Chem,153.90,149.60,151.96,150.13,1.83,1.22
Alkyl Amines,"1,784.40","1,753.10","1,778.00","1,756.70",21.30,1.21
Welspun Living,153.00,146.93,151.29,149.49,1.80,1.2
Aditya Birla Re,"2,121.00","2,061.10","2,114.10","2,089.60",24.50,1.17
GlaxoSmithKline,"3,035.00","2,942.00","3,018.70","2,984.20",34.50,1.16
Vedant Fashions,742.85,726.60,737.85,729.40,8.45,1.16
CenturyPlyboard,767.00,739.65,754.80,746.50,8.30,1.11
