company_name,high,low,last_price,prev_close,change,percent_gain
RBL Bank,208.85,190.78,207.10,188.09,19.01,10.11
Garden Reach Sh,"1,777.30","1,622.40","1,749.60","1,616.80",132.80,8.21
Sonata,366.00,328.40,362.75,337.90,24.85,7.35
Data Patterns,"2,285.90","2,051.00","2,236.20","2,086.60",149.60,7.17
Cochin Shipyard,"1,518.00","1,403.90","1,502.10","1,415.50",86.60,6.12
Cochin Shipyard,"1,518.00","1,403.90","1,502.10","1,415.50",86.60,6.12
Caplin Labs,"1,921.00","1,789.20","1,907.60","1,806.70",100.90,5.58
Kaynes Tech,"5,943.40","5,563.20","5,884.60","5,573.90",310.70,5.57
Hindustan Aeron,"4,439.90","4,200.50","4,426.30","4,196.40",229.90,5.48
Hindustan Aeron,"4,439.90","4,200.50","4,426.30","4,196.40",229.90,5.48
Reliance,"1,374.60","1,320.20","1,368.80","1,300.40",68.40,5.26
Bharat Dynamics,"1,508.60","1,398.00","1,486.50","1,413.60",72.90,5.16
Bharat Dynamics,"1,508.60","1,398.00","1,486.50","1,413.60",72.90,5.16
BPCL,310.95,293.10,310.00,295.70,14.30,4.84
Mazagon Dock,"2,815.00","2,646.10","2,786.30","2,661.10",125.20,4.7
Mazagon Dock,"2,815.00","2,646.10","2,786.30","2,661.10",125.20,4.7
Supreme Ind,"3,676.30","3,478.00","3,635.10","3,477.80",157.30,4.52
Elecon Eng,548.00,512.25,541.10,517.75,23.35,4.51
Elecon Eng,548.00,512.25,541.10,517.75,23.35,4.51
Prestige Estate,"1,323.70","1,249.60","1,315.80","1,261.80",54.00,4.28
Lupin,"2,119.00","2,015.10","2,105.40","2,019.60",85.80,4.25
Mahanagar Gas,"1,336.80","1,281.00","1,333.70","1,279.60",54.10,4.23
BSE Limited,"6,597.50","6,272.00","6,564.50","6,303.50",261.00,4.14
IGL,186.40,178.50,185.32,178.20,7.12,4
GE Vernova TD,"1,543.40","1,465.80","1,535.20","1,479.40",55.80,3.77
Whirlpool,"1,223.95","1,147.70","1,199.85","1,156.55",43.30,3.74
