company_name,high,low,last_price,prev_close,change,percent_gain
Tata Inv Corp,"10,611.50","8,581.50","10,330.50","8,843.00","1,487.50",16.82
Ola Electric,56.95,53.56,56.95,54.24,2.71,5
KEC Intl,880.90,838.15,872.95,832.35,40.60,4.88
NALCO,215.40,204.20,213.87,203.91,9.96,4.88
JK Bank,105.70,100.62,105.03,100.46,4.57,4.55
Sammaan Capital,162.30,154.22,160.86,154.27,6.59,4.27
Five-Star Busin,544.00,512.95,536.60,515.80,20.80,4.03
Bank of India,123.93,118.90,123.41,118.77,4.64,3.91
RamkrishnaForge,542.90,523.10,539.70,519.85,19.85,3.82
Aegis Logistics,773.00,735.35,765.75,738.80,26.95,3.65
Hind Zinc,483.90,468.05,482.45,466.15,16.30,3.5
ZFCVINDIA,"12,938.00","12,501.00","12,905.00","12,476.00",429.00,3.44
Sundaram Fin,"4,489.50","4,200.00","4,411.50","4,265.60",145.90,3.42
Concord Biotech,"1,659.90","1,586.00","1,647.70","1,593.90",53.80,3.38
CenturyPlyboard,818.00,781.50,813.10,786.75,26.35,3.35
TBO Tek,"1,560.00","1,472.80","1,525.10","1,476.60",48.50,3.28
Hero Motocorp,"5,483.50","5,323.00","5,472.50","5,300.50",172.00,3.24
LT Technology,"4,129.90","3,985.00","4,113.90","3,987.10",126.80,3.18
Hind Copper,336.50,322.66,329.44,319.46,9.98,3.12
PNB,113.70,109.85,112.83,109.51,3.32,3.03
Vedanta,468.20,454.00,465.80,452.25,13.55,3
IIFL Finance,455.50,438.00,451.90,438.80,13.10,2.99
BEML,"4,212.90","4,066.00","4,173.80","4,053.70",120.10,2.96
Indian Bank,746.00,727.00,746.00,724.60,21.40,2.95
Central Bank,37.66,36.50,37.60,36.56,1.04,2.84
Mahanagar Gas,"1,297.00","1,254.80","1,295.10","1,259.60",35.50,2.82
Jyothy Labs,321.25,306.25,315.25,306.95,8.30,2.7
Canara Bank,124.45,120.92,123.71,120.48,3.23,2.68
Pfizer,"5,055.00","4,912.50","5,036.00","4,905.50",130.50,2.66
Bikaji Foods,748.50,716.00,744.15,725.80,18.35,2.53
COFORGE LTD.,"1,611.00","1,558.40","1,591.00","1,552.20",38.80,2.5
Authum Invest,"3,096.00","3,012.30","3,082.20","3,007.30",74.90,2.49
Home First,"1,219.10","1,184.20","1,216.00","1,187.00",29.00,2.44
AstraZeneca,"9,158.00","8,833.00","9,105.50","8,891.50",214.00,2.41
Campus Active,272.25,263.65,269.60,263.25,6.35,2.41
R R Kabel,"1,265.00","1,226.50","1,261.40","1,232.50",28.90,2.34
IDBI Bank,92.74,89.83,91.42,89.35,2.07,2.32
V-Guard Ind,377.70,362.70,375.50,367.00,8.50,2.32
Delhivery,453.90,440.00,450.05,439.90,10.15,2.31
Union Bank,139.15,135.68,138.51,135.40,3.11,2.3
KPIL,"1,257.50","1,226.80","1,254.80","1,226.80",28.00,2.28
Blue Dart,"6,169.00","5,651.50","5,703.00","5,578.00",125.00,2.24
3M India,"29,675.00","28,860.00","29,445.00","28,835.00",610.00,2.12
UCO Bank,30.63,29.74,30.49,29.86,0.63,2.11
IOB,39.73,38.41,39.32,38.51,0.81,2.1
SAIL,135.28,131.93,134.48,131.71,2.77,2.1
Castrol,200.00,196.45,199.64,195.57,4.07,2.08
Guj State Petro,311.00,304.55,309.55,303.35,6.20,2.04
Bank of Mah,56.73,54.80,55.98,54.89,1.09,1.99
AAVAS Financier,"1,651.90","1,608.60","1,640.20","1,608.30",31.90,1.98
Jindal Steel,"1,069.00","1,043.20","1,063.75","1,043.35",20.40,1.96
Finolex Cables,820.00,803.30,817.45,802.05,15.40,1.92
Sundram,"1,004.00",976.60,998.40,979.60,18.80,1.92
BHEL,239.65,233.08,238.45,233.97,4.48,1.91
Star Health,452.55,439.55,446.75,438.60,8.15,1.86
ABSL AMC,794.75,777.05,791.50,777.15,14.35,1.85
JSW Steel,"1,149.90","1,127.10","1,142.70","1,122.20",20.50,1.83
GE Shipping,"1,019.00",979.70,993.75,976.00,17.75,1.82
Zensar Tech,780.00,751.80,763.10,749.55,13.55,1.81
