company_name,high,low,last_price,prev_close,change,percent_gain
Maruti Suzuki,"14,125.00","13,664.00","14,068.00","12,936.00","1,132.00",8.75
Pfizer,"5,873.50","5,354.50","5,766.50","5,328.00",438.50,8.23
Hyundai Motor,"2,464.70","2,301.20","2,423.40","2,240.70",182.70,8.15
Ashok Leyland,132.80,125.10,131.76,121.96,9.80,8.04
PG Electroplast,556.80,518.00,528.60,489.65,38.95,7.95
PG Electroplast,556.80,518.00,528.60,489.65,38.95,7.95
Amber Enterpris,"7,495.00","7,183.00","7,438.50","6,895.00",543.50,7.88
Godrej Ind,"1,283.00","1,193.00","1,273.90","1,181.40",92.50,7.83
Apollo Tyres,468.75,431.00,464.45,432.30,32.15,7.44
Blue Star,"1,939.60","1,850.00","1,915.70","1,785.20",130.50,7.31
Endurance Techn,"2,894.70","2,630.90","2,788.40","2,602.20",186.20,7.16
Bikaji Foods,778.00,735.00,772.40,722.20,50.20,6.95
KEC Intl,865.00,802.55,831.55,778.55,53.00,6.81
Bata India,"1,133.00","1,065.50","1,120.30","1,049.70",70.60,6.73
TVS Motor,"3,255.80","3,132.40","3,219.70","3,020.30",199.40,6.6
Escorts Kubota,"3,720.00","3,459.90","3,623.80","3,400.50",223.30,6.57
UNO Minda,"1,230.90","1,180.00","1,220.30","1,149.80",70.50,6.13
Hero Motocorp,"5,119.00","4,900.00","4,984.00","4,708.10",275.90,5.86
Voltas,"1,402.20","1,326.00","1,349.20","1,274.80",74.40,5.84
New India Assur,201.03,189.50,195.06,184.38,10.68,5.79
Finolex Ind,199.50,188.30,198.39,187.62,10.77,5.74
Adani Energy,821.65,783.00,818.75,775.80,42.95,5.54
Raymond Life,"1,124.70","1,032.20","1,089.00","1,032.10",56.90,5.51
Sundaram Fin,"4,824.00","4,529.90","4,783.40","4,534.70",248.70,5.48
Piramal Enter,"1,191.00","1,132.20","1,183.20","1,121.90",61.30,5.46
Lemon Tree,155.00,148.71,152.98,145.25,7.73,5.32
Niva Bupa Healt,89.91,83.63,86.29,81.93,4.36,5.32
Bajaj Finance,919.65,875.00,905.20,861.45,43.75,5.08
CCL Products,910.60,866.05,902.70,859.05,43.65,5.08
KPR Mill,"1,006.30",960.20,997.70,949.60,48.10,5.07
Vodafone Idea,6.69,6.18,6.46,6.15,0.31,5.04
Nestle,"1,169.90","1,120.50","1,144.10","1,089.40",54.70,5.02
Nestle,"1,169.90","1,120.50","1,144.10","1,089.40",54.70,5.02
Havells India,"1,582.00","1,524.60","1,552.60","1,479.20",73.40,4.96
