company_name,high,low,last_price,prev_close,change,percent_gain
Aegis Logistics,807.30,775.25,800.85,774.50,26.35,3.4
Vishal Mega Mar,128.29,119.51,126.12,122.88,3.24,2.64
Swiggy,385.00,362.10,374.15,365.40,8.75,2.39
TATA Cons. Prod,"1,091.60","1,061.60","1,088.30","1,065.20",23.1,2.17
Biocon,350.95,343.00,348.60,342.00,6.6,1.93
Eicher Motors,"5,506.50","5,405.00","5,493.50","5,393.00",100.5,1.86
M&M,"3,106.90","3,034.20","3,094.80","3,041.10",53.7,1.77
Wipro,266.44,261.81,265.58,261.59,3.99,1.53
Alkyl Amines,"1,985.10","1,927.60","1,964.60","1,935.60",29,1.5
RamkrishnaForge,656.50,627.45,638.50,631.30,7.2,1.14
Apollo Hospital,"7,035.00","6,912.00","7,009.50","6,933.50",76,1.1
Titan Company,"3,521.60","3,467.80","3,505.40","3,467.80",37.6,1.08
JSW Steel,997.95,985.00,996.05,986.35,9.7,0.98
Dr Reddys Labs,"1,332.00","1,304.30","1,326.10","1,313.30",12.8,0.97
Dr Reddys Labs,"1,332.00","1,304.30","1,326.10","1,313.30",12.8,0.97
Redington,302.80,294.10,299.25,296.45,2.8,0.94
PVR INOX,971.60,950.80,961.05,952.50,8.55,0.9
CRISIL,"5,733.50","5,571.50","5,651.50","5,601.50",50,0.89
Thermax,"3,620.00","3,509.50","3,535.80","3,508.80",27,0.77
Elgi Equipments,530.30,518.15,523.60,519.85,3.75,0.72
Grasim,"2,712.00","2,670.00","2,693.20","2,675.40",17.8,0.67
Kotak Mahindra,"2,154.70","2,133.10","2,146.40","2,132.40",14,0.66
Hero Motocorp,"4,404.00","4,350.30","4,384.30","4,357.90",26.4,0.61
Bharti Airtel,"1,879.00","1,864.10","1,877.00","1,865.90",11.1,0.59
Coromandel Int,"2,355.00","2,285.00","2,304.00","2,291.40",12.6,0.55
SUMITOMO,505.80,498.10,502.25,499.50,2.75,0.55
Larsen,"3,643.00","3,591.10","3,621.10","3,601.50",19.6,0.54
Home First,"1,302.30","1,275.10","1,289.50","1,283.20",6.3,0.49
ONGC,253.00,248.20,251.56,250.36,1.2,0.48
Maruti Suzuki,"12,825.00","12,714.00","12,806.00","12,748.00",58,0.45
Eternal,254.80,247.21,249.42,248.41,1.01,0.41
Aditya Birla Re,"2,468.00","2,390.00","2,454.80","2,445.30",9.5,0.39
Natco Pharma,886.70,861.00,881.60,878.20,3.4,0.39
Apollo Tyres,449.00,441.60,447.10,445.40,1.7,0.38
SignatureGlobal,"1,288.00","1,245.40","1,277.00","1,272.60",4.4,0.35
Authum Invest,"2,591.80","2,501.00","2,549.80","2,541.10",8.7,0.34
Bajaj Auto,"8,555.00","8,451.50","8,496.00","8,468.00",28,0.33
Tata Motors,676.30,666.65,672.30,670.25,2.05,0.31
Tata Motors,676.30,666.65,672.30,670.25,2.05,0.31
Aster DM Health,572.90,562.60,571.40,569.70,1.7,0.3
Jubilant Pharmo,"1,148.00","1,116.90","1,126.70","1,123.30",3.4,0.3
KEI Industries,"3,642.70","3,567.30","3,600.80","3,590.70",10.1,0.28
Jubilant Food,697.40,679.55,683.30,681.55,1.75,0.26
Gillette India,"10,600.00","10,362.00","10,390.00","10,367.50",22.5,0.22
Reliance,"1,439.90","1,425.70","1,433.30","1,430.10",3.2,0.22
Raymond Life,"1,069.00","1,026.90","1,061.30","1,059.00",2.3,0.22
MRF,"138,650.00","137,060.00","138,180.00","137,950.00",230,0.17
Kirloskar Bros,"1,844.00","1,791.00","1,804.60","1,801.70",2.9,0.16
DCM Shriram,"1,172.00","1,152.40","1,168.60","1,166.90",1.7,0.15
TVS Motor,"2,817.00","2,762.20","2,779.90","2,775.90",4,0.14
Marico,695.50,687.40,690.60,689.70,0.9,0.13
Info Edge,"1,483.10","1,458.00","1,469.30","1,467.60",1.7,0.12
UltraTechCement,"11,485.00","11,353.00","11,420.00","11,406.00",14,0.12
Muthoot Finance,"2,669.90","2,625.50","2,637.10","2,634.40",2.7,0.1
HDFC Bank,"1,946.80","1,925.60","1,935.30","1,933.90",1.4,0.07
Motilal Oswal,823.00,807.10,818.00,817.45,0.55,0.07
Colgate,"2,408.00","2,378.00","2,399.70","2,398.40",1.3,0.05
Oil India,474.55,463.25,469.85,469.65,0.2,0.04
Ipca Labs,"1,368.70","1,321.00","1,362.20","1,361.80",0.4,0.03
ITC,418.25,414.80,416.00,415.90,0.1,0.02
Shree Cements,"29,470.00","29,095.00","29,310.00","29,305.00",5,0.02
