company_name,high,low,last_price,prev_close,change,percent_gain
BEML,"3,420.00","3,050.00","3,372.75","3,073.15",299.6,9.75
Intellect Desig,"1,081.20",980.65,"1,058.70",983.20,75.5,7.68
Jamna Auto,125.35,116.25,124.15,115.55,8.6,7.44
KNR Construct,282.00,265.95,280.90,267.15,13.75,5.15
BSE Limited,"2,409.10","2,280.00","2,396.10","2,278.95",117.15,5.14
Motilal Oswal,"1,759.00","1,652.50","1,737.35","1,655.15",82.2,4.97
ICICI Lombard ,"1,734.00","1,657.25","1,726.75","1,650.55",76.2,4.62
Happiest Minds ,888.90,828.00,872.65,834.75,37.9,4.54
Aster DM Health,481.00,454.05,474.10,455.95,18.15,3.98
KEC Intl,700.65,672.15,697.60,671.05,26.55,3.96
Polyplex Corp,931.90,866.20,901.85,868.40,33.45,3.85
Poly Medicure,"1,638.00","1,537.50","1,625.30","1,565.35",59.95,3.83
Karur Vysya,186.50,177.55,185.20,178.60,6.6,3.7
Sona BLW,694.80,665.00,688.10,664.10,24,3.61
Ratnamani Metal,"3,093.00","3,007.75","3,085.65","2,978.30",107.35,3.6
Castrol,208.25,199.25,205.20,198.45,6.75,3.4
PB Fintech,"1,161.50","1,069.05","1,135.45","1,098.85",36.6,3.33
Swan Energy,782.25,734.90,753.05,729.40,23.65,3.24
Havells India,"1,482.00","1,433.00","1,469.15","1,424.05",45.1,3.17
Torrent Power,"1,167.00","1,114.50","1,151.15","1,116.10",35.05,3.14
Gujarat Pipavav,212.50,200.90,209.80,203.60,6.2,3.05
PNC Infratech,469.00,452.10,460.35,447.00,13.35,2.99
G R Infra,"1,300.00","1,238.00","1,274.55","1,238.30",36.25,2.93
Tata Motors DVR,635.00,615.45,633.50,615.45,18.05,2.93
Tata Motors DVR,635.00,615.45,633.50,615.45,18.05,2.93
ABB India,"5,474.75","5,245.50","5,450.50","5,296.20",154.3,2.91
Blue Star,"1,302.00","1,265.10","1,292.70","1,256.35",36.35,2.89
Indian Bank,539.55,522.00,536.75,521.65,15.1,2.89
Macrotech Dev,"1,161.25","1,108.00","1,147.25","1,115.40",31.85,2.86
JBM Auto,"2,318.80","2,187.05","2,250.70","2,188.30",62.4,2.85
DCM Shriram,"1,027.00",968.75,"1,004.05",976.80,27.25,2.79
Tata Motors,965.00,935.50,962.70,936.95,25.75,2.75
Tata Motors,965.00,935.50,962.70,936.95,25.75,2.75
Delhivery,485.00,458.00,470.70,458.50,12.2,2.66
NCC,267.40,250.30,260.00,253.45,6.55,2.58
TCS,"4,124.00","3,999.00","4,104.40","4,001.05",103.35,2.58
CG Power ,440.95,425.50,439.10,428.40,10.7,2.5
KEI Industries,"3,290.00","3,165.10","3,262.10","3,183.60",78.5,2.47
New India Assur,285.00,267.90,272.20,265.65,6.55,2.47
Birlasoft,800.00,775.95,798.20,779.05,19.15,2.46
Zensar Tech,547.35,528.90,545.10,532.15,12.95,2.43
J. K. Cement,"4,550.00","4,413.65","4,503.00","4,396.00",107,2.43
Trent,"3,995.00","3,841.80","3,937.50","3,844.60",92.9,2.42
Avanti Feeds,529.00,507.40,522.30,510.20,12.1,2.37
Sobha,"1,675.00","1,558.05","1,621.60","1,584.20",37.4,2.36
UTI AMC,937.00,904.85,925.80,905.20,20.6,2.28
Brigade Ent,"1,031.00",986.15,"1,023.60","1,001.00",22.6,2.26
Redington,213.30,206.45,212.15,207.55,4.6,2.22
Kaynes Tech,"2,953.45","2,867.60","2,936.45","2,874.05",62.4,2.17
Supreme Ind,"4,220.00","4,051.50","4,174.75","4,087.95",86.8,2.12
BLS Internation,383.20,367.75,375.20,367.50,7.7,2.1
Tata Comm,"1,915.00","1,869.95","1,909.50","1,870.35",39.15,2.09
Balrampur Chini,384.00,376.10,382.90,375.10,7.8,2.08
RITES,825.95,772.50,793.85,777.95,15.9,2.04
V-Guard Ind,326.80,314.55,322.30,315.85,6.45,2.04
Orient Electric,214.50,206.85,213.55,209.35,4.2,2.01
TeamLease Ser.,"3,108.35","2,983.10","3,064.40","3,007.20",57.2,1.9
AIA Engineering,"3,818.70","3,680.00","3,791.80","3,721.90",69.9,1.88
eClerx Services,"2,507.95","2,430.00","2,486.85","2,442.20",44.65,1.83
Finolex Ind,224.80,215.75,219.60,215.65,3.95,1.83
Suzlon Energy,45.00,43.50,44.55,43.75,0.8,1.83
Sterling Wilson,614.00,588.90,595.95,585.25,10.7,1.83
Voltas,"1,124.85","1,084.90","1,117.25","1,097.30",19.95,1.82
IndusInd Bank,"1,497.35","1,458.50","1,493.05","1,466.50",26.55,1.81
Federal Bank,154.75,151.05,154.20,151.50,2.7,1.78
Max Healthcare,861.90,824.00,849.90,835.10,14.8,1.77
Info Edge,"5,428.05","5,230.10","5,345.45","5,256.95",88.5,1.68
UNO Minda,671.80,653.40,666.40,655.45,10.95,1.67
