company_name,high,low,last_price,prev_close,change,percent_gain
Redington,289.70,242.20,289.30,241.42,47.88,19.83
Godfrey Phillip,"3,947.00","3,501.00","3,644.00","3,409.67",234.33,6.87
GE Shipping,"1,068.50",996.00,"1,058.15",995.70,62.45,6.27
Aegis Logistics,819.40,753.00,800.45,758.90,41.55,5.48
Usha Martin,413.50,385.10,407.10,386.65,20.45,5.29
Reliance Power,47.93,45.77,47.93,45.65,2.28,4.99
Mahanagar Gas,"1,368.00","1,299.30","1,363.20","1,300.50",62.70,4.82
Kirloskar Oil,970.00,888.45,931.20,889.35,41.85,4.71
GMR Airports,93.41,89.26,92.99,89.17,3.82,4.28
KPR Mill,"1,121.80","1,050.00","1,090.65","1,047.00",43.65,4.17
Cyient,"1,280.50","1,220.00","1,272.20","1,222.10",50.10,4.1
Sundram,"1,061.00","1,018.80","1,053.90","1,012.40",41.50,4.1
Chola Invest.,"1,578.40","1,515.60","1,576.50","1,517.70",58.80,3.87
Transformers,534.40,505.00,523.35,504.80,18.55,3.67
Aadhar Housing ,544.50,521.00,537.80,518.80,19.00,3.66
Elecon Eng,626.85,599.70,624.50,602.55,21.95,3.64
JSW Infra,327.40,314.90,326.20,314.90,11.30,3.59
Guj State Petro,322.00,308.50,319.60,308.55,11.05,3.58
Tejas Networks,626.20,596.30,615.35,594.45,20.90,3.52
HFCL,76.89,73.43,76.46,73.87,2.59,3.51
Neuland Lab,"16,440.00","15,653.00","16,221.00","15,672.00",549.00,3.5
Welspun Living,125.49,120.70,124.51,120.51,4.00,3.32
J. K. Cement,"6,710.00","6,475.00","6,689.00","6,475.00",214.00,3.31
Can Fin Homes,782.50,752.30,777.10,752.30,24.80,3.3
Hind Copper,294.25,279.20,289.45,280.49,8.96,3.19
Sundaram Fin,"4,609.80","4,431.00","4,574.10","4,432.90",141.20,3.19
Chola Fin Hold,"1,955.00","1,884.60","1,951.60","1,891.40",60.20,3.18
MM Financial,279.20,269.50,278.45,270.10,8.35,3.09
Ceat,"3,456.00","3,317.00","3,445.90","3,345.00",100.90,3.02
PVR INOX,"1,149.00","1,109.50","1,146.10","1,113.60",32.50,2.92
Swiggy,439.20,425.30,437.20,424.85,12.35,2.91
Aditya Birla Re,"1,924.00","1,870.30","1,920.00","1,866.20",53.80,2.88
Premier Energie,"1,089.00","1,049.10","1,081.35","1,051.40",29.95,2.85
Amber Enterpris,"8,324.00","8,081.00","8,298.00","8,080.00",218.00,2.7
Kirloskar Bros,"2,098.00","1,983.60","2,040.60","1,987.20",53.40,2.69
Global Health,"1,377.00","1,335.30","1,360.30","1,325.60",34.70,2.62
Balkrishna Ind,"2,479.50","2,408.10","2,466.20","2,403.60",62.60,2.6
Tata Comm,"1,725.00","1,673.50","1,713.80","1,670.30",43.50,2.6
GE Vernova TD,"2,958.00","2,834.60","2,924.60","2,851.00",73.60,2.58
Kotak Mahindra,"2,030.50","1,973.20","2,021.70","1,970.80",50.90,2.58
Trident,30.36,29.07,29.73,29.00,0.73,2.52
Vardhman Text,440.75,426.00,436.90,426.30,10.60,2.49
Metropolis,"2,087.90","2,017.00","2,076.50","2,027.50",49.00,2.42
Craftsman,"6,765.00","6,590.00","6,748.50","6,590.00",158.50,2.41
MRF,"152,200.00","147,800.00","150,890.00","147,400.00","3,490.00",2.37
Persistent,"5,555.00","5,352.50","5,490.50","5,363.50",127.00,2.37
