company_name,high,low,last_price,prev_close,change,percent_gain
Waaree Energies,"3,025.30","2,675.00","2,989.00","2,671.20",317.8,11.9
BEML,"4,728.40","4,261.00","4,639.50","4,287.80",351.7,8.2
Rattanindia Ent,60.89,54.90,59.12,55.11,4.01,7.28
Endurance Techn,"2,653.00","2,400.20","2,576.00","2,415.00",161,6.67
Premier Energie,"1,033.00",983.30,"1,028.40",968.00,60.4,6.24
KFin Tech,"1,290.00","1,194.80","1,272.50","1,198.00",74.5,6.22
JB Chemicals,"1,800.00","1,663.30","1,772.60","1,671.70",100.9,6.04
JB Chemicals,"1,800.00","1,663.30","1,772.60","1,671.70",100.9,6.04
NTPC Green Ener,112.80,103.44,110.26,104.01,6.25,6.01
Go Digit,361.90,333.45,356.20,338.20,18,5.32
Alkyl Amines,"2,090.00","1,907.10","2,066.00","1,964.60",101.4,5.16
Hyundai Motor,"2,048.10","1,897.50","2,006.20","1,908.00",98.2,5.15
Sai Life Sci,794.40,720.00,765.25,728.05,37.2,5.11
Power Finance,415.00,397.35,409.05,390.35,18.7,4.79
Garden Reach Sh,"3,300.00","3,113.00","3,287.60","3,138.90",148.7,4.74
Kaynes Tech,"5,887.50","5,666.00","5,864.50","5,612.00",252.5,4.5
Cochin Shipyard,"2,210.00","2,080.00","2,179.20","2,085.70",93.5,4.48
Cochin Shipyard,"2,210.00","2,080.00","2,179.20","2,085.70",93.5,4.48
New India Assur,187.00,177.05,185.30,177.39,7.91,4.46
Max Healthcare,"1,220.60","1,155.60","1,213.80","1,163.00",50.8,4.37
HUDCO,227.99,218.63,227.15,217.66,9.49,4.36
IFCI,60.60,57.40,59.96,57.46,2.5,4.35
Zee Entertain,134.88,127.30,133.08,127.59,5.49,4.3
MCX India,"8,107.50","7,705.50","8,085.00","7,763.50",321.5,4.14
Swiggy,398.90,371.00,389.50,374.15,15.35,4.1
Macrotech Dev,"1,497.00","1,428.00","1,483.20","1,425.40",57.8,4.06
Chennai Petro,634.90,608.40,632.95,608.25,24.7,4.06
Bharti Hexacom,"1,845.00","1,748.80","1,819.20","1,748.80",70.4,4.03
Indian Renew,166.50,159.81,165.07,158.75,6.32,3.98
Transformers,499.00,469.00,492.85,474.00,18.85,3.98
JSW Energy,502.20,480.05,499.30,480.55,18.75,3.9
SJVN,97.32,93.36,96.97,93.36,3.61,3.87
NAVA,577.00,544.55,566.60,545.60,21,3.85
CAMS,"4,199.00","4,020.00","4,167.40","4,014.80",152.6,3.8
INDUS TOWERS,405.75,389.50,404.30,389.65,14.65,3.76
Vodafone Idea,6.60,6.32,6.56,6.33,0.23,3.63
Ircon Internati,199.40,189.42,197.35,190.52,6.83,3.58
Ircon Internati,199.40,189.42,197.35,190.52,6.83,3.58
BSE Limited,"2,698.40","2,571.00","2,688.10","2,595.40",92.7,3.57
Jio Financial,295.00,283.00,294.25,284.10,10.15,3.57
Persistent,"6,130.00","5,895.50","6,106.50","5,898.50",208,3.53
Persistent,"6,130.00","5,895.50","6,106.50","5,898.50",208,3.53
Afcons Infra,462.85,418.25,439.80,424.85,14.95,3.52
Railtel,423.40,407.50,421.50,407.45,14.05,3.45
Nippon,763.50,732.50,759.45,734.75,24.7,3.36
CG Power ,691.65,666.55,688.25,666.70,21.55,3.23
Tata Inv Corp,"6,677.00","6,385.00","6,631.00","6,424.00",207,3.22
Jindal Saw,241.50,229.01,239.52,232.11,7.41,3.19
Jindal Saw,241.50,229.01,239.52,232.11,7.41,3.19
Welspun Corp,919.35,875.05,915.10,886.85,28.25,3.19
Bharti Airtel,"1,949.00","1,874.00","1,936.70","1,877.00",59.7,3.18
Phoenix Mills,"1,623.60","1,558.30","1,616.10","1,566.30",49.8,3.18
TITAGARH,874.40,827.50,865.95,839.55,26.4,3.14
Polycab,"6,015.50","5,800.00","6,000.50","5,822.00",178.5,3.07
Trent,"6,030.00","5,720.00","5,897.50","5,723.50",174,3.04
Manappuram Fin,272.72,263.14,271.45,263.60,7.85,2.98
HFCL,82.11,79.37,81.72,79.37,2.35,2.96
CDSL,"1,688.90","1,632.70","1,685.80","1,637.80",48,2.93
