company_name,high,low,last_price,prev_close,change,percent_gain
Suzlon Energy,66.80,62.30,65.95,61.60,4.35,7.06
Indegene,584.70,557.05,577.30,543.00,34.3,6.32
Netweb,"2,295.00","2,075.00","2,135.20","2,031.50",103.7,5.1
GE Vernova TD,"2,863.10","2,771.00","2,863.10","2,726.80",136.3,5
CCL Products,905.00,848.00,894.10,852.85,41.25,4.84
Zen Tech,"1,537.30","1,465.00","1,533.20","1,464.10",69.1,4.72
TBO Tek,"1,430.00","1,347.80","1,415.40","1,354.60",60.8,4.49
Radico Khaitan,"2,940.00","2,750.00","2,838.80","2,734.50",104.3,3.81
Waaree Energies,"3,163.90","3,010.00","3,104.00","2,992.40",111.6,3.73
Network 18,60.90,55.26,57.47,55.50,1.97,3.55
APTUS VALUE,353.80,327.65,338.50,327.65,10.85,3.31
Kaynes Tech,"6,488.00","6,172.00","6,371.50","6,172.00",199.5,3.23
Trent,"5,275.50","5,005.00","5,180.00","5,018.00",162,3.23
Emami,622.50,593.05,619.30,600.65,18.65,3.1
RHI Magnesita,537.70,502.60,513.95,501.00,12.95,2.58
Ambuja Cements,615.35,588.75,607.95,592.70,15.25,2.57
MMTC,69.47,64.40,66.27,64.63,1.64,2.54
Olectra Greente,"1,482.00","1,401.20","1,443.30","1,409.00",34.3,2.43
Birlasoft,404.55,391.50,400.85,391.50,9.35,2.39
Hitachi Energy,"21,385.00","19,815.00","20,550.00","20,095.00",455,2.26
HBL Eng,605.85,581.90,599.85,587.20,12.65,2.15
Metropolis,"2,046.50","1,992.30","2,037.70","1,995.30",42.4,2.12
Kansai Nerolac,251.01,243.00,250.05,244.90,5.15,2.1
Global Health,"1,357.40","1,304.00","1,337.50","1,311.20",26.3,2.01
TVS Motor,"2,884.10","2,799.10","2,858.20","2,801.80",56.4,2.01
Raymond Life,"1,179.00","1,136.10","1,171.40","1,148.40",23,2
Jindal Stainles,708.50,682.50,706.05,694.10,11.95,1.72
KFin Tech,"1,124.20","1,082.50","1,101.50","1,082.90",18.6,1.72
Afcons Infra,408.00,397.80,405.85,399.25,6.6,1.65
PCBL Chemical,403.60,392.05,400.50,394.00,6.5,1.65
Narayana Hruda,"1,963.70","1,911.20","1,945.50","1,915.20",30.3,1.58
Asian Paints,"2,472.00","2,378.00","2,431.00","2,396.10",34.9,1.46
Brainbees Solu,360.45,340.80,348.15,343.35,4.8,1.4
IFCI,58.70,57.00,57.96,57.16,0.8,1.4
Hyundai Motor,"2,200.00","2,144.80","2,181.00","2,151.80",29.2,1.36
HUL,"2,727.50","2,536.90","2,553.70","2,521.20",32.5,1.29
Nestle,"2,287.70","2,243.10","2,276.50","2,247.70",28.8,1.28
Nestle,"2,287.70","2,243.10","2,276.50","2,247.70",28.8,1.28
Mastek,"2,471.90","2,416.00","2,447.10","2,416.70",30.4,1.26
Aditya Birla F,74.44,72.72,73.78,72.87,0.91,1.25
Hero Motocorp,"4,322.00","4,240.00","4,311.60","4,260.70",50.9,1.19
Motilal Oswal,933.00,905.55,921.70,911.00,10.7,1.17
CenturyPlyboard,745.00,725.20,739.80,731.50,8.3,1.13
Motherson SWI,38.60,37.06,37.52,37.10,0.42,1.13
Vishal Mega Mar,141.85,139.30,141.07,139.54,1.53,1.1
Eicher Motors,"5,670.00","5,475.00","5,528.00","5,468.50",59.5,1.09
ITC,419.35,411.80,416.45,411.95,4.5,1.09
Delhivery,437.75,424.50,429.85,425.25,4.6,1.08
Dabur India,547.70,531.90,534.35,529.00,5.35,1.01
Sapphire Foods,326.45,316.80,319.65,316.60,3.05,0.96
Sapphire Foods,326.45,316.80,319.65,316.60,3.05,0.96
Gujarat Pipavav,163.50,158.10,159.74,158.23,1.51,0.95
Inventurus Know,"1,649.90","1,535.20","1,601.80","1,587.00",14.8,0.93
PNC Infratech,319.80,310.90,316.20,313.30,2.9,0.93
eClerx Services,"3,943.00","3,750.00","3,799.20","3,767.20",32,0.85
Dr Lal PathLab,"3,215.90","3,108.00","3,177.20","3,150.90",26.3,0.83
Vijaya Diagnost,"1,094.40","1,061.80","1,083.30","1,075.05",8.25,0.77
Five-Star Busin,612.65,592.00,598.25,593.80,4.45,0.75
Transformers,536.00,507.05,515.05,511.20,3.85,0.75
Krishna Inst.,763.10,748.35,756.45,751.20,5.25,0.7
Krishna Inst.,763.10,748.35,756.45,751.20,5.25,0.7
Kotak Mahindra,"2,007.00","1,972.10","1,992.40","1,978.60",13.8,0.7
Inox Wind,156.00,151.15,151.76,150.74,1.02,0.68
Chambal Fert,551.55,515.05,518.30,514.90,3.4,0.66
Aditya Birla Re,"1,915.60","1,868.40","1,896.90","1,884.70",12.2,0.65
Bikaji Foods,763.80,746.55,754.65,750.00,4.65,0.62
Godrej Consumer,"1,290.00","1,257.10","1,266.50","1,259.00",7.5,0.6
Colgate,"2,286.50","2,240.70","2,258.00","2,245.30",12.7,0.57
Poly Medicure,"1,959.00","1,895.50","1,948.60","1,937.80",10.8,0.56
Kajaria Ceramic,"1,217.90","1,178.00","1,183.50","1,177.00",6.5,0.55
Eris Life,"1,850.00","1,793.90","1,808.40","1,798.90",9.5,0.53
3M India,"31,900.00","30,520.00","30,905.00","30,755.00",150,0.49
Britannia,"5,899.00","5,776.50","5,798.00","5,771.00",27,0.47
Bajaj Auto,"8,091.00","7,951.50","8,044.50","8,008.00",36.5,0.46
