company_name,high,low,last_price,prev_close,change,percent_gain
ITI,325.75,305.00,320.30,299.55,20.75,6.93
Caplin Labs,"2,086.00","1,886.00","2,058.30","1,929.60",128.70,6.67
Kajaria Ceramic,"1,274.00","1,180.30","1,264.20","1,190.10",74.10,6.23
Firstsource Sol,372.90,345.65,369.85,351.40,18.45,5.25
Kirloskar Bros,"1,999.20","1,879.00","1,965.30","1,871.40",93.90,5.02
Lupin,"1,952.70","1,855.00","1,944.20","1,851.80",92.40,4.99
Guj Mineral,420.80,390.10,413.95,396.15,17.80,4.49
Hero Motocorp,"4,674.90","4,422.30","4,660.70","4,474.90",185.80,4.15
eClerx Services,"4,148.50","3,898.80","4,114.50","3,951.60",162.90,4.12
COFORGE LTD.,"1,708.00","1,632.90","1,704.10","1,638.30",65.80,4.02
Sapphire Foods,322.30,293.60,317.40,305.15,12.25,4.01
Sapphire Foods,322.30,293.60,317.40,305.15,12.25,4.01
ACME Solar,279.00,265.70,276.80,266.40,10.40,3.9
3M India,"32,195.00","30,015.00","32,000.00","30,885.00","1,115.00",3.61
Sundaram Fin,"4,679.00","4,492.00","4,652.00","4,491.90",160.10,3.56
NCC,225.25,212.24,222.39,214.92,7.47,3.48
Blue Star,"1,839.00","1,735.20","1,827.50","1,770.40",57.10,3.23
RamkrishnaForge,584.00,558.30,577.90,560.55,17.35,3.1
PVR INOX,"1,085.00","1,035.50","1,067.45","1,035.50",31.95,3.09
Ajanta Pharma,"2,625.00","2,520.10","2,619.10","2,541.40",77.70,3.06
Chola Fin Hold,"1,854.00","1,793.50","1,849.10","1,794.60",54.50,3.04
Fortis Health,904.50,874.00,884.00,858.15,25.85,3.01
Wockhardt,"1,576.10","1,450.00","1,521.70","1,477.20",44.50,3.01
Info Edge,"1,371.00","1,311.20","1,361.70","1,322.40",39.30,2.97
Natco Pharma,947.90,905.05,945.00,917.85,27.15,2.96
Piramal Pharma,192.80,186.10,191.85,186.33,5.52,2.96
CreditAccess Gr,"1,252.00","1,199.80","1,244.60","1,209.80",34.80,2.88
Torrent Power,"1,360.00","1,309.10","1,357.50","1,319.90",37.60,2.85
Gravita India,"1,858.90","1,761.60","1,839.40","1,789.20",50.20,2.81
Go Digit,367.20,350.30,365.30,355.50,9.80,2.76
Olectra Greente,"1,466.50","1,386.00","1,447.90","1,409.20",38.70,2.75
Brainbees Solu,368.75,349.90,366.75,357.05,9.70,2.72
RBL Bank,270.00,256.95,267.10,260.05,7.05,2.71
Persistent,"5,195.00","5,008.50","5,182.50","5,047.00",135.50,2.68
Persistent,"5,195.00","5,008.50","5,182.50","5,047.00",135.50,2.68
CESC,170.27,160.50,165.84,161.52,4.32,2.67
UTI AMC,"1,345.00","1,303.20","1,340.90","1,307.60",33.30,2.55
Sagility India,46.74,44.56,46.35,45.21,1.14,2.52
Welspun Living,119.75,111.40,118.77,115.86,2.91,2.51
Granules India,452.80,434.00,450.00,439.35,10.65,2.42
Delhivery,468.00,454.75,465.75,454.80,10.95,2.41
BSE Limited,"2,454.00","2,359.30","2,442.20","2,387.60",54.60,2.29
Chola Invest.,"1,491.00","1,440.00","1,488.00","1,454.90",33.10,2.28
Action Const,"1,130.60","1,062.60","1,104.90","1,080.90",24.00,2.22
PB Fintech,"1,790.00","1,725.00","1,773.90","1,735.50",38.40,2.21
Zee Entertain,114.99,112.10,114.67,112.33,2.34,2.08
Torrent Pharma,"3,637.00","3,490.20","3,596.70","3,524.10",72.60,2.06
TVS Motor,"3,020.10","2,931.30","3,013.40","2,952.70",60.70,2.06
Jindal Saw,210.65,199.62,209.84,205.64,4.20,2.04
Jindal Saw,210.65,199.62,209.84,205.64,4.20,2.04
Adani Power,582.00,552.25,578.95,567.45,11.50,2.03
R R Kabel,"1,284.40","1,231.00","1,278.90","1,253.60",25.30,2.02
Petronet LNG,280.00,270.55,278.00,272.60,5.40,1.98
Aadhar Housing ,507.00,491.00,505.30,495.55,9.75,1.97
Bharat Forge,"1,165.70","1,102.00","1,161.60","1,139.40",22.20,1.95
UNO Minda,"1,121.90","1,076.40","1,107.10","1,086.40",20.70,1.91
New India Assur,195.76,185.69,194.03,190.44,3.59,1.89
Manappuram Fin,263.15,253.70,260.90,256.10,4.80,1.87
Shyam Metalics,975.00,945.10,968.45,950.65,17.80,1.87
Valor Estate,182.75,172.41,181.40,178.10,3.30,1.85
Glenmark,"2,070.40","2,014.90","2,062.80","2,025.60",37.20,1.84
MphasiS,"2,707.00","2,640.00","2,702.70","2,654.10",48.60,1.83
MCX India,"7,899.50","7,701.00","7,885.00","7,743.00",142.00,1.83
JB Chemicals,"1,690.00","1,647.70","1,689.40","1,659.50",29.90,1.8
JB Chemicals,"1,690.00","1,647.70","1,689.40","1,659.50",29.90,1.8
Bombay Burmah,"1,880.00","1,824.80","1,874.00","1,842.60",31.40,1.7
APL Apollo,"1,599.30","1,549.00","1,595.20","1,569.10",26.10,1.66
Indiamart Inter,"2,576.50","2,488.00","2,560.20","2,519.10",41.10,1.63
Indian Bank,650.00,631.00,647.65,637.50,10.15,1.59
Tech Mahindra,"1,492.00","1,450.00","1,482.00","1,459.00",23.00,1.58
Prestige Estate,"1,634.50","1,590.20","1,629.50","1,604.60",24.90,1.55
Redington,243.90,234.65,242.85,239.20,3.65,1.53
HFCL,74.28,72.15,73.96,72.86,1.10,1.51
Godrej Consumer,"1,225.00","1,193.20","1,220.00","1,202.60",17.40,1.45
Hitachi Energy,"21,090.00","20,185.00","20,710.00","20,420.00",290.00,1.42
Jindal Steel,"1,003.20",980.55,999.50,985.90,13.60,1.38
TITAGARH,857.90,827.45,853.95,842.30,11.65,1.38
Britannia,"5,560.00","5,380.50","5,476.50","5,402.50",74.00,1.37
Inventurus Know,"1,638.70","1,574.90","1,623.20","1,601.20",22.00,1.37
Amber Enterpris,"7,785.00","7,595.00","7,729.50","7,628.00",101.50,1.33
Aegis Logistics,725.25,696.45,721.35,712.15,9.20,1.29
Bajaj Holdings,"14,445.00","13,645.00","13,780.00","13,607.00",173.00,1.27
Zydus Life,947.75,919.05,944.45,932.70,11.75,1.26
SJVN,93.59,90.71,93.31,92.16,1.15,1.25
CDSL,"1,571.00","1,515.00","1,564.50","1,545.60",18.90,1.22
Angel One,"2,653.00","2,576.00","2,642.00","2,610.90",31.10,1.19
JK Bank,103.40,100.10,102.60,101.41,1.19,1.17
Netweb,"2,199.00","2,090.60","2,146.80","2,122.00",24.80,1.17
JSW Steel,"1,074.90","1,046.00","1,064.80","1,052.60",12.20,1.16
Swiggy,400.55,387.50,398.50,393.95,4.55,1.15
Afcons Infra,411.40,401.10,408.05,403.45,4.60,1.14
Hind Zinc,426.00,415.05,424.65,419.95,4.70,1.12
AU Small Financ,746.00,724.50,743.25,735.20,8.05,1.09
Techno Electric,"1,407.40","1,365.00","1,395.90","1,380.90",15.00,1.09
Union Bank,132.80,129.64,132.45,131.02,1.43,1.09
Linde India,"6,575.00","6,355.00","6,533.00","6,464.00",69.00,1.07
Siemens,"3,128.50","3,051.00","3,117.00","3,083.90",33.10,1.07
Biocon,366.30,355.55,364.20,360.40,3.80,1.05
Cummins,"3,715.00","3,572.90","3,674.00","3,635.70",38.30,1.05
Balkrishna Ind,"2,438.00","2,362.10","2,425.00","2,400.20",24.80,1.03
ICICI Lombard ,"1,909.20","1,852.00","1,903.40","1,884.00",19.40,1.03
Max Financial,"1,510.00","1,479.80","1,504.90","1,489.70",15.20,1.02
Chennai Petro,643.35,626.40,641.15,634.65,6.50,1.02
Tata Chemicals,962.95,936.45,959.00,949.55,9.45,1
Wipro,243.18,238.61,242.32,239.96,2.36,0.98
