company_name,high,low,last_price,prev_close,change,percent_gain
Jubilant Ing.,806.00,690.00,793.55,682.00,111.55,16.36
Shipping Corp,236.50,198.80,227.06,206.32,20.74,10.05
Valor Estate,244.90,217.11,239.93,224.05,15.88,7.09
360 ONE WAM,"1,150.00","1,056.40","1,140.50","1,081.40",59.10,5.47
360 ONE WAM,"1,150.00","1,056.40","1,140.50","1,081.40",59.10,5.47
Narayana Hruda,"1,931.00","1,788.30","1,913.00","1,824.40",88.60,4.86
Hitachi Energy,"17,840.00","16,721.00","17,780.00","17,034.00",746.00,4.38
Zen Tech,"1,999.20","1,826.80","1,975.10","1,904.00",71.10,3.73
RHI Magnesita,516.40,472.00,503.15,486.55,16.60,3.41
Manappuram Fin,280.80,263.00,279.54,270.81,8.73,3.22
AstraZeneca,"10,691.00","9,961.00","10,509.50","10,195.00",314.50,3.08
Garden Reach Sh,"3,158.00","2,888.00","3,069.30","2,978.30",91.00,3.06
Karur Vysya,249.90,235.10,247.77,240.85,6.92,2.87
Krishna Inst.,684.85,645.10,679.95,661.30,18.65,2.82
Krishna Inst.,684.85,645.10,679.95,661.30,18.65,2.82
Home First,"1,276.00","1,210.10","1,267.90","1,233.60",34.30,2.78
Sai Life Sci,774.30,726.00,770.00,750.25,19.75,2.63
Max Healthcare,"1,239.50","1,178.30","1,232.80","1,202.20",30.60,2.55
Data Patterns,"3,025.00","2,840.00","3,002.50","2,930.00",72.50,2.47
Finolex Ind,226.90,210.00,222.78,217.45,5.33,2.45
BEML,"4,425.00","4,100.00","4,302.70","4,206.60",96.10,2.28
Concord Biotech,"2,123.00","1,990.60","2,109.70","2,063.60",46.10,2.23
Zee Entertain,138.20,131.26,137.31,134.54,2.77,2.06
Mastek,"2,467.00","2,344.60","2,454.60","2,405.20",49.40,2.05
CenturyPlyboard,781.00,745.05,775.60,760.10,15.50,2.04
ICICI Lombard ,"1,950.00","1,864.00","1,940.70","1,901.90",38.80,2.04
Jubilant Food,688.80,661.30,681.45,667.85,13.60,2.04
Godfrey Phillip,"8,476.00","8,017.50","8,344.50","8,179.00",165.50,2.02
Oil India,486.00,473.25,477.75,468.35,9.40,2.01
Godrej Agrovet,790.80,758.15,787.15,772.15,15.00,1.94
Astral Ltd,"1,530.30","1,465.80","1,528.10","1,499.20",28.90,1.93
Chola Fin Hold,"2,000.00","1,930.00","1,998.40","1,960.60",37.80,1.93
Carborundum,955.95,922.00,950.55,932.60,17.95,1.92
Glenmark,"1,674.00","1,605.00","1,669.90","1,639.60",30.30,1.85
Bharat Elec,397.75,379.50,394.20,387.40,6.80,1.76
Westlife Food,718.95,691.45,716.05,703.75,12.30,1.75
Muthoot Finance,"2,606.00","2,502.40","2,598.70","2,555.00",43.70,1.71
Supreme Ind,"4,366.00","4,211.90","4,349.80","4,282.20",67.60,1.58
Cochin Shipyard,"2,230.60","2,060.00","2,161.60","2,128.10",33.50,1.57
Cochin Shipyard,"2,230.60","2,060.00","2,161.60","2,128.10",33.50,1.57
Bharat Dynamics,"1,933.80","1,833.70","1,900.00","1,871.00",29.00,1.55
Bharat Dynamics,"1,933.80","1,833.70","1,900.00","1,871.00",29.00,1.55
Timken,"3,369.60","3,160.10","3,314.00","3,265.30",48.70,1.49
GE Shipping,"1,049.00",941.40,989.45,975.00,14.45,1.48
AFFLE 3I,"1,947.00","1,841.50","1,926.50","1,898.70",27.80,1.46
ONGC,255.95,249.12,251.51,247.88,3.63,1.46
Blue Star,"1,648.30","1,575.10","1,644.90","1,622.10",22.80,1.41
Hindustan Aeron,"5,083.50","4,892.10","5,026.00","4,956.00",70.00,1.41
Hindustan Aeron,"5,083.50","4,892.10","5,026.00","4,956.00",70.00,1.41
J. K. Cement,"6,127.00","5,805.00","6,082.50","6,001.50",81.00,1.35
Caplin Labs,"2,149.00","2,056.00","2,140.30","2,113.40",26.90,1.27
AAVAS Financier,"1,861.00","1,790.00","1,850.50","1,827.40",23.10,1.26
Gujarat Fluoro,"3,776.30","3,602.00","3,727.20","3,681.20",46.00,1.25
Gland,"1,694.50","1,629.90","1,689.70","1,669.40",20.30,1.22
Bayer CropScien,"5,509.50","5,315.00","5,451.00","5,387.00",64.00,1.19
Solar Ind,"16,921.00","16,055.00","16,850.00","16,652.00",198.00,1.19
KFin Tech,"1,217.00","1,166.50","1,208.00","1,194.00",14.00,1.17
Inventurus Know,"1,762.20","1,662.40","1,745.50","1,726.30",19.20,1.11
Guj Mineral,417.70,389.95,408.70,404.25,4.45,1.1
Torrent Power,"1,419.70","1,389.90","1,414.00","1,398.90",15.10,1.08
Elgi Equipments,539.30,516.15,536.35,531.00,5.35,1.01
PB Fintech,"1,899.80","1,801.00","1,890.40","1,871.50",18.90,1.01
Prestige Estate,"1,661.80","1,590.10","1,656.10","1,640.20",15.90,0.97
Aster DM Health,572.35,544.45,569.70,564.35,5.35,0.95
CDSL,"1,668.90","1,590.70","1,659.70","1,644.20",15.50,0.94
Chambal Fert,552.65,531.95,549.45,544.50,4.95,0.91
MRF,"138,000.00","135,000.00","137,620.00","136,385.00","1,235.00",0.91
Biocon,357.90,345.00,355.40,352.25,3.15,0.89
Tech Mahindra,"1,669.00","1,604.60","1,659.00","1,644.40",14.60,0.89
Craftsman,"5,319.50","5,190.00","5,301.50","5,259.00",42.50,0.81
Route,"1,096.80","1,030.10","1,086.25","1,077.60",8.65,0.8
Max Financial,"1,531.80","1,497.30","1,526.00","1,514.40",11.60,0.77
Oracle Fin Serv,"9,685.00","9,223.00","9,478.50","9,407.00",71.50,0.76
Go Digit,360.00,332.60,342.95,340.45,2.50,0.73
Ramco Cements,"1,067.45","1,035.55","1,062.55","1,054.80",7.75,0.73
Radico Khaitan,"2,619.00","2,555.90","2,608.00","2,589.40",18.60,0.72
ZFCVINDIA,"13,515.00","13,067.00","13,393.00","13,297.00",96.00,0.72
Clean Science,"1,478.10","1,426.10","1,469.70","1,459.50",10.20,0.7
Delhivery,361.15,343.50,360.05,357.60,2.45,0.69
