company_name,high,low,last_price,prev_close,change,percent_gain
Borosil Renew,514.70,468.00,508.60,464.60,44,9.47
IRB Infra,47.25,43.50,46.00,42.15,3.85,9.13
IRB Infra,47.25,43.50,46.00,42.15,3.85,9.13
JSW Energy,458.35,420.10,454.85,419.45,35.4,8.44
NBCC (India),92.50,84.90,91.35,85.05,6.3,7.41
GSFC,305.95,280.00,291.30,273.85,17.45,6.37
FSN E-Co Nykaa,191.60,179.00,187.50,176.90,10.6,5.99
Easy Trip,46.50,43.65,45.80,43.35,2.45,5.65
Easy Trip,46.50,43.65,45.80,43.35,2.45,5.65
Patanjali Foods,"1,713.80","1,602.05","1,684.40","1,599.25",85.15,5.32
Suprajit Eng,417.75,389.45,408.65,388.50,20.15,5.19
Latent View,473.90,448.15,466.15,444.75,21.4,4.81
Nippon,498.00,472.50,491.65,469.65,22,4.68
Siemens,"4,218.00","4,030.00","4,193.40","4,015.50",177.9,4.43
Phoenix Mills,"2,674.45","2,510.00","2,640.50","2,533.60",106.9,4.22
DLF,793.00,762.50,789.60,759.30,30.3,3.99
Bayer CropScien,"5,890.75","5,588.30","5,837.50","5,613.35",224.15,3.99
Max Financial,950.00,915.15,946.65,911.10,35.55,3.9
NALCO,129.70,123.05,128.45,123.75,4.7,3.8
Motilal Oswal,"1,400.00","1,342.60","1,378.95","1,328.85",50.1,3.77
Godrej Prop,"2,260.00","2,180.00","2,241.00","2,161.30",79.7,3.69
ABB India,"4,973.65","4,780.00","4,920.40","4,752.95",167.45,3.52
Cochin Shipyard,"1,371.75","1,301.00","1,338.00","1,293.65",44.35,3.43
Poonawalla Fin,477.20,461.50,474.80,459.30,15.5,3.37
BLS Internation,365.50,352.05,361.75,350.65,11.1,3.17
GNFC,770.45,746.00,764.30,741.05,23.25,3.14
Balkrishna Ind,"2,643.95","2,550.00","2,623.50","2,544.80",78.7,3.09
Trident,52.90,48.45,49.65,48.20,1.45,3.01
Solar Ind,"6,848.60","6,643.65","6,821.10","6,622.10",199,3.01
Apollo Tyres,471.00,458.05,468.35,454.75,13.6,2.99
Oberoi Realty,"1,542.00","1,499.45","1,534.90","1,490.60",44.3,2.97
Century,"1,559.80","1,517.00","1,540.20","1,497.10",43.1,2.88
Sunteck Realty,461.30,447.90,459.00,446.25,12.75,2.86
Infibeam Avenue,24.65,23.05,24.00,23.35,0.65,2.78
Chalet Hotels,739.25,706.50,724.65,705.70,18.95,2.69
Amber Enterpris,"3,435.60","3,314.05","3,400.05","3,311.45",88.6,2.68
Kalyan Jeweller,386.70,374.85,382.30,372.35,9.95,2.67
Hero Motocorp,"4,148.75","4,031.10","4,112.50","4,009.50",103,2.57
Rashtriya Chem,170.80,164.30,168.25,164.10,4.15,2.53
CESC,142.00,135.35,139.10,135.70,3.4,2.51
C. E. Info Syst,"1,987.00","1,933.95","1,972.50","1,925.50",47,2.44
PCBL,267.00,260.95,266.35,260.00,6.35,2.44
Abbott India,"24,289.85","23,709.05","24,231.90","23,658.10",573.8,2.43
Adani Ports,"1,229.90","1,178.50","1,197.10","1,168.85",28.25,2.42
