company_name,high,low,last_price,prev_close,change,percent_gain
MRPL,121.80,110.71,119.33,112.09,7.24,6.46
Godfrey Phillip,"5,708.25","5,395.60","5,708.25","5,436.45",271.8,5
ITI,253.36,245.55,253.36,241.30,12.06,5
UNO Minda,917.00,855.75,902.85,860.70,42.15,4.9
Data Patterns,"1,740.00","1,558.15","1,663.10","1,586.30",76.8,4.84
ZFCVINDIA,"12,049.80","11,257.70","11,883.05","11,399.45",483.6,4.24
Elgi Equipments,453.45,421.25,443.50,425.90,17.6,4.13
Krishna Inst.,579.00,533.25,570.55,549.70,20.85,3.79
Krishna Inst.,579.00,533.25,570.55,549.70,20.85,3.79
EIH,361.90,340.00,359.10,346.10,13,3.76
Archean Chem,576.50,541.15,571.85,552.00,19.85,3.6
Engineers India,163.45,156.15,161.48,156.09,5.39,3.45
Avenue Supermar,"3,877.05","3,670.00","3,797.10","3,674.20",122.9,3.34
Saregama India,497.85,477.30,495.00,479.00,16,3.34
Thermax,"3,481.60","3,238.00","3,370.70","3,262.20",108.5,3.33
Solar Ind,"10,238.70","9,781.10","10,097.15","9,781.10",316.05,3.23
Chennai Petro,577.50,543.05,570.15,552.80,17.35,3.14
AAVAS Financier,"1,880.00","1,801.85","1,872.45","1,816.25",56.2,3.09
Alembic Pharma,836.00,800.25,827.35,805.90,21.45,2.66
Mazagon Dock,"2,340.00","2,235.90","2,316.00","2,255.90",60.1,2.66
Mazagon Dock,"2,340.00","2,235.90","2,316.00","2,255.90",60.1,2.66
CAMS,"3,452.75","3,288.05","3,410.10","3,323.80",86.3,2.6
BEML,"2,641.10","2,470.00","2,553.70","2,490.10",63.6,2.55
Bikaji Foods,678.00,645.95,672.80,656.35,16.45,2.51
Anand Rathi,"1,705.95","1,594.00","1,693.25","1,652.85",40.4,2.44
Adani Green Ene,896.85,858.00,873.65,853.45,20.2,2.37
Oil India,382.00,368.10,375.50,366.80,8.7,2.37
Jyoti CNC Auto,"1,009.00",977.00,"1,000.30",977.20,23.1,2.36
Sonata,363.30,348.35,358.90,350.85,8.05,2.29
Avanti Feeds,849.90,820.20,842.55,824.30,18.25,2.21
360 ONE WAM,884.95,825.00,864.85,846.35,18.5,2.19
360 ONE WAM,884.95,825.00,864.85,846.35,18.5,2.19
Varun Beverages,497.50,480.85,488.15,478.35,9.8,2.05
Varun Beverages,497.50,480.85,488.15,478.35,9.8,2.05
Varun Beverages,497.50,480.85,488.15,478.35,9.8,2.05
Coromandel Int,"1,805.00","1,738.75","1,797.70","1,761.75",35.95,2.04
Godawari Power,173.73,167.54,172.83,169.43,3.4,2.01
Godawari Power,173.73,167.54,172.83,169.43,3.4,2.01
Graphite India,444.35,421.95,441.45,433.05,8.4,1.94
Dixon Technolog,"13,598.00","12,992.25","13,324.05","13,078.95",245.1,1.87
Godrej Ind,"1,155.00","1,102.55","1,149.05","1,128.50",20.55,1.82
Concord Biotech,"1,661.90","1,600.10","1,649.15","1,621.95",27.2,1.68
Mankind Pharma,"2,232.10","2,151.10","2,201.15","2,166.45",34.7,1.6
Jindal Saw,263.00,250.63,260.61,256.64,3.97,1.55
Jindal Saw,263.00,250.63,260.61,256.64,3.97,1.55
Bank of Baroda,207.95,202.30,205.52,202.40,3.12,1.54
Finolex Ind,175.50,170.63,174.89,172.29,2.6,1.51
Rainbow Child,"1,274.00","1,226.95","1,260.75","1,242.15",18.6,1.5
General Insuran,390.15,370.35,384.55,378.95,5.6,1.48
Ceat,"2,654.85","2,577.70","2,640.70","2,603.50",37.2,1.43
Mah Seamless,669.00,635.00,661.40,652.10,9.3,1.43
Mahindra Life,313.45,302.20,309.30,305.00,4.3,1.41
Gujarat Pipavav,134.20,130.33,132.18,130.34,1.84,1.41
Suzlon Energy,55.00,53.62,54.58,53.85,0.73,1.36
Bharat Dynamics,"1,152.40","1,088.00","1,108.25","1,093.70",14.55,1.33
Bharat Dynamics,"1,152.40","1,088.00","1,108.25","1,093.70",14.55,1.33
V-Guard Ind,336.00,326.60,335.05,330.65,4.4,1.33
United Spirits,"1,362.40","1,332.25","1,353.70","1,336.25",17.45,1.31
JM Financial,91.05,88.02,89.11,88.02,1.09,1.24
Kirloskar Bros,"1,596.00","1,549.80","1,578.20","1,559.80",18.4,1.18
Bharat Elec,285.80,279.42,280.07,276.83,3.24,1.17
Schaeffler Ind,"3,360.00","3,293.65","3,347.55","3,308.75",38.8,1.17
Berger Paints,490.55,473.60,488.20,482.60,5.6,1.16
REC,411.80,402.05,406.65,402.20,4.45,1.11
Indiamart Inter,"1,959.85","1,914.95","1,955.95","1,934.75",21.2,1.1
Marico,613.00,598.75,606.30,600.35,5.95,0.99
Clean Science,"1,209.80","1,185.50","1,203.65","1,192.10",11.55,0.97
Prestige Estate,"1,146.90","1,119.05","1,129.60","1,118.70",10.9,0.97
GMR Airports,74.69,73.00,74.33,73.62,0.71,0.96
Blue Dart,"5,725.00","5,618.90","5,700.35","5,648.70",51.65,0.91
JB Chemicals,"1,551.00","1,433.60","1,517.80","1,504.40",13.4,0.89
JB Chemicals,"1,551.00","1,433.60","1,517.80","1,504.40",13.4,0.89
Vijaya Diagnost,"1,028.50",991.20,"1,013.55","1,004.65",8.9,0.89
Kalyan Jeweller,436.45,418.00,430.90,427.25,3.65,0.85
Kirloskar Oil,665.40,636.30,652.35,646.90,5.45,0.84
Global Health,"1,195.00","1,160.00","1,178.05","1,168.30",9.75,0.83
Manappuram Fin,208.90,204.11,208.14,206.46,1.68,0.81
Radico Khaitan,"2,226.95","2,151.60","2,191.05","2,173.70",17.35,0.8
ICICI Lombard ,"1,683.00","1,659.00","1,678.75","1,665.70",13.05,0.78
Shyam Metalics,831.00,810.00,825.35,818.95,6.4,0.78
Metro Brands,"1,083.00","1,052.15","1,076.75","1,068.65",8.1,0.76
CCL Products,576.85,559.75,570.40,566.20,4.2,0.74
Cochin Shipyard,"1,322.35","1,269.10","1,291.65","1,282.25",9.4,0.73
Cochin Shipyard,"1,322.35","1,269.10","1,291.65","1,282.25",9.4,0.73
CIEINDIA,386.00,378.30,384.95,382.15,2.8,0.73
MCX India,"4,850.00","4,640.00","4,808.45","4,773.45",35,0.73
INDUS TOWERS,330.20,323.35,327.00,324.65,2.35,0.72
JSW Infra,269.00,260.45,264.30,262.50,1.8,0.69
SBI,731.45,724.50,727.85,723.05,4.8,0.66
Adani Total Gas,619.75,598.20,604.35,600.50,3.85,0.64
SignatureGlobal,"1,094.00","1,063.75","1,081.65","1,074.80",6.85,0.64
Delhivery,242.95,236.53,241.76,240.29,1.47,0.61
Bata India,"1,240.00","1,214.95","1,236.45","1,229.10",7.35,0.6
Cummins,"2,890.50","2,808.95","2,835.25","2,818.75",16.5,0.59
Sanofi India,"5,610.55","5,503.25","5,587.15","5,555.25",31.9,0.57
Schneider Infra,619.00,600.50,607.90,604.45,3.45,0.57
ICICI Securitie,840.75,830.20,836.75,832.10,4.65,0.56
Hind Zinc,436.90,428.00,430.00,427.65,2.35,0.55
Aster DM Health,437.35,428.70,434.10,431.75,2.35,0.54
Canara Bank,83.48,82.16,82.90,82.46,0.44,0.53
Canara Bank,83.48,82.16,82.90,82.46,0.44,0.53
NTPC,334.55,328.45,331.90,330.15,1.75,0.53
Cipla,"1,465.70","1,445.65","1,461.90","1,454.30",7.6,0.52
Gujarat Gas,394.65,385.10,387.55,385.55,2,0.52
ICICI Bank,"1,255.60","1,245.30","1,250.05","1,243.95",6.1,0.49
Easy Trip,12.64,12.26,12.59,12.53,0.06,0.48
Easy Trip,12.64,12.26,12.59,12.53,0.06,0.48
ONGC,230.40,224.87,225.43,224.40,1.03,0.46
Navin Fluorine,"4,153.65","4,022.85","4,126.90","4,107.90",19,0.46
KSB Pumps,727.80,701.50,712.30,709.10,3.2,0.45
KSB Pumps,727.80,701.50,712.30,709.10,3.2,0.45
Siemens,"5,087.30","4,891.60","4,927.90","4,905.75",22.15,0.45
Praj Industries,530.15,522.00,524.85,522.55,2.3,0.44
Oracle Fin Serv,"7,464.05","7,281.40","7,328.00","7,296.20",31.8,0.44
Atul,"5,575.00","5,480.00","5,541.15","5,517.60",23.55,0.43
MM Financial,272.90,268.55,271.35,270.25,1.1,0.41
Sun Pharma,"1,687.15","1,663.45","1,683.45","1,676.85",6.6,0.39
Tata Steel,153.56,150.02,150.88,150.30,0.58,0.39
Tata Steel,153.56,150.02,150.88,150.30,0.58,0.39
Jyothy Labs,337.70,326.55,330.80,329.55,1.25,0.38
Star Health,365.00,351.15,354.05,352.70,1.35,0.38
Endurance Techn,"1,933.65","1,885.00","1,905.15","1,898.55",6.6,0.35
Jubilant Ing.,686.95,666.25,678.30,675.95,2.35,0.35
PNB,87.85,86.34,87.20,86.90,0.3,0.35
United Brewerie,"1,935.00","1,895.60","1,911.65","1,904.95",6.7,0.35
City Union Bank,150.38,147.16,149.08,148.60,0.48,0.32
PNB Housing Fin,822.20,794.80,803.45,801.00,2.45,0.31
Garden Reach Sh,"1,372.65","1,282.70","1,303.35","1,299.45",3.9,0.3
IOC,126.47,124.33,125.67,125.29,0.38,0.3
Newgen Software,955.00,933.00,949.30,946.50,2.8,0.3
Tube Investment,"2,964.55","2,890.15","2,926.55","2,917.95",8.6,0.29
Ashok Leyland,198.20,195.52,196.63,196.11,0.52,0.27
Cello World,546.00,531.25,537.55,536.10,1.45,0.27
GSFC,174.45,171.48,171.85,171.40,0.45,0.26
Dr Reddys Labs,"1,110.25","1,095.05","1,107.95","1,105.15",2.8,0.25
Dr Reddys Labs,"1,110.25","1,095.05","1,107.95","1,105.15",2.8,0.25
Yes Bank,16.37,16.16,16.19,16.15,0.04,0.25
Emcure Pharmace,944.05,916.75,927.70,925.55,2.15,0.23
RBL Bank,157.50,154.47,156.32,155.96,0.36,0.23
Power Grid Corp,270.65,265.50,267.65,267.10,0.55,0.21
Dabur India,504.00,498.90,500.95,499.95,1,0.2
Motherson SWI,51.19,50.33,50.80,50.70,0.1,0.2
Whirlpool,961.00,930.25,941.85,939.95,1.9,0.2
Adani Energy,795.95,776.85,783.20,781.75,1.45,0.19
Aegis Logistics,743.00,733.50,737.05,735.75,1.3,0.18
Metropolis,"1,634.20","1,608.10","1,626.10","1,623.25",2.85,0.18
Bank of India,95.39,93.75,94.12,93.96,0.16,0.17
Westlife Food,696.80,674.55,689.75,688.60,1.15,0.17
Jubilant Pharmo,895.00,855.00,866.45,865.00,1.45,0.17
Tech Mahindra,"1,456.25","1,422.00","1,440.65","1,438.30",2.35,0.16
Bayer CropScien,"4,795.40","4,705.00","4,737.95","4,730.95",7,0.15
Indian Hotels,765.00,749.00,750.45,749.35,1.1,0.15
Trent,"5,107.90","4,970.10","5,022.40","5,015.35",7.05,0.14
TCS,"3,524.30","3,484.10","3,511.05","3,506.20",4.85,0.14
AIA Engineering,"3,240.60","3,120.00","3,145.00","3,140.90",4.1,0.13
DOMS Industries,"2,839.75","2,776.20","2,809.75","2,806.10",3.65,0.13
Five-Star Busin,654.60,638.00,650.40,649.55,0.85,0.13
FSN E-Co Nykaa,165.49,162.93,164.56,164.34,0.22,0.13
GE Shipping,902.50,889.20,897.10,895.90,1.2,0.13
Kotak Mahindra,"1,993.35","1,969.55","1,985.10","1,982.55",2.55,0.13
RamkrishnaForge,690.65,671.05,686.10,685.35,0.75,0.11
Max Healthcare,"1,009.70",979.05,990.70,989.75,0.95,0.1
Finolex Cables,808.70,792.00,797.55,796.80,0.75,0.09
Lupin,"1,983.25","1,950.55","1,968.45","1,966.70",1.75,0.09
Union Bank,115.40,112.99,113.70,113.60,0.1,0.09
Dr Lal PathLab,"2,537.45","2,493.75","2,525.05","2,523.25",1.8,0.07
Nippon,539.60,519.20,524.50,524.15,0.35,0.07
TATA Cons. Prod,955.00,940.15,946.10,945.45,0.65,0.07
Lemon Tree,130.34,126.95,127.55,127.47,0.08,0.06
Fine Organics,"3,809.00","3,733.55","3,769.40","3,767.50",1.9,0.05
IIFL Finance,314.80,310.10,313.25,313.10,0.15,0.05
PTC Industries,"12,235.25","12,000.05","12,126.95","12,121.55",5.4,0.04
Vedant Fashions,793.65,765.00,778.40,778.10,0.3,0.04
NCC,189.91,184.10,185.86,185.81,0.05,0.03
Alkyl Amines,"1,656.50","1,617.05","1,626.20","1,626.00",0.2,0.01
Latent View,356.35,346.40,350.50,350.45,0.05,0.01
Piramal Pharma,205.21,199.60,201.84,201.82,0.02,0.01
