company_name,high,low,last_price,prev_close,change,percent_gain
India Cements,302.10,252.25,295.20,256.55,38.65,15.07
Concord Biotech,"1,794.40","1,506.05","1,743.50","1,521.40",222.1,14.6
Sun Pharma Adv,132.70,111.04,127.04,112.01,15.03,13.42
Jyoti CNC Auto,885.00,760.10,860.80,770.75,90.05,11.68
NLC India,230.90,200.50,226.53,204.32,22.21,10.87
Alok Industries,16.78,14.78,16.49,14.88,1.61,10.82
DOMS Industries,"2,600.00","2,323.90","2,561.25","2,362.35",198.9,8.42
Bharat Dynamics,"1,055.00",958.75,"1,049.30",979.75,69.55,7.1
Bharat Dynamics,"1,055.00",958.75,"1,049.30",979.75,69.55,7.1
Go Digit,324.80,286.80,313.80,293.45,20.35,6.93
Vijaya Diagnost,"1,072.00",920.45,996.45,932.65,63.8,6.84
AstraZeneca,"7,397.00","6,730.05","7,306.25","6,858.20",448.05,6.53
Alembic Pharma,812.55,731.15,791.90,744.50,47.4,6.37
Jyothy Labs,339.20,310.20,334.15,315.20,18.95,6.01
Akums Drugs P,485.00,445.00,475.95,449.35,26.6,5.92
HINDPETRO,316.40,290.10,315.20,297.80,17.4,5.84
Carborundum,912.50,830.00,890.70,844.45,46.25,5.48
General Insuran,383.50,351.00,382.20,363.00,19.2,5.29
Deepak Fert,999.85,900.00,975.80,927.65,48.15,5.19
Bandhan Bank,147.90,138.17,147.35,140.23,7.12,5.08
Poly Medicure,"2,161.25","1,989.50","2,148.90","2,045.30",103.6,5.07
GlaxoSmithKline,"2,675.00","2,482.15","2,647.55","2,520.10",127.45,5.06
Caplin Labs,"1,825.00","1,606.00","1,809.95","1,723.00",86.95,5.05
RamkrishnaForge,683.95,626.85,671.20,639.20,32,5.01
PTC Industries,"10,801.95","10,250.00","10,801.95","10,287.60",514.35,5
Swan Energy,431.55,398.40,427.90,407.65,20.25,4.97
TBO Tek,"1,280.60","1,180.20","1,253.70","1,196.05",57.65,4.82
BLS Internation,345.90,322.75,343.85,328.10,15.75,4.8
Varun Beverages,480.30,448.00,477.30,456.95,20.35,4.45
Varun Beverages,480.30,448.00,477.30,456.95,20.35,4.45
Varun Beverages,480.30,448.00,477.30,456.95,20.35,4.45
Sterling Wilson,256.95,235.70,249.90,239.35,10.55,4.41
Kalyan Jeweller,465.35,426.00,459.60,440.45,19.15,4.35
Sammaan Capital,114.55,107.56,113.61,108.92,4.69,4.31
Cello World,580.95,523.95,564.05,540.85,23.2,4.29
Praj Industries,507.80,462.00,497.65,477.30,20.35,4.26
Alkyl Amines,"1,660.00","1,550.75","1,648.90","1,583.25",65.65,4.15
Mah Seamless,629.75,596.60,627.45,602.50,24.95,4.14
Action Const,"1,075.90",995.00,"1,068.80","1,026.50",42.3,4.12
Garden Reach Sh,"1,331.05","1,190.95","1,263.80","1,214.35",49.45,4.07
Schaeffler Ind,"3,345.00","3,050.00","3,212.70","3,087.25",125.45,4.06
Mastek,"2,257.00","2,061.05","2,236.40","2,150.30",86.1,4
Grindwell Norto,"1,468.95","1,356.05","1,461.65","1,406.05",55.6,3.95
Inox India,974.50,907.55,965.55,928.85,36.7,3.95
Kirloskar Bros,"1,552.75","1,422.35","1,539.05","1,480.70",58.35,3.94
BHEL,193.29,180.80,192.75,185.47,7.28,3.93
EIH,336.55,314.65,334.00,321.50,12.5,3.89
Hindustan Aeron,"3,330.00","3,108.95","3,311.15","3,187.05",124.1,3.89
Hindustan Aeron,"3,330.00","3,108.95","3,311.15","3,187.05",124.1,3.89
Jubilant Ing.,612.05,567.80,602.95,580.55,22.4,3.86
Usha Martin,317.20,294.45,312.05,300.45,11.6,3.86
Just Dial,832.00,779.00,823.30,793.10,30.2,3.81
Saregama India,475.95,433.15,465.40,448.40,17,3.79
GE Vernova TD,"1,377.40","1,273.30","1,360.90","1,311.85",49.05,3.74
Hitachi Energy,"12,342.85","11,475.00","12,187.35","11,754.75",432.6,3.68
PVR INOX,935.90,875.00,928.10,895.20,32.9,3.68
Endurance Techn,"1,787.30","1,675.00","1,773.30","1,710.60",62.7,3.67
Cochin Shipyard,"1,307.90","1,205.10","1,261.85","1,217.75",44.1,3.62
Cochin Shipyard,"1,307.90","1,205.10","1,261.85","1,217.75",44.1,3.62
KPR Mill,824.30,755.50,814.80,786.65,28.15,3.58
Clean Science,"1,205.00","1,127.85","1,184.85","1,144.35",40.5,3.54
Fine Organics,"3,760.60","3,541.30","3,738.20","3,615.45",122.75,3.4
HBL Eng,444.60,414.55,438.75,424.40,14.35,3.38
CESC,138.50,129.05,136.99,132.54,4.45,3.36
Blue Star,"2,216.70","1,983.50","2,100.65","2,032.50",68.15,3.35
Rainbow Child,"1,297.00","1,230.60","1,286.80","1,245.30",41.5,3.33
Bikaji Foods,678.75,622.90,676.35,654.60,21.75,3.32
Vardhman Text,392.00,361.10,386.45,374.05,12.4,3.32
Union Bank,113.90,107.60,112.67,109.07,3.6,3.3
Latent View,377.00,355.85,374.55,362.65,11.9,3.28
Honasa Consumer,218.31,206.05,216.77,209.98,6.79,3.23
GNFC,489.70,459.00,485.70,470.55,15.15,3.22
Biocon,315.65,297.40,314.80,305.05,9.75,3.2
BEML,"2,516.85","2,364.40","2,491.45","2,414.40",77.05,3.19
Voltas,"1,425.00","1,363.90","1,409.55","1,366.15",43.4,3.18
Laurus Labs,550.00,522.75,545.50,528.80,16.7,3.16
Schneider Infra,624.35,591.05,619.20,600.25,18.95,3.16
Jupiter Wagons,301.30,278.30,292.75,283.90,8.85,3.12
IRFC,115.35,110.00,114.59,111.13,3.46,3.11
BPCL,250.94,236.10,249.92,242.41,7.51,3.1
IOB,43.36,40.52,42.99,41.71,1.28,3.07
