company_name,high,low,last_price,prev_close,change,percent_gain
AU Small Financ,669.90,620.00,665.45,613.80,51.65,8.41
HCL Tech,"1,600.00","1,543.70","1,594.00","1,479.90",114.1,7.71
Latent View,431.40,395.10,420.50,392.25,28.25,7.2
Redington,240.00,225.00,238.09,223.80,14.29,6.39
COFORGE LTD.,"7,430.00","7,138.50","7,392.00","6,956.00",436,6.27
Motilal Oswal,775.95,729.00,769.00,724.40,44.6,6.16
Sona BLW,479.85,453.00,478.45,451.60,26.85,5.95
Home First,"1,319.80","1,205.10","1,301.10","1,230.30",70.8,5.75
Newgen Software,"1,003.00",952.00,993.15,941.00,52.15,5.54
KPIT Tech,"1,238.60","1,179.90","1,228.90","1,165.60",63.3,5.43
Eris Life,"1,490.00","1,405.50","1,474.20","1,399.40",74.8,5.35
Oracle Fin Serv,"8,655.00","8,266.50","8,617.50","8,183.00",434.5,5.31
Sapphire Foods,341.30,312.00,338.75,322.10,16.65,5.17
Sapphire Foods,341.30,312.00,338.75,322.10,16.65,5.17
LTIMindtree,"4,560.00","4,399.90","4,536.70","4,320.40",216.3,5.01
Godfrey Phillip,"7,921.50","7,567.50","7,921.50","7,544.50",377,5
Aurobindo Pharm,"1,253.00","1,182.80","1,246.80","1,187.70",59.1,4.98
Intellect Desig,805.00,771.40,803.35,766.10,37.25,4.86
Aditya Birla Re,"2,023.30","1,939.10","2,014.80","1,925.10",89.7,4.66
Tata Motors,661.50,633.35,659.90,630.85,29.05,4.6
Tata Motors,661.50,633.35,659.90,630.85,29.05,4.6
Tech Mahindra,"1,449.40","1,408.00","1,439.60","1,376.50",63.1,4.58
360 ONE WAM,"1,068.90","1,019.95","1,059.75","1,013.90",45.85,4.52
360 ONE WAM,"1,068.90","1,019.95","1,059.75","1,013.90",45.85,4.52
MphasiS,"2,523.90","2,435.40","2,507.30","2,401.80",105.5,4.39
Alkem Lab,"5,250.50","5,020.00","5,233.00","5,013.60",219.4,4.38
Birlasoft,401.00,388.30,399.65,382.90,16.75,4.37
Persistent,"5,249.00","5,033.00","5,163.50","4,961.00",202.5,4.08
Persistent,"5,249.00","5,033.00","5,163.50","4,961.00",202.5,4.08
Macrotech Dev,"1,369.80","1,330.00","1,366.40","1,313.40",53,4.04
Wipro,245.35,236.10,243.60,234.15,9.45,4.04
LT Finance,180.70,173.33,180.04,173.33,6.71,3.87
SBFC Finance,109.53,102.15,108.26,104.28,3.98,3.82
CDSL,"1,368.30","1,297.70","1,360.90","1,312.60",48.3,3.68
Infosys,"1,487.80","1,439.60","1,474.90","1,422.80",52.1,3.66
Ashok Leyland,231.38,223.00,230.68,222.67,8.01,3.6
M&M,"2,923.00","2,826.00","2,917.80","2,817.10",100.7,3.57
IIFL Finance,383.20,358.15,380.15,367.20,12.95,3.53
Cyient,"1,259.30","1,215.60","1,247.20","1,205.30",41.9,3.48
Sterling Wilson,328.90,306.55,325.20,314.35,10.85,3.45
Tata Elxsi,"5,678.50","5,465.00","5,664.50","5,480.00",184.5,3.37
Inox Wind,176.70,168.80,174.55,168.95,5.6,3.31
Alembic Pharma,908.20,852.65,883.80,855.80,28,3.27
Elgi Equipments,479.80,460.45,474.60,459.55,15.05,3.27
Gillette India,"8,369.50","8,076.00","8,330.00","8,069.50",260.5,3.23
BSE Limited,"6,459.00","6,225.00","6,439.00","6,241.50",197.5,3.16
eClerx Services,"2,694.00","2,565.00","2,644.20","2,563.40",80.8,3.15
EIH,396.60,378.05,394.00,382.30,11.7,3.06
Atul,"6,289.50","6,059.50","6,213.00","6,030.50",182.5,3.03
Jio Financial,258.55,251.39,258.14,250.56,7.58,3.03
Equitas Bank,70.59,67.60,70.29,68.23,2.06,3.02
Godrej Consumer,"1,270.10","1,231.40","1,268.50","1,231.40",37.1,3.01
Delhivery,304.25,292.20,302.80,294.00,8.8,2.99
TCS,"3,420.90","3,337.30","3,413.00","3,314.40",98.6,2.97
Bharat Forge,"1,139.60","1,095.90","1,135.50","1,103.60",31.9,2.89
Astral Ltd,"1,413.60","1,366.10","1,407.60","1,368.60",39,2.85
Emcure Pharmace,"1,106.90","1,067.00","1,100.20","1,070.20",30,2.8
Hero Motocorp,"3,954.20","3,822.60","3,940.50","3,833.60",106.9,2.79
Elecon Eng,529.00,502.00,526.40,512.35,14.05,2.74
Elecon Eng,529.00,502.00,526.40,512.35,14.05,2.74
Godrej Prop,"2,180.90","2,102.10","2,152.40","2,095.00",57.4,2.74
MCX India,"6,213.50","5,909.00","6,138.00","5,977.50",160.5,2.69
FSN E-Co Nykaa,194.50,188.24,192.95,187.94,5.01,2.67
Torrent Pharma,"3,354.90","3,230.10","3,332.40","3,246.40",86,2.65
Escorts Kubota,"3,463.20","3,373.50","3,446.40","3,357.70",88.7,2.64
Firstsource Sol,357.80,347.50,354.80,346.05,8.75,2.53
TVS Motor,"2,816.10","2,720.50","2,806.70","2,738.50",68.2,2.49
Kalyan Jeweller,545.40,518.95,538.00,525.00,13,2.48
UTI AMC,"1,142.40","1,100.00","1,135.30","1,107.80",27.5,2.48
CAMS,"4,115.00","3,992.30","4,102.00","4,005.10",96.9,2.42
Cummins,"2,972.60","2,860.00","2,965.90","2,896.50",69.4,2.4
Sundram,945.50,921.00,937.30,915.35,21.95,2.4
Sun Pharma,"1,791.30","1,742.10","1,788.80","1,747.40",41.4,2.37
CG Power ,662.00,644.50,660.15,645.30,14.85,2.3
Triveni Turbine,533.90,512.70,521.25,509.70,11.55,2.27
SignatureGlobal,"1,188.70","1,155.50","1,182.40","1,156.80",25.6,2.21
Tata Steel,141.50,137.32,141.16,138.16,3,2.17
