company_name,high,low,last_price,prev_close,change,percent_gain
Kirloskar Bros,"2,228.00","1,860.30","2,161.00","1,857.40",303.60,16.35
Network 18,63.37,53.76,61.82,53.66,8.16,15.21
Sammaan Capital,146.82,124.75,143.50,124.68,18.82,15.09
Endurance Techn,"2,795.00","2,518.00","2,756.00","2,507.10",248.90,9.93
KNR Construct,235.70,213.12,230.68,212.18,18.50,8.72
EID Parry,"1,065.00",972.00,"1,055.00",970.85,84.15,8.67
Akums Drugs P,587.00,540.35,575.50,536.05,39.45,7.36
India Cements,336.90,312.50,334.35,311.70,22.65,7.27
Mah Seamless,742.00,691.00,736.55,687.05,49.50,7.2
Indiamart Inter,"2,675.00","2,580.00","2,660.60","2,494.90",165.70,6.64
Welspun Living,141.90,130.30,139.82,131.24,8.58,6.54
Alkyl Amines,"2,370.00","2,171.70","2,336.20","2,197.80",138.40,6.3
Jubilant Pharmo,"1,189.00","1,119.20","1,183.90","1,120.20",63.70,5.69
Atul,"7,425.00","6,978.00","7,357.00","6,971.00",386.00,5.54
RamkrishnaForge,687.30,647.40,681.40,646.15,35.25,5.46
MCX India,"8,808.00","8,284.50","8,662.00","8,216.00",446.00,5.43
PCBL Chemical,417.40,393.30,413.80,392.70,21.10,5.37
Sonata,419.85,395.00,413.65,393.55,20.10,5.11
TataTeleservice,66.80,63.93,66.80,63.62,3.18,5
Reliance Power,66.75,63.60,66.75,63.58,3.17,4.99
Jyothy Labs,340.00,320.95,337.10,321.10,16.00,4.98
Nuvama Wealth,"7,535.00","7,169.50","7,504.50","7,149.50",355.00,4.97
Birlasoft,445.50,424.30,443.65,422.75,20.90,4.94
Anant Raj,569.90,541.40,566.25,539.80,26.45,4.9
Valor Estate,230.00,217.27,226.64,216.32,10.32,4.77
KEC Intl,938.00,906.90,927.70,888.70,39.00,4.39
Page Industries,"49,085.00","46,090.00","48,285.00","46,270.00","2,015.00",4.35
Shree Renuka,33.40,31.82,33.13,31.77,1.36,4.28
HFCL,87.60,83.45,87.15,83.65,3.50,4.18
KPIL,"1,244.90","1,182.20","1,230.00","1,180.70",49.30,4.18
Craftsman,"5,494.50","5,216.50","5,465.50","5,247.00",218.50,4.16
Krishna Inst.,655.40,630.00,652.25,626.85,25.40,4.05
Krishna Inst.,655.40,630.00,652.25,626.85,25.40,4.05
EIH,365.60,349.80,363.45,349.50,13.95,3.99
NAVA,598.70,571.55,593.95,571.25,22.70,3.97
Vodafone Idea,7.27,6.80,7.13,6.86,0.27,3.94
Jaiprakash Pow,18.28,17.66,18.04,17.36,0.68,3.92
Just Dial,937.95,888.00,918.90,885.30,33.60,3.8
Intellect Desig,"1,119.70","1,075.00","1,116.40","1,076.10",40.30,3.75
Kalyan Jeweller,542.80,521.40,540.35,520.80,19.55,3.75
360 ONE WAM,"1,200.00","1,140.15","1,190.00","1,147.65",42.35,3.69
360 ONE WAM,"1,200.00","1,140.15","1,190.00","1,147.65",42.35,3.69
Netweb,"1,849.90","1,782.30","1,837.60","1,772.70",64.90,3.66
Poly Medicure,"2,202.90","2,117.30","2,192.80","2,116.10",76.70,3.62
Aarti Ind,473.35,455.45,470.60,454.20,16.40,3.61
Clean Science,"1,521.90","1,445.00","1,502.70","1,450.80",51.90,3.58
Titan Company,"3,665.00","3,550.00","3,652.20","3,526.00",126.20,3.58
CreditAccess Gr,"1,221.00","1,163.10","1,202.90","1,161.90",41.00,3.53
CESC,172.99,166.74,172.40,166.56,5.84,3.51
Narayana Hruda,"2,098.70","1,985.20","2,058.70","1,989.10",69.60,3.5
J. K. Cement,"6,055.00","5,786.00","6,032.50","5,832.50",200.00,3.43
