company_name,high,low,last_price,prev_close,change,percent_gain
IndusInd Bank,855.50,815.55,850.50,809.15,41.35,5.11
Reliance Power,66.81,60.44,66.80,63.63,3.17,4.98
RBL Bank,229.00,216.79,228.43,218.65,9.78,4.47
Authum Invest,"2,590.00","2,420.00","2,541.10","2,436.70",104.40,4.28
Avenue Supermar,"4,240.00","4,081.00","4,228.40","4,059.10",169.30,4.17
Vedant Fashions,819.00,776.05,810.60,779.65,30.95,3.97
Escorts Kubota,"3,282.00","3,132.10","3,270.20","3,153.80",116.40,3.69
Bandhan Bank,181.67,175.57,180.75,175.01,5.74,3.28
GE Vernova TD,"2,398.80","2,308.70","2,373.90","2,300.00",73.90,3.21
One 97 Paytm,895.00,859.00,891.50,865.15,26.35,3.05
Rainbow Child,"1,478.00","1,420.30","1,458.90","1,417.40",41.50,2.93
Graphite India,558.90,529.10,553.70,538.15,15.55,2.89
Shipping Corp,225.55,212.92,222.00,215.86,6.14,2.84
Asahi India,774.80,744.95,771.30,750.25,21.05,2.81
AU Small Financ,798.50,765.00,794.50,773.15,21.35,2.76
Swiggy,366.90,352.65,365.40,355.75,9.65,2.71
Whirlpool,"1,374.50","1,312.30","1,365.80","1,330.90",34.90,2.62
Amber Enterpris,"6,728.00","6,466.50","6,693.00","6,529.50",163.50,2.5
Schneider Infra,793.45,745.00,784.05,765.90,18.15,2.37
Godrej Ind,"1,365.00","1,303.70","1,348.20","1,318.90",29.30,2.22
Minda Corp,553.00,525.20,538.40,527.40,11.00,2.09
Chola Invest.,"1,590.00","1,550.50","1,586.80","1,555.20",31.60,2.03
Radico Khaitan,"2,664.90","2,612.80","2,655.70","2,604.00",51.70,1.99
BEML,"4,519.90","4,295.00","4,464.20","4,378.30",85.90,1.96
ACME Solar,256.15,247.25,253.75,248.95,4.80,1.93
Trent,"5,759.00","5,627.00","5,735.00","5,626.50",108.50,1.93
Finolex Ind,238.00,225.16,232.53,228.24,4.29,1.88
Cyient,"1,361.00","1,322.40","1,356.50","1,331.60",24.90,1.87
Delhivery,368.25,357.55,365.35,358.75,6.60,1.84
Titan Company,"3,480.00","3,390.00","3,467.80","3,405.70",62.10,1.82
Sagility India,42.81,40.65,41.82,41.10,0.72,1.75
Garden Reach Sh,"3,286.00","3,112.10","3,228.80","3,173.80",55.00,1.73
Triveni Turbine,628.00,601.30,615.00,605.20,9.80,1.62
Raymond,617.60,588.50,601.90,592.65,9.25,1.56
Five-Star Busin,779.50,742.00,766.45,754.75,11.70,1.55
JSW Infra,312.95,303.15,308.50,303.80,4.70,1.55
KPIT Tech,"1,424.90","1,390.80","1,421.80","1,400.60",21.20,1.51
Timken,"3,253.50","3,170.70","3,236.80","3,189.10",47.70,1.5
Cohance Life,"1,020.50",986.50,"1,009.60",995.10,14.50,1.46
Go Digit,349.80,336.75,344.90,340.15,4.75,1.4
Sapphire Foods,329.40,320.10,326.05,321.60,4.45,1.38
Sapphire Foods,329.40,320.10,326.05,321.60,4.45,1.38
Kaynes Tech,"5,799.00","5,634.50","5,720.00","5,644.00",76.00,1.35
UNO Minda,"1,085.00","1,047.00","1,063.60","1,049.50",14.10,1.34
Jindal Saw,237.00,228.12,236.04,232.93,3.11,1.34
Jindal Saw,237.00,228.12,236.04,232.93,3.11,1.34
Ajanta Pharma,"2,590.20","2,516.50","2,581.40","2,547.50",33.90,1.33
Maruti Suzuki,"12,880.00","12,550.00","12,748.00","12,595.00",153.00,1.21
MRF,"138,500.00","136,100.00","137,950.00","136,350.00","1,600.00",1.17
EID Parry,969.50,931.25,961.60,950.85,10.75,1.13
Federal Bank,208.40,204.60,207.08,204.77,2.31,1.13
M&M,"3,074.90","2,986.60","3,041.10","3,007.20",33.90,1.13
FSN E-Co Nykaa,197.90,193.15,196.21,194.06,2.15,1.11
KFin Tech,"1,243.00","1,196.90","1,222.90","1,209.50",13.40,1.11
Niva Bupa Healt,81.60,79.72,81.02,80.14,0.88,1.1
Kalyan Jeweller,523.10,509.70,519.90,514.55,5.35,1.04
DOMS Industries,"2,444.40","2,384.00","2,436.60","2,411.80",24.80,1.03
Siemens,"3,370.00","3,300.20","3,355.80","3,321.60",34.20,1.03
DCM Shriram,"1,177.00","1,151.90","1,166.90","1,155.30",11.60,1
Westlife Food,703.00,683.45,700.90,693.95,6.95,1
GlaxoSmithKline,"3,306.70","3,240.10","3,286.40","3,254.00",32.40,1
BPCL,316.85,309.70,315.85,312.80,3.05,0.98
Thermax,"3,527.20","3,441.00","3,508.80","3,474.60",34.20,0.98
Eicher Motors,"5,463.00","5,307.50","5,393.00","5,341.00",52.00,0.97
Honasa Consumer,308.90,302.55,307.45,304.60,2.85,0.94
Krishna Inst.,669.00,655.10,665.10,659.00,6.10,0.93
Krishna Inst.,669.00,655.10,665.10,659.00,6.10,0.93
Indegene,602.00,581.25,586.40,581.10,5.30,0.91
IDFC First Bank,71.48,69.70,70.78,70.15,0.63,0.9
ZFCVINDIA,"13,373.00","13,130.00","13,324.00","13,207.00",117.00,0.89
Indian Hotels,769.25,750.55,763.30,756.65,6.65,0.88
