company_name,high,low,last_price,prev_close,change,percent_gain
Cohance Life,"1,038.90",914.25,"1,012.95",922.90,90.05,9.76
Guj Mineral,546.85,512.35,539.15,509.00,30.15,5.92
Bharat Forge,"1,214.90","1,140.60","1,202.80","1,136.70",66.1,5.82
Ashok Leyland,138.20,131.37,137.29,130.77,6.52,4.99
Jaiprakash Pow,20.02,19.50,20.02,19.07,0.95,4.98
Motherson SWI,48.00,45.50,47.26,45.17,2.09,4.63
JM Financial,193.60,182.82,192.24,184.38,7.86,4.26
MOTHERSON,99.33,95.09,98.57,94.60,3.97,4.2
Tata Motors,722.00,694.05,719.50,691.70,27.8,4.02
Adani Power,649.60,614.05,633.85,609.70,24.15,3.96
M&M,"3,715.20","3,579.10","3,701.40","3,561.30",140.1,3.93
Bajaj Auto,"9,490.00","9,073.00","9,433.50","9,084.50",349,3.84
IDBI Bank,94.40,89.61,92.27,88.87,3.4,3.83
Inox India,"1,208.50","1,155.00","1,204.20","1,162.00",42.2,3.63
Eicher Motors,"6,848.00","6,569.00","6,815.00","6,580.50",234.5,3.56
Exide Ind,429.00,413.05,427.35,412.75,14.6,3.54
Syrma SGS,875.00,827.00,860.30,831.25,29.05,3.49
Aarti Ind,394.20,376.40,389.45,376.55,12.9,3.43
Aditya Birla F,93.48,85.43,88.86,85.92,2.94,3.42
Jubilant Pharmo,"1,145.00","1,071.00","1,106.00","1,070.40",35.6,3.33
TVS Motor,"3,602.70","3,488.40","3,591.30","3,476.60",114.7,3.3
Minda Corp,528.80,504.80,520.60,504.00,16.6,3.29
ABSL AMC,858.60,827.25,854.90,828.15,26.75,3.23
NLC India,240.00,228.80,235.52,228.53,6.99,3.06
PCBL Chemical,387.95,375.30,385.05,373.80,11.25,3.01
Sona BLW,459.35,442.50,454.35,441.10,13.25,3
Asahi India,840.00,806.35,834.25,810.25,24,2.96
Kaynes Tech,"7,198.00","6,832.00","7,041.50","6,841.50",200,2.92
IIFL Finance,453.50,432.65,447.40,435.00,12.4,2.85
Elecon Eng,573.80,553.80,569.30,553.80,15.5,2.8
AB Capital,291.50,279.15,288.90,281.10,7.8,2.77
Tube Investment,"3,095.00","2,960.60","3,072.30","2,990.60",81.7,2.73
Adani Energy,777.95,757.65,776.25,755.95,20.3,2.69
HINDPETRO,395.30,384.15,393.90,383.60,10.3,2.69
Manappuram Fin,294.95,285.25,292.10,284.50,7.6,2.67
JSW Steel,"1,112.30","1,080.10","1,101.40","1,073.10",28.3,2.64
