company_name,high,low,last_price,prev_close,change,percent_gain
BEML,"4,380.00","3,697.40","4,279.70","3,717.90",561.80,15.11
GE Vernova TD,"2,073.60","2,034.80","2,073.60","1,885.10",188.50,10
Emcure Pharmace,"1,412.80","1,312.10","1,403.40","1,284.40",119.00,9.27
Gillette India,"9,877.00","8,787.00","9,389.00","8,754.50",634.50,7.25
Linde India,"7,715.00","7,104.00","7,560.50","7,054.00",506.50,7.18
Finolex Ind,229.50,207.21,223.51,208.96,14.55,6.96
GNFC,553.65,525.00,546.40,513.40,33.00,6.43
IFCI,59.71,54.45,58.45,55.26,3.19,5.77
KEC Intl,875.00,808.65,861.45,815.15,46.30,5.68
Timken,"3,170.00","2,962.10","3,113.80","2,948.40",165.40,5.61
Kajaria Ceramic,"1,059.90",994.05,"1,049.50",994.05,55.45,5.58
Netweb,"1,960.00","1,811.00","1,896.60","1,798.00",98.60,5.48
Sterling Wilson,288.00,275.80,288.00,274.30,13.70,4.99
Action Const,"1,389.00","1,299.00","1,355.20","1,291.80",63.40,4.91
Techno Electric,"1,298.00","1,225.00","1,275.00","1,217.90",57.10,4.69
HUDCO,240.80,228.00,238.26,227.78,10.48,4.6
Jubilant Pharmo,"1,135.00","1,075.25","1,121.45","1,074.00",47.45,4.42
Olectra Greente,"1,350.00","1,279.70","1,345.40","1,293.40",52.00,4.02
Divis Labs,"6,764.00","6,592.50","6,737.00","6,483.00",254.00,3.92
Data Patterns,"2,910.00","2,717.80","2,824.80","2,718.40",106.40,3.91
Solar Ind,"16,050.00","15,361.00","15,885.00","15,334.00",551.00,3.59
Astral Ltd,"1,514.40","1,453.70","1,508.70","1,456.70",52.00,3.57
Suzlon Energy,65.95,62.74,64.37,62.21,2.16,3.47
Syrma SGS,558.00,533.05,554.80,536.25,18.55,3.46
Rail Vikas,418.50,395.25,412.05,398.65,13.40,3.36
BASF,"5,389.00","5,136.50","5,336.00","5,168.30",167.70,3.24
Supreme Ind,"4,048.90","3,903.00","4,036.20","3,914.20",122.00,3.12
One 97 Paytm,874.00,850.80,870.00,843.95,26.05,3.09
Inox Wind,193.75,183.89,190.63,184.98,5.65,3.05
Narayana Hruda,"1,869.90","1,740.00","1,776.90","1,724.40",52.50,3.04
Container Corp,745.60,722.05,742.40,720.90,21.50,2.98
Godrej Prop,"2,254.30","2,180.00","2,246.90","2,182.40",64.50,2.96
Chalet Hotels,916.95,890.15,914.30,888.30,26.00,2.93
Deepak Fert,"1,374.90","1,324.40","1,365.90","1,327.40",38.50,2.9
Fert and Chem,942.95,900.00,925.70,899.95,25.75,2.86
Bayer CropScien,"5,151.00","5,020.00","5,130.80","4,989.20",141.60,2.84
Akums Drugs P,584.40,567.00,581.90,566.05,15.85,2.8
BHEL,262.35,255.44,261.86,254.80,7.06,2.77
PCBL Chemical,405.65,393.75,403.45,392.70,10.75,2.74
Vijaya Diagnost,945.00,911.50,935.80,911.00,24.80,2.72
Trident,34.11,32.31,33.13,32.27,0.86,2.67
Kalyan Jeweller,574.50,553.15,568.35,553.60,14.75,2.66
BLS Internation,421.20,397.00,412.45,401.90,10.55,2.63
Blue Dart,"7,225.00","6,993.50","7,187.00","7,004.50",182.50,2.61
Amara Raja,"1,060.00","1,019.15","1,049.85","1,023.35",26.50,2.59
APTUS VALUE,348.80,335.50,344.15,335.60,8.55,2.55
IRFC,141.00,136.51,140.18,136.71,3.47,2.54
Alkyl Amines,"1,895.30","1,844.20","1,881.30","1,835.10",46.20,2.52
Adani Green Ene,"1,021.40",993.30,"1,011.85",986.95,24.90,2.52
Vodafone Idea,7.05,6.73,6.93,6.76,0.17,2.51
Bajaj Auto,"8,978.50","8,770.00","8,958.50","8,741.00",217.50,2.49
Eris Life,"1,572.00","1,486.00","1,541.40","1,504.30",37.10,2.47
Network 18,50.49,48.28,50.01,48.82,1.19,2.44
Railtel,388.50,372.10,385.30,376.20,9.10,2.42
CAMS,"3,989.00","3,889.60","3,977.70","3,884.50",93.20,2.4
Hind Copper,245.65,240.25,243.85,238.13,5.72,2.4
Balrampur Chini,567.95,553.50,566.30,553.10,13.20,2.39
JSW Steel,"1,036.00",979.50,"1,032.30","1,008.50",23.80,2.36
CreditAccess Gr,"1,175.00","1,117.60","1,143.70","1,117.40",26.30,2.35
Patanjali Foods,"1,743.20","1,705.00","1,739.90","1,700.80",39.10,2.3
Can Fin Homes,759.00,742.10,755.65,738.70,16.95,2.29
Delhivery,363.00,353.45,362.55,354.50,8.05,2.27
Sai Life Sci,738.80,722.15,735.45,719.20,16.25,2.26
Asahi India,733.05,711.25,728.60,712.55,16.05,2.25
M&M,"3,101.00","3,027.70","3,080.20","3,012.70",67.50,2.24
Tata Elxsi,"6,453.50","6,278.00","6,431.50","6,290.50",141.00,2.24
Saregama India,558.10,536.85,554.90,543.05,11.85,2.18
Cera Sanitary,"6,555.00","6,335.00","6,502.00","6,365.50",136.50,2.14
Niva Bupa Healt,94.00,89.60,91.27,89.38,1.89,2.11
Guj Mineral,363.65,355.15,361.70,354.35,7.35,2.07
MRF,"147,435.00","143,705.00","146,625.00","143,670.00","2,955.00",2.06
J. K. Cement,"5,645.00","5,165.00","5,213.00","5,108.50",104.50,2.05
Syngene Intl,652.00,636.50,650.15,637.25,12.90,2.02
Vishal Mega Mar,125.60,121.84,125.18,122.72,2.46,2
Ircon Internati,191.79,182.40,187.63,183.96,3.67,1.99
Ircon Internati,191.79,182.40,187.63,183.96,3.67,1.99
Metropolis,"1,670.00","1,628.00","1,658.40","1,626.30",32.10,1.97
LT Foods,423.80,414.25,421.20,413.15,8.05,1.95
Anant Raj,527.00,510.80,522.25,512.50,9.75,1.9
Welspun Corp,780.85,758.35,776.45,762.05,14.40,1.89
Macrotech Dev,"1,469.90","1,411.20","1,439.10","1,412.80",26.30,1.86
Home First,"1,180.00","1,150.00","1,175.00","1,153.90",21.10,1.83
Swan Energy,443.30,432.20,439.75,431.85,7.90,1.83
