company_name,high,low,last_price,prev_close,change,percent_gain
MMTC Ltd,83.30,70.70,81.11,69.42,11.69,16.84
Welspun Corp,903.90,822.15,895.00,813.65,81.35,10
Waaree Energies,"3,042.00","2,804.30","3,017.10","2,797.10",220,7.87
ITI,368.70,350.15,364.85,340.15,24.7,7.26
Garden Reach Sh,"3,147.00","2,918.00","3,090.00","2,891.80",198.2,6.85
Cummins,"3,207.70","3,000.10","3,169.40","2,976.10",193.3,6.5
Asahi India,779.00,720.30,765.40,721.80,43.6,6.04
Castrol,220.39,208.50,218.24,206.54,11.7,5.66
Anant Raj,550.40,517.40,544.85,516.70,28.15,5.45
Deepak Fert,"1,529.00","1,421.50","1,519.50","1,444.70",74.8,5.18
Deepak Nitrite,"2,128.90","2,021.50","2,100.40","2,000.10",100.3,5.01
Niva Bupa Healt,93.28,87.86,92.35,87.94,4.41,5.01
Zen Tech,"2,114.20","2,055.00","2,114.20","2,013.60",100.6,5
HEG,525.80,488.60,514.35,490.70,23.65,4.82
HEG,525.80,488.60,514.35,490.70,23.65,4.82
Intellect Desig,"1,164.70","1,104.50","1,147.90","1,098.05",49.85,4.54
Kirloskar Oil,900.00,858.05,890.80,852.70,38.1,4.47
eClerx Services,"3,520.20","3,390.00","3,509.60","3,363.00",146.6,4.36
Honasa Consumer,324.10,308.98,323.07,309.70,13.37,4.32
Graphite India,559.00,532.40,553.25,531.20,22.05,4.15
RBL Bank,217.00,207.13,215.80,207.49,8.31,4.01
Network 18,55.18,52.54,54.79,52.69,2.1,3.99
Natco Pharma,919.50,875.10,893.70,862.30,31.4,3.64
HBL Eng,597.50,566.00,589.80,569.45,20.35,3.57
Reliance Power,53.10,50.76,52.22,50.43,1.79,3.55
Hitachi Energy,"19,185.00","18,300.00","18,959.00","18,327.00",632,3.45
Gland,"1,612.80","1,513.40","1,578.20","1,525.70",52.5,3.44
Jindal Stainles,674.00,656.00,669.20,647.05,22.15,3.42
Prestige Estate,"1,521.90","1,472.00","1,500.90","1,451.80",49.1,3.38
Bikaji Foods,776.25,745.25,768.70,744.00,24.7,3.32
Alkyl Amines,"1,976.00","1,895.80","1,967.50","1,904.50",63,3.31
NAVA,478.00,456.45,473.90,458.75,15.15,3.3
Oil India,448.25,430.15,444.25,430.15,14.1,3.28
Amara Raja,"1,094.00","1,048.00","1,089.40","1,057.15",32.25,3.05
Bharat Dynamics,"1,989.00","1,923.40","1,973.60","1,917.10",56.5,2.95
Bharat Dynamics,"1,989.00","1,923.40","1,973.60","1,917.10",56.5,2.95
AIA Engineering,"3,499.00","3,381.10","3,487.60","3,388.00",99.6,2.94
GE Vernova TD,"2,334.70","2,230.00","2,288.60","2,223.60",65,2.92
CenturyPlyboard,804.00,729.25,797.70,775.25,22.45,2.9
Clean Science,"1,490.90","1,422.00","1,466.90","1,425.70",41.2,2.89
One 97 Paytm,883.00,852.60,877.10,852.60,24.5,2.87
Schaeffler Ind,"4,139.00","4,035.10","4,121.20","4,007.40",113.8,2.84
Engineers India,222.10,204.66,217.36,211.38,5.98,2.83
DLF,799.45,777.20,793.75,772.00,21.75,2.82
Transformers,535.00,513.00,526.50,512.05,14.45,2.82
Jindal Steel,977.00,948.65,971.35,945.15,26.2,2.77
Swiggy,331.20,320.00,328.85,320.20,8.65,2.7
Hind Zinc,466.00,453.15,464.75,452.60,12.15,2.68
Mastek,"2,379.00","2,275.00","2,308.30","2,248.10",60.2,2.68
Motilal Oswal,827.00,789.80,809.95,788.85,21.1,2.67
BSE Limited,"2,470.00","2,391.00","2,464.50","2,404.00",60.5,2.52
Granules India,537.00,524.00,535.30,522.40,12.9,2.47
Sundaram Fin,"5,109.00","4,958.50","5,099.00","4,980.00",119,2.39
Mazagon Dock,"3,775.00","3,681.00","3,751.20","3,663.90",87.3,2.38
Mazagon Dock,"3,775.00","3,681.00","3,751.20","3,663.90",87.3,2.38
Honeywell Autom,"39,930.00","37,895.00","38,820.00","37,920.00",900,2.37
IndusInd Bank,827.00,803.05,824.15,805.15,19,2.36
Narayana Hruda,"1,788.00","1,715.60","1,764.80","1,724.30",40.5,2.35
MOTHERSON,153.68,147.04,152.09,148.70,3.39,2.28
Premier Energie,"1,090.90","1,045.00","1,063.85","1,040.45",23.4,2.25
Aurobindo Pharm,"1,176.20","1,147.00","1,172.90","1,147.80",25.1,2.19
Firstsource Sol,398.00,387.25,394.75,386.40,8.35,2.16
PB Fintech,"1,798.80","1,751.00","1,784.30","1,746.50",37.8,2.16
Vedant Fashions,791.30,766.30,787.60,771.10,16.5,2.14
Apar Ind,"8,050.00","7,833.50","8,001.50","7,839.00",162.5,2.07
IFCI,74.50,70.46,71.76,70.31,1.45,2.06
Jubilant Pharmo,"1,166.10","1,130.55","1,155.00","1,132.00",23,2.03
Brigade Ent,"1,113.00","1,080.60","1,108.60","1,086.70",21.9,2.02
DCM Shriram,"1,069.00","1,042.00","1,061.90","1,040.90",21,2.02
Guj Mineral,370.00,355.05,364.00,356.80,7.2,2.02
NMDC,72.90,71.22,72.29,70.86,1.43,2.02
Sun Pharma,"1,703.30","1,670.40","1,699.80","1,666.40",33.4,2
Adani Ports,"1,441.00","1,410.50","1,438.60","1,411.00",27.6,1.96
SBFC Finance,112.00,106.85,110.87,108.74,2.13,1.96
COFORGE LTD.,"8,699.00","8,515.50","8,630.50","8,467.00",163.5,1.93
Concord Biotech,"1,688.80","1,638.10","1,666.90","1,635.70",31.2,1.91
Glenmark,"1,424.00","1,380.00","1,406.40","1,380.00",26.4,1.91
Home First,"1,204.40","1,170.70","1,199.20","1,176.80",22.4,1.9
CG Consumer,360.90,350.70,359.30,352.65,6.65,1.89
Eternal,229.35,224.03,228.37,224.18,4.19,1.87
Sapphire Foods,319.05,310.20,317.65,311.85,5.8,1.86
Sapphire Foods,319.05,310.20,317.65,311.85,5.8,1.86
FSN E-Co Nykaa,205.40,199.25,204.51,200.83,3.68,1.83
Zensar Tech,872.30,839.30,850.40,835.15,15.25,1.83
Mahanagar Gas,"1,398.90","1,355.80","1,382.70","1,357.80",24.9,1.83
Tata Tech,774.30,755.55,771.20,757.60,13.6,1.8
Alembic Pharma,"1,009.40",991.10,"1,006.55",988.95,17.6,1.78
Aditya Birla Re,"2,289.00","2,244.70","2,261.40","2,222.10",39.3,1.77
