company_name,high,low,last_price,prev_close,change,percent_gain
Ircon Internati,223.75,190.50,220.46,193.94,26.52,13.67
Ircon Internati,223.75,190.50,220.46,193.94,26.52,13.67
Railtel,449.80,395.20,442.05,398.95,43.1,10.8
Swan Energy,463.90,410.00,449.20,412.25,36.95,8.96
Swiggy,364.95,335.10,362.75,333.20,29.55,8.87
NAVA,554.15,487.75,529.80,489.35,40.45,8.27
Garden Reach Sh,"3,465.50","3,186.10","3,356.50","3,150.50",206,6.54
Rail Vikas,434.80,402.50,429.95,403.75,26.2,6.49
Inventurus Know,"1,625.00","1,524.70","1,612.80","1,521.80",91,5.98
PB Fintech,"1,850.00","1,745.10","1,841.40","1,739.90",101.5,5.83
TBO Tek,"1,387.00","1,288.80","1,363.90","1,290.40",73.5,5.7
Aster DM Health,589.95,552.50,582.85,552.15,30.7,5.56
RITES,301.50,277.30,295.55,280.05,15.5,5.53
Techno Electric,"1,566.90","1,452.00","1,542.90","1,462.20",80.7,5.52
GlaxoSmithKline,"3,455.90","3,238.80","3,420.00","3,245.10",174.9,5.39
IGIL,408.30,388.05,408.30,388.90,19.4,4.99
CESC,169.12,161.80,168.87,161.46,7.41,4.59
Jubilant Food,688.45,661.65,686.20,656.20,30,4.57
APL Apollo,"1,900.00","1,816.20","1,894.40","1,815.60",78.8,4.34
PI Industries,"4,015.00","3,785.50","3,970.30","3,812.10",158.2,4.15
Zen Tech,"2,248.00","2,150.10","2,229.60","2,147.40",82.2,3.83
Thermax,"3,528.20","3,384.90","3,515.00","3,390.30",124.7,3.68
Oracle Fin Serv,"8,741.50","8,391.00","8,665.50","8,369.50",296,3.54
Dixon Technolog,"14,990.00","14,381.00","14,956.00","14,453.00",503,3.48
TITAGARH,938.80,881.00,930.05,898.75,31.3,3.48
Reliance Power,62.10,58.54,60.93,58.89,2.04,3.46
Eternal,248.00,237.10,245.68,237.70,7.98,3.36
Jindal Saw,219.30,210.11,217.21,210.39,6.82,3.24
Jindal Saw,219.30,210.11,217.21,210.39,6.82,3.24
SRF,"3,058.70","2,961.30","3,046.90","2,954.30",92.6,3.13
Gillette India,"9,990.00","9,635.00","9,947.00","9,647.00",300,3.11
KFin Tech,"1,175.00","1,135.00","1,170.30","1,135.30",35,3.08
Godrej Agrovet,827.00,786.00,814.95,791.55,23.4,2.96
SKF India,"4,964.20","4,649.00","4,774.80","4,637.50",137.3,2.96
IRFC,146.79,139.00,144.95,140.81,4.14,2.94
Emami,596.90,572.00,593.90,577.15,16.75,2.9
UNO Minda,"1,075.00","1,024.00","1,054.80","1,025.60",29.2,2.85
Saregama India,603.00,555.05,567.50,552.00,15.5,2.81
SBI Card,946.50,912.65,942.05,916.30,25.75,2.81
AIA Engineering,"3,546.00","3,458.80","3,533.70","3,437.50",96.2,2.8
CRISIL,"5,380.00","5,151.50","5,300.50","5,162.00",138.5,2.68
Graphite India,592.70,548.00,570.15,555.25,14.9,2.68
HFCL,91.50,86.35,89.87,87.53,2.34,2.67
KEI Industries,"3,641.00","3,500.00","3,628.60","3,535.50",93.1,2.63
Welspun Living,135.30,129.67,133.91,130.51,3.4,2.61
Cochin Shipyard,"2,175.00","2,052.20","2,086.70","2,034.70",52,2.56
Cochin Shipyard,"2,175.00","2,052.20","2,086.70","2,034.70",52,2.56
IFCI,68.34,64.75,67.49,65.81,1.68,2.55
Motilal Oswal,836.30,806.45,823.55,803.25,20.3,2.53
Schaeffler Ind,"4,230.00","4,115.60","4,213.90","4,110.20",103.7,2.52
Jubilant Ing.,736.00,707.00,731.35,713.95,17.4,2.44
Container Corp,807.50,778.35,805.00,785.90,19.1,2.43
Deepak Fert,"1,585.00","1,531.80","1,577.20","1,540.10",37.1,2.41
HBL Eng,617.40,592.30,607.35,593.20,14.15,2.39
NHPC,87.35,84.68,87.11,85.09,2.02,2.37
Jupiter Wagons,416.60,388.50,399.75,390.75,9,2.3
Elecon Eng,709.00,686.55,705.40,689.55,15.85,2.3
Elecon Eng,709.00,686.55,705.40,689.55,15.85,2.3
Gland,"1,638.00","1,588.40","1,625.40","1,588.90",36.5,2.3
Aarti Ind,483.95,468.30,481.40,470.60,10.8,2.29
Jio Financial,291.70,282.50,290.35,283.90,6.45,2.27
Concord Biotech,"1,898.40","1,825.00","1,876.00","1,834.90",41.1,2.24
Supreme Ind,"4,307.00","4,194.80","4,286.50","4,192.70",93.8,2.24
Endurance Techn,"2,481.50","2,396.00","2,453.90","2,400.70",53.2,2.22
JSW Infra,294.70,286.75,292.90,286.75,6.15,2.14
Shipping Corp,214.00,205.40,209.15,204.86,4.29,2.09
Authum Invest,"2,530.00","2,451.00","2,525.00","2,473.60",51.4,2.08
Vodafone Idea,6.94,6.65,6.91,6.77,0.14,2.07
NLC India,238.99,233.75,238.01,233.21,4.8,2.06
Berger Paints,570.00,554.00,569.25,558.00,11.25,2.02
Himadri Special,486.50,467.50,482.35,472.85,9.5,2.01
Intellect Desig,"1,202.50","1,169.10","1,194.10","1,170.70",23.4,2
JSW Energy,510.75,495.40,509.05,499.05,10,2
Radico Khaitan,"2,786.90","2,635.10","2,723.40","2,670.80",52.6,1.97
Bajaj Holdings,"13,456.00","13,121.00","13,414.00","13,158.00",256,1.95
IDBI Bank,100.90,96.76,100.36,98.45,1.91,1.94
Sapphire Foods,320.80,311.00,316.60,310.65,5.95,1.92
Sapphire Foods,320.80,311.00,316.60,310.65,5.95,1.92
Hind Copper,254.40,247.46,253.12,248.39,4.73,1.9
Nippon,752.00,730.00,747.35,733.50,13.85,1.89
Tanla Platforms,629.90,610.35,626.30,614.75,11.55,1.88
Valor Estate,211.00,201.16,209.58,205.74,3.84,1.87
Bharti Airtel,"1,884.60","1,850.00","1,875.40","1,841.30",34.1,1.85
SJVN,99.00,96.43,98.71,96.94,1.77,1.83
LTIMindtree,"5,170.50","5,043.50","5,153.00","5,061.00",92,1.82
Astral Ltd,"1,525.70","1,485.50","1,522.40","1,495.70",26.7,1.79
Honasa Consumer,329.50,313.00,318.50,312.90,5.6,1.79
Jaiprakash Pow,15.76,15.20,15.66,15.39,0.27,1.75
CG Power ,691.20,676.00,689.95,678.35,11.6,1.71
Inox Wind,184.95,180.00,184.44,181.34,3.1,1.71
Muthoot Finance,"2,289.90","2,222.80","2,272.30","2,234.40",37.9,1.7
Cyient,"1,358.00","1,320.70","1,350.40","1,328.00",22.4,1.69
IGL,209.69,205.21,208.80,205.32,3.48,1.69
IndusInd Bank,815.45,803.00,814.35,800.85,13.5,1.69
AstraZeneca,"10,033.00","9,250.00","9,493.50","9,336.50",157,1.68
PVR INOX,"1,079.80","1,043.05","1,060.35","1,042.80",17.55,1.68
Praj Industries,499.75,488.30,494.00,485.90,8.1,1.67
Transformers,539.85,527.20,533.80,525.15,8.65,1.65
Hitachi Energy,"20,190.00","19,500.00","19,801.00","19,482.00",319,1.64
Oil India,425.40,414.30,425.00,418.15,6.85,1.64
Alembic Pharma,989.90,966.80,981.40,965.70,15.7,1.63
Gujarat Gas,475.25,460.55,473.85,466.30,7.55,1.62
IOB,41.60,39.85,41.20,40.55,0.65,1.6
J. K. Cement,"5,605.00","5,444.50","5,579.00","5,493.00",86,1.57
Aegis Logistics,804.85,786.55,799.50,787.30,12.2,1.55
Schneider Infra,783.60,756.20,772.65,760.85,11.8,1.55
MOTHERSON,153.95,150.17,152.71,150.41,2.3,1.53
Whirlpool,"1,264.30","1,225.60","1,251.10","1,232.40",18.7,1.52
NMDC Steel,39.00,37.85,38.92,38.35,0.57,1.49
Tube Investment,"3,093.20","3,011.00","3,078.00","3,033.30",44.7,1.47
COFORGE LTD.,"1,730.50","1,694.00","1,724.50","1,699.80",24.7,1.45
GE Shipping,"1,007.65",966.60,990.50,976.60,13.9,1.42
Gujarat Fluoro,"3,718.30","3,620.00","3,671.50","3,620.10",51.4,1.42
Honeywell Autom,"39,445.00","38,110.00","39,315.00","38,765.00",550,1.42
Birlasoft,405.50,396.90,402.95,397.40,5.55,1.4
Sundaram Fin,"5,118.00","4,950.00","5,065.00","4,996.00",69,1.38
Divis Labs,"6,649.50","6,530.00","6,618.00","6,530.00",88,1.35
Ola Electric,50.40,48.80,49.99,49.33,0.66,1.34
Yes Bank,21.36,20.74,21.14,20.86,0.28,1.34
JK Tyre Ind,376.25,368.00,372.85,367.95,4.9,1.33
Indian Hotels,773.20,760.65,770.75,760.95,9.8,1.29
Dabur India,493.40,484.40,491.85,485.65,6.2,1.28
Reliance,"1,425.70","1,406.10","1,423.50","1,405.50",18,1.28
JK Bank,105.80,103.20,105.12,103.80,1.32,1.27
MMTC Ltd,79.30,73.38,78.05,77.07,0.98,1.27
Fortis Health,744.95,723.00,738.85,729.65,9.2,1.26
ABSL AMC,764.35,749.90,761.65,752.30,9.35,1.24
SAIL,132.15,129.65,131.83,130.21,1.62,1.24
Adani Green Ene,"1,009.00",983.70,"1,004.80",992.60,12.2,1.23
Canara Bank,117.74,114.83,117.32,115.91,1.41,1.22
Canara Bank,117.74,114.83,117.32,115.91,1.41,1.22
One 97 Paytm,950.70,930.00,939.55,928.25,11.3,1.22
KPR Mill,"1,140.00","1,109.90","1,133.90","1,120.30",13.6,1.21
Bharat Elec,391.30,384.10,390.60,386.00,4.6,1.19
Go Digit,338.15,331.20,335.00,331.05,3.95,1.19
KEC Intl,885.00,863.00,880.90,870.55,10.35,1.19
Ramco Cements,"1,005.00",976.00,999.40,987.65,11.75,1.19
NBCC (India),125.98,122.11,124.88,123.42,1.46,1.18
Tata Comm,"1,685.90","1,646.60","1,682.70","1,663.20",19.5,1.17
BSE Limited,"2,815.00","2,711.00","2,797.10","2,764.90",32.2,1.16
AB Capital,225.71,221.10,225.09,222.52,2.57,1.15
PCBL Chemical,420.60,409.55,418.50,413.75,4.75,1.15
HINDPETRO,407.65,401.00,406.60,402.00,4.6,1.14
Solar Ind,"16,879.00","16,569.00","16,809.00","16,619.00",190,1.14
Elgi Equipments,539.00,528.40,534.45,528.50,5.95,1.13
Chennai Petro,663.45,647.55,658.50,651.15,7.35,1.13
UPL,646.35,633.55,642.55,635.35,7.2,1.13
Torrent Power,"1,453.80","1,405.00","1,419.10","1,403.30",15.8,1.13
Granules India,529.20,511.80,527.35,521.50,5.85,1.12
Adani Energy,873.50,851.55,866.00,856.55,9.45,1.1
HEG,535.95,505.75,522.95,517.35,5.6,1.08
HEG,535.95,505.75,522.95,517.35,5.6,1.08
Tata Chemicals,917.70,895.55,915.15,905.40,9.75,1.08
Engineers India,233.99,225.20,232.11,229.66,2.45,1.07
Jyoti CNC Auto,"1,318.00","1,294.40","1,310.00","1,296.10",13.9,1.07
Cera Sanitary,"6,712.00","6,471.50","6,606.50","6,536.50",70,1.07
Piramal Pharma,206.55,201.51,205.94,203.76,2.18,1.07
Ajanta Pharma,"2,619.90","2,551.90","2,586.40","2,559.20",27.2,1.06
Guj State Petro,336.85,329.65,335.40,331.95,3.45,1.04
Nuvama Wealth,"7,378.00","7,161.50","7,322.50","7,248.00",74.5,1.03
Action Const,"1,272.60","1,244.80","1,266.20","1,253.50",12.7,1.01
Gujarat Pipavav,158.25,153.70,156.83,155.28,1.55,1
360 ONE WAM,"1,033.00","1,005.55","1,024.25","1,014.15",10.1,1
360 ONE WAM,"1,033.00","1,005.55","1,024.25","1,014.15",10.1,1
Pfizer,"5,799.00","5,670.50","5,750.50","5,693.50",57,1
Union Bank,154.12,149.12,153.15,151.64,1.51,1
Syngene Intl,648.65,639.90,647.40,641.05,6.35,0.99
LT Finance,175.96,173.52,175.21,173.52,1.69,0.97
SBFC Finance,114.18,111.41,113.66,112.57,1.09,0.97
ACME Solar,255.40,249.20,253.70,251.30,2.4,0.96
BEML,"4,510.00","4,333.40","4,373.70","4,333.00",40.7,0.94
Dr Lal PathLab,"2,864.00","2,823.10","2,850.40","2,823.80",26.6,0.94
JSW Holdings,"22,660.00","22,060.00","22,525.00","22,320.00",205,0.92
Balkrishna Ind,"2,481.90","2,425.50","2,471.40","2,449.00",22.4,0.91
Five-Star Busin,689.65,676.35,687.35,681.15,6.2,0.91
Page Industries,"46,495.00","45,625.00","46,345.00","45,930.00",415,0.9
Atul,"7,220.00","7,112.00","7,168.50","7,105.00",63.5,0.89
TATA Cons. Prod,"1,125.90","1,110.00","1,124.40","1,114.60",9.8,0.88
Emcure Pharmace,"1,350.00","1,318.70","1,334.00","1,322.50",11.5,0.87
JBM Auto,724.90,703.55,713.55,707.40,6.15,0.87
Timken,"3,311.60","3,221.00","3,274.00","3,245.80",28.2,0.87
AFFLE 3I,"1,829.00","1,790.90","1,802.80","1,787.50",15.3,0.86
