company_name,high,low,last_price,prev_close,change,percent_gain
Vijaya Diagnost,"1,063.00",904.25,"1,016.10",891.80,124.30,13.94
Zee Entertain,109.90,98.28,107.93,97.05,10.88,11.21
Chola Fin Hold,"1,746.65","1,574.45","1,718.45","1,558.85",159.60,10.24
Kaynes Tech,"4,872.85","4,586.20","4,836.20","4,439.30",396.90,8.94
Newgen Software,923.75,850.20,907.35,842.40,64.95,7.71
Shipping Corp,170.35,158.62,169.10,157.14,11.96,7.61
BSE Limited,"5,558.85","5,352.55","5,538.20","5,182.45",355.75,6.86
Ujjivan Small,37.79,35.54,37.54,35.14,2.40,6.83
Five-Star Busin,732.85,679.10,713.25,668.55,44.70,6.69
HUDCO,207.80,198.38,207.01,194.89,12.12,6.22
GlaxoSmithKline,"2,745.45","2,602.05","2,728.40","2,574.30",154.10,5.99
PB Fintech,"1,551.70","1,483.55","1,531.95","1,445.65",86.30,5.97
Akums Drugs P,462.90,424.25,446.10,421.40,24.70,5.86
IRB Infra,45.84,43.54,45.72,43.19,2.53,5.86
IRB Infra,45.84,43.54,45.72,43.19,2.53,5.86
Sobha,"1,166.05","1,099.05","1,156.50","1,094.60",61.90,5.66
Archean Chem,562.15,525.80,558.60,529.05,29.55,5.59
Aadhar Housing ,457.00,433.65,454.20,430.20,24.00,5.58
Chola Invest.,"1,470.00","1,412.05","1,463.30","1,386.10",77.20,5.57
Tanla Platforms,462.00,437.30,457.55,434.35,23.20,5.34
Jio Financial,225.50,216.62,224.81,213.52,11.29,5.29
AAVAS Financier,"2,093.95","2,021.00","2,083.35","1,978.95",104.40,5.28
Rainbow Child,"1,518.30","1,427.70","1,479.65","1,405.70",73.95,5.26
Godawari Power,191.00,181.00,189.36,180.20,9.16,5.08
Godawari Power,191.00,181.00,189.36,180.20,9.16,5.08
Ajanta Pharma,"2,520.00","2,332.25","2,494.70","2,374.45",120.25,5.06
Godfrey Phillip,"6,662.70","6,448.95","6,662.70","6,345.45",317.25,5
Amber Enterpris,"6,523.00","6,306.30","6,458.05","6,151.40",306.65,4.99
Jindal Saw,247.35,233.45,245.25,233.80,11.45,4.9
Jindal Saw,247.35,233.45,245.25,233.80,11.45,4.9
Whirlpool,"1,089.00","1,051.00","1,080.60","1,030.25",50.35,4.89
JM Financial,96.62,89.50,92.14,87.86,4.28,4.87
CRISIL,"4,357.95","4,129.60","4,333.65","4,134.55",199.10,4.82
Biocon,327.40,308.50,322.30,307.50,14.80,4.81
Coromandel Int,"2,118.00","1,976.30","2,063.45","1,968.70",94.75,4.81
BLS Internation,371.70,345.05,367.25,350.60,16.65,4.75
Fert and Chem,617.95,593.75,612.65,585.05,27.60,4.72
New India Assur,157.95,150.65,157.17,150.11,7.06,4.7
IDBI Bank,77.60,74.77,76.97,73.54,3.43,4.66
HINDPETRO,371.70,353.00,369.15,352.80,16.35,4.63
Berger Paints,538.00,516.85,535.55,511.95,23.60,4.61
NBCC (India),84.50,79.72,83.07,79.46,3.61,4.54
Rashtriya Chem,123.00,118.71,122.53,117.22,5.31,4.53
Avanti Feeds,732.55,701.30,724.20,692.85,31.35,4.52
Ipca Labs,"1,367.55","1,306.05","1,359.55","1,301.05",58.50,4.5
KPIT Tech,"1,126.60","1,061.10","1,113.20","1,065.30",47.90,4.5
Engineers India,165.25,158.01,164.05,157.01,7.04,4.48
Angel One,"2,270.00","2,167.20","2,225.70","2,130.45",95.25,4.47
Shriram Finance,648.30,623.05,641.45,614.00,27.45,4.47
Shriram Finance,648.30,623.05,641.45,614.00,27.45,4.47
BPCL,287.50,275.10,285.90,273.70,12.20,4.46
Anant Raj,440.85,422.00,435.15,416.60,18.55,4.45
MRPL,135.98,129.60,134.91,129.18,5.73,4.44
Capri Global,163.00,154.70,158.63,151.92,6.71,4.42
Capri Global,163.00,154.70,158.63,151.92,6.71,4.42
Devyani Int,147.80,143.41,146.70,140.50,6.20,4.41
PNB Housing Fin,979.00,948.05,964.10,923.65,40.45,4.38
Nippon,568.70,530.10,555.55,532.45,23.10,4.34
UNO Minda,846.90,812.95,837.30,802.85,34.45,4.29
CreditAccess Gr,"1,000.00",962.50,996.55,956.00,40.55,4.24
SBI Card,850.95,817.00,846.50,812.05,34.45,4.24
Syrma SGS,444.00,427.15,434.80,417.10,17.70,4.24
Guj Amb Exports,122.41,115.51,120.69,115.82,4.87,4.2
Info Edge,"6,710.00","6,338.00","6,642.65","6,374.80",267.85,4.2
MCX India,"5,279.10","5,110.45","5,199.40","4,989.60",209.80,4.2
INDUS TOWERS,372.00,359.50,370.65,356.00,14.65,4.12
PVR INOX,888.80,861.25,883.70,848.70,35.00,4.12
LIC Housing Fin,576.80,555.35,565.85,543.75,22.10,4.06
SUMITOMO,567.75,545.10,559.75,538.20,21.55,4
Varun Beverages,541.90,529.10,540.40,519.60,20.80,4
Varun Beverages,541.90,529.10,540.40,519.60,20.80,4
Varun Beverages,541.90,529.10,540.40,519.60,20.80,4
BEML,"2,900.00","2,798.00","2,875.10","2,765.35",109.75,3.97
Kansai Nerolac,245.66,236.26,244.27,234.97,9.30,3.96
Birla Corp,"1,148.15","1,083.50","1,132.90","1,090.15",42.75,3.92
Alkyl Amines,"1,708.00","1,633.80","1,698.60","1,634.90",63.70,3.9
Godrej Ind,"1,100.00","1,050.55","1,085.70","1,044.95",40.75,3.9
LT Finance,155.00,151.42,154.37,148.57,5.80,3.9
Sundaram Fin,"4,725.00","4,506.00","4,689.90","4,514.05",175.85,3.9
NCC,205.80,200.88,205.02,197.39,7.63,3.87
GMR Airports,85.85,81.87,85.38,82.22,3.16,3.84
APTUS VALUE,307.90,294.90,305.60,294.40,11.20,3.8
PTC Industries,"13,399.80","13,109.20","13,280.25","12,800.55",479.70,3.75
ICICI Prudentia,560.95,542.30,557.00,536.90,20.10,3.74
Motilal Oswal,590.90,574.00,586.60,565.65,20.95,3.7
TVS Supply,117.89,114.70,116.75,112.62,4.13,3.67
Container Corp,675.30,657.05,672.80,649.25,23.55,3.63
Rattanindia Ent,40.99,39.41,40.24,38.83,1.41,3.63
Lemon Tree,140.40,134.79,138.64,133.79,4.85,3.63
Eris Life,"1,350.00","1,256.25","1,320.75","1,274.65",46.10,3.62
JK Tyre Ind,273.55,266.00,272.70,263.25,9.45,3.59
Bank of Mah,45.78,44.14,45.18,43.62,1.56,3.58
Swan Energy,402.55,389.30,396.85,383.15,13.70,3.58
General Insuran,402.00,386.75,398.85,385.10,13.75,3.57
Sammaan Capital,107.23,103.79,106.29,102.67,3.62,3.53
ITI,244.00,234.50,242.31,234.04,8.27,3.53
Global Health,"1,260.00","1,217.35","1,238.10","1,195.95",42.15,3.52
Sanofi India,"6,225.00","5,954.90","6,182.50","5,972.35",210.15,3.52
Bandhan Bank,150.99,148.00,150.00,144.96,5.04,3.48
V-Guard Ind,364.95,348.00,360.05,347.95,12.10,3.48
Dixon Technolog,"13,239.95","12,751.00","12,991.80","12,556.05",435.75,3.47
Cipla,"1,437.60","1,382.65","1,432.55","1,384.70",47.85,3.46
Oracle Fin Serv,"7,578.00","7,240.00","7,545.95","7,294.15",251.80,3.45
Bharat Elec,288.00,276.60,281.45,272.10,9.35,3.44
Petronet LNG,286.30,270.60,285.30,275.85,9.45,3.43
Sun TV Network,659.00,635.05,652.80,631.15,21.65,3.43
Interglobe Avi,"5,201.00","5,026.30","5,157.05","4,988.70",168.35,3.37
Railtel,292.95,284.25,291.05,281.55,9.50,3.37
Radico Khaitan,"2,349.00","2,248.15","2,323.30","2,248.00",75.30,3.35
Easy Trip,12.18,11.86,12.05,11.66,0.39,3.34
Easy Trip,12.18,11.86,12.05,11.66,0.39,3.34
Metropolis,"1,564.85","1,497.75","1,538.30","1,488.60",49.70,3.34
Indegene,551.95,537.05,550.60,532.90,17.70,3.32
