company_name,high,low,last_price,prev_close,change,percent_gain
New India Assur,207.40,180.00,204.35,173.52,30.83,17.77
SUMITOMO,660.05,603.55,652.25,604.70,47.55,7.86
Jubilant Pharmo,"1,248.00","1,152.70","1,236.30","1,152.90",83.40,7.23
Avenue Supermar,"4,324.00","3,999.00","4,281.40","3,999.00",282.40,7.06
Craftsman,"7,067.00","6,466.00","6,863.50","6,448.00",415.50,6.44
Coromandel Int,"2,662.00","2,509.10","2,652.70","2,495.40",157.30,6.3
Hitachi Energy,"21,350.00","19,750.00","20,825.00","19,790.00","1,035.00",5.23
Godfrey Phillip,"9,520.00","8,904.00","9,390.50","8,942.50",448.00,5.01
GE Vernova TD,"2,597.00","2,597.00","2,597.00","2,473.40",123.60,5
Schneider Infra,955.15,909.60,955.15,909.70,45.45,5
Star Health,450.90,421.50,447.80,426.75,21.05,4.93
Larsen,"3,685.30","3,590.00","3,665.10","3,495.60",169.50,4.85
Vedant Fashions,804.00,749.00,789.15,754.50,34.65,4.59
AstraZeneca,"9,400.00","8,948.00","9,340.00","8,947.50",392.50,4.39
KPIT Tech,"1,282.90","1,192.20","1,268.50","1,218.40",50.10,4.11
Metropolis,"2,034.90","1,945.50","2,020.10","1,950.30",69.80,3.58
APL Apollo,"1,569.00","1,512.90","1,566.30","1,514.90",51.40,3.39
Alivus Life,"1,055.00","1,008.10","1,050.30","1,016.60",33.70,3.31
Amber Enterpris,"8,115.00","7,737.50","8,040.50","7,810.50",230.00,2.94
Caplin Labs,"2,162.40","2,079.20","2,145.80","2,085.70",60.10,2.88
Carborundum,957.70,929.00,954.80,928.15,26.65,2.87
Go Digit,376.00,356.85,371.10,360.80,10.30,2.85
General Insuran,390.85,374.00,381.95,371.45,10.50,2.83
Nuvama Wealth,"7,440.00","7,200.50","7,412.50","7,210.00",202.50,2.81
Ipca Labs,"1,560.50","1,479.10","1,529.50","1,488.50",41.00,2.75
Capri Global,187.73,180.01,186.08,181.18,4.90,2.7
Capri Global,187.73,180.01,186.08,181.18,4.90,2.7
Garden Reach Sh,"2,574.90","2,500.90","2,556.30","2,492.80",63.50,2.55
Netweb,"2,040.00","1,949.00","2,023.00","1,972.80",50.20,2.54
IGIL,442.00,411.60,417.10,406.90,10.20,2.51
Alkyl Amines,"2,276.00","2,198.30","2,260.80","2,206.70",54.10,2.45
KPR Mill,"1,187.10","1,147.00","1,178.40","1,150.60",27.80,2.42
Dr Lal PathLab,"3,120.00","3,015.10","3,099.10","3,026.20",72.90,2.41
RBL Bank,262.99,253.80,261.75,255.75,6.00,2.35
Page Industries,"48,715.00","46,985.00","48,315.00","47,215.00","1,100.00",2.33
EID Parry,"1,246.50","1,204.10","1,236.20","1,208.80",27.40,2.27
MM Financial,258.20,254.00,257.65,251.95,5.70,2.26
Syrma SGS,767.00,743.10,762.95,746.25,16.70,2.24
Britannia,"5,758.50","5,627.00","5,747.00","5,626.00",121.00,2.15
Fert and Chem,976.00,944.00,963.00,943.25,19.75,2.09
Asahi India,857.00,811.00,849.10,831.80,17.30,2.08
Nippon,828.20,806.30,823.55,807.50,16.05,1.99
UTI AMC,"1,360.00","1,310.10","1,352.50","1,326.20",26.30,1.98
Varun Beverages,534.20,515.00,522.10,512.15,9.95,1.94
Varun Beverages,534.20,515.00,522.10,512.15,9.95,1.94
Varun Beverages,534.20,515.00,522.10,512.15,9.95,1.94
Godrej Ind,"1,141.20","1,110.60","1,138.20","1,117.20",21.00,1.88
Intellect Desig,"1,067.00","1,035.80","1,058.20","1,038.80",19.40,1.87
PCBL Chemical,400.50,389.05,398.25,390.95,7.30,1.87
R R Kabel,"1,425.00","1,385.00","1,415.40","1,389.50",25.90,1.86
Dalmia Bharat,"2,258.70","2,195.00","2,239.50","2,198.60",40.90,1.86
Welspun Corp,944.50,912.00,941.60,924.55,17.05,1.84
NLC India,244.29,237.70,243.83,239.45,4.38,1.83
Rashtriya Chem,158.00,153.50,155.27,152.48,2.79,1.83
Sai Life Sci,853.50,830.00,846.30,831.45,14.85,1.79
Bank of India,116.10,112.90,114.14,112.17,1.97,1.76
PI Industries,"4,330.00","4,249.50","4,324.20","4,249.50",74.70,1.76
PB Fintech,"1,836.70","1,780.60","1,821.40","1,790.10",31.30,1.75
Kaynes Tech,"5,795.00","5,530.00","5,638.00","5,542.00",96.00,1.73
J. K. Cement,"6,679.00","6,516.00","6,613.00","6,502.00",111.00,1.71
HEG,539.05,524.90,534.25,525.35,8.90,1.69
HEG,539.05,524.90,534.25,525.35,8.90,1.69
COFORGE LTD.,"1,753.00","1,711.40","1,749.50","1,720.50",29.00,1.69
Tata Comm,"1,765.00","1,726.50","1,758.60","1,729.40",29.20,1.69
Mahanagar Gas,"1,427.90","1,382.00","1,412.40","1,389.10",23.30,1.68
Action Const,"1,139.10","1,116.30","1,137.30","1,118.60",18.70,1.67
eClerx Services,"3,872.60","3,722.00","3,784.10","3,722.00",62.10,1.67
Premier Energie,"1,099.90","1,060.00","1,070.20","1,052.60",17.60,1.67
Finolex Ind,220.00,208.43,212.81,209.33,3.48,1.66
Gujarat Fluoro,"3,600.00","3,527.10","3,595.00","3,536.30",58.70,1.66
Gravita India,"1,949.00","1,862.10","1,898.00","1,867.40",30.60,1.64
LTIMindtree,"5,149.00","5,045.50","5,139.50","5,056.50",83.00,1.64
FSN E-Co Nykaa,214.06,208.47,213.84,210.43,3.41,1.62
India Cements,372.05,362.65,371.40,365.70,5.70,1.56
Thermax,"3,850.00","3,786.70","3,837.10","3,778.60",58.50,1.55
Natco Pharma,985.15,957.70,973.15,958.50,14.65,1.53
Syngene Intl,728.60,710.00,722.05,711.40,10.65,1.5
GlaxoSmithKline,"3,200.00","3,150.20","3,197.00","3,150.20",46.80,1.49
Kansai Nerolac,246.55,242.00,245.60,242.00,3.60,1.49
Honasa Consumer,270.95,263.00,269.20,265.25,3.95,1.49
Gillette India,"10,732.00","10,417.00","10,642.00","10,486.00",156.00,1.49
KEC Intl,881.40,850.50,872.95,860.25,12.70,1.48
Mazagon Dock,"2,768.20","2,710.00","2,759.70","2,720.40",39.30,1.44
Mazagon Dock,"2,768.20","2,710.00","2,759.70","2,720.40",39.30,1.44
Abbott India,"35,310.00","34,215.00","35,195.00","34,710.00",485.00,1.4
Sonata,417.85,407.05,413.95,408.25,5.70,1.4
Eris Life,"1,885.00","1,783.20","1,816.60","1,792.10",24.50,1.37
Ceat,"3,439.70","3,301.10","3,398.40","3,352.80",45.60,1.36
Sun Pharma,"1,740.50","1,712.10","1,733.80","1,710.50",23.30,1.36
Sobha,"1,590.00","1,554.00","1,584.90","1,563.80",21.10,1.35
City Union Bank,209.26,200.30,207.04,204.33,2.71,1.33
Emcure Pharmace,"1,458.00","1,398.90","1,427.70","1,408.90",18.80,1.33
Jyoti CNC Auto,"1,053.00","1,016.50","1,045.90","1,032.20",13.70,1.33
Cummins,"3,590.00","3,488.30","3,581.90","3,535.20",46.70,1.32
SKF India,"4,930.60","4,818.00","4,905.90","4,842.40",63.50,1.31
Ambuja Cements,620.75,609.00,617.85,610.05,7.80,1.28
NTPC,342.30,332.50,338.80,334.60,4.20,1.26
Deepak Nitrite,"1,916.70","1,871.00","1,888.60","1,865.30",23.30,1.25
IDBI Bank,95.10,93.70,94.17,93.02,1.15,1.24
Firstsource Sol,348.05,326.75,334.05,330.00,4.05,1.23
BLS Internation,383.40,369.50,377.25,372.70,4.55,1.22
Birlasoft,422.35,406.40,414.75,409.75,5.00,1.22
Maruti Suzuki,"12,643.00","12,420.00","12,618.00","12,469.00",149.00,1.19
Cochin Shipyard,"1,793.00","1,758.10","1,786.20","1,765.50",20.70,1.17
Cochin Shipyard,"1,793.00","1,758.10","1,786.20","1,765.50",20.70,1.17
Havells India,"1,532.40","1,506.00","1,528.00","1,510.30",17.70,1.17
APTUS VALUE,340.45,331.05,334.85,331.00,3.85,1.16
