company_name,high,low,last_price,prev_close,change,percent_gain
Sanofi India,"9,278.00","9,126.45","9,197.45","9,126.45",71.00,0.78
Lupin,"1,607.95","1,589.90","1,599.35","1,587.05",12.30,0.78
Fert and Chem,873.90,831.20,839.75,833.30,6.45,0.77
Prism Johnson,173.60,169.75,171.65,170.40,1.25,0.73
Glenmark,911.00,885.10,900.60,894.15,6.45,0.72
MRF,"150,794.70","148,700.00","149,685.95","148,626.10","1,059.85",0.71
Godrej Consumer,"1,250.00","1,224.60","1,236.10","1,227.55",8.55,0.7
Bank of Baroda,279.50,273.00,275.10,273.25,1.85,0.68
Minda Corp,435.00,419.90,430.40,427.50,2.90,0.68
PNC Infratech,428.55,409.45,413.35,410.55,2.80,0.68
SRF,"2,423.55","2,384.35","2,398.95","2,383.20",15.75,0.66
Rainbow Child,"1,292.95","1,261.45","1,275.10","1,267.10",8.00,0.63
Triveni Turbine,459.80,440.50,453.90,451.25,2.65,0.59
EIH,423.00,395.50,400.60,398.30,2.30,0.58
Endurance Techn,"1,865.95","1,801.50","1,842.20","1,831.70",10.50,0.57
Fortis Health,452.90,443.25,445.75,443.25,2.50,0.56
TATA Cons. Prod,"1,171.90","1,150.05","1,160.75","1,154.40",6.35,0.55
APTUS VALUE,354.00,347.45,350.30,348.50,1.80,0.52
Grindwell Norto,"2,187.70","2,140.05","2,160.10","2,149.00",11.10,0.52
PVR INOX,"1,413.50","1,375.00","1,382.20","1,375.00",7.20,0.52
Marico,540.80,533.65,538.70,536.20,2.50,0.47
IIFL Finance,611.50,598.95,602.45,599.75,2.70,0.45
Dixon Technolog,"6,831.00","6,705.00","6,734.00","6,706.50",27.50,0.41
Nippon,510.95,500.10,504.80,502.75,2.05,0.41
AAVAS Financier,"1,449.90","1,434.30","1,443.15","1,437.55",5.60,0.39
Indian Bank,552.00,526.80,539.20,537.15,2.05,0.38
Fine Organics,"4,398.95","4,332.05","4,374.25","4,357.95",16.30,0.37
Jyothy Labs,480.00,467.60,471.45,469.70,1.75,0.37
M&M,"1,889.70","1,846.70","1,859.65","1,853.65",6.00,0.32
ICICI Bank,"1,064.00","1,048.00","1,051.95","1,048.75",3.20,0.31
LIC Housing Fin,646.95,637.55,640.90,638.95,1.95,0.31
Sun Pharma,"1,549.50","1,533.00","1,543.40","1,538.70",4.70,0.31
Eris Life,859.85,848.05,855.75,853.15,2.60,0.3
EID Parry,659.00,633.80,639.80,637.95,1.85,0.29
CRISIL,"5,136.00","4,950.10","5,063.80","5,050.55",13.25,0.26
Intellect Desig,916.30,895.00,902.10,899.85,2.25,0.25
Timken,"2,868.70","2,800.00","2,811.75","2,804.65",7.10,0.25
Alkem Lab,"5,520.00","5,390.10","5,415.50","5,402.85",12.65,0.23
Emami,476.70,466.00,467.70,466.65,1.05,0.23
Eicher Motors,"3,895.75","3,821.00","3,836.35","3,828.10",8.25,0.22
Procter&Gamble,"5,067.95","5,011.50","5,048.10","5,037.45",10.65,0.21
Gujarat Fluoro,"3,550.55","3,520.00","3,536.95","3,529.85",7.10,0.2
Alkyl Amines,"2,233.00","2,201.15","2,212.75","2,208.70",4.05,0.18
Delhivery,478.00,462.95,472.85,472.05,0.80,0.17
Maruti Suzuki,"11,521.00","11,370.00","11,465.85","11,446.45",19.40,0.17
Nestle,"2,551.00","2,518.15","2,543.60","2,539.40",4.20,0.17
Nestle,"2,551.00","2,518.15","2,543.60","2,539.40",4.20,0.17
Nuvoco Vistas,350.00,342.50,345.55,345.00,0.55,0.16
NCC,232.95,225.45,226.55,226.20,0.35,0.15
New India Assur,314.90,275.40,279.70,279.30,0.40,0.14
HUL,"2,422.80","2,394.10","2,407.10","2,404.10",3.00,0.12
Voltas,"1,117.00","1,092.50","1,107.10","1,105.75",1.35,0.12
CG Consumer,291.60,288.25,290.30,290.00,0.30,0.1
Kajaria Ceramic,"1,259.95","1,241.55","1,247.70","1,246.50",1.20,0.1
Siemens,"4,538.85","4,416.05","4,440.35","4,435.75",4.60,0.1
Grasim,"2,222.00","2,180.05","2,194.00","2,192.25",1.75,0.08
Bharat Forge,"1,142.40","1,115.70","1,123.30","1,122.55",0.75,0.07
Zensar Tech,534.95,522.80,528.20,527.85,0.35,0.07
KRBL,349.40,343.20,346.05,345.80,0.25,0.07
Dalmia Bharat,"2,126.90","2,075.60","2,086.95","2,085.55",1.40,0.07
Britannia,"4,988.30","4,888.00","4,923.00","4,921.15",1.85,0.04
Hindalco,538.00,510.00,511.80,511.60,0.20,0.04
Ratnamani Metal,"3,083.95","3,040.00","3,053.65","3,052.45",1.20,0.04
Apollo Hospital,"6,821.95","6,717.30","6,760.15","6,759.45",0.70,0.01
Zydus Wellness,"1,611.90","1,584.95","1,595.45","1,595.30",0.15,0.01
Just Dial,938.95,897.00,900.35,900.30,0.05,0.01
TeamLease Ser.,"3,240.00","3,126.10","3,179.95","3,179.75",0.20,0.01
