company_name,high,low,last_price,prev_close,change,percent_gain
Welspun Living,138.80,122.00,134.98,120.49,14.49,12.03
CCL Products,804.85,666.50,772.60,694.45,78.15,11.25
Endurance Techn,"2,080.90","1,871.00","2,022.60","1,871.40",151.20,8.08
KPR Mill,"1,121.00","1,057.00","1,101.20","1,019.10",82.10,8.06
Piramal Enter,"1,042.80",950.10,"1,034.60",962.80,71.80,7.46
One 97 Paytm,892.40,808.00,873.50,814.85,58.65,7.2
IIFL Finance,370.40,337.00,367.80,344.35,23.45,6.81
Syrma SGS,508.00,446.80,487.60,457.20,30.40,6.65
BSE Limited,"6,847.50","6,352.50","6,652.50","6,245.00",407.50,6.53
PG Electroplast,857.00,780.40,845.70,794.70,51.00,6.42
PG Electroplast,857.00,780.40,845.70,794.70,51.00,6.42
Raymond Life,998.70,911.35,975.50,918.65,56.85,6.19
KFin Tech,"1,123.10","1,017.30","1,103.30","1,041.70",61.60,5.91
KPIL,983.90,892.50,973.45,922.50,50.95,5.52
EIH,373.40,346.20,370.30,351.50,18.80,5.35
Aarti Ind,460.65,425.00,458.45,435.30,23.15,5.32
GE Vernova TD,"1,649.00","1,500.00","1,621.80","1,540.70",81.10,5.26
MOTHERSON,142.94,130.62,142.46,135.47,6.99,5.16
KEC Intl,728.00,675.60,724.90,690.40,34.50,5
Tata Motors,682.50,641.15,680.30,648.20,32.10,4.95
Tata Motors,682.50,641.15,680.30,648.20,32.10,4.95
Bharat Forge,"1,144.40","1,088.60","1,140.90","1,087.30",53.60,4.93
TBO Tek,"1,122.70","1,054.10","1,117.30","1,065.40",51.90,4.87
JK Tyre Ind,327.95,313.85,326.80,311.70,15.10,4.84
LT Foods,352.90,330.00,351.00,334.85,16.15,4.82
Vardhman Text,488.00,454.80,472.80,451.45,21.35,4.73
Finolex Ind,180.30,169.01,179.10,171.06,8.04,4.7
AB Capital,201.65,188.41,200.75,191.94,8.81,4.59
Sundram,982.00,909.95,960.20,919.40,40.80,4.44
SRF,"3,087.00","2,905.00","3,055.70","2,928.10",127.60,4.36
Kalyan Jeweller,526.20,493.65,523.10,502.25,20.85,4.15
Nuvama Wealth,"5,992.00","5,670.00","5,962.00","5,728.50",233.50,4.08
MRF,"141,500.00","131,500.00","140,420.00","134,990.00","5,430.00",4.02
Intellect Desig,828.60,774.45,814.05,782.90,31.15,3.98
Kaynes Tech,"5,867.00","5,490.00","5,842.00","5,623.00",219.00,3.89
Elecon Eng,623.65,583.30,616.10,593.60,22.50,3.79
Elecon Eng,623.65,583.30,616.10,593.60,22.50,3.79
IGIL,345.85,322.70,341.90,329.40,12.50,3.79
Afcons Infra,430.90,410.60,429.70,414.05,15.65,3.78
Elgi Equipments,464.50,433.55,457.40,440.80,16.60,3.77
Poonawalla Fin,387.70,371.00,383.25,369.55,13.70,3.71
Kajaria Ceramic,851.00,764.80,829.20,799.65,29.55,3.7
NBCC (India),96.10,90.80,95.90,92.58,3.32,3.59
Asahi India,754.50,703.10,751.90,726.35,25.55,3.52
Devyani Int,183.50,173.02,183.04,176.97,6.07,3.43
Whirlpool,"1,259.00","1,181.00","1,237.50","1,196.50",41.00,3.43
Guj Mineral,307.60,291.05,306.20,296.10,10.10,3.41
BHEL,226.20,213.40,225.15,217.75,7.40,3.4
KPIT Tech,"1,286.10","1,212.00","1,283.00","1,241.40",41.60,3.35
Piramal Pharma,215.00,202.14,213.64,206.72,6.92,3.35
Angel One,"2,405.00","2,259.00","2,375.70","2,299.30",76.40,3.32
Zee Entertain,109.90,104.50,109.62,106.12,3.50,3.3
PB Fintech,"1,645.00","1,558.40","1,640.20","1,588.30",51.90,3.27
Techno Electric,"1,084.70","1,010.50","1,078.40","1,044.50",33.90,3.25
SUMITOMO,519.95,495.05,517.55,501.45,16.10,3.21
Apar Ind,"5,788.50","5,435.00","5,768.00","5,590.50",177.50,3.18
KEI Industries,"3,371.40","3,199.90","3,295.30","3,193.90",101.40,3.17
Aditya Birla F,265.95,256.45,264.70,256.60,8.10,3.16
Sagility India,41.43,38.75,41.10,39.84,1.26,3.16
Sonata,406.90,371.35,397.20,385.30,11.90,3.09
APL Apollo,"1,677.00","1,604.80","1,663.00","1,614.00",49.00,3.04
Triveni Engg,422.00,401.00,418.40,406.20,12.20,3
Sundaram Fin,"5,344.50","4,999.50","5,268.00","5,115.00",153.00,2.99
ZFCVINDIA,"12,481.00","12,000.00","12,425.00","12,064.00",361.00,2.99
CreditAccess Gr,"1,144.10","1,087.60","1,137.00","1,104.30",32.70,2.96
Nippon,664.20,628.00,654.45,635.75,18.70,2.94
Chola Invest.,"1,590.90","1,505.00","1,574.50","1,530.60",43.90,2.87
IEX,197.80,186.63,196.46,190.99,5.47,2.86
Indiamart Inter,"2,280.00","2,155.10","2,272.30","2,209.20",63.10,2.86
360 ONE WAM,941.85,890.25,932.15,906.30,25.85,2.85
360 ONE WAM,941.85,890.25,932.15,906.30,25.85,2.85
SBI Card,915.85,862.20,914.65,889.70,24.95,2.8
NCC,215.00,204.00,214.20,208.43,5.77,2.77
Aster DM Health,537.30,508.50,535.00,520.65,14.35,2.76
Raymond,"1,581.00","1,510.00","1,574.40","1,532.20",42.20,2.75
Torrent Power,"1,504.80","1,409.30","1,501.90","1,462.30",39.60,2.71
Mankind Pharma,"2,442.50","2,330.00","2,432.40","2,368.70",63.70,2.69
Muthoot Finance,"2,340.60","2,221.70","2,308.40","2,248.20",60.20,2.68
LIC Housing Fin,600.95,580.60,600.30,585.05,15.25,2.61
Latent View,403.40,382.25,398.80,388.65,10.15,2.61
Jyoti CNC Auto,"1,179.80","1,095.10","1,168.60","1,139.40",29.20,2.56
Timken,"2,764.00","2,565.20","2,703.80","2,636.60",67.20,2.55
UTI AMC,"1,014.90",959.90,"1,011.60",986.90,24.70,2.5
Motilal Oswal,690.00,649.05,681.00,664.45,16.55,2.49
Valor Estate,173.99,163.50,172.12,167.95,4.17,2.48
Triveni Turbine,518.90,495.05,517.00,504.55,12.45,2.47
Ashok Leyland,226.95,218.44,226.57,221.13,5.44,2.46
Apollo Tyres,499.00,473.00,494.75,482.85,11.90,2.46
LT Finance,169.30,162.66,168.26,164.26,4.00,2.44
IRB Infra,45.30,42.65,45.12,44.05,1.07,2.43
IRB Infra,45.30,42.65,45.12,44.05,1.07,2.43
Fert and Chem,800.00,749.00,794.05,775.35,18.70,2.41
Mahanagar Gas,"1,423.40","1,317.70","1,409.90","1,376.90",33.00,2.4
ABSL AMC,648.80,630.00,647.70,632.60,15.10,2.39
Usha Martin,309.80,294.10,305.70,298.55,7.15,2.39
AU Small Financ,688.50,663.45,687.60,671.75,15.85,2.36
MRPL,131.66,125.60,130.99,127.98,3.01,2.35
COFORGE LTD.,"7,615.00","7,336.00","7,600.00","7,426.00",174.00,2.34
Hind Copper,212.70,205.32,212.05,207.33,4.72,2.28
Marico,737.50,707.00,736.35,720.10,16.25,2.26
Power Finance,405.70,392.20,404.30,395.40,8.90,2.25
Reliance Power,39.66,37.41,39.11,38.25,0.86,2.25
Hind Zinc,425.55,408.40,422.70,413.45,9.25,2.24
NLC India,225.40,216.36,222.56,217.73,4.83,2.22
IDFC First Bank,67.30,63.95,66.96,65.52,1.44,2.2
Mastek,"2,110.00","2,025.00","2,094.40","2,049.40",45.00,2.2
NALCO,158.80,151.90,158.28,154.88,3.40,2.2
Oil India,408.65,389.00,406.85,398.25,8.60,2.16
Amber Enterpris,"6,094.50","5,776.50","5,982.50","5,856.50",126.00,2.15
Bajaj Finance,"8,997.50","8,723.00","8,986.50","8,797.50",189.00,2.15
JB Chemicals,"1,547.90","1,496.10","1,536.80","1,504.40",32.40,2.15
JB Chemicals,"1,547.90","1,496.10","1,536.80","1,504.40",32.40,2.15
RBL Bank,202.69,194.99,201.43,197.19,4.24,2.15
NMDC,66.00,63.00,65.74,64.36,1.38,2.14
Shriram Finance,638.00,617.25,636.65,623.45,13.20,2.12
Shriram Finance,638.00,617.25,636.65,623.45,13.20,2.12
HDFC AMC,"4,439.80","4,300.00","4,429.40","4,338.00",91.40,2.11
United Brewerie,"2,199.00","2,111.00","2,181.80","2,136.80",45.00,2.11
Can Fin Homes,721.45,695.00,718.10,703.35,14.75,2.1
Praj Industries,465.05,444.75,462.95,453.45,9.50,2.1
Brigade Ent,"1,023.00",988.00,"1,018.00",997.30,20.70,2.08
Glenmark,"1,441.90","1,385.00","1,435.10","1,405.90",29.20,2.08
NHPC,83.80,80.01,83.41,81.71,1.70,2.08
Federal Bank,191.66,183.15,191.17,187.29,3.88,2.07
UNO Minda,931.50,885.10,927.50,908.85,18.65,2.05
PNB Housing Fin,"1,063.90","1,024.50","1,060.00","1,038.90",21.10,2.03
Hyundai Motor,"1,780.00","1,700.00","1,775.50","1,740.70",34.80,2
Inox Wind,169.50,160.27,168.05,164.79,3.26,1.98
Global Health,"1,214.50","1,176.00","1,210.90","1,187.50",23.40,1.97
Jio Financial,256.70,245.05,256.10,251.20,4.90,1.95
Poly Medicure,"2,937.60","2,667.30","2,835.20","2,781.30",53.90,1.94
Transformers,500.65,463.60,491.90,482.55,9.35,1.94
Go Digit,293.30,278.55,290.60,285.10,5.50,1.93
Cummins,"2,862.50","2,759.80","2,843.50","2,790.30",53.20,1.91
Phoenix Mills,"1,535.40","1,453.00","1,526.60","1,498.20",28.40,1.9
Yes Bank,18.38,17.73,18.27,17.93,0.34,1.9
MphasiS,"2,407.50","2,330.10","2,402.20","2,357.70",44.50,1.89
Godrej Prop,"2,139.00","2,066.70","2,128.00","2,088.50",39.50,1.89
SAIL,114.14,109.73,113.68,111.57,2.11,1.89
ACME Solar,217.04,206.23,216.34,212.35,3.99,1.88
Gravita India,"1,948.50","1,825.50","1,905.70","1,870.80",34.90,1.87
Bosch,"30,850.00","29,425.00","30,475.00","29,915.00",560.00,1.87
Hitachi Energy,"14,900.00","14,152.00","14,680.00","14,413.00",267.00,1.85
CG Power ,627.75,578.00,609.40,598.45,10.95,1.83
Eternal,237.67,228.60,236.90,232.64,4.26,1.83
SJVN,92.30,88.00,91.85,90.22,1.63,1.81
Suzlon Energy,55.18,52.40,54.70,53.74,0.96,1.79
HFCL,77.95,75.45,77.71,76.35,1.36,1.78
Waaree Energies,"2,642.00","2,530.30","2,628.90","2,582.80",46.10,1.78
Sammaan Capital,116.50,112.32,115.87,113.86,2.01,1.77
Bank of Mah,51.20,49.05,50.95,50.07,0.88,1.76
Motherson SWI,57.29,54.90,57.12,56.13,0.99,1.76
NMDC Steel,34.87,33.84,34.73,34.13,0.60,1.76
Oracle Fin Serv,"8,544.00","8,238.00","8,531.50","8,384.00",147.50,1.76
BPCL,317.50,307.00,316.90,311.45,5.45,1.75
Trident,27.85,26.25,27.48,27.01,0.47,1.74
Sona BLW,512.80,490.00,511.15,502.45,8.70,1.73
ICICI Lombard ,"1,830.00","1,780.10","1,826.00","1,795.10",30.90,1.72
Indegene,556.00,538.20,553.90,544.60,9.30,1.71
Wockhardt,"1,283.90","1,206.00","1,251.60","1,230.70",20.90,1.7
Zen Tech,"1,390.00","1,316.00","1,384.80","1,361.60",23.20,1.7
Cera Sanitary,"5,466.50","5,208.50","5,401.50","5,311.50",90.00,1.69
M&M,"3,125.00","3,021.90","3,119.90","3,068.40",51.50,1.68
Indian Hotels,770.50,726.70,765.65,753.25,12.40,1.65
Max Financial,"1,295.00","1,254.00","1,289.80","1,269.20",20.60,1.62
Deepak Nitrite,"1,995.00","1,917.00","1,986.40","1,955.10",31.30,1.6
Swan Energy,407.80,391.00,403.30,397.00,6.30,1.59
Dr Lal PathLab,"2,861.00","2,755.00","2,852.30","2,807.80",44.50,1.58
Exide Ind,376.60,360.60,376.05,370.25,5.80,1.57
CG Consumer,334.10,325.20,333.35,328.25,5.10,1.55
Ceat,"3,650.00","3,491.00","3,631.00","3,575.90",55.10,1.54
REC,413.00,395.90,410.95,404.70,6.25,1.54
Action Const,"1,184.20","1,140.00","1,176.50","1,158.80",17.70,1.53
Cyient,"1,184.00","1,136.70","1,180.60","1,162.90",17.70,1.52
Railtel,310.50,295.65,307.65,303.05,4.60,1.52
GAIL,190.30,183.00,189.23,186.41,2.82,1.51
India Cements,317.80,303.10,315.00,310.35,4.65,1.5
NTPC Green Ener,99.80,95.70,99.28,97.81,1.47,1.5
Balkrishna Ind,"2,775.00","2,655.10","2,772.70","2,731.90",40.80,1.49
Biocon,348.85,336.10,346.50,341.45,5.05,1.48
Tube Investment,"2,974.90","2,870.00","2,955.00","2,911.80",43.20,1.48
Five-Star Busin,692.00,660.50,683.30,673.40,9.90,1.47
R R Kabel,"1,240.00","1,170.30","1,231.30","1,213.50",17.80,1.47
Lemon Tree,137.00,129.70,135.68,133.71,1.97,1.47
Shree Renuka,28.40,27.22,28.25,27.84,0.41,1.47
Narayana Hruda,"1,834.80","1,765.00","1,821.80","1,795.50",26.30,1.46
Persistent,"5,518.00","5,310.50","5,504.00","5,425.00",79.00,1.46
Persistent,"5,518.00","5,310.50","5,504.00","5,425.00",79.00,1.46
NAVA,449.90,425.00,440.10,433.80,6.30,1.45
Rashtriya Chem,137.00,131.00,136.47,134.52,1.95,1.45
Oberoi Realty,"1,590.00","1,540.90","1,581.50","1,559.20",22.30,1.43
Birlasoft,391.10,379.55,389.70,384.30,5.40,1.41
Page Industries,"47,130.00","45,025.00","46,350.00","45,705.00",645.00,1.41
Canara Bank,94.33,90.95,93.67,92.38,1.29,1.4
Canara Bank,94.33,90.95,93.67,92.38,1.29,1.4
Tata Tech,659.95,639.10,657.70,648.60,9.10,1.4
AAVAS Financier,"1,798.50","1,734.00","1,789.70","1,765.20",24.50,1.39
Deepak Fert,"1,274.00","1,205.10","1,264.00","1,246.90",17.10,1.37
JSW Infra,292.00,280.05,290.95,287.05,3.90,1.36
Anant Raj,455.50,430.30,448.95,443.00,5.95,1.34
Bandhan Bank,159.97,155.00,159.56,157.45,2.11,1.34
Coal India,387.30,370.30,383.30,378.25,5.05,1.34
Indian Renew,163.00,156.55,162.37,160.23,2.14,1.34
Adani Ports,"1,341.30","1,298.70","1,338.20","1,320.80",17.40,1.32
UPL,689.00,674.30,688.00,679.05,8.95,1.32
INDUS TOWERS,385.75,376.75,383.85,378.90,4.95,1.31
Coromandel Int,"2,335.00","2,245.00","2,314.00","2,284.10",29.90,1.31
Karur Vysya,214.14,206.72,213.22,210.46,2.76,1.31
Sobha,"1,287.30","1,214.20","1,279.40","1,263.10",16.30,1.29
Schaeffler Ind,"3,674.90","3,513.60","3,621.40","3,575.80",45.60,1.28
Manappuram Fin,231.25,226.71,230.69,227.78,2.91,1.28
Granules India,454.70,440.00,453.85,448.15,5.70,1.27
Inox India,995.35,951.55,992.40,980.00,12.40,1.27
SBFC Finance,98.31,93.00,97.22,96.04,1.18,1.23
Vedanta,418.00,402.00,416.00,410.95,5.05,1.23
AWL Agri,264.50,254.70,261.65,258.50,3.15,1.22
Engineers India,176.54,170.70,175.64,173.54,2.10,1.21
Jindal Stainles,598.95,568.10,595.35,588.30,7.05,1.2
Titan Company,"3,381.00","3,260.20","3,338.90","3,299.30",39.60,1.2
ABB India,"5,445.00","5,270.00","5,397.50","5,334.00",63.50,1.19
Brainbees Solu,328.60,313.45,326.50,322.70,3.80,1.18
Emami,635.45,610.65,634.75,627.35,7.40,1.18
Chennai Petro,618.80,599.40,615.15,607.95,7.20,1.18
Tata Chemicals,828.25,805.00,826.20,816.60,9.60,1.18
Wipro,244.45,236.01,244.04,241.19,2.85,1.18
Voltas,"1,255.80","1,202.50","1,244.00","1,229.60",14.40,1.17
Guj State Petro,324.20,313.80,322.70,319.00,3.70,1.16
CESC,165.00,159.50,164.62,162.77,1.85,1.14
Power Grid Corp,313.15,307.00,311.10,307.60,3.50,1.14
Alembic Pharma,903.00,870.80,896.85,886.80,10.05,1.13
CRISIL,"4,713.00","4,575.10","4,700.40","4,647.90",52.50,1.13
Dalmia Bharat,"1,987.00","1,935.10","1,974.30","1,952.40",21.90,1.12
Minda Corp,484.00,467.55,482.80,477.50,5.30,1.11
Lupin,"2,074.90","2,025.10","2,071.40","2,049.00",22.40,1.09
Jubilant Pharmo,898.80,840.00,881.75,872.25,9.50,1.09
Rattanindia Ent,41.47,39.77,41.28,40.84,0.44,1.08
Tata Steel,146.95,142.20,146.00,144.44,1.56,1.08
SBI Life Insura,"1,756.50","1,712.30","1,744.50","1,726.00",18.50,1.07
Bharti Hexacom,"1,724.00","1,633.80","1,710.00","1,692.40",17.60,1.04
Jaiprakash Pow,13.76,12.52,13.69,13.55,0.14,1.03
Aditya Birla Re,"1,902.80","1,842.20","1,894.10","1,874.90",19.20,1.02
Tata Elxsi,"5,775.00","5,575.00","5,758.00","5,700.00",58.00,1.02
Kotak Mahindra,"2,101.80","2,054.50","2,094.90","2,074.00",20.90,1.01
Hindalco,638.70,629.35,636.30,630.05,6.25,0.99
MM Financial,262.85,256.70,261.00,258.45,2.55,0.99
BASF,"4,369.00","4,205.00","4,360.70","4,319.40",41.30,0.96
CAMS,"3,669.20","3,550.00","3,642.70","3,607.90",34.80,0.96
MCX India,"6,217.50","5,950.00","6,057.00","6,000.00",57.00,0.95
Navin Fluorine,"4,700.00","4,502.80","4,667.50","4,623.80",43.70,0.95
Honeywell Autom,"35,350.00","34,340.00","35,200.00","34,870.00",330.00,0.95
Jyothy Labs,374.65,360.90,373.20,369.80,3.40,0.92
Bajaj Housing,119.98,115.00,119.35,118.28,1.07,0.9
eClerx Services,"2,444.70","2,364.00","2,428.80","2,407.10",21.70,0.9
Mah Seamless,644.80,627.20,641.70,636.00,5.70,0.9
Siemens,"3,009.60","2,882.10","2,967.20","2,941.10",26.10,0.89
APTUS VALUE,325.35,312.60,320.20,317.40,2.80,0.88
Balrampur Chini,570.00,546.45,558.55,553.85,4.70,0.85
Container Corp,683.90,668.20,679.50,673.85,5.65,0.84
United Spirits,"1,616.00","1,537.60","1,589.50","1,576.30",13.20,0.84
Kirloskar Bros,"1,775.00","1,698.40","1,746.30","1,732.10",14.20,0.82
Redington,253.65,243.82,252.18,250.15,2.03,0.81
Solar Ind,"13,350.00","13,001.00","13,295.00","13,188.00",107.00,0.81
Delhivery,308.80,298.00,304.50,302.10,2.40,0.79
Godrej Ind,"1,129.40","1,055.70","1,121.00","1,112.20",8.80,0.79
KNR Construct,213.74,206.20,212.33,210.67,1.66,0.79
Clean Science,"1,189.80","1,148.10","1,179.90","1,170.80",9.10,0.78
Gujarat Pipavav,132.84,129.00,131.87,130.85,1.02,0.78
Gujarat Fluoro,"3,948.00","3,798.60","3,908.70","3,878.80",29.90,0.77
PI Industries,"3,687.90","3,551.20","3,658.10","3,630.30",27.80,0.77
Bikaji Foods,693.60,670.00,690.30,685.10,5.20,0.76
Pfizer,"4,300.00","4,170.80","4,275.60","4,243.60",32.00,0.75
SKF India,"3,971.80","3,853.20","3,931.70","3,902.30",29.40,0.75
Thermax,"3,250.00","3,144.60","3,243.10","3,219.40",23.70,0.74
IRFC,121.90,116.69,121.25,120.37,0.88,0.73
Jubilant Ing.,698.00,670.80,692.35,687.35,5.00,0.73
Jupiter Wagons,345.00,331.50,342.60,340.15,2.45,0.72
HDFC Bank,"1,948.70","1,922.40","1,945.60","1,931.70",13.90,0.72
Concord Biotech,"1,433.00","1,375.00","1,396.60","1,386.70",9.90,0.71
Alivus Life,"1,139.00","1,088.80","1,118.90","1,111.00",7.90,0.71
ONGC,240.09,232.07,238.67,237.00,1.67,0.7
Vedant Fashions,762.60,725.10,741.20,736.05,5.15,0.7
GMR Airports,87.57,84.50,87.02,86.42,0.60,0.69
Metropolis,"1,702.60","1,625.10","1,695.60","1,684.00",11.60,0.69
PCBL Chemical,366.50,353.75,364.70,362.20,2.50,0.69
TVS Motor,"2,811.00","2,755.00","2,792.30","2,773.50",18.80,0.68
BLS Internation,348.30,331.50,342.75,340.50,2.25,0.66
Route,974.25,935.60,959.50,953.30,6.20,0.65
Schneider Infra,580.00,551.00,567.65,564.00,3.65,0.65
Tata Power,380.85,366.00,377.35,374.90,2.45,0.65
Aegis Logistics,794.50,770.00,790.10,785.05,5.05,0.64
IRCTC,745.00,725.65,741.50,736.75,4.75,0.64
Torrent Pharma,"3,300.00","3,164.70","3,291.10","3,270.10",21.00,0.64
Zydus Life,889.15,863.20,886.15,880.65,5.50,0.62
FSN E-Co Nykaa,196.78,190.02,195.64,194.46,1.18,0.61
Abbott India,"30,585.00","29,630.00","30,345.00","30,160.00",185.00,0.61
Gujarat Gas,461.00,445.60,458.20,455.45,2.75,0.6
RITES,224.07,216.45,222.72,221.40,1.32,0.6
Vijaya Diagnost,"1,011.70",980.50,"1,006.40","1,000.40",6.00,0.6
BEML,"3,148.80","3,036.30","3,128.10","3,109.60",18.50,0.59
Kansai Nerolac,256.00,243.20,254.85,253.35,1.50,0.59
Vodafone Idea,6.98,6.75,6.92,6.88,0.04,0.58
Jindal Steel,885.95,858.70,878.60,873.50,5.10,0.58
SignatureGlobal,"1,142.50","1,110.60","1,140.20","1,133.60",6.60,0.58
General Insuran,417.60,406.00,410.80,408.50,2.30,0.56
JM Financial,100.90,96.45,100.46,99.90,0.56,0.56
Eris Life,"1,476.00","1,404.00","1,466.90","1,459.00",7.90,0.54
Caplin Labs,"1,877.20","1,810.00","1,862.50","1,852.70",9.80,0.53
CDSL,"1,292.50","1,236.20","1,266.60","1,260.20",6.40,0.51
Colgate,"2,646.80","2,573.00","2,634.80","2,621.40",13.40,0.51
LTIMindtree,"4,591.40","4,478.80","4,559.10","4,536.60",22.50,0.5
GNFC,494.80,478.20,492.75,490.35,2.40,0.49
JSW Energy,474.95,457.60,468.50,466.20,2.30,0.49
Tanla Platforms,480.00,463.10,477.25,474.95,2.30,0.48
Bata India,"1,215.00","1,194.70","1,212.70","1,207.00",5.70,0.47
Macrotech Dev,"1,306.90","1,268.40","1,302.00","1,296.00",6.00,0.46
Alok Industries,16.78,15.87,16.30,16.23,0.07,0.43
Blue Dart,"6,719.00","6,455.00","6,656.50","6,628.00",28.50,0.43
EID Parry,852.50,826.10,846.80,843.15,3.65,0.43
IGL,207.19,200.34,205.58,204.69,0.89,0.43
Premier Energie,968.95,924.10,954.70,950.75,3.95,0.42
Bajaj Holdings,"12,000.00","11,700.00","11,907.00","11,858.00",49.00,0.41
MMTC Ltd,54.28,52.00,53.89,53.67,0.22,0.41
Maruti Suzuki,"12,669.00","12,355.00","12,633.00","12,581.00",52.00,0.41
PTC Industries,"12,489.00","11,999.00","12,390.00","12,339.00",51.00,0.41
Gillette India,"7,995.00","7,845.00","7,966.00","7,934.50",31.50,0.4
Syngene Intl,623.75,610.30,621.20,618.75,2.45,0.4
Prestige Estate,"1,346.20","1,304.30","1,337.00","1,332.00",5.00,0.38
Niva Bupa Healt,81.48,79.35,81.03,80.73,0.30,0.37
Newgen Software,"1,089.90","1,031.85","1,082.15","1,078.20",3.95,0.37
DOMS Industries,"2,743.00","2,655.60","2,698.10","2,688.30",9.80,0.36
Chalet Hotels,828.00,785.00,810.75,807.95,2.80,0.35
GlaxoSmithKline,"2,863.90","2,796.90","2,850.50","2,840.80",9.70,0.34
Just Dial,907.45,885.00,901.65,898.65,3.00,0.33
IFCI,40.90,39.63,40.71,40.58,0.13,0.32
DLF,681.40,665.55,679.25,677.15,2.10,0.31
Dabur India,485.75,473.30,482.10,480.60,1.50,0.31
Neuland Lab,"12,143.00","11,750.00","12,096.00","12,060.00",36.00,0.3
Shree Cements,"29,620.00","29,035.00","29,570.00","29,485.00",85.00,0.29
Saregama India,538.75,519.95,534.60,533.10,1.50,0.28
IOC,145.14,140.00,144.49,144.08,0.41,0.28
ICICI Bank,"1,442.00","1,421.00","1,435.40","1,431.60",3.80,0.27
Bank of Baroda,227.44,221.26,224.50,223.91,0.59,0.26
SBI,782.40,764.55,776.10,774.10,2.00,0.26
Welspun Corp,767.50,747.30,760.45,758.50,1.95,0.26
Alkyl Amines,"1,712.10","1,651.50","1,700.10","1,695.90",4.20,0.25
HBL Eng,482.00,463.85,478.85,477.65,1.20,0.25
Dixon Technolog,"16,245.00","15,750.00","16,095.00","16,056.00",39.00,0.24
IndusInd Bank,842.00,816.10,833.80,831.80,2.00,0.24
ITI,255.25,240.10,249.15,248.55,0.60,0.24
Star Health,361.80,348.30,356.90,356.10,0.80,0.22
Network 18,42.73,41.55,42.48,42.39,0.09,0.21
