company_name,high,low,last_price,prev_close,change,percent_gain
Honasa Consumer,330.19,285.00,329.25,275.16,54.09,19.66
Reliance Power,53.10,44.40,51.90,44.59,7.31,16.39
IFCI,56.30,49.26,55.26,49.92,5.34,10.7
TBO Tek,"1,376.00","1,202.50","1,320.90","1,199.00",121.90,10.17
Emcure Pharmace,"1,284.40","1,201.00","1,284.40","1,167.70",116.70,9.99
Clean Science,"1,454.00","1,330.00","1,433.20","1,328.90",104.30,7.85
Finolex Ind,217.00,194.31,208.96,195.74,13.22,6.75
Angel One,"3,100.00","2,898.10","3,079.50","2,913.60",165.90,5.69
Hind Copper,240.10,225.50,238.13,226.46,11.67,5.15
BSE Limited,"2,488.00","2,335.00","2,448.00","2,332.17",115.83,4.97
Brainbees Solu,375.00,353.20,373.05,357.95,15.10,4.22
Bajaj Holdings,"13,845.00","13,189.00","13,748.00","13,198.00",550.00,4.17
JBM Auto,765.00,728.00,740.50,710.90,29.60,4.16
Varun Beverages,490.90,474.50,488.75,469.55,19.20,4.09
Varun Beverages,490.90,474.50,488.75,469.55,19.20,4.09
Varun Beverages,490.90,474.50,488.75,469.55,19.20,4.09
MMTC Ltd,66.43,60.69,63.68,61.21,2.47,4.04
Max Financial,"1,475.40","1,414.00","1,470.00","1,414.00",56.00,3.96
Eternal,240.70,228.87,237.55,229.02,8.53,3.72
Firstsource Sol,398.60,369.75,387.10,373.50,13.60,3.64
ICICI Prudentia,643.95,619.80,642.20,619.75,22.45,3.62
Star Health,467.00,440.70,463.05,447.85,15.20,3.39
New India Assur,188.60,177.00,182.45,176.62,5.83,3.3
Jaiprakash Pow,15.39,14.58,15.18,14.70,0.48,3.27
HDFC Life,781.35,752.05,780.40,755.85,24.55,3.25
Shipping Corp,205.90,195.20,202.48,196.11,6.37,3.25
Alkyl Amines,"1,859.80","1,762.10","1,835.10","1,778.00",57.10,3.21
HEG,514.60,477.70,495.30,480.20,15.10,3.14
HEG,514.60,477.70,495.30,480.20,15.10,3.14
Jindal Saw,216.90,208.31,215.62,209.08,6.54,3.13
Jindal Saw,216.90,208.31,215.62,209.08,6.54,3.13
