company_name,high,low,last_price,prev_close,change,percent_gain
HEG,595.00,500.50,581.65,500.55,81.10,16.2
HEG,595.00,500.50,581.65,500.55,81.10,16.2
KEC Intl,"1,313.25","1,089.55","1,240.40","1,094.40",146.00,13.34
Swan Energy,728.70,626.85,709.40,631.45,77.95,12.34
UCO Bank,51.50,45.20,50.39,45.13,5.26,11.66
IOB,59.40,54.30,58.97,54.45,4.52,8.3
Central Bank,61.60,56.90,61.01,56.72,4.29,7.56
Newgen Software,"1,320.00","1,215.05","1,301.50","1,211.50",90.00,7.43
Graphite India,614.40,571.20,608.30,570.15,38.15,6.69
RBL Bank,174.21,163.76,173.40,162.71,10.69,6.57
Finolex Cables,"1,243.90","1,156.15","1,225.50","1,150.70",74.80,6.5
Honasa Consumer,287.85,268.40,278.35,261.70,16.65,6.36
Data Patterns,"2,683.00","2,542.05","2,668.75","2,520.75",148.00,5.87
Macrotech Dev,"1,381.45","1,290.90","1,371.10","1,296.30",74.80,5.77
Bharat Dynamics,"1,225.00","1,166.20","1,215.80","1,152.20",63.60,5.52
Bharat Dynamics,"1,225.00","1,166.20","1,215.80","1,152.20",63.60,5.52
Rattanindia Ent,74.30,70.34,72.14,68.45,3.69,5.39
Alok Industries,23.80,22.06,23.13,21.96,1.17,5.33
Oberoi Realty,"2,177.00","2,087.25","2,164.75","2,060.35",104.40,5.07
Indian Renew,219.00,206.36,217.02,206.71,10.31,4.99
Jaiprakash Pow,20.28,19.05,19.99,19.09,0.90,4.71
IDBI Bank,87.34,82.90,86.90,83.11,3.79,4.56
Garden Reach Sh,"1,815.35","1,740.05","1,776.45","1,704.45",72.00,4.22
Indian Bank,615.15,578.95,604.10,579.90,24.20,4.17
One 97 Paytm,942.00,902.60,939.85,902.60,37.25,4.13
PB Fintech,"2,018.85","1,914.95","2,004.70","1,926.25",78.45,4.07
UNO Minda,"1,093.85","1,048.00","1,090.40","1,050.10",40.30,3.84
JK Bank,108.50,103.34,107.11,103.25,3.86,3.74
Mazagon Dock,"4,928.00","4,756.10","4,880.70","4,704.90",175.80,3.74
Nippon,710.00,681.10,707.70,682.35,25.35,3.72
Narayana Hruda,"1,324.90","1,269.80","1,316.50","1,271.30",45.20,3.56
Suzlon Energy,68.45,65.34,67.72,65.40,2.32,3.55
New India Assur,207.40,197.50,204.24,197.49,6.75,3.42
Bank of India,118.85,114.26,117.88,114.02,3.86,3.39
GAIL,208.03,201.37,206.73,199.99,6.74,3.37
Canara Bank,109.45,105.57,108.63,105.12,3.51,3.34
Canara Bank,109.45,105.57,108.63,105.12,3.51,3.34
Godawari Power,205.40,196.00,204.57,197.95,6.62,3.34
Godawari Power,205.40,196.00,204.57,197.95,6.62,3.34
PNB Housing Fin,918.70,896.00,914.25,884.95,29.30,3.31
CDSL,"1,731.20","1,665.25","1,718.60","1,663.90",54.70,3.29
Manappuram Fin,170.67,163.44,169.59,164.19,5.40,3.29
Bank of Mah,59.25,57.07,58.92,57.07,1.85,3.24
Dixon Technolog,"17,450.00","16,899.00","17,391.30","16,866.45",524.85,3.11
Cyient,"1,971.70","1,877.95","1,935.05","1,876.60",58.45,3.11
Chola Invest.,"1,298.30","1,257.00","1,292.25","1,253.65",38.60,3.08
Asahi India,721.40,686.00,713.85,692.90,20.95,3.02
Valor Estate,184.50,177.90,183.60,178.41,5.19,2.91
Max Healthcare,"1,067.00","1,027.00","1,064.25","1,034.35",29.90,2.89
Poonawalla Fin,361.60,350.00,358.60,348.55,10.05,2.88
ICICI Lombard ,"1,954.15","1,882.85","1,950.85","1,896.35",54.50,2.87
HUDCO,243.14,235.50,242.06,235.54,6.52,2.77
Prestige Estate,"1,779.30","1,711.55","1,770.55","1,724.15",46.40,2.69
Guj Amb Exports,134.82,127.35,130.04,126.69,3.35,2.64
Poly Medicure,"3,003.35","2,774.05","2,875.70","2,802.10",73.60,2.63
Federal Bank,216.28,209.27,215.44,209.96,5.48,2.61
Latent View,486.00,465.00,482.30,470.10,12.20,2.6
Intellect Desig,788.00,759.05,779.40,759.80,19.60,2.58
Deepak Nitrite,"2,709.50","2,640.00","2,694.20","2,627.00",67.20,2.56
HDFC Life,651.00,635.00,650.25,634.00,16.25,2.56
Vodafone Idea,8.63,8.12,8.42,8.21,0.21,2.56
Usha Martin,406.00,392.95,403.80,393.75,10.05,2.55
Himadri Special,557.80,540.10,553.80,540.10,13.70,2.54
IRB Infra,56.74,54.92,56.44,55.04,1.40,2.54
IRB Infra,56.74,54.92,56.44,55.04,1.40,2.54
Jindal Stainles,741.70,715.10,734.00,716.05,17.95,2.51
HBL Power,645.25,624.15,642.00,626.35,15.65,2.5
Apollo Tyres,536.90,518.75,534.45,521.45,13.00,2.49
Elecon Eng,652.00,625.45,638.25,622.80,15.45,2.48
Elecon Eng,652.00,625.45,638.25,622.80,15.45,2.48
PNC Infratech,318.25,297.80,304.70,297.35,7.35,2.47
HDFC AMC,"4,371.50","4,260.45","4,362.60","4,258.30",104.30,2.45
Sona BLW,697.45,671.20,689.15,672.70,16.45,2.45
Sonata,665.00,640.60,660.75,645.05,15.70,2.43
Max Financial,"1,175.00","1,138.05","1,169.95","1,142.35",27.60,2.42
CRISIL,"5,423.90","5,235.00","5,368.90","5,243.65",125.25,2.39
Bank of Baroda,261.70,254.22,260.57,254.55,6.02,2.36
Zomato,288.00,283.00,286.25,279.85,6.40,2.29
Blue Star,"1,932.25","1,860.10","1,916.00","1,874.15",41.85,2.23
Caplin Labs,"2,398.00","2,308.05","2,362.50","2,312.40",50.10,2.17
C. E. Info Syst,"1,594.95","1,513.00","1,571.30","1,538.10",33.20,2.16
Zee Entertain,141.75,136.75,141.10,138.17,2.93,2.12
R R Kabel,"1,500.25","1,451.65","1,492.95","1,462.15",30.80,2.11
Whirlpool,"1,937.35","1,857.60","1,909.90","1,870.70",39.20,2.1
Global Health,"1,164.80","1,131.55","1,162.45","1,138.60",23.85,2.09
Welspun Living,163.95,159.14,163.37,160.08,3.29,2.06
Bharat Forge,"1,386.45","1,351.40","1,377.90","1,350.40",27.50,2.04
Godrej Agrovet,776.00,751.00,771.10,755.85,15.25,2.02
Techno Electric,"1,559.45","1,487.25","1,530.30","1,500.05",30.25,2.02
Westlife Food,798.55,774.40,795.90,780.40,15.50,1.99
IRFC,152.90,148.71,151.05,148.20,2.85,1.92
KNR Construct,338.00,327.20,333.80,327.60,6.20,1.89
PNB,110.50,107.82,110.01,107.97,2.04,1.89
Yes Bank,21.39,20.81,21.23,20.84,0.39,1.87
HDFC Bank,"1,865.00","1,831.15","1,860.10","1,826.30",33.80,1.85
KPIT Tech,"1,463.00","1,426.60","1,457.15","1,430.70",26.45,1.85
Solar Ind,"10,740.00","10,428.00","10,673.35","10,479.55",193.80,1.85
KEI Industries,"4,531.95","4,345.00","4,420.20","4,340.25",79.95,1.84
Union Bank,128.99,125.50,128.33,126.06,2.27,1.8
Power Finance,516.70,502.50,510.00,501.15,8.85,1.77
Pidilite Ind,"3,208.55","3,130.75","3,204.75","3,149.00",55.75,1.77
Chambal Fert,538.95,526.50,534.35,525.10,9.25,1.76
L&T Finance,148.50,145.01,148.14,145.62,2.52,1.73
Aegis Logistics,859.80,830.05,851.90,837.70,14.20,1.7
Jubilant Ing.,822.50,770.05,790.55,777.35,13.20,1.7
ABB India,"7,722.50","7,575.00","7,664.20","7,537.55",126.65,1.68
Granules India,545.45,526.95,543.05,534.15,8.90,1.67
Indegene,641.45,625.60,637.05,626.85,10.20,1.63
JSW Infra,333.85,323.55,326.95,321.70,5.25,1.63
Rainbow Child,"1,695.00","1,649.00","1,677.25","1,650.45",26.80,1.62
Tanla Platforms,732.05,708.75,724.25,712.70,11.55,1.62
EID Parry,917.50,901.00,911.15,896.70,14.45,1.61
Mahindra Life,512.70,502.80,510.75,502.70,8.05,1.6
MCX India,"6,331.75","6,180.00","6,315.75","6,216.50",99.25,1.6
Bandhan Bank,178.70,175.00,178.05,175.27,2.78,1.59
Biocon,381.00,369.10,379.70,373.85,5.85,1.56
IDFC First Bank,66.37,65.00,66.21,65.20,1.01,1.55
Shyam Metalics,845.00,822.05,842.80,829.90,12.90,1.55
APL Apollo,"1,585.80","1,559.05","1,580.55","1,556.80",23.75,1.53
Fortis Health,714.60,697.80,710.90,700.25,10.65,1.52
eClerx Services,"3,624.80","3,537.55","3,611.40","3,558.20",53.20,1.5
JK Tyre & Ind,398.00,389.40,395.50,389.65,5.85,1.5
Sun Pharma Adv,220.90,214.40,219.46,216.21,3.25,1.5
Apollo Hospital,"7,269.10","7,125.05","7,232.35","7,126.55",105.80,1.48
Birla Corp,"1,299.00","1,257.00","1,287.55","1,268.95",18.60,1.47
SBI Card,716.10,705.00,714.70,704.40,10.30,1.46
Adani Energy,828.00,797.00,813.45,801.85,11.60,1.45
Mankind Pharma,"2,619.00","2,552.95","2,596.15","2,559.00",37.15,1.45
Inox India,"1,157.00","1,130.90","1,152.15","1,135.75",16.40,1.44
Abbott India,"28,950.00","28,357.00","28,850.00","28,441.05",408.95,1.44
KPIL,"1,179.90","1,141.00","1,166.25","1,149.65",16.60,1.44
NTPC,375.15,368.00,372.75,367.45,5.30,1.44
Jio Financial,347.35,340.65,345.20,340.35,4.85,1.43
ZFCVINDIA,"12,588.00","12,370.05","12,558.30","12,381.05",177.25,1.43
