company_name,high,low,last_price,prev_close,change,percent_gain
Aegis Logistics,944.60,782.00,881.15,787.20,93.95,11.93
Data Patterns,"2,873.90","2,632.00","2,835.30","2,630.90",204.40,7.77
MRPL,146.77,132.15,143.40,133.31,10.09,7.57
EIH,413.95,364.15,393.25,365.65,27.60,7.55
Praj Industries,363.90,336.65,357.50,335.20,22.30,6.65
MMTC,70.50,65.58,69.63,65.41,4.22,6.45
Netweb,"4,387.20","3,955.50","4,311.90","4,062.10",249.80,6.15
PTC Industries,"17,149.00","15,743.00","16,648.00","15,698.00",950.00,6.05
GE Shipping,"1,069.95","1,000.30","1,054.15",994.60,59.55,5.99
Kalyan Jeweller,484.70,462.70,492.15,465.30,26.85,5.77
TBO Tek,"1,610.00","1,530.00","1,600.50","1,522.30",78.20,5.14
IFCI,57.80,55.05,58.15,55.34,2.81,5.08
Shyam Metalics,978.90,920.00,970.80,924.35,46.45,5.03
Tanla Platforms,729.00,683.65,724.30,690.40,33.90,4.91
Jyoti CNC Auto,924.40,875.25,920.85,877.90,42.95,4.89
Sarda Energy,579.35,550.00,577.50,550.75,26.75,4.86
Inox India,"1,219.30","1,160.00","1,215.20","1,160.20",55.00,4.74
Jaiprakash Pow,18.64,17.74,18.55,17.76,0.79,4.45
Poonawalla Fin,521.50,499.35,524.40,502.25,22.15,4.41
Lemon Tree,173.68,167.00,173.24,166.28,6.96,4.19
Nuvama Wealth,"6,799.00","6,521.00","6,754.50","6,489.00",265.50,4.09
Indian Bank,763.00,742.00,765.95,737.05,28.90,3.92
ZFCVINDIA,"13,888.00","12,973.00","13,569.00","13,065.00",504.00,3.86
Solar Ind,"14,021.00","13,600.00","13,853.00","13,374.00",479.00,3.58
CRISIL,"4,633.00","4,450.00","4,609.00","4,451.40",157.60,3.54
Vodafone Idea,8.86,8.52,8.82,8.52,0.30,3.52
Authum Invest,"3,199.50","3,093.60","3,191.10","3,086.30",104.80,3.4
Tata Steel,174.74,168.12,173.21,167.51,5.70,3.4
Jindal Stainles,794.00,760.95,788.25,762.40,25.85,3.39
Schneider Infra,869.00,832.80,855.70,827.95,27.75,3.35
HFCL,76.15,72.81,75.87,73.42,2.45,3.34
NBCC (India),113.60,109.21,113.12,109.48,3.64,3.32
Finolex Ind,206.69,199.67,205.89,199.40,6.49,3.25
Power Grid Corp,290.00,281.05,289.70,280.65,9.05,3.22
Waaree Energies,"3,469.00","3,359.00","3,438.90","3,332.00",106.90,3.21
GE Vernova TD,"3,189.80","3,080.50","3,170.10","3,073.00",97.10,3.16
Asahi India,898.00,870.00,895.60,868.50,27.10,3.12
JM Financial,169.55,162.45,168.28,163.20,5.08,3.11
