company_name,high,low,last_price,prev_close,change,percent_gain
Cera Sanitary,"6,770.00","6,045.00","6,614.50","5,832.00",782.50,13.42
Syrma SGS,548.20,505.00,541.70,478.45,63.25,13.22
JBM Auto,702.00,651.00,691.75,620.75,71.00,11.44
Rail Vikas,362.90,337.00,359.45,323.10,36.35,11.25
Jupiter Wagons,373.90,352.15,370.10,334.30,35.80,10.71
Reliance Power,43.92,41.26,42.77,38.65,4.12,10.66
HFCL,82.60,76.55,81.90,74.14,7.76,10.47
Schneider Infra,630.00,571.00,608.30,550.95,57.35,10.41
PG Electroplast,898.50,840.55,881.45,798.45,83.00,10.4
PG Electroplast,898.50,840.55,881.45,798.45,83.00,10.4
IFCI,44.34,41.41,43.30,39.24,4.06,10.35
Olectra Greente,"1,215.00","1,147.00","1,204.40","1,095.20",109.20,9.97
Hind Copper,227.60,212.11,225.06,205.32,19.74,9.61
Birlasoft,424.35,390.00,420.45,384.45,36.00,9.36
Netweb,"1,806.00","1,649.10","1,720.90","1,575.10",145.80,9.26
Brainbees Solu,355.00,330.30,349.70,320.15,29.55,9.23
AAVAS Financier,"1,899.50","1,752.10","1,874.90","1,717.60",157.30,9.16
HEG,466.00,445.85,463.30,424.90,38.40,9.04
HEG,466.00,445.85,463.30,424.90,38.40,9.04
Escorts Kubota,"3,440.00","3,196.00","3,413.10","3,130.40",282.70,9.03
Oracle Fin Serv,"8,744.50","8,179.00","8,714.00","7,993.50",720.50,9.01
Chalet Hotels,875.05,811.15,869.95,798.40,71.55,8.96
Ircon Internati,160.99,154.02,160.25,147.51,12.74,8.64
Ircon Internati,160.99,154.02,160.25,147.51,12.74,8.64
SJVN,96.80,92.00,96.48,88.91,7.57,8.51
Triveni Turbine,578.80,545.50,559.50,515.65,43.85,8.5
SAIL,118.45,112.40,118.24,109.01,9.23,8.47
Sonata,401.95,385.35,396.60,365.70,30.90,8.45
Inox Wind,170.85,163.60,170.05,156.82,13.23,8.44
Motilal Oswal,740.00,700.00,736.10,679.70,56.40,8.3
TITAGARH,747.50,713.05,744.25,687.25,57.00,8.29
NBCC (India),100.24,95.12,99.81,92.22,7.59,8.23
Jindal Saw,219.18,210.76,218.27,201.68,16.59,8.23
Jindal Saw,219.18,210.76,218.27,201.68,16.59,8.23
COFORGE LTD.,"8,374.00","7,842.50","8,311.50","7,681.00",630.50,8.21
LT Technology,"4,477.00","4,197.10","4,448.90","4,111.60",337.30,8.2
Rattanindia Ent,44.80,42.77,44.24,40.91,3.33,8.14
Suzlon Energy,57.40,55.24,56.95,52.67,4.28,8.13
Adani Energy,897.65,851.05,894.30,827.10,67.20,8.12
Sobha,"1,350.00","1,261.60","1,323.20","1,224.30",98.90,8.08
Raymond,"1,595.50","1,501.00","1,572.70","1,456.20",116.50,8
